step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,3.0992377592789127,0,0.0,0.13717877922501195,1,0.0,0.19354496648947006,1,0.0,0.29859262100094613,0,0.0,0.1560505660056405,0,0.0,0.3528914344375973,0,0.0,1.0,0,0.0,0.2967250056850123,1,0.0,0.07136847189944374,1,0.0,0.20514122736264098,4,0.0,-0.4
10.0,7,0.0,0.0,6.839119991574987,1,0.0,0.3653242929062631,2,0.0,0.5198100454800257,0,0.0,0.6895595551873224,1,0.0,0.33641154486725977,0,0.0,0.6430274534894104,2,0.0,0.22285375127189555,0,0.0,0.6919943726916097,0,0.0,0.49231641267478155,1,0.0,0.5077053560917965,7,0.0,-0.7
15.0,7,0.0,0.0,8.909890455258312,1,0.0,0.5607245471626088,1,0.0,0.6129087109001551,0,0.0,0.7452002753391326,1,0.0,0.6222202646970295,1,0.0,0.5322454002113304,2,0.0,0.5261461005628237,0,0.0,0.7091862928795685,0,0.0,0.9021708414777517,1,0.0,0.6971499149706091,7,0.0,-0.7
20.0,13,16.0,0.17777777777777778,7.727252460878048,2,2.0,0.6389307665205338,3,6.0,0.5257680263562834,2,0.0,0.5673266617044692,0,0.0,0.7556156063081617,3,4.0,0.39214527563973145,0,0.0,0.6212863129702979,1,3.0,0.1254823981295872,1,1.0,0.4975646917903968,1,0.0,0.6271379920540313,13,16.0,-1.3
25.0,22,86.0,0.7818181818181819,6.892983329669139,2,9.0,0.5125576955593629,5,26.0,0.5294440787519558,1,1.0,0.5019717872660932,1,1.0,0.6086564791953422,5,19.0,0.4039382391461233,1,5.0,0.5898695115627057,2,12.0,0.3127374473498913,4,13.0,0.37251148570727705,1,2.0,0.6586621723815658,22,88.0,-2.2
30.0,45,237.0,1.6690140845070423,5.959576384476853,4,24.0,0.5799427216545846,7,57.0,0.27460254092647696,7,18.0,0.4767482202845082,4,15.0,0.26634436352267365,6,47.0,0.4585562705072493,6,22.0,0.5288688113993951,2,23.0,0.2785950455776182,6,34.0,0.19338337257046215,3,6.0,0.6214179142710152,45,246.0,-4.5
35.0,49,367.0,2.210843373493976,5.797319405941567,6,50.0,0.4515623291210332,8,83.0,0.36768344986681983,3,32.0,0.593641030198385,6,44.0,0.3786119454113347,7,66.0,0.40929567337272876,6,28.0,0.45513068518554933,4,37.0,0.3605711467201266,5,53.0,0.3165873880173575,4,18.0,0.38095666846079757,49,411.0,-4.9
40.0,74,635.0,3.35978835978836,5.536278490485008,10,83.0,0.3469798044461472,11,116.0,0.36107000740959155,5,50.0,0.5728433722624412,8,75.0,0.4619810851416801,11,101.0,0.3760800074523113,9,56.0,0.3548409518471669,5,55.0,0.4660153107459156,7,75.0,0.34722882524618537,8,53.0,0.40717659204649487,74,664.0,-7.3999999999999995
45.0,91,945.0,4.478672985781991,4.64880607562212,12,135.0,0.2219319021844417,12,175.0,0.37046688290004115,7,57.0,0.46859392696581326,9,112.0,0.3460977706960694,13,154.0,0.2437908178426116,14,105.0,0.24002617348978464,8,79.0,0.3753211694507231,7,104.0,0.37180974834247343,9,64.0,0.434997009495077,91,985.0,-9.100000000000001
50.0,120,1352.0,5.728813559322034,4.176647176775789,16,206.0,0.1801868248306944,16,246.0,0.2721170444091898,10,90.0,0.2914292958553023,15,167.0,0.13910201967219607,16,206.0,0.2833072578519914,20,196.0,0.2591947871492561,9,118.0,0.35673535201082407,6,111.0,0.39677587536885567,12,98.0,0.37353227800670424,120,1438.0,-12.0
55.0,120,1554.0,6.0,4.1338136063256385,17,274.0,0.1491449720812201,20,296.0,0.27048116814072803,14,151.0,0.1951963006132592,11,221.0,0.2917679860683192,17,263.0,0.3084694516505697,17,259.0,0.24801738686006866,9,128.0,0.35459806092959784,7,106.0,0.41325580403078693,8,112.0,0.35147512551518895,120,1810.0,-12.0
60.0,130,1848.0,6.819188191881919,4.193101803676689,23,354.0,0.1602024405254169,18,327.0,0.2765280242101612,12,208.0,0.23686459273713723,12,273.0,0.2969176457977863,19,338.0,0.20391572958397805,24,340.0,0.20025607800542733,7,116.0,0.40244466189182687,6,64.0,0.40756912351474,9,110.0,0.4069982993397464,130,2130.0,-13.0
65.0,146,2285.0,8.045774647887324,3.557106378029057,24,468.0,0.17541285364252102,21,369.0,0.18595547749053656,14,249.0,0.2863014089488743,13,332.0,0.3325435481398351,22,440.0,0.12017104952148186,21,390.0,0.1288859356410201,7,146.0,0.2815920621342966,11,102.0,0.4135453205452957,13,150.0,0.36767775572208916,146,2646.0,-14.600000000000001
70.0,165,2555.0,8.189102564102564,3.128860006974953,22,565.0,0.1993899665731085,22,457.0,0.18624945188345232,17,317.0,0.25750430466424845,18,402.0,0.31104870026200815,21,462.0,0.1845717725807492,23,402.0,0.14422708153703684,13,196.0,0.23128675160921996,12,155.0,0.2827323389073127,17,210.0,0.20850364201815375,165,3166.0,-16.5
75.0,172,2955.0,8.742603550295858,3.487565280424193,24,642.0,0.21112992710213846,29,542.0,0.15466579351513163,15,341.0,0.32515050017347236,16,479.0,0.33388158099352017,15,421.0,0.3226132991091369,20,427.0,0.2167333421562992,16,245.0,0.19986345001432484,16,216.0,0.22555085681118484,21,301.0,0.2103335841271599,172,3614.0,-17.200000000000003
