step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,3.0245055736580984,0,0.0,0.1476941858760591,1,0.0,0.18826190629258444,1,0.0,0.34558335994160355,0,0.0,0.1431231737355855,0,0.0,0.33922646854189975,0,0.0,1.0,0,0.0,0.30890182779557,1,0.0,0.08433068681462216,1,0.0,0.1800899991411393,4,0.0,-0.4
10.0,7,0.0,0.0,6.8161887391398155,1,0.0,0.32983041477112063,2,0.0,0.5566190614171279,0,0.0,0.7369450032764494,1,0.0,0.31266457484353677,0,0.0,0.671852905806882,2,0.0,0.22713939670435113,0,0.0,0.6848180171490479,0,0.0,0.4682523651502977,1,0.0,0.47802680862817665,7,0.0,-0.7
15.0,7,0.0,0.0,9.18745307700278,1,0.0,0.5626721991670189,1,0.0,0.6298230335476103,0,0.0,0.8207281027035889,1,0.0,0.5306597270653177,1,0.0,0.6052352922134036,2,0.0,0.5710411987536286,0,0.0,0.8754158286796638,0,0.0,0.9106489393765033,1,0.0,0.7281093245274333,7,0.0,-0.7
20.0,13,14.0,0.15730337078651685,8.18644531712427,2,0.0,0.7229116748104194,1,2.0,0.6022240239989365,2,0.0,0.5922752546291058,1,2.0,0.6555770830405652,3,7.0,0.4645899802897068,0,0.0,0.7106851436297953,1,2.0,0.18536852060317419,1,1.0,0.5004235360867539,2,1.0,0.6150074450805961,13,15.0,-1.3
25.0,23,83.0,0.7685185185185185,7.280770538803857,2,3.0,0.5101755503942157,3,13.0,0.6148653790551466,0,0.0,0.6497769803076869,4,15.0,0.4458865191898674,4,21.0,0.46833240673073645,2,2.0,0.5911785958693727,2,11.0,0.4112123977714918,2,7.0,0.4181760516163517,4,12.0,0.5717370464200424,23,84.0,-2.3
30.0,44,223.0,1.6397058823529411,5.926352628143847,4,13.0,0.5865720209078883,6,33.0,0.3460724439765695,4,7.0,0.5100266160043957,8,44.0,0.24588103915363232,5,46.0,0.47235367662223765,5,15.0,0.5206715907041386,2,21.0,0.43207788229413274,4,19.0,0.20573599064234646,6,32.0,0.4137182018970713,44,230.0,-4.4
35.0,60,418.0,2.548780487804878,5.860083482866661,5,31.0,0.5092770502370412,6,59.0,0.4520642146769859,4,22.0,0.5906654743305622,10,88.0,0.3241928013142486,6,60.0,0.5014468678603423,5,26.0,0.44695840011569365,6,37.0,0.38016652599346834,5,37.0,0.2992669138635198,13,70.0,0.3004181872118455,60,430.0,-6.0
40.0,69,691.0,3.71505376344086,5.375851690188482,8,67.0,0.33570146664420253,7,83.0,0.4654471356107872,5,46.0,0.602265642636478,12,137.0,0.3420058662190374,10,97.0,0.24044976242673077,7,57.0,0.38055258145537174,6,58.0,0.39655515449477907,6,61.0,0.374757421897033,8,112.0,0.40686588815759733,69,718.0,-6.9
45.0,88,897.0,4.354368932038835,4.706897798970952,12,122.0,0.18918569032558843,5,71.0,0.3584621300620645,6,43.0,0.5566278231552413,14,199.0,0.31359442875991095,13,114.0,0.22299044623428244,12,100.0,0.24683507331644738,8,86.0,0.33240773000741913,6,93.0,0.432962842723902,12,150.0,0.38565363188174484,88,978.0,-8.8
