step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,1.9498049854602428,1,0.0,0.040945120860202217,1,0.0,0.05045647287404327,0,0.0,0.18777744439177724,0,0.0,0.25701267684303325,2,0.0,-0.3
10.0,1,0.0,0.0,6.5706252177716875,0,0.0,0.3839661308468948,0,0.0,0.5256744914739674,0,0.0,0.46840504255139837,1,0.0,0.5024537872864001,1,0.0,-0.15
15.0,1,0.0,0.0,9.054331376173693,0,0.0,0.6318979441024101,0,0.0,0.6313150777481709,0,0.0,0.7721100944183492,1,0.0,0.5372284382243812,1,0.0,-0.15
20.0,4,0.0,0.0,9.716250298286216,2,0.0,0.6871892710531172,1,0.0,0.6829500651429155,0,0.0,0.7588035570939348,1,0.0,0.6769002184508441,4,0.0,-0.6
25.0,5,9.0,0.16666666666666666,10.095779136030346,2,3.0,0.6478292383541014,0,0.0,0.7938989108923344,3,6.0,0.6513301617828531,0,0.0,0.8131087137308506,5,9.0,-0.75
30.0,12,41.0,0.6721311475409836,7.758370715058235,4,14.0,0.5694808552901978,2,4.0,0.5510629999296067,5,22.0,0.3770321847751537,1,1.0,0.781264379153587,12,41.0,-1.8
35.0,23,107.0,1.5070422535211268,5.875741519377266,5,27.0,0.48840051837450826,6,20.0,0.40653398347778924,8,57.0,0.32796040627655,4,3.0,0.44669985111138477,23,107.0,-3.4499999999999997
40.0,31,222.0,2.707317073170732,5.356761164448049,11,69.0,0.2961429526227109,5,39.0,0.3959140250001813,10,96.0,0.375907255347099,5,25.0,0.4397476067492743,31,229.0,-4.65
45.0,39,352.0,4.045977011494253,5.493613103230834,12,111.0,0.3395071145200971,8,73.0,0.402425358845591,10,141.0,0.36427503428322155,9,52.0,0.4848386611701644,39,377.0,-5.85
50.0,36,417.0,4.17,5.500933983598843,8,143.0,0.39663594458213514,7,88.0,0.41770050078878207,12,168.0,0.266930692447895,9,96.0,0.4873890440572544,36,495.0,-5.3999999999999995
55.0,39,523.0,4.798165137614679,5.783740030738167,9,169.0,0.4228366370585478,8,115.0,0.47752041454742705,15,188.0,0.29695684285312834,7,115.0,0.44786154795594657,39,587.0,-5.85
60.0,51,702.0,5.85,5.257450932454337,12,197.0,0.38666063534127104,12,159.0,0.331582888589144,16,246.0,0.2748589734824141,11,129.0,0.405215919415956,51,731.0,-7.6499999999999995
65.0,55,903.0,7.341463414634147,4.673630411423687,15,263.0,0.22271927577170575,9,187.0,0.4132780640657275,20,341.0,0.2665426477479437,11,177.0,0.31478883096569366,55,968.0,-8.25
70.0,70,1153.0,8.540740740740741,4.118639862328202,20,331.0,0.10384061307051876,11,197.0,0.36029453746453477,23,454.0,0.25391640803569115,16,244.0,0.32179541772364656,70,1226.0,-10.5
75.0,72,1243.0,9.007246376811594,3.599994894585646,21,406.0,0.13008412518712137,14,249.0,0.22594148116123147,21,491.0,0.2710121839814322,16,302.0,0.2941350780633733,72,1448.0,-10.8
80.0,74,1341.0,8.94,4.050390517058418,17,468.0,0.2583346102232823,23,336.0,0.0980574685754801,16,432.0,0.3090982886209695,18,365.0,0.3241263594512042,74,1601.0,-11.1
85.0,76,1232.0,7.558282208588957,3.43564121813734,13,498.0,0.26436256967523963,27,455.0,0.155691989633286,17,449.0,0.26520880950063525,19,366.0,0.17907722959964945,76,1768.0,-11.4
90.0,94,1459.0,8.337142857142856,3.500839055508733,17,537.0,0.17831453519362964,28,586.0,0.20868819975507424,26,470.0,0.2141185951235376,23,351.0,0.22351066273896933,94,1944.0,-14.1
95.0,93,1634.0,8.880434782608695,3.6803886524511427,19,604.0,0.1929039958806676,25,636.0,0.2045949218874748,28,569.0,0.20696742468590726,21,428.0,0.26460330041385516,93,2237.0,-13.95
100.0,107,1849.0,9.680628272251308,3.4732556622134463,18,667.0,0.2638853283473844,27,620.0,0.19968991994272148,32,638.0,0.19240546480236903,30,547.0,0.20785848203797483,107,2472.0,-16.05
105.0,114,2058.0,10.71875,3.0682014089173713,19,718.0,0.2795561727259487,28,721.0,0.14759431790488314,34,760.0,0.17076820185847133,33,691.0,0.1685326787093045,114,2890.0,-17.1
110.0,116,1891.0,10.005291005291005,2.2108567542990483,16,650.0,0.19266173986706187,29,804.0,0.122306987222314,33,826.0,0.10081514840560242,38,876.0,0.11481033409277633,116,3156.0,-17.4
115.0,110,1763.0,9.581521739130435,2.1156815629051438,16,467.0,0.1961228372752739,29,906.0,0.14668466150552464,31,830.0,0.05934358341249145,34,991.0,0.09595259883336198,110,3194.0,-16.5
120.0,112,1794.0,9.857142857142858,2.1017238462988628,16,384.0,0.17799573958729156,31,1011.0,0.11009191806612453,26,936.0,0.13984146015850518,39,1063.0,0.04765749782549654,112,3394.0,-16.799999999999997
125.0,113,1718.0,9.544444444444444,1.7752493404020404,13,338.0,0.09973108850414505,34,1145.0,0.057180748923789264,29,1038.0,0.12625906903916734,37,1157.0,0.06713818827345537,113,3678.0,-16.95
130.0,117,1873.0,10.642045454545455,1.8947367719617352,14,343.0,0.10558817752467699,36,1247.0,0.02855171691101642,31,1139.0,0.12449085700731195,36,1145.0,0.10279636220120149,117,3874.0,-17.549999999999997
135.0,122,2152.0,12.297142857142857,1.7275534576722547,15,371.0,0.09695486696088727,39,1422.0,0.006110664072190437,33,1229.0,0.11420477865523394,35,1258.0,0.09831164901301115,122,4280.0,-18.3
140.0,132,2423.0,14.169590643274853,1.3379519228480077,15,445.0,0.025942715423371066,44,1636.0,0.03799581513383475,37,1309.0,0.08564824613312388,36,1384.0,0.07152514696472953,132,4774.0,-19.799999999999997
145.0,137,2576.0,15.242603550295858,1.1177070435108052,11,442.0,0.131788626876685,46,1865.0,0.01202879872675808,39,1375.0,0.031422106098757355,41,1576.0,0.04219296394859815,137,5258.0,-20.549999999999997
150.0,142,3130.0,18.85542168674699,0.9871188333712009,8,406.0,0.18349358696176307,48,2105.0,0.026827268344234937,42,1541.0,0.014168291526177825,44,1789.0,0.0388302790104961,142,5841.0,-21.299999999999997
155.0,137,3552.0,21.791411042944784,0.9103707410402092,6,369.0,0.13919275458649383,50,2348.0,0.018223230941799676,42,1666.0,0.029808911763353065,39,1914.0,0.031425931285406224,137,6297.0,-20.55
160.0,129,3617.0,22.190184049079754,1.2285433118303961,8,311.0,0.2065071626006805,46,2476.0,0.05597734709353437,37,1679.0,0.02505995656325016,38,2002.0,0.027039331959731856,129,6468.0,-19.349999999999998
165.0,125,3773.0,23.434782608695652,1.248216188566356,9,324.0,0.2137502918338504,46,2661.0,0.04233030808298594,30,1551.0,0.07283749810056432,40,2190.0,0.015196440004073325,125,6726.0,-18.75
170.0,129,4153.0,26.28481012658228,0.9725250793224535,10,372.0,0.276721815613075,51,2869.0,2.1124286657367385e-05,25,1653.0,0.07106592710470086,43,2407.0,0.029230965788616527,129,7301.0,-19.35
175.0,120,4219.0,26.872611464968152,1.0421151937169177,7,381.0,0.18938506911094302,45,2920.0,0.02628687005031089,29,1758.0,0.035536965836499915,39,2556.0,0.04778992166461066,120,7615.0,-18.0
180.0,118,4202.0,27.10967741935484,1.3668437038497228,7,414.0,0.20403867260659989,36,2805.0,0.08318402615265288,32,1842.0,0.016183290027186735,43,2659.0,0.0224926864831639,118,7720.0,-17.7
185.0,124,4621.0,30.202614379084967,1.3151960173321893,11,463.0,0.2452397359169558,35,2888.0,0.060465629567338836,34,1869.0,0.026690308150423663,44,2837.0,0.0037158275901882218,124,8057.0,-18.599999999999998
190.0,128,4986.0,32.80263157894737,0.9084239393710094,12,523.0,0.24081103932849432,36,3064.0,0.01540851503261603,35,1979.0,4.492572774523147e-05,45,3062.0,0.0,128,8628.0,-19.2
195.0,130,5414.0,36.33557046979866,0.5291438398340514,14,587.0,0.07736991864087008,36,3103.0,0.014307881317088668,35,2154.0,2.092597590978237e-07,45,3287.0,0.0,130,9131.0,-19.5
