step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,4.187391799439987,1,0.0,0.29177710467768164,1,0.0,-0.6
10.0,0,0.0,0.0,7.374520151851641,0,0.0,0.5355449602088977,0,0.0,0.0
15.0,2,0.0,0.0,8.772877945293962,2,0.0,0.6330788037760777,2,0.0,-1.2
20.0,2,0.0,0.0,10.148062572854142,2,0.0,0.7301517385780277,2,0.0,-1.2
25.0,1,0.0,0.0,10.888585504028697,1,0.0,0.7764057703131143,1,0.0,-0.6
30.0,4,6.0,0.17142857142857143,9.107182893882916,4,6.0,0.6286709943346079,4,6.0,-2.4
35.0,10,34.0,0.8292682926829268,8.36642745214451,10,34.0,0.5451545160660013,10,34.0,-6.0
40.0,16,88.0,1.9130434782608696,7.238088819526996,16,88.0,0.438195588955792,16,88.0,-9.6
45.0,19,169.0,3.3137254901960786,6.7057327243455225,19,169.0,0.4001495201366579,19,169.0,-11.4
50.0,25,273.0,4.875,6.016198153961441,25,273.0,0.36630259452978514,25,273.0,-15.0
55.0,27,395.0,6.694915254237288,5.597592814208049,27,395.0,0.3383617184720644,27,395.0,-16.2
60.0,32,543.0,8.227272727272727,5.5357001193515405,32,543.0,0.327203028868337,32,543.0,-19.2
65.0,39,710.0,10.142857142857142,4.991858202332909,39,710.0,0.30480536685515797,39,710.0,-23.4
70.0,41,903.0,12.202702702702704,4.421625263396395,41,903.0,0.2710117608691342,41,903.0,-24.599999999999998
75.0,48,1126.0,13.901234567901234,4.223148457338715,48,1126.0,0.24551929540895903,48,1126.0,-28.799999999999997
80.0,55,1373.0,15.965116279069768,3.801271721463717,55,1373.0,0.21287731028903278,55,1373.0,-33.0
85.0,57,1648.0,18.51685393258427,3.505817811808827,57,1648.0,0.21038976589315456,57,1648.0,-34.199999999999996
90.0,63,1954.0,20.354166666666668,3.188810813292109,63,1954.0,0.18807655854533728,63,1954.0,-37.8
95.0,72,2284.0,22.613861386138613,2.8410702376769996,72,2284.0,0.16301610140306363,72,2284.0,-43.199999999999996
100.0,73,2641.0,25.39423076923077,2.8337889166101187,73,2641.0,0.17292517452868597,73,2641.0,-43.8
105.0,79,3028.0,27.527272727272727,2.596554323955318,79,3028.0,0.14150730925431612,79,3028.0,-47.4
110.0,88,3444.0,30.210526315789473,2.490875471146381,88,3444.0,0.12432029220773952,88,3444.0,-52.8
115.0,91,3884.0,34.3716814159292,1.9262607969905994,91,3884.0,0.08641106913114435,91,3884.0,-54.6
120.0,94,4348.0,37.80869565217391,1.904449885608624,94,4348.0,0.0741017459642386,94,4348.0,-56.4
125.0,99,4827.0,41.256410256410255,1.6669331797829434,99,4827.0,0.06398137959925317,99,4827.0,-59.4
130.0,100,5318.0,44.6890756302521,1.8218090923799146,100,5318.0,0.07208385899338807,100,5318.0,-60.0
135.0,101,5816.0,48.87394957983193,1.705317646238346,101,5816.0,0.07166761887280751,101,5816.0,-60.599999999999994
140.0,103,6323.0,52.256198347107436,1.5549465413896857,103,6323.0,0.06127230974210976,103,6323.0,-61.8
145.0,104,6839.0,56.99166666666667,1.4407995770021587,104,6839.0,0.05964749045207741,104,6839.0,-62.4
150.0,106,7366.0,61.38333333333333,1.4001117948795627,106,7366.0,0.047957686290029465,106,7366.0,-63.599999999999994
155.0,107,7901.0,66.95762711864407,1.2292419148084133,107,7901.0,0.04257987958282231,107,7901.0,-64.2
160.0,107,8436.0,72.72413793103448,1.004337387384413,107,8436.0,0.03415157142826613,107,8436.0,-64.2
165.0,107,8971.0,78.69298245614036,0.7554793730140967,107,8971.0,0.008615851335387269,107,8971.0,-64.2
170.0,107,9506.0,84.12389380530973,0.5819363416643382,107,9506.0,0.0,107,9506.0,-64.2
175.0,107,10041.0,89.65178571428571,0.5605424170842088,107,10041.0,0.0,107,10041.0,-64.2
180.0,107,10576.0,95.27927927927928,0.4423815343510166,107,10576.0,0.0,107,10576.0,-64.2
185.0,107,11111.0,102.87962962962963,0.11214928440008284,107,11111.0,0.0,107,11111.0,-64.2
190.0,107,11646.0,108.8411214953271,0.0,107,11646.0,0.0,107,11646.0,-64.2
195.0,107,12181.0,113.8411214953271,0.0,107,12181.0,0.0,107,12181.0,-64.2
200.0,107,12716.0,118.8411214953271,0.0,107,12716.0,0.0,107,12716.0,-64.2
205.0,107,13251.0,123.8411214953271,0.0,107,13251.0,0.0,107,13251.0,-64.2
210.0,107,13786.0,128.84112149532712,0.0,107,13786.0,0.0,107,13786.0,-64.2
