step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,3.7256612302735452,1,0.0,0.27747800657813587,1,0.0,-0.6
10.0,0,0.0,0.0,7.075214654474736,0,0.0,0.5145001476830604,0,0.0,0.0
15.0,2,0.0,0.0,8.676056354611495,2,0.0,0.6149953019595403,2,0.0,-1.2
20.0,3,0.0,0.0,9.852358997524332,3,0.0,0.6963504994050967,3,0.0,-1.7999999999999998
25.0,1,0.0,0.0,10.75218798600861,1,1.0,0.7670234422195684,1,1.0,-0.6
30.0,4,6.0,0.17142857142857143,8.923569073921946,4,7.0,0.616384869322219,4,7.0,-2.4
35.0,10,35.0,0.8536585365853658,8.167404139892446,10,36.0,0.5329269526192286,10,36.0,-6.0
40.0,14,89.0,1.934782608695652,7.411475058399118,14,89.0,0.4672097293191334,14,89.0,-8.4
45.0,18,169.0,3.3137254901960786,6.5527856928707315,18,169.0,0.3935738270966056,18,169.0,-10.799999999999999
50.0,25,274.0,4.9818181818181815,5.381272599425337,25,274.0,0.3408551171775878,25,274.0,-15.0
55.0,26,399.0,6.65,5.831485985394261,26,399.0,0.3615243944254331,26,399.0,-15.6
60.0,32,546.0,8.272727272727273,5.313637352001117,32,546.0,0.32347638567183734,32,546.0,-19.2
65.0,36,712.0,10.028169014084508,5.094469584930305,36,712.0,0.3043067864549701,36,712.0,-21.599999999999998
70.0,40,901.0,11.855263157894736,4.544926816197797,40,901.0,0.25681522646090565,40,901.0,-24.0
75.0,49,1124.0,13.876543209876543,4.002640186459919,49,1124.0,0.2440219426310082,49,1124.0,-29.4
80.0,52,1370.0,15.930232558139535,3.9776456624469407,52,1370.0,0.23716508322065927,52,1370.0,-31.2
85.0,57,1642.0,18.44943820224719,3.494736015697363,57,1642.0,0.20793890688824,57,1642.0,-34.199999999999996
90.0,65,1944.0,20.46315789473684,3.056306488997813,65,1944.0,0.17812089621719557,65,1944.0,-39.0
95.0,70,2275.0,22.524752475247524,2.9737650498643524,70,2275.0,0.16918227197063274,70,2275.0,-42.0
100.0,73,2634.0,24.849056603773583,2.9922719360080965,73,2634.0,0.15482386481722737,73,2634.0,-43.8
105.0,79,3013.0,27.642201834862384,2.6115506556009516,79,3013.0,0.14591101415159732,79,3013.0,-47.4
110.0,86,3425.0,30.580357142857142,2.2016760477223127,86,3425.0,0.11811836570829404,86,3425.0,-51.6
115.0,91,3863.0,34.49107142857143,1.9357543731093172,91,3863.0,0.10226596086237527,91,3863.0,-54.6
120.0,89,3824.0,33.84070796460177,1.4523503912141924,89,4140.0,0.07789504765913434,89,4140.0,-53.4
125.0,86,3681.0,31.46153846153846,2.2029960909044854,86,4184.0,0.09363476856779246,86,4184.0,-51.6
130.0,75,3759.0,31.325,2.640007771840156,75,4499.0,0.10513529238270927,75,4499.0,-45.0
135.0,78,4015.0,33.18181818181818,2.865084486441412,78,4865.0,0.11745764546952052,78,4865.0,-46.8
140.0,87,4421.0,36.53719008264463,2.4523188862923124,87,5259.0,0.08487810894668386,87,5259.0,-52.199999999999996
145.0,94,4871.0,40.9327731092437,2.110118074245319,94,5709.0,0.0592645344835091,94,5709.0,-56.4
150.0,99,5362.0,46.224137931034484,1.8147906360380552,99,6200.0,0.06002007601946794,99,6200.0,-59.4
155.0,99,5857.0,52.294642857142854,1.438420720169186,99,6695.0,0.044654848460049884,99,6695.0,-59.4
160.0,99,6352.0,57.22522522522522,1.3698291018655226,99,7190.0,0.028331645712970692,99,7190.0,-59.4
165.0,99,6847.0,64.59433962264151,0.8188988218333421,99,7685.0,0.00955647727556771,99,7685.0,-59.4
170.0,93,7107.0,67.04716981132076,0.8655432926413751,93,7968.0,0.004942099518834313,93,7968.0,-55.8
175.0,85,7238.0,68.93333333333334,1.4541028346334677,85,8043.0,0.02396876984818476,85,8043.0,-51.0
180.0,79,7368.0,72.95049504950495,1.2772644765627785,79,8441.0,0.02626997781067135,79,8441.0,-47.4
185.0,84,7779.0,77.79,1.0118478885414794,84,8852.0,0.009692943145708652,84,8852.0,-50.4
190.0,90,8218.0,83.01010101010101,0.7415127391333393,90,9291.0,0.0005012256587218503,90,9291.0,-54.0
195.0,93,8682.0,92.36170212765957,0.12669540950573427,93,9755.0,4.7928157058726834e-06,93,9755.0,-55.8
200.0,93,9147.0,97.30851063829788,0.12197419234984053,93,10220.0,0.0,93,10220.0,-55.8
205.0,93,9612.0,103.35483870967742,0.0,93,10685.0,0.0,93,10685.0,-55.8
210.0,93,10077.0,108.35483870967742,0.0,93,11150.0,0.0,93,11150.0,-55.8
215.0,93,10542.0,113.35483870967742,0.0,93,11615.0,0.0,93,11615.0,-55.8
220.0,93,11007.0,118.35483870967742,0.0,93,12080.0,0.0,93,12080.0,-55.8
225.0,93,11472.0,123.35483870967742,0.0,93,12545.0,0.0,93,12545.0,-55.8
230.0,93,11937.0,128.3548387096774,0.0,93,13010.0,0.0,93,13010.0,-55.8
235.0,93,12402.0,133.3548387096774,0.0,93,13475.0,0.0,93,13475.0,-55.8
240.0,93,12867.0,138.3548387096774,0.0,93,13940.0,0.0,93,13940.0,-55.8
245.0,93,13332.0,143.3548387096774,0.0,93,14405.0,0.0,93,14405.0,-55.8
250.0,93,13797.0,148.3548387096774,0.0,93,14870.0,0.0,93,14870.0,-55.8
255.0,93,14262.0,153.3548387096774,0.0,93,15335.0,0.0,93,15335.0,-55.8
260.0,93,14727.0,158.3548387096774,0.0,93,15800.0,0.0,93,15800.0,-55.8
265.0,93,15192.0,163.3548387096774,0.0,93,16265.0,0.0,93,16265.0,-55.8
270.0,93,15657.0,168.3548387096774,0.0,93,16730.0,0.0,93,16730.0,-55.8
275.0,93,16122.0,173.3548387096774,0.0,93,17195.0,0.0,93,17195.0,-55.8
280.0,93,16587.0,178.3548387096774,0.0,93,17660.0,0.0,93,17660.0,-55.8
285.0,93,17052.0,183.3548387096774,0.0,93,18125.0,0.0,93,18125.0,-55.8
290.0,93,17517.0,188.3548387096774,0.0,93,18590.0,0.0,93,18590.0,-55.8
295.0,93,17982.0,193.3548387096774,0.0,93,19055.0,0.0,93,19055.0,-55.8
300.0,93,18447.0,198.3548387096774,0.0,93,19520.0,0.0,93,19520.0,-55.8
305.0,93,18912.0,203.3548387096774,0.0,93,19985.0,0.0,93,19985.0,-55.8
310.0,93,19377.0,208.3548387096774,0.0,93,20450.0,0.0,93,20450.0,-55.8
315.0,93,19842.0,213.3548387096774,0.0,93,20915.0,0.0,93,20915.0,-55.8
320.0,93,20307.0,218.3548387096774,0.0,93,21380.0,0.0,93,21380.0,-55.8
325.0,93,20772.0,223.3548387096774,0.0,93,21845.0,0.0,93,21845.0,-55.8
330.0,93,21237.0,228.3548387096774,0.0,93,22310.0,0.0,93,22310.0,-55.8
335.0,93,21702.0,233.3548387096774,0.0,93,22775.0,0.0,93,22775.0,-55.8
340.0,93,22167.0,238.3548387096774,0.0,93,23240.0,0.0,93,23240.0,-55.8
345.0,93,22632.0,243.3548387096774,0.0,93,23705.0,0.0,93,23705.0,-55.8
350.0,93,23097.0,248.3548387096774,0.0,93,24170.0,0.0,93,24170.0,-55.8
355.0,93,23562.0,253.3548387096774,0.0,93,24635.0,0.0,93,24635.0,-55.8
360.0,93,24027.0,258.35483870967744,0.0,93,25100.0,0.0,93,25100.0,-55.8
365.0,93,24492.0,263.35483870967744,0.0,93,25565.0,0.0,93,25565.0,-55.8
370.0,93,24957.0,268.35483870967744,0.0,93,26030.0,0.0,93,26030.0,-55.8
375.0,93,25422.0,273.35483870967744,0.0,93,26495.0,0.0,93,26495.0,-55.8
380.0,93,25887.0,278.35483870967744,0.0,93,26960.0,0.0,93,26960.0,-55.8
385.0,93,26352.0,283.35483870967744,0.0,93,27425.0,0.0,93,27425.0,-55.8
390.0,93,26817.0,288.35483870967744,0.0,93,27890.0,0.0,93,27890.0,-55.8
395.0,93,27282.0,293.35483870967744,0.0,93,28355.0,0.0,93,28355.0,-55.8
400.0,93,27747.0,298.35483870967744,0.0,93,28820.0,0.0,93,28820.0,-55.8
405.0,93,28212.0,303.35483870967744,0.0,93,29285.0,0.0,93,29285.0,-55.8
410.0,93,28677.0,308.35483870967744,0.0,93,29750.0,0.0,93,29750.0,-55.8
