step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,2.981511215198163,1,0.0,0.1944204705445616,1,0.0,-0.6
10.0,0,0.0,0.0,6.321526191547561,0,0.0,0.43093748455517117,0,0.0,0.0
15.0,0,0.0,0.0,9.646384304202563,0,0.0,0.6703230119794044,0,0.0,0.0
20.0,2,0.0,0.0,10.14292911550084,2,0.0,0.7059115149662386,2,0.0,-1.2
25.0,1,0.0,0.0,10.844803310155937,1,0.0,0.7764608901373184,1,0.0,-0.6
30.0,5,8.0,0.22857142857142856,9.55841211677577,5,8.0,0.6741876980303334,5,8.0,-3.0
35.0,11,33.0,0.8048780487804879,7.936456990401038,11,33.0,0.5457115249884156,11,33.0,-6.6
40.0,13,87.0,1.9333333333333333,7.158891802888718,13,87.0,0.5002006888272803,13,87.0,-7.8
45.0,18,161.0,3.156862745098039,6.330152496891829,18,161.0,0.3987140370068486,18,161.0,-10.799999999999999
50.0,24,263.0,4.696428571428571,5.910677684912116,24,263.0,0.3644432740336939,24,263.0,-14.399999999999999
55.0,27,386.0,6.327868852459017,5.884681322542294,27,386.0,0.36293860602740186,27,386.0,-16.2
60.0,34,531.0,8.045454545454545,5.270391081608855,34,531.0,0.31758746617728034,34,531.0,-20.4
65.0,36,698.0,10.264705882352942,4.72112068970172,36,699.0,0.29189754953916214,36,699.0,-21.599999999999998
70.0,34,687.0,9.16,4.5507470765099605,34,805.0,0.2755473481173223,34,805.0,-20.4
75.0,39,773.0,9.426829268292684,4.95778212019557,39,859.0,0.27782409205327796,39,859.0,-23.4
80.0,39,941.0,11.202380952380953,5.1368251021106035,39,1009.0,0.284360518646239,39,1009.0,-23.4
85.0,48,1162.0,12.911111111111111,4.830719648548795,48,1226.0,0.2405424606230351,48,1226.0,-28.799999999999997
90.0,57,1422.0,15.127659574468085,4.142021142993306,57,1486.0,0.20634455589515138,57,1486.0,-34.199999999999996
95.0,59,1708.0,18.170212765957448,3.7189768806994135,59,1772.0,0.19495497463814035,59,1772.0,-35.4
100.0,64,2022.0,20.424242424242426,3.283545610468623,64,2086.0,0.18543434807589232,64,2086.0,-38.4
105.0,75,2362.0,22.71153846153846,3.142501092684213,75,2426.0,0.16763256330937015,75,2426.0,-45.0
110.0,77,2733.0,26.794117647058822,2.489598447232031,77,2797.0,0.1288777083848725,77,2797.0,-46.199999999999996
115.0,82,3130.0,30.096153846153847,2.006116092867918,82,3195.0,0.09953247087894078,82,3195.0,-49.199999999999996
120.0,88,3553.0,32.898148148148145,1.9970792922694074,88,3618.0,0.07995347223075187,88,3618.0,-52.8
125.0,90,3994.0,36.98148148148148,1.8490891363387338,90,4059.0,0.07906355067959736,90,4059.0,-54.0
130.0,92,4448.0,40.80733944954128,1.7459264751396264,92,4513.0,0.07726305085505808,92,4513.0,-55.199999999999996
135.0,95,4911.0,43.848214285714285,1.7855994157783723,95,4976.0,0.07404577042737226,95,4976.0,-57.0
140.0,95,5382.0,47.6283185840708,1.7267099850460887,95,5447.0,0.06619510132784326,95,5447.0,-57.0
145.0,97,5863.0,51.42982456140351,1.6988831943434222,97,5928.0,0.05319909726673053,97,5928.0,-58.199999999999996
150.0,99,6356.0,56.24778761061947,1.5763480431453964,99,6421.0,0.04923342835439653,99,6421.0,-59.4
155.0,100,6856.0,61.765765765765764,1.4135331186865703,100,6921.0,0.045543619359764316,100,6921.0,-60.0
160.0,100,7356.0,67.4862385321101,1.1518607234687186,100,7421.0,0.026780981954969404,100,7421.0,-60.0
165.0,100,7856.0,73.42056074766356,0.9372488496058581,100,7921.0,0.009664879811830137,100,7921.0,-60.0
170.0,100,8356.0,79.58095238095238,0.5813800446532337,100,8421.0,0.0,100,8421.0,-60.0
175.0,100,8856.0,84.34285714285714,0.6551550486471894,100,8921.0,0.0,100,8921.0,-60.0
180.0,100,9356.0,91.72549019607843,0.25242215861894235,100,9421.0,0.0,100,9421.0,-60.0
185.0,100,9856.0,97.58415841584159,0.11785296341789929,100,9921.0,0.0,100,9921.0,-60.0
190.0,100,10356.0,102.53465346534654,0.11879512955529768,100,10421.0,0.0,100,10421.0,-60.0
195.0,100,10856.0,108.56,0.0,100,10921.0,0.0,100,10921.0,-60.0
200.0,100,11356.0,113.56,0.0,100,11421.0,0.0,100,11421.0,-60.0
205.0,100,11856.0,118.56,0.0,100,11921.0,0.0,100,11921.0,-60.0
210.0,100,12356.0,123.56,0.0,100,12421.0,0.0,100,12421.0,-60.0
215.0,100,12856.0,128.56,0.0,100,12921.0,0.0,100,12921.0,-60.0
220.0,100,13356.0,133.56,0.0,100,13421.0,0.0,100,13421.0,-60.0
225.0,100,13856.0,138.56,0.0,100,13921.0,0.0,100,13921.0,-60.0
230.0,100,14356.0,143.56,0.0,100,14421.0,0.0,100,14421.0,-60.0
235.0,100,14856.0,148.56,0.0,100,14921.0,0.0,100,14921.0,-60.0
