step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,2.7505299726326484,1,0.0,0.1590399773725246,1,0.0,0.23250421235905283,0,0.0,1.0,1,0.0,0.2236174008014726,-0.225,3,3,0.0
10.0,1,0.0,0.0,7.145351073078118,0,0.0,0.4829502494645403,0,0.0,0.6521840257355496,1,0.0,0.20850190457549825,0,0.0,0.5902932750502726,-0.075,1,1,0.0
15.0,4,0.0,0.0,8.14152873107836,2,0.0,0.5888324165063625,1,0.0,0.5969706751854295,0,0.0,0.5221924741693645,1,0.0,0.5709415853945798,-0.3,4,4,0.0
20.0,3,3.0,0.06976744186046512,9.66732058283024,0,0.0,0.8325446156716263,0,0.0,0.7714677968335629,0,0.0,0.6706401572588709,3,3.0,0.4827728388902647,-0.225,3,3,3.0
25.0,6,16.0,0.2909090909090909,8.354617837590261,2,3.0,0.5522591850265549,0,0.0,0.6207031487101674,1,0.0,0.684419875182211,3,13.0,0.5492341626149904,-0.45,6,6,16.0
30.0,14,60.0,0.9523809523809523,8.212982827694894,5,22.0,0.47586033162013996,1,4.0,0.7139956046482648,4,6.0,0.6846037767063865,4,28.0,0.5158470150715434,-1.05,14,14,60.0
35.0,16,109.0,1.3974358974358974,7.010991687646774,3,33.0,0.568213979287701,3,14.0,0.503930224708286,3,13.0,0.622046355073961,7,51.0,0.33860285128101275,-1.2,16,16,111.0
40.0,18,124.0,1.4090909090909092,6.805676697979291,7,49.0,0.5090958420402073,4,27.0,0.5667301390997019,4,28.0,0.5324568805840182,3,58.0,0.42434963118036,-1.35,18,18,162.0
45.0,32,240.0,2.5,6.793578338742994,8,78.0,0.485720905914907,6,57.0,0.5170329855918886,9,61.0,0.4505132045571536,9,55.0,0.4548348398301231,-2.4,32,32,251.0
