step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,3.1851707078487377,1,0.0,0.20047942880803185,1,0.0,0.27979887861704805,0,0.0,1.0,1,0.0,0.27370692637523986,-0.225,3,3,0.0
10.0,1,0.0,0.0,7.7043359715088195,0,0.0,0.5858599600658562,0,0.0,0.6774088702485759,1,0.0,0.29676483720087204,0,0.0,0.6331684717158493,-0.075,1,1,0.0
15.0,3,0.0,0.0,8.577927677213104,1,0.0,0.632353613257478,1,0.0,0.6268277096887794,0,0.0,0.61907772025046,1,0.0,0.6216138889806401,-0.225,3,3,0.0
20.0,2,2.0,0.046511627906976744,9.777769851041727,0,0.0,0.8530592921035456,0,0.0,0.7986404034317333,0,0.0,0.7159991078226086,2,2.0,0.4786118810674487,-0.15,2,2,2.0
25.0,4,12.0,0.2222222222222222,8.701573841648546,1,0.0,0.573582490831103,0,0.0,0.6648470663469552,1,0.0,0.7180870189678341,2,12.0,0.5584008100937542,-0.3,4,4,12.0
30.0,15,58.0,0.90625,7.945685039728157,4,14.0,0.49740343599426884,3,8.0,0.5944036790462158,4,7.0,0.6910611248389863,4,29.0,0.4876120168752234,-1.125,15,15,58.0
35.0,20,126.0,1.6153846153846154,7.057672066211901,7,41.0,0.5067314025422224,2,15.0,0.5691248905572797,4,16.0,0.5567859681509455,7,56.0,0.3840614145941592,-1.5,20,20,128.0
40.0,26,198.0,2.25,6.197721047735771,8,62.0,0.4574119451194635,4,30.0,0.5771551162287717,7,38.0,0.38193636502262407,7,80.0,0.34941012908508723,-1.95,26,26,210.0
45.0,36,314.0,3.2371134020618557,5.722879513724395,11,108.0,0.40172908864036905,4,44.0,0.4872441502301385,8,66.0,0.39652210136869476,13,121.0,0.3530189512389571,-2.7,36,36,339.0
50.0,42,437.0,4.201923076923077,5.171317853079082,16,157.0,0.3107015882571286,8,75.0,0.32624604005607577,8,86.0,0.3897133685350795,10,153.0,0.3998414792248867,-3.15,42,42,471.0
55.0,48,606.0,5.410714285714286,4.784356810243294,17,236.0,0.25967397249163365,10,122.0,0.2963006195907261,11,118.0,0.26914467464600494,10,182.0,0.45801185260623284,-3.6,48,48,658.0
60.0,51,700.0,5.511811023622047,4.7767678739651265,17,295.0,0.24800502096188087,9,138.0,0.35114613011843493,11,146.0,0.30196643801798606,14,233.0,0.3714540784053777,-3.825,51,51,812.0
