step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,2,0.0,0.0,2.740531995621859,1,0.0,0.08593161041210036,1,0.0,0.09171407661400982,0,0.0,0.25807914502919,0,0.0,0.4164061795353525,-0.15,2,2,0.0
10.0,1,0.0,0.0,7.562750270977508,0,0.0,0.5172411787802804,0,0.0,0.6514203800114158,0,0.0,0.5193135238437997,1,0.0,0.5735189110767728,-0.075,1,1,0.0
15.0,1,0.0,0.0,9.351953711314511,0,0.0,0.709292791061551,0,0.0,0.6710890946179439,0,0.0,0.7798383945538017,1,0.0,0.5755374609749131,-0.075,1,1,0.0
20.0,6,5.0,0.10638297872340426,9.056332402824616,2,0.0,0.6678078704349836,1,0.0,0.7511252511584938,1,1.0,0.7105613023619619,2,4.0,0.5224616004849529,-0.45,6,6,5.0
25.0,6,24.0,0.4444444444444444,9.061956822013274,0,0.0,0.7073588656455243,0,0.0,0.7473765006510745,3,7.0,0.6003510119939833,3,17.0,0.595587089516789,-0.45,6,6,24.0
30.0,16,73.0,1.1774193548387097,7.101874180454905,3,6.0,0.6101634798114286,3,9.0,0.449863176032866,5,21.0,0.3129804507507561,5,37.0,0.5892199348589469,-1.2,16,16,73.0
35.0,25,159.0,2.1780821917808217,5.663788898904513,3,16.0,0.539166768108771,6,28.0,0.37134876640902004,7,50.0,0.3434945716447669,9,67.0,0.3345811864525571,-1.875,25,25,161.0
40.0,32,252.0,3.036144578313253,5.648992622814662,8,43.0,0.48570291408935806,5,54.0,0.37475708389033263,5,62.0,0.37465955775817983,14,121.0,0.3074596732298804,-2.4,32,32,280.0
45.0,33,344.0,3.865168539325843,5.138094810948765,7,72.0,0.3310388780294434,5,70.0,0.4647721502369695,6,65.0,0.40135442048690423,15,177.0,0.2947914145865419,-2.475,33,33,384.0
50.0,38,436.0,4.2745098039215685,5.838882989389793,11,122.0,0.43131044993056367,6,71.0,0.4111473307224588,5,56.0,0.4650217963792235,16,243.0,0.32879397575211855,-2.85,38,38,492.0
55.0,38,502.0,4.5225225225225225,6.193307015151827,12,161.0,0.4388161268489828,9,103.0,0.44531734202851414,3,28.0,0.5516958846458325,14,280.0,0.32522313144734233,-2.85,38,38,572.0
60.0,46,567.0,4.68595041322314,5.162678490839276,13,213.0,0.3603548861433594,12,153.0,0.33958738888968865,7,39.0,0.42845029502535503,14,280.0,0.27384557909972485,-3.45,46,46,685.0
65.0,47,622.0,4.976,4.568020202820357,17,285.0,0.23492330264198807,13,213.0,0.35847330915640824,8,74.0,0.40662813208327453,9,276.0,0.2787741773496858,-3.525,47,47,848.0
70.0,64,875.0,6.4338235294117645,4.511618743295976,24,374.0,0.12901002884086973,18,293.0,0.30439358332243005,10,122.0,0.43349652559457463,12,287.0,0.3035868299280524,-4.8,64,64,1076.0
75.0,67,879.0,6.104166666666667,4.194253720798119,22,422.0,0.18326433763172081,17,309.0,0.22198082447204348,15,184.0,0.3809469746602234,13,304.0,0.2698637766347413,-5.025,67,67,1219.0
80.0,67,808.0,5.3509933774834435,4.117940865932829,17,429.0,0.19027797677395392,15,309.0,0.19913249338003639,16,210.0,0.3443258150931487,19,325.0,0.25020586629558034,-5.025,67,67,1273.0
85.0,69,854.0,5.2073170731707314,3.769400482383561,17,475.0,0.1673949208393054,16,377.0,0.19641175025442836,17,235.0,0.3560658679386722,19,372.0,0.20387631330954487,-5.175,69,69,1459.0
90.0,68,926.0,5.383720930232558,3.777885751977347,16,520.0,0.21644784737174422,16,452.0,0.2584597004319537,15,233.0,0.29546702743295494,21,405.0,0.2176952793384341,-5.1,68,68,1610.0
95.0,80,1115.0,6.264044943820225,3.890738153381252,17,581.0,0.2426029336682919,18,492.0,0.27498662857321116,22,264.0,0.254441612770029,23,505.0,0.24733128504134075,-6.0,80,80,1842.0
100.0,96,1402.0,7.417989417989418,3.87932654479415,22,642.0,0.2327236478329937,20,510.0,0.2782021550231322,27,381.0,0.22106966932709526,27,604.0,0.27367288394396644,-7.2,96,96,2137.0
105.0,104,1600.0,8.602150537634408,3.116772675831936,21,676.0,0.21875115616055527,23,522.0,0.19924871447085998,31,490.0,0.20847649871902552,29,668.0,0.21695214325528628,-7.8,104,104,2356.0
