step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,2,0.0,0.0,2.8348546837427424,1,0.0,0.09085120476195434,1,0.0,0.06553272848269076,0,0.0,0.2502125502811775,0,0.0,0.3997624368413571,-0.15,2,2,0.0
10.0,1,0.0,0.0,7.540016693624824,0,0.0,0.5052746215742225,0,0.0,0.6029337690652762,0,0.0,0.479647891322807,1,0.0,0.5586139914804107,-0.075,1,1,0.0
15.0,1,0.0,0.0,8.99250286712362,0,0.0,0.6804510795408629,0,0.0,0.6634244484874077,0,0.0,0.727591083236921,1,0.0,0.5099226121414275,-0.075,1,1,0.0
20.0,9,12.0,0.24489795918367346,8.81089633362037,2,0.0,0.6968827013139206,2,2.0,0.6461757112350762,1,3.0,0.7589476462174429,4,7.0,0.5041678671405684,-0.675,9,9,12.0
25.0,7,32.0,0.5818181818181818,9.22184557393309,1,4.0,0.7113045371600677,2,9.0,0.6730035684320482,1,0.0,0.6741741886554662,3,21.0,0.6327372659860561,-0.525,7,7,34.0
30.0,18,88.0,1.4426229508196722,6.761893492960291,4,12.0,0.655939488919955,5,27.0,0.42760755105137027,3,6.0,0.3831586881774766,6,45.0,0.4957343220318192,-1.35,18,18,90.0
35.0,25,187.0,2.6338028169014085,6.204916970970706,3,25.0,0.6859937727326763,9,62.0,0.3393186601719365,3,19.0,0.4802870755585397,10,81.0,0.2902494474886848,-1.875,25,25,187.0
40.0,30,285.0,3.5185185185185186,5.357288383720096,8,48.0,0.39531670260898316,8,92.0,0.29808609821652127,5,39.0,0.4223686472664012,9,120.0,0.4397805482718606,-2.25,30,30,299.0
45.0,37,434.0,4.876404494382022,5.34415300332357,10,89.0,0.3580138413349167,10,123.0,0.3635146830946246,6,66.0,0.4176757211961494,11,165.0,0.37601905567975497,-2.775,37,37,443.0
50.0,44,583.0,5.660194174757281,5.525459045523093,13,147.0,0.384213192812462,10,153.0,0.4200536767012901,9,101.0,0.4216595146980129,12,215.0,0.3799470640933923,-3.3,44,44,616.0
55.0,46,726.0,6.3130434782608695,5.030904165898715,12,171.0,0.34199705040218686,12,174.0,0.3586689469604423,9,140.0,0.4048002285867021,13,274.0,0.3218905281683326,-3.45,46,46,759.0
60.0,50,680.0,5.44,5.171375343947465,12,207.0,0.38286852385594844,13,168.0,0.33068534988219195,9,174.0,0.4534148889320655,16,303.0,0.29772441272299355,-3.75,50,50,852.0
65.0,48,609.0,4.7952755905511815,5.133517781907999,11,203.0,0.20266821113335454,11,164.0,0.40537080558621724,12,230.0,0.42394955590118266,14,295.0,0.3275202130240161,-3.6,48,48,892.0
70.0,56,796.0,5.852941176470588,4.470666743375506,17,201.0,0.11669493339454506,15,192.0,0.2855449355575472,10,282.0,0.36066532768404563,14,364.0,0.29608254876854584,-4.2,56,56,1039.0
75.0,69,1020.0,7.0344827586206895,4.215083616850392,17,256.0,0.19842732210050948,15,258.0,0.2789574314553934,17,342.0,0.29576141711372433,20,453.0,0.2571630599115149,-5.175,69,69,1309.0
80.0,75,1277.0,8.238709677419354,3.7717480957953855,18,308.0,0.26477268924540787,17,321.0,0.19412006119644515,20,431.0,0.24706760652025464,20,510.0,0.21933751434852364,-5.625,75,75,1570.0
85.0,92,1536.0,9.088757396449704,3.1971184792757357,14,341.0,0.25701558874625763,26,425.0,0.14589669631657393,21,508.0,0.27279262160440404,31,584.0,0.1681269380261168,-6.9,92,92,1858.0
90.0,97,1782.0,10.36046511627907,3.2282156414271266,16,344.0,0.22297067864752423,24,472.0,0.1847625311811325,24,594.0,0.2622919114199811,33,731.0,0.19361154727376004,-7.275,97,97,2141.0
95.0,99,1972.0,10.895027624309392,3.2706446224484123,18,405.0,0.2089012155644878,22,474.0,0.20098333707381597,22,628.0,0.27882484306086947,37,848.0,0.15824523547779315,-7.425,99,99,2355.0
100.0,105,2299.0,12.036649214659686,3.8060630719808493,22,506.0,0.2809797797302311,23,539.0,0.207162688734312,23,668.0,0.3131182341243038,37,957.0,0.18824579684397014,-7.875,105,105,2670.0
105.0,100,2544.0,13.389473684210527,3.657474344395488,16,574.0,0.3145836021389646,24,637.0,0.20595343352307444,29,772.0,0.24441804845436108,31,1093.0,0.19486997069281065,-7.5,100,100,3076.0
110.0,113,2835.0,15.241935483870968,2.912090975551239,21,633.0,0.2626419304791225,25,700.0,0.20017629186375033,35,929.0,0.1302302448341785,32,1201.0,0.1260615480594233,-8.475,113,113,3463.0
115.0,123,2994.0,16.27173913043478,2.034012936771524,22,635.0,0.15320614562704615,28,726.0,0.1328106443642551,35,1091.0,0.07011862496224845,38,1333.0,0.06056402299847032,-9.225,123,123,3785.0
120.0,131,3277.0,18.104972375690608,2.006630560228572,23,661.0,0.14072694768314084,26,837.0,0.11404747257315756,35,1235.0,0.09344878885102433,47,1511.0,0.05785046596092542,-9.825,131,131,4244.0
125.0,128,3371.0,18.83240223463687,1.8702581941695875,22,710.0,0.09087939101990164,33,970.0,0.12529997263531242,29,1194.0,0.12052060296762367,44,1721.0,0.06632056023582616,-9.6,128,128,4595.0
130.0,138,3618.0,20.674285714285713,1.2765682159601466,24,818.0,0.08760780019399785,38,1147.0,0.06984843718907342,28,1085.0,0.043761938655865466,48,1924.0,0.05095352300860872,-10.35,138,138,4974.0
135.0,137,3572.0,20.647398843930635,1.2432247639645067,23,799.0,0.09477559502491527,42,1348.0,0.04686058220544815,24,1149.0,0.06292938255975797,48,2099.0,0.03410693824196417,-10.275,137,137,5395.0
140.0,115,2958.0,17.197674418604652,1.797621766232886,18,821.0,0.11357567966526493,45,1567.0,0.03566370073484101,16,1113.0,0.15334594156463505,36,2087.0,0.08322729323168694,-8.625,115,115,5588.0
145.0,117,2886.0,17.076923076923077,1.9729854988239197,22,923.0,0.12850469939576598,41,1731.0,0.07471704577649597,19,1076.0,0.14040597177172345,35,1933.0,0.055038657889474304,-8.775,117,117,5663.0
150.0,119,3064.0,18.457831325301203,2.1026577420407255,26,1047.0,0.12452217265275578,37,1841.0,0.09863243678246124,20,1109.0,0.11178546331522643,36,2031.0,0.03753498003349907,-8.925,119,119,6028.0
155.0,119,3429.0,21.29813664596273,1.957985635844183,27,1107.0,0.06770973411715586,33,1919.0,0.09003509581225178,18,1114.0,0.08554656845520374,41,2228.0,0.044684368908118194,-8.925,119,119,6368.0
160.0,117,3761.0,23.654088050314467,1.9772633983475016,31,1216.0,0.033581065485912304,29,1941.0,0.10226647978425613,17,1130.0,0.11639964713583756,40,2404.0,0.08020445100499647,-8.775,117,117,6691.0
165.0,120,4137.0,26.690322580645162,1.5941164578921172,33,1377.0,0.0874987411100589,28,2000.0,0.08866442351364798,19,1210.0,0.0740206098489341,40,2560.0,0.04039521557171597,-9.0,120,120,7147.0
170.0,127,4595.0,30.230263157894736,1.198102062376849,33,1538.0,0.06771987977582428,32,2073.0,0.08601154500970984,21,1311.0,0.0008009964043641725,41,2719.0,0.028599940285646636,-9.525,127,127,7641.0
175.0,136,5256.0,34.80794701986755,0.863865527354591,36,1713.0,0.0097774219233658,37,2201.0,0.0410588698189119,22,1421.0,1.4182850838957213e-06,41,2924.0,0.0,-10.2,136,136,8259.0
180.0,128,5325.0,35.979729729729726,0.8306129482677665,32,1746.0,0.017822024779869893,36,2325.0,0.02870988118796452,19,1394.0,0.016172939298732307,41,3129.0,1.9036436705122657e-07,-9.6,128,128,8594.0
185.0,111,5267.0,36.324137931034485,1.6785018385612478,24,1560.0,0.11442177022802703,32,2404.0,0.031531521307894946,14,1252.0,0.10027699573843699,41,3334.0,0.027692795141144165,-8.325,111,111,8550.0
190.0,95,4975.0,34.548611111111114,2.0841376548756925,20,1475.0,0.10152188684642997,29,2553.0,0.035234222036263065,11,1314.0,0.19118597548043348,35,3288.0,0.060744444962973154,-7.125,95,95,8630.0
195.0,94,4822.0,34.94202898550725,2.2223550827796696,20,1451.0,0.1524796348657789,32,2708.0,0.0087620124092723,14,1377.0,0.21547725278625246,28,3010.0,0.08066504120971048,-7.05,94,94,8546.0
200.0,98,4892.0,36.507462686567166,1.6829083972643475,22,1554.0,0.07786057744223084,32,2826.0,0.011209020563126696,17,1295.0,0.17116999254531942,27,2868.0,0.03936316561956545,-7.35,98,98,8543.0
205.0,100,4895.0,37.083333333333336,1.4985078256237807,25,1680.0,0.11096258097543549,28,2903.0,0.08597480533253044,23,1319.0,0.046011351628892964,24,2906.0,0.06355232265571881,-7.5,100,100,8808.0
210.0,105,5153.0,39.63846153846154,1.0595625159144633,26,1745.0,0.08319533450822594,28,3010.0,0.055510149603231876,25,1433.0,0.027323588986916,26,3032.0,0.07031391837724114,-7.875,105,105,9220.0
215.0,106,5520.0,43.125,0.7544768145123604,26,1758.0,0.058220199454164845,31,3159.0,0.005101378593458298,22,1537.0,0.023354380244380607,27,2940.0,0.020350083082159676,-7.95,106,106,9394.0
220.0,99,5795.0,45.62992125984252,1.5484290080509961,20,1711.0,0.0730654814479666,34,3324.0,8.70646542198327e-05,23,1645.0,0.08009752425968766,22,2576.0,0.06200968780399303,-7.425,99,99,9256.0
225.0,91,5966.0,47.728,2.2490825109481283,18,1708.0,0.0707482581215631,34,3494.0,9.64984204849994e-07,23,1760.0,0.15491779322495206,16,2476.0,0.13192941043359807,-6.825,91,91,9438.0
230.0,83,5735.0,45.88,2.2375789825476566,17,1709.0,0.08072389879014936,34,3664.0,0.0,24,1877.0,0.13033581876068598,8,2109.0,0.1441729885016436,-6.225,83,83,9359.0
235.0,91,6081.0,51.10084033613445,1.6638968316439338,20,1789.0,0.025148925103302296,34,3834.0,0.0,25,2002.0,0.1038811120686077,12,2132.0,0.11956185885324375,-6.825,91,91,9757.0
240.0,93,6275.0,55.530973451327434,1.014231652209765,22,1896.0,0.06707722552262306,30,3868.0,0.014213219189686875,26,2132.0,0.053217088338515996,15,2200.0,0.04169876312001317,-6.975,93,93,10096.0
245.0,87,6184.0,54.72566371681416,0.9630969141968191,20,1952.0,0.055046307014252706,29,3966.0,0.011632553892004023,21,2096.0,0.0253699786389078,17,2283.0,0.007052044490077924,-6.525,87,87,10297.0
250.0,80,6073.0,54.223214285714285,2.1802466212242804,18,1991.0,0.15733288776303767,28,4014.0,0.04422168432474603,16,1911.0,0.12350049717460963,18,2196.0,0.09102657057809692,-6.0,80,80,10112.0
255.0,72,6132.0,56.25688073394495,2.1720816273869996,18,2053.0,0.14908979191500976,25,3928.0,0.011660967856385188,15,1977.0,0.15210826898545032,13,2131.0,0.1759844422689269,-5.325,71,71,10089.0
260.0,66,5839.0,54.06481481481482,2.245561495852609,22,2156.0,0.09105478475112189,24,3913.0,0.022354679114941253,15,2050.0,0.19158380920636658,5,1842.0,0.19791233908236047,-4.95,66,66,9961.0
