step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,2,0.0,0.0,2.228392499315669,1,0.0,0.051643584849204824,1,0.0,0.06455613566822298,0,0.0,0.1765293739250155,0,0.0,0.36044486369294193,-0.15,2,2,0.0
10.0,1,0.0,0.0,7.438583025656359,0,0.0,0.5108292844026471,0,0.0,0.6353352975677834,0,0.0,0.4869669402787756,1,0.0,0.5790310824866282,-0.075,1,1,0.0
15.0,1,0.0,0.0,9.265910068210351,0,0.0,0.6855445523617106,0,0.0,0.6526007420401616,0,0.0,0.797043739012422,1,0.0,0.5983573864993431,-0.075,1,1,0.0
20.0,3,0.0,0.0,9.804883017610031,1,0.0,0.7036122051331231,1,0.0,0.6730261954256062,0,0.0,0.8539393554653989,1,0.0,0.6561908170533974,-0.225,3,3,0.0
25.0,5,12.0,0.21818181818181817,9.657499480507042,1,2.0,0.7162664651068885,1,5.0,0.7529622959280619,2,1.0,0.6026600786904215,1,4.0,0.73430249808826,-0.375,5,5,12.0
30.0,14,55.0,0.9016393442622951,7.368171838622789,3,11.0,0.597198127779797,3,17.0,0.46963907792401033,5,14.0,0.39483452872335617,3,13.0,0.6755655645345204,-1.05,14,14,55.0
35.0,25,100.0,1.3888888888888888,5.201557424549064,6,31.0,0.4821567428077972,6,20.0,0.44174300859917603,8,47.0,0.26693713927582846,5,18.0,0.3147962413941658,-1.875,25,25,116.0
40.0,30,188.0,2.3209876543209877,5.1665189560922435,10,65.0,0.3876401600378806,6,39.0,0.2964916017989046,7,76.0,0.3790682049383277,7,41.0,0.37706729175011483,-2.25,30,30,221.0
45.0,37,308.0,3.422222222222222,5.834548902634798,12,104.0,0.31912736420740456,8,73.0,0.38916499025194434,8,89.0,0.4513686372223481,9,57.0,0.4744412522791269,-2.775,37,37,323.0
50.0,38,432.0,4.235294117647059,5.8033535012907675,9,124.0,0.3973478291558839,9,113.0,0.35833331078139985,10,129.0,0.39532012821854023,10,92.0,0.4384825614536215,-2.85,38,38,458.0
55.0,43,622.0,5.553571428571429,5.419762329564162,10,161.0,0.38603809876035783,8,148.0,0.3471211589595048,12,183.0,0.3403274228242664,13,151.0,0.39775086103301455,-3.225,43,43,643.0
