step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,3.7289445742188643,1,0.0,0.2487384947975655,1,0.0,-0.5
10.0,0,0.0,0.0,7.692835110512435,0,0.0,0.5465164465212031,0,0.0,0.0
15.0,2,0.0,0.0,8.643903371518682,2,0.0,0.627084146039272,2,0.0,-1.0
20.0,2,0.0,0.0,9.997486087849161,2,0.0,0.7369724969890605,2,0.0,-1.0
25.0,2,1.0,0.03571428571428571,10.34572524774308,2,1.0,0.7689518261951875,2,1.0,-1.0
30.0,6,11.0,0.3142857142857143,8.406346450984458,6,11.0,0.6248453620220928,6,11.0,-3.0
35.0,10,44.0,1.0731707317073171,7.476128607044962,10,44.0,0.5450919781872439,10,44.0,-5.0
40.0,12,96.0,2.1333333333333333,6.946272181253143,12,96.0,0.4813624454128155,12,96.0,-6.0
45.0,20,177.0,3.4705882352941178,6.184245064347233,20,177.0,0.3944886914533948,20,177.0,-10.0
50.0,26,285.0,4.913793103448276,5.843119107620351,26,285.0,0.3597295519844232,26,285.0,-13.0
55.0,28,414.0,6.67741935483871,5.527094929953959,28,414.0,0.3395111783635457,28,414.0,-14.0
60.0,35,570.0,8.382352941176471,5.383958667558194,35,570.0,0.319955713960594,35,570.0,-17.5
65.0,34,575.0,7.986111111111111,4.957681668912473,34,670.0,0.3057419244849807,34,670.0,-17.0
70.0,32,682.0,8.857142857142858,5.628284019902253,32,731.0,0.3264952321556654,32,731.0,-16.0
75.0,35,829.0,9.987951807228916,5.06518055410929,35,859.0,0.2797158956352796,35,859.0,-17.5
80.0,47,1027.0,11.804597701149426,4.827781802476386,47,1054.0,0.25897139347634707,47,1054.0,-23.5
85.0,44,1211.0,13.606741573033707,4.742831825675879,44,1249.0,0.24747246756013833,44,1249.0,-22.0
90.0,48,1420.0,14.947368421052632,4.988839505480072,48,1434.0,0.25580220476001486,48,1434.0,-24.0
95.0,54,1670.0,17.040816326530614,4.992394722655145,54,1670.0,0.2337346551232434,54,1670.0,-27.0
100.0,54,1906.0,19.448979591836736,3.9765560489711747,54,1921.0,0.2020121905621823,54,1921.0,-27.0
105.0,61,2190.0,21.262135922330096,4.137097048134933,61,2193.0,0.2039329897601112,61,2193.0,-30.5
110.0,60,2455.0,24.7979797979798,3.499223485468862,60,2480.0,0.18299970712855365,60,2480.0,-30.0
115.0,66,2775.0,27.475247524752476,3.5276894038902236,66,2778.0,0.15398506925719752,66,2778.0,-33.0
120.0,68,3086.0,30.254901960784313,3.1135359479431535,68,3098.0,0.12015606927892333,68,3098.0,-34.0
125.0,72,3436.0,33.68627450980392,3.0260855355537415,72,3436.0,0.10286925440102714,72,3436.0,-36.0
130.0,72,3765.0,37.65,2.6050978632134014,72,3779.0,0.08882512105950177,72,3779.0,-36.0
135.0,75,4134.0,41.34,2.5808247678770395,75,4134.0,0.08183029398521034,75,4134.0,-37.5
140.0,75,4480.0,44.8,2.358468897010626,75,4497.0,0.0879332357968007,75,4497.0,-37.5
145.0,75,4846.0,49.44897959183673,2.2255297960429576,75,4849.0,0.08154064614374665,75,4849.0,-37.5
