step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,3.8064056147045147,1,0.0,0.2617190764773716,1,0.0,-0.5
10.0,1,0.0,0.0,6.742690612581744,1,0.0,0.4724766316729978,1,0.0,-0.5
15.0,2,0.0,0.0,8.796908055597655,2,0.0,0.6219014181003426,2,0.0,-1.0
20.0,2,0.0,0.0,10.282260848957767,2,0.0,0.7195076276933731,2,0.0,-1.0
25.0,2,1.0,0.03571428571428571,11.25301056635547,2,1.0,0.7786363860567644,2,1.0,-1.0
30.0,4,8.0,0.22857142857142856,9.114750278025985,4,8.0,0.6186144763762325,4,8.0,-2.0
35.0,10,40.0,0.975609756097561,7.362878349446985,10,40.0,0.4924104258966097,10,40.0,-5.0
40.0,16,101.0,2.2444444444444445,7.0049261972100165,16,101.0,0.4540647544170809,16,101.0,-8.0
45.0,20,189.0,3.78,6.353073668847702,20,189.0,0.4008212169744148,20,189.0,-10.0
50.0,26,295.0,5.175438596491228,5.678320100490691,26,295.0,0.3476313821190466,26,295.0,-13.0
55.0,27,424.0,6.950819672131147,5.2830728313524205,27,424.0,0.3157953288146165,27,424.0,-13.5
60.0,35,581.0,8.671641791044776,5.12575447069549,35,581.0,0.3089796779210809,35,581.0,-17.5
65.0,39,757.0,10.22972972972973,5.129455993435838,39,757.0,0.29241812910030546,39,757.0,-19.5
70.0,43,957.0,12.592105263157896,4.671668394982389,43,957.0,0.2688895819590651,43,957.0,-21.5
75.0,48,1187.0,14.654320987654321,4.112388742180221,48,1187.0,0.25221305419756557,48,1187.0,-24.0
80.0,56,1440.0,16.74418604651163,3.5039278953960986,56,1440.0,0.2115524763594245,56,1440.0,-28.0
85.0,59,1724.0,19.155555555555555,3.4103263814278826,59,1724.0,0.2039081422898256,59,1724.0,-29.5
90.0,65,2032.0,21.166666666666668,3.1554278972225442,65,2032.0,0.18222112963168505,65,2032.0,-32.5
95.0,72,2368.0,22.990291262135923,3.0688759929158715,72,2368.0,0.17041431872008714,72,2368.0,-36.0
100.0,76,2731.0,25.523364485981308,2.8383278287814875,76,2731.0,0.16187656132328093,76,2731.0,-38.0
105.0,83,3127.0,28.427272727272726,2.5222933504772915,83,3127.0,0.14337091504680846,83,3127.0,-41.5
110.0,87,3547.0,31.669642857142858,2.315252026056428,87,3547.0,0.12603344687866844,87,3547.0,-43.5
115.0,93,3999.0,35.078947368421055,1.8394753541979534,93,3999.0,0.0874853705957066,93,3999.0,-46.5
120.0,95,4473.0,38.23076923076923,1.751907265294263,95,4473.0,0.08032503342653727,95,4473.0,-47.5
125.0,100,4958.0,42.016949152542374,1.5377445202784286,100,4958.0,0.06999014821901596,100,4958.0,-50.0
130.0,101,5456.0,45.46666666666667,1.777524881646636,101,5456.0,0.06536353395997505,101,5456.0,-50.5
135.0,103,5966.0,49.30578512396694,1.475586189991498,103,5966.0,0.06255753307372967,103,5966.0,-51.5
140.0,106,6485.0,51.88,1.6506482943863323,106,6485.0,0.05994537518166829,106,6485.0,-53.0
145.0,107,7013.0,57.016260162601625,1.5151425570956132,107,7013.0,0.0587272354470622,107,7013.0,-53.5
150.0,108,7551.0,62.40495867768595,1.1916645992489239,108,7551.0,0.03527268618889077,108,7551.0,-54.0
155.0,110,8101.0,68.07563025210084,1.021237641711521,110,8101.0,0.017100540702153805,110,8101.0,-55.0
160.0,110,8651.0,73.94017094017094,0.7203372846663005,110,8651.0,0.00782580719588932,110,8651.0,-55.0
165.0,110,9201.0,79.31896551724138,0.645935625346571,110,9201.0,0.0,110,9201.0,-55.0
170.0,110,9751.0,84.79130434782608,0.5835426668519805,110,9751.0,0.0,110,9751.0,-55.0
175.0,110,10301.0,91.97321428571429,0.2404502095708432,110,10301.0,0.0,110,10301.0,-55.0
180.0,110,10851.0,97.75675675675676,0.12378772796036673,110,10851.0,0.0,110,10851.0,-55.0
185.0,110,11401.0,103.64545454545454,0.0,110,11401.0,0.0,110,11401.0,-55.0
190.0,110,11951.0,108.64545454545454,0.0,110,11951.0,0.0,110,11951.0,-55.0
195.0,110,12501.0,113.64545454545454,0.0,110,12501.0,0.0,110,12501.0,-55.0
200.0,110,13051.0,118.64545454545454,0.0,110,13051.0,0.0,110,13051.0,-55.0
205.0,110,13601.0,123.64545454545454,0.0,110,13601.0,0.0,110,13601.0,-55.0
210.0,110,14151.0,128.64545454545456,0.0,110,14151.0,0.0,110,14151.0,-55.0
215.0,110,14701.0,133.64545454545456,0.0,110,14701.0,0.0,110,14701.0,-55.0
220.0,104,14124.0,128.4,0.1739598926169945,104,14859.0,0.004991950367380059,104,14859.0,-52.0
225.0,95,13090.0,119.0,0.8585115083475658,95,14615.0,0.021845011503320338,95,14615.0,-47.5
230.0,89,12208.0,110.98181818181818,1.0288916446171208,89,15072.0,0.02421779719006778,89,15072.0,-44.5
235.0,86,11586.0,105.32727272727273,1.0156799347990533,86,15507.0,0.02409773722214995,86,15507.0,-43.0
240.0,83,10860.0,99.63302752293578,0.918852703331349,83,15931.0,0.026474744545550537,83,15931.0,-41.5
245.0,83,10592.0,100.87619047619047,0.46759536939181684,83,16344.0,0.025827073195120755,83,16344.0,-41.5
