step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,2.8111420311965047,1,0.0,0.2052513441273369,1,0.0,-0.09999999999999998
10.0,0,0.0,0.0,5.989311473350989,0,0.0,0.43191414912046056,0,0.0,0.0
15.0,1,0.0,0.0,8.915353267940487,1,0.0,0.6462071573381375,1,0.0,-0.09999999999999998
20.0,1,0.0,0.0,9.654698166189908,1,0.0,0.6907176791823366,1,0.0,-0.09999999999999998
25.0,2,0.0,0.0,10.523964601245405,2,0.0,0.7571745320973278,2,0.0,-0.19999999999999996
30.0,5,6.0,0.17647058823529413,8.971240312431059,5,6.0,0.6427376054086653,5,6.0,-0.4999999999999999
35.0,7,31.0,0.775,8.572442402109665,7,31.0,0.6022340278413407,7,31.0,-0.6999999999999998
40.0,13,72.0,1.565217391304348,7.112530078914694,13,72.0,0.47076296015777724,13,72.0,-1.2999999999999998
45.0,19,151.0,2.9607843137254903,6.699954725299196,19,151.0,0.4195444150026885,19,151.0,-1.8999999999999995
50.0,24,254.0,4.535714285714286,6.075431270817172,24,254.0,0.3719627218099679,24,254.0,-2.3999999999999995
55.0,27,374.0,6.338983050847458,5.415282576575881,27,374.0,0.3423062497908322,27,374.0,-2.6999999999999993
60.0,33,520.0,8.0,5.190886487150158,33,520.0,0.32277138267815036,33,520.0,-3.2999999999999994
65.0,38,690.0,9.71830985915493,4.8534581673223105,38,690.0,0.2894902940362099,38,690.0,-3.799999999999999
70.0,42,884.0,11.786666666666667,4.533370178476458,42,884.0,0.26493422244061265,42,884.0,-4.199999999999999
75.0,47,1106.0,13.654320987654321,4.292492506172054,47,1106.0,0.2517988865292957,47,1106.0,-4.699999999999999
80.0,47,1084.0,12.459770114942529,3.7833316879310677,47,1241.0,0.22383722972042108,47,1241.0,-4.699999999999999
85.0,45,1120.0,12.584269662921349,4.098222536847531,45,1310.0,0.23853958454927854,45,1310.0,-4.499999999999999
90.0,45,1308.0,13.625,4.223814526847704,45,1482.0,0.23558130893905002,45,1482.0,-4.499999999999999
95.0,57,1557.0,15.415841584158416,4.091392477640658,57,1726.0,0.21241078406395866,57,1726.0,-5.699999999999998
100.0,62,1854.0,17.65714285714286,3.893430862383328,62,2023.0,0.18723593480091402,62,2023.0,-6.199999999999998
105.0,70,2191.0,20.669811320754718,3.5170323329088395,70,2360.0,0.16707767926409933,70,2360.0,-6.999999999999998
110.0,80,2563.0,23.953271028037385,2.828493664232678,80,2732.0,0.13239960874843137,80,2732.0,-7.999999999999998
115.0,83,2967.0,28.257142857142856,1.9998662502872935,83,3136.0,0.09004180893984255,83,3136.0,-8.299999999999999
120.0,88,3397.0,31.747663551401867,1.8675519547889874,88,3566.0,0.07952202869405538,88,3566.0,-8.799999999999997
125.0,92,3843.0,34.93636363636364,1.8453098676332051,92,4012.0,0.08101105196508668,92,4012.0,-9.199999999999998
130.0,93,4299.0,38.729729729729726,1.7036825201891448,93,4468.0,0.08052131380067751,93,4468.0,-9.299999999999997
