step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,2.7732778419391253,1,0.0,0.09158293569692366,1,0.0,0.08527237243202386,0,0.0,0.23997934685648328,0,0.0,0.36937048819934193,2,0.0,-0.3
10.0,1,0.0,0.0,7.503922933994192,0,0.0,0.502627629449996,0,0.0,0.6751372486048935,0,0.0,0.4810656007004186,1,0.0,0.5568772499963861,1,0.0,-0.15
15.0,1,0.0,0.0,8.885370778958704,0,0.0,0.6397404931689773,0,0.0,0.6409476634401224,0,0.0,0.8049931274021755,1,0.0,0.5102276739780012,1,0.0,-0.15
20.0,6,9.0,0.19148936170212766,9.014409320971241,2,0.0,0.6597700265431251,1,0.0,0.6868336189879333,1,2.0,0.7404596993284368,2,7.0,0.5407210653923948,6,9.0,-0.8999999999999999
25.0,3,1.0,0.01818181818181818,9.526867320062369,0,2.0,0.7336621268039868,0,0.0,0.7542807538522585,2,3.0,0.6573215879390933,1,8.0,0.6133354612913552,3,13.0,-0.44999999999999996
30.0,8,16.0,0.25806451612903225,8.364253030106472,3,5.0,0.6188869024771246,2,4.0,0.4992178657583108,2,9.0,0.5278385965897979,1,2.0,0.7725866452748045,8,20.0,-1.2
35.0,20,83.0,1.1369863013698631,6.18497462843679,5,26.0,0.5172709714382772,6,23.0,0.37710086503509405,4,28.0,0.4360954787435912,5,10.0,0.41587061493456356,20,87.0,-3.0
40.0,30,174.0,2.1219512195121952,5.4594297094750095,8,40.0,0.4034098958583193,5,40.0,0.34128387217844913,7,55.0,0.43270155607102656,10,44.0,0.33150890031728075,30,179.0,-4.5
45.0,39,314.0,3.5681818181818183,5.633930532608989,10,74.0,0.35327650848217357,9,82.0,0.39546243218232724,8,90.0,0.4514563950159949,12,77.0,0.36094036960102466,39,323.0,-5.85
