step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,2.0922434595238886,1,0.0,0.05669622199523059,1,0.0,0.04718895010977853,0,0.0,0.1863686371775157,0,0.0,0.2799954797944007,2,0.0,-0.3
10.0,1,0.0,0.0,6.870549399625443,0,0.0,0.43650594533131193,0,0.0,0.4987244583237577,0,0.0,0.45337408241062876,1,0.0,0.5425608775338657,1,0.0,-0.15
15.0,1,0.0,0.0,9.042863584624808,0,0.0,0.6699591774223674,0,0.0,0.6231857631658974,0,0.0,0.7899339112514647,1,0.0,0.5074666220245457,1,0.0,-0.15
20.0,7,7.0,0.14893617021276595,9.05303071313371,2,0.0,0.6630976955106428,1,0.0,0.7216207199356235,1,1.0,0.7282751981166145,3,6.0,0.517758555121542,7,7.0,-1.0499999999999998
25.0,5,24.0,0.4444444444444444,9.282766284733125,1,5.0,0.7189300329985056,0,0.0,0.7481190992023262,1,0.0,0.6442702112350014,3,21.0,0.562191694714482,5,26.0,-0.75
30.0,15,68.0,1.096774193548387,7.342112477581113,3,11.0,0.6027529220408153,4,9.0,0.4418162139911192,3,9.0,0.4810289288528747,5,41.0,0.5577923319414929,15,70.0,-2.25
35.0,25,149.0,2.041095890410959,5.810918477421801,7,35.0,0.5149209247165522,6,26.0,0.41081991477916463,4,24.0,0.32195667867192407,8,69.0,0.3542409445157078,25,154.0,-3.75
40.0,37,290.0,3.580246913580247,5.4531131106344155,13,78.0,0.4085509512801505,4,43.0,0.4658142685843313,7,55.0,0.38569280717325116,13,116.0,0.2903039808780407,37,292.0,-5.55
45.0,40,369.0,4.193181818181818,4.805182706835401,16,141.0,0.29342485896510473,4,51.0,0.39237220811086193,6,77.0,0.3953374268199162,14,154.0,0.3047088737029623,40,423.0,-6.0
50.0,41,411.0,4.11,5.165044243863992,14,185.0,0.30149020997726256,8,60.0,0.3934596426079877,9,106.0,0.36279882017229026,10,158.0,0.3992350958345829,41,509.0,-6.15
55.0,29,356.0,3.2660550458715596,6.022285771775373,16,234.0,0.36116469382803656,2,52.0,0.5009515179563673,4,91.0,0.4576347285816077,7,173.0,0.40601936747493106,29,550.0,-4.35
60.0,41,478.0,3.950413223140496,5.513040354056601,19,320.0,0.2931762617621051,6,41.0,0.44530826324061695,6,61.0,0.3920289729740049,10,182.0,0.3255150729245115,41,604.0,-6.15
65.0,54,594.0,4.640625,4.876544664722143,25,436.0,0.15376273640073032,10,79.0,0.40565743222933165,6,70.0,0.4340810934757403,13,189.0,0.33016441926405643,54,774.0,-8.1
70.0,69,881.0,6.430656934306569,4.35835151661664,32,579.0,0.09869910739204214,12,140.0,0.37605315550383195,6,82.0,0.4321304855443637,19,229.0,0.25963640134032895,69,1030.0,-10.35
75.0,75,1169.0,8.174825174825175,3.8378640237502077,32,739.0,0.16006040145869194,15,203.0,0.24399975420850503,8,87.0,0.43023498973615065,20,305.0,0.2060849125084867,75,1334.0,-11.25
80.0,82,1322.0,8.813333333333333,3.398683213362884,26,791.0,0.133751303625921,20,274.0,0.11083795528632928,12,135.0,0.3660302587096613,24,399.0,0.2804613143372895,82,1599.0,-12.299999999999999
85.0,91,1518.0,9.144578313253012,3.426251952360973,22,757.0,0.18142993773907454,27,388.0,0.13676883401543438,16,170.0,0.33562709970342247,26,508.0,0.22293911904571007,91,1823.0,-13.649999999999999
90.0,101,1923.0,10.98857142857143,3.2457740882885373,25,866.0,0.17786119344646956,28,524.0,0.18890683727907726,19,201.0,0.2878783080775512,29,626.0,0.1880791317370945,101,2217.0,-15.15
95.0,104,2154.0,11.706521739130435,3.3299314413781516,29,994.0,0.16592977149362662,27,630.0,0.23317167142434084,19,268.0,0.33186359179381136,29,693.0,0.1569551110598934,104,2585.0,-15.6
100.0,111,2412.0,12.49740932642487,3.4671385215043244,34,1154.0,0.14429337154162578,26,694.0,0.2162342166055425,23,363.0,0.2848559005782499,28,695.0,0.2407274089459298,111,2906.0,-16.65
105.0,120,2794.0,14.402061855670103,2.948080976518444,35,1326.0,0.13656679895766144,33,841.0,0.11146743104654025,28,490.0,0.21513497656649436,24,791.0,0.24118759014148003,120,3448.0,-18.0
110.0,131,3127.0,16.3717277486911,2.1543440080407805,33,1391.0,0.11087455083018408,41,1031.0,0.10063288486656241,33,649.0,0.14500292969113837,24,877.0,0.16198952773667744,131,3948.0,-19.65
115.0,131,3204.0,16.86315789473684,1.6795114143360192,32,1421.0,0.06514708596801001,40,1114.0,0.10818074453423117,35,798.0,0.08881890300047825,24,917.0,0.09285038132322128,131,4250.0,-19.65
120.0,130,3297.0,17.725806451612904,1.4578743310695788,33,1578.0,0.03281460312726256,34,1186.0,0.10623006669017655,36,949.0,0.06781465272307828,27,918.0,0.1041178234928046,130,4631.0,-19.5
125.0,134,3371.0,18.123655913978496,1.171778131925834,36,1755.0,0.05696768252994033,38,1322.0,0.04262688342761981,34,1032.0,0.019330740072536712,26,1030.0,0.10936880746196198,134,5139.0,-20.099999999999998
130.0,121,3208.0,17.530054644808743,1.5817231364292978,32,1801.0,0.13403408043865228,34,1389.0,0.049715624294421064,26,1025.0,0.06855407034373749,29,1131.0,0.09002138038557445,121,5346.0,-18.15
135.0,116,2902.0,16.122222222222224,1.5596386394434976,26,1722.0,0.12270796066540109,34,1456.0,0.03989376726304568,22,1124.0,0.09451544922915793,34,1185.0,0.04374331920439108,116,5487.0,-17.4
140.0,121,2716.0,15.60919540229885,1.539786137483315,23,1585.0,0.09028932511016739,29,1440.0,0.057893922498925665,29,1240.0,0.07964687441136149,40,1152.0,0.025250198687680935,121,5417.0,-18.15
145.0,120,2416.0,13.965317919075144,1.4883692576884031,26,1531.0,0.07961792416362562,28,1524.0,0.09284359404416084,34,1403.0,0.04479866400354904,32,1223.0,0.03012777332205721,120,5681.0,-18.0
150.0,113,1955.0,11.5,1.5877362617391397,22,1553.0,0.059138883999952575,32,1600.0,0.07786961287257826,34,1451.0,0.01488877422968844,25,1192.0,0.0716760917553265,113,5796.0,-16.95
155.0,116,1919.0,11.560240963855422,1.837902236687899,22,1575.0,0.11152017238979726,37,1707.0,0.06439616232542211,29,1409.0,0.06592505292336293,28,1211.0,0.08625583170827247,116,5902.0,-17.4
160.0,113,1857.0,11.53416149068323,1.3012627789427083,23,1638.0,0.050556324204312726,38,1852.0,0.02712416011586568,26,1501.0,0.07467013036804396,26,1230.0,0.09562467644666613,113,6221.0,-16.95
165.0,120,2203.0,13.76875,1.3161007592482967,29,1749.0,0.08091334136167587,42,2017.0,0.03919014247125214,25,1558.0,0.06416691646399607,24,1316.0,0.07127052316425095,120,6640.0,-18.0
170.0,135,2626.0,16.4125,0.8953008534542078,30,1899.0,0.06444201825254413,42,2147.0,0.023893762403763702,30,1698.0,0.027843214424168223,33,1462.0,0.006970450610462153,135,7206.0,-20.25
175.0,131,2882.0,18.356687898089174,0.8195240080078308,33,2057.0,0.025772481489652242,41,2250.0,0.009680379703546097,27,1692.0,0.021880918073953478,30,1627.0,0.02991338706556968,131,7626.0,-19.65
180.0,122,2990.0,19.044585987261147,1.3310016341136814,32,2214.0,0.06469048885676562,43,2459.0,0.0005274018260104866,20,1517.0,0.09573084072043557,27,1704.0,0.019041350984452237,122,7894.0,-18.3
185.0,116,3197.0,20.625806451612902,1.6957717945190578,33,2376.0,0.03688766304495871,44,2679.0,0.0,13,1421.0,0.1820308502058087,26,1702.0,0.04433428193411144,116,8178.0,-17.4
190.0,117,3597.0,23.357142857142858,1.586005262840009,34,2544.0,0.014957752059142316,44,2901.0,0.010209181283212625,15,1301.0,0.10387495159635393,24,1760.0,0.06159376573916158,117,8506.0,-17.549999999999997
195.0,109,3737.0,24.913333333333334,1.2310821973407242,35,2720.0,0.011106823887108418,38,2957.0,0.03498020566282348,10,1221.0,0.07828826574749727,26,1840.0,0.018852499380366393,109,8738.0,-16.35
200.0,98,3811.0,26.282758620689656,1.7622987378133905,35,2897.0,0.08479999944384302,31,2846.0,0.06254613076725732,7,978.0,0.16376266746077223,25,1962.0,0.026236082721704843,98,8683.0,-14.7
205.0,104,4117.0,29.40714285714286,1.0387873241738654,36,3071.0,0.07299229350366157,29,2970.0,0.03800527760978528,10,1007.0,0.06910592745677031,29,2100.0,0.0023994620704436724,104,9148.0,-15.599999999999998
210.0,120,4451.0,32.02158273381295,0.5360304525727166,38,3258.0,0.013770789500833566,30,3120.0,0.03267977657237281,20,1085.0,0.003499980602329465,32,2222.0,0.0017314446357084544,120,9685.0,-18.0
215.0,120,4700.0,33.81294964028777,0.6034631522786877,41,3459.0,6.381598430018759e-05,32,3272.0,0.021795833583726092,18,1085.0,0.020995000196875363,29,2280.0,0.015751576852875173,120,10096.0,-18.0
220.0,119,5048.0,37.11764705882353,0.4718250058445051,41,3664.0,0.0,35,3441.0,0.004782111945758587,13,970.0,0.07603928308301103,30,2333.0,0.04393102357039136,119,10408.0,-17.849999999999998
