step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,3.9428175283906364,1,0.0,0.2699601463134406,-0.3,1,1,0.0
10.0,0,0.0,0.0,7.500384289521411,0,0.0,0.5390689626242402,0.0,0,0,0.0
15.0,2,0.0,0.0,8.558531623529916,2,0.0,0.6177935751318988,-0.6,2,2,0.0
20.0,2,0.0,0.0,10.073008803284734,2,0.0,0.7344475174538745,-0.6,2,2,0.0
25.0,1,0.0,0.0,10.016154754142452,1,0.0,0.7356189645446327,-0.3,1,1,0.0
30.0,5,7.0,0.2,8.63667462919782,5,7.0,0.6134023481116669,-1.5,5,5,7.0
35.0,8,33.0,0.825,7.842216885323902,8,33.0,0.5394459268493083,-2.4,8,8,33.0
40.0,12,83.0,1.8043478260869565,7.104191497936762,12,83.0,0.46887298739727656,-3.6,12,12,83.0
45.0,15,110.0,2.156862745098039,6.631166952584171,15,124.0,0.42779134768928073,-4.5,15,15,124.0
50.0,21,189.0,3.375,6.775009032546263,21,189.0,0.3887579845734695,-6.3,21,21,189.0
55.0,21,268.0,4.39344262295082,6.509798064892855,21,274.0,0.3756899911630606,-6.3,21,21,274.0
60.0,27,385.0,5.746268656716418,6.655827448408339,27,385.0,0.3650561321237006,-8.1,27,27,385.0
65.0,26,347.0,4.957142857142857,6.0371331472452825,26,444.0,0.3401004119684521,-7.8,26,26,444.0
70.0,21,352.0,4.821917808219178,6.130446300197607,21,456.0,0.3452349967143009,-6.3,21,21,456.0
75.0,26,446.0,5.6455696202531644,5.7015367264022965,26,554.0,0.31998527522037434,-7.8,26,26,554.0
80.0,36,599.0,7.582278481012659,5.157985234013979,36,704.0,0.2891454153352436,-10.8,36,36,704.0
85.0,43,795.0,9.464285714285714,5.107093061527547,43,900.0,0.2711096282202084,-12.9,43,43,900.0
90.0,53,1032.0,11.727272727272727,4.381114653478895,53,1137.0,0.22490108665616965,-15.9,53,53,1137.0
95.0,56,1296.0,14.4,3.7277567668254674,56,1401.0,0.19846920242392427,-16.8,56,56,1401.0
100.0,60,1589.0,17.086021505376344,3.4693046911911343,60,1694.0,0.20556853264388147,-18.0,60,60,1694.0
105.0,67,1909.0,19.68041237113402,3.2725394640933114,67,2014.0,0.19133514078154654,-20.1,67,67,2014.0
110.0,72,2251.0,22.51,2.858423162487364,72,2356.0,0.1530900750421829,-21.6,72,72,2356.0
115.0,78,2625.0,26.25,2.0716781562048294,78,2730.0,0.0993376222080609,-23.4,78,78,2730.0
120.0,82,3022.0,29.627450980392158,2.0740809364150903,82,3121.0,0.09959888684012158,-24.6,82,82,3121.0
125.0,85,3438.0,33.05769230769231,2.0070683651885513,85,3537.0,0.0902340067296855,-25.5,85,85,3537.0
130.0,86,3866.0,36.819047619047616,1.9569654711969158,86,3965.0,0.08435910873213526,-25.8,86,86,3965.0
135.0,88,4300.0,40.18691588785047,1.812816629867879,88,4399.0,0.0772755926650461,-26.4,88,88,4399.0
140.0,90,4745.0,43.53211009174312,1.889085902047639,90,4844.0,0.08343343159141081,-27.0,90,90,4844.0
145.0,91,5195.0,47.6605504587156,1.8033094967828762,91,5294.0,0.07452220699362586,-27.3,91,91,5294.0
150.0,93,5656.0,52.370370370370374,1.5220507124396048,93,5755.0,0.052733479640242054,-27.9,93,93,5755.0
155.0,95,6126.0,57.79245283018868,1.3785651585620267,95,6225.0,0.0459282910497588,-28.5,95,95,6225.0
160.0,95,6601.0,63.47115384615385,1.106968837508768,95,6700.0,0.02886382632489249,-28.5,95,95,6700.0
165.0,95,7076.0,68.69902912621359,1.0355741742585234,95,7175.0,0.01020005530546936,-28.5,95,95,7175.0
170.0,95,7551.0,74.02941176470588,0.8491808061900842,95,7650.0,0.0,-28.5,95,95,7650.0
175.0,95,8026.0,80.26,0.678173817711218,95,8125.0,0.0,-28.5,95,95,8125.0
180.0,95,8501.0,86.74489795918367,0.4076873801561492,95,8600.0,0.0,-28.5,95,95,8600.0
185.0,95,8976.0,94.48421052631579,0.0,95,9075.0,0.0,-28.5,95,95,9075.0
190.0,95,9451.0,99.48421052631579,0.0,95,9550.0,0.0,-28.5,95,95,9550.0
195.0,95,9926.0,104.48421052631579,0.0,95,10025.0,0.0,-28.5,95,95,10025.0
200.0,95,10401.0,109.48421052631579,0.0,95,10500.0,0.0,-28.5,95,95,10500.0
205.0,95,10876.0,114.48421052631579,0.0,95,10975.0,0.0,-28.5,95,95,10975.0
210.0,95,11351.0,119.48421052631579,0.0,95,11450.0,0.0,-28.5,95,95,11450.0
215.0,95,11826.0,124.48421052631579,0.0,95,11925.0,0.0,-28.5,95,95,11925.0
220.0,95,12301.0,129.4842105263158,0.0,95,12400.0,0.0,-28.5,95,95,12400.0
225.0,95,12776.0,134.4842105263158,0.0,95,12875.0,0.0,-28.5,95,95,12875.0
230.0,95,13251.0,139.4842105263158,0.0,95,13350.0,0.0,-28.5,95,95,13350.0
235.0,95,13726.0,144.4842105263158,0.0,95,13825.0,0.0,-28.5,95,95,13825.0
240.0,95,14201.0,149.4842105263158,0.0,95,14300.0,0.0,-28.5,95,95,14300.0
245.0,95,14676.0,154.4842105263158,0.0,95,14775.0,0.0,-28.5,95,95,14775.0
250.0,95,15151.0,159.4842105263158,0.0,95,15250.0,0.0,-28.5,95,95,15250.0
255.0,95,15626.0,164.4842105263158,0.0,95,15725.0,0.0,-28.5,95,95,15725.0
260.0,95,16101.0,169.4842105263158,0.0,95,16200.0,0.0,-28.5,95,95,16200.0
265.0,95,16576.0,174.4842105263158,0.0,95,16675.0,0.0,-28.5,95,95,16675.0
270.0,95,17051.0,179.4842105263158,0.0,95,17150.0,0.0,-28.5,95,95,17150.0
275.0,95,17526.0,184.4842105263158,0.0,95,17625.0,0.0,-28.5,95,95,17625.0
280.0,95,18001.0,189.4842105263158,0.0,95,18100.0,0.0,-28.5,95,95,18100.0
285.0,95,18476.0,194.4842105263158,0.0,95,18575.0,0.0,-28.5,95,95,18575.0
290.0,95,18951.0,199.4842105263158,0.0,95,19050.0,0.0,-28.5,95,95,19050.0
295.0,95,19426.0,204.4842105263158,0.0,95,19525.0,0.0,-28.5,95,95,19525.0
300.0,95,19901.0,209.4842105263158,0.0,95,20000.0,0.0,-28.5,95,95,20000.0
305.0,95,20376.0,214.4842105263158,0.0,95,20475.0,0.0,-28.5,95,95,20475.0
310.0,95,20851.0,219.4842105263158,0.0,95,20950.0,0.0,-28.5,95,95,20950.0
315.0,95,21326.0,224.4842105263158,0.0,95,21425.0,0.0,-28.5,95,95,21425.0
320.0,95,21801.0,229.4842105263158,0.0,95,21900.0,0.0,-28.5,95,95,21900.0
325.0,95,22276.0,234.4842105263158,0.0,95,22375.0,0.0,-28.5,95,95,22375.0
330.0,95,22751.0,239.4842105263158,0.0,95,22850.0,0.0,-28.5,95,95,22850.0
335.0,95,23226.0,244.4842105263158,0.0,95,23325.0,0.0,-28.5,95,95,23325.0
340.0,95,23701.0,249.4842105263158,0.0,95,23800.0,0.0,-28.5,95,95,23800.0
345.0,95,24176.0,254.4842105263158,0.0,95,24275.0,0.0,-28.5,95,95,24275.0
350.0,95,24651.0,259.4842105263158,0.0,95,24750.0,0.0,-28.5,95,95,24750.0
355.0,95,25126.0,264.4842105263158,0.0,95,25225.0,0.0,-28.5,95,95,25225.0
360.0,95,25601.0,269.4842105263158,0.0,95,25700.0,0.0,-28.5,95,95,25700.0
365.0,95,26076.0,274.4842105263158,0.0,95,26175.0,0.0,-28.5,95,95,26175.0
370.0,95,26551.0,279.4842105263158,0.0,95,26650.0,0.0,-28.5,95,95,26650.0
375.0,89,25000.0,263.1578947368421,0.2051310306494571,89,26433.0,0.006473268827803636,-26.7,89,89,26433.0
380.0,79,22289.0,234.62105263157895,1.029864018952692,79,25514.0,0.024539824677725704,-23.7,79,79,25514.0
385.0,72,20336.0,214.06315789473683,1.3860801705288899,72,25566.0,0.03296751176362413,-21.6,72,72,25566.0
390.0,72,18761.0,197.4842105263158,1.4010660804795432,72,25922.0,0.03338323514352889,-21.6,72,72,25922.0
395.0,79,19139.0,203.60638297872342,0.9911126022790626,79,26032.0,0.014168903720011656,-23.7,79,79,26032.0
400.0,85,19553.0,219.69662921348313,0.13725055555027954,85,26446.0,0.000963285730566001,-25.5,85,85,26446.0
405.0,82,17916.0,203.5909090909091,0.28126518830372405,82,26175.0,0.010580836649668636,-24.6,82,82,26175.0
410.0,72,15055.0,171.07954545454547,1.2438545019766138,72,24854.0,0.028110050115278867,-21.6,72,72,24854.0
415.0,66,12951.0,147.17045454545453,1.7371215711140202,66,24855.0,0.045753171023727515,-19.8,66,66,24855.0
420.0,73,13299.0,151.125,1.472292714102055,73,25203.0,0.021510135385626912,-21.9,73,73,25203.0
425.0,78,13679.0,157.22988505747125,1.0495052976791037,78,25583.0,0.00042321599637631994,-23.4,78,78,25583.0
430.0,80,14079.0,169.6265060240964,0.4487111886444129,80,25983.0,8.355049571114678e-06,-24.0,80,80,25983.0
435.0,80,14479.0,180.9875,0.0,80,26383.0,0.0,-24.0,80,80,26383.0
440.0,80,14879.0,185.9875,0.0,80,26783.0,0.0,-24.0,80,80,26783.0
445.0,80,15279.0,190.9875,0.0,80,27183.0,0.0,-24.0,80,80,27183.0
450.0,80,15679.0,195.9875,0.0,80,27583.0,0.0,-24.0,80,80,27583.0
455.0,80,16079.0,200.9875,0.0,80,27983.0,0.0,-24.0,80,80,27983.0
460.0,80,16479.0,205.9875,0.0,80,28383.0,0.0,-24.0,80,80,28383.0
465.0,80,16879.0,210.9875,0.0,80,28783.0,0.0,-24.0,80,80,28783.0
470.0,80,17279.0,215.9875,0.0,80,29183.0,0.0,-24.0,80,80,29183.0
475.0,80,17679.0,220.9875,0.0,80,29583.0,0.0,-24.0,80,80,29583.0
480.0,80,18079.0,225.9875,0.0,80,29983.0,0.0,-24.0,80,80,29983.0
485.0,80,18479.0,230.9875,0.0,80,30383.0,0.0,-24.0,80,80,30383.0
490.0,80,18879.0,235.9875,0.0,80,30783.0,0.0,-24.0,80,80,30783.0
495.0,80,19279.0,240.9875,0.0,80,31183.0,0.0,-24.0,80,80,31183.0
500.0,80,19679.0,245.9875,0.0,80,31583.0,0.0,-24.0,80,80,31583.0
505.0,80,20079.0,250.9875,0.0,80,31983.0,0.0,-24.0,80,80,31983.0
