step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,4.441697152781611,1,0.0,0.32518124825070305,-0.3,1,1,0.0
10.0,0,0.0,0.0,7.512976936951933,0,0.0,0.5548914269465647,0.0,0,0,0.0
15.0,2,0.0,0.0,8.640171496359642,2,0.0,0.6352993724338015,-0.6,2,2,0.0
20.0,2,0.0,0.0,10.090012522923125,2,0.0,0.7406773497096374,-0.6,2,2,0.0
25.0,2,1.0,0.03571428571428571,10.238052185186039,2,1.0,0.765024796868047,-0.6,2,2,1.0
30.0,4,9.0,0.2571428571428571,8.845223276129019,4,9.0,0.6347965873566627,-1.2,4,4,9.0
35.0,10,37.0,0.9024390243902439,7.8088752366090635,10,37.0,0.5505364632052392,-3.0,10,10,37.0
40.0,13,86.0,1.8695652173913044,7.25212193190487,13,86.0,0.4925608049601468,-3.9,13,13,86.0
45.0,19,162.0,3.1153846153846154,6.547941699861048,19,162.0,0.39912113838902347,-5.7,19,19,162.0
50.0,25,265.0,4.649122807017544,5.712558187937132,25,265.0,0.3668119682605602,-7.5,25,25,265.0
55.0,26,390.0,6.5,5.438758867152686,26,390.0,0.34345241045464137,-7.8,26,26,390.0
60.0,32,537.0,8.014925373134329,5.198722897732287,32,537.0,0.3228512117128503,-9.6,32,32,537.0
65.0,37,703.0,9.76388888888889,5.157997198748075,37,703.0,0.31057977152251737,-11.1,37,37,703.0
70.0,40,890.0,11.866666666666667,4.717407850529643,40,890.0,0.2820427110824331,-12.0,40,40,890.0
75.0,47,1111.0,13.548780487804878,4.154553829126567,47,1111.0,0.2316508208807258,-14.1,47,47,1111.0
80.0,56,1356.0,15.586206896551724,4.059136480000085,56,1356.0,0.2315487103968649,-16.8,56,56,1356.0
85.0,57,1630.0,18.11111111111111,3.4821775393196326,57,1630.0,0.19874043789939685,-17.1,57,57,1630.0
90.0,65,1937.0,19.969072164948454,3.333868777419652,65,1937.0,0.1795144348539831,-19.5,65,65,1937.0
95.0,72,2269.0,22.69,2.856584363569366,72,2269.0,0.17005253777117593,-21.6,72,72,2269.0
100.0,73,2626.0,25.00952380952381,2.866781011863355,73,2626.0,0.1640492335697226,-21.9,73,73,2626.0
105.0,80,3007.0,27.587155963302752,2.751088657130866,80,3007.0,0.15498663559490494,-24.0,80,80,3007.0
110.0,82,2979.0,26.83783783783784,2.20138133994244,82,3257.0,0.11922039441317162,-24.6,82,82,3257.0
115.0,78,2891.0,25.8125,2.432510922384801,78,3372.0,0.11521055763307009,-23.4,78,78,3372.0
120.0,74,3013.0,26.2,2.5438539384593395,74,3679.0,0.11279664432441719,-22.2,74,74,3679.0
125.0,77,3296.0,27.93220338983051,2.7832410281640474,77,4030.0,0.10262073574882258,-23.1,77,77,4030.0
130.0,84,3696.0,31.58974358974359,2.473152156528576,84,4430.0,0.082841478853173,-25.2,84,84,4430.0
135.0,90,4133.0,35.324786324786324,2.2208888820140937,90,4867.0,0.06794197909598737,-27.0,90,90,4867.0
140.0,96,4603.0,39.00847457627118,2.002606882381121,96,5337.0,0.0716302113388173,-28.8,96,96,5337.0
145.0,97,5086.0,44.6140350877193,1.6776479648254616,97,5820.0,0.05442920136461319,-29.1,97,97,5820.0
150.0,100,5580.0,48.94736842105263,1.5989968205529117,100,6314.0,0.050150512712683594,-30.0,100,100,6314.0
155.0,100,6080.0,55.27272727272727,1.1591177142510563,100,6814.0,0.03684371809695557,-30.0,100,100,6814.0
160.0,100,6580.0,59.81818181818182,1.1875501406072557,100,7314.0,0.028270941195382773,-30.0,100,100,7314.0
165.0,100,7080.0,66.16822429906541,0.8739779689289413,100,7814.0,0.00960400865614567,-30.0,100,100,7814.0
170.0,100,7580.0,71.50943396226415,0.6843395051813622,100,8314.0,0.0,-30.0,100,100,8314.0
175.0,100,8080.0,76.95238095238095,0.6174807229363334,100,8814.0,0.0,-30.0,100,100,8814.0
180.0,100,8580.0,84.11764705882354,0.2282310494005634,100,9314.0,0.0,-30.0,100,100,9314.0
185.0,100,9080.0,89.01960784313725,0.22214436553375813,100,9814.0,0.0,-30.0,100,100,9814.0
190.0,100,9580.0,95.8,0.0,100,10314.0,0.0,-30.0,100,100,10314.0
195.0,100,10080.0,100.8,0.0,100,10814.0,0.0,-30.0,100,100,10814.0
200.0,100,10580.0,105.8,0.0,100,11314.0,0.0,-30.0,100,100,11314.0
205.0,100,11080.0,110.8,0.0,100,11814.0,0.0,-30.0,100,100,11814.0
210.0,100,11580.0,115.8,0.0,100,12314.0,0.0,-30.0,100,100,12314.0
215.0,100,12080.0,120.8,0.0,100,12814.0,0.0,-30.0,100,100,12814.0
220.0,100,12580.0,125.8,0.0,100,13314.0,0.0,-30.0,100,100,13314.0
225.0,100,13080.0,130.8,1.5802811442939824e-06,100,13814.0,1.1163883887539094e-07,-30.0,100,100,13814.0
230.0,100,13580.0,135.8,1.9879914719378755e-06,100,14314.0,1.634767973325435e-07,-30.0,100,100,14314.0
235.0,100,14080.0,140.8,1.0123820332482099e-06,100,14814.0,7.401815328508979e-08,-30.0,100,100,14814.0
240.0,100,14580.0,145.8,1.1022342949514267e-06,100,15314.0,8.02290171618974e-08,-30.0,100,100,15314.0
245.0,100,15080.0,150.8,0.0,100,15814.0,0.0,-30.0,100,100,15814.0
250.0,100,15580.0,155.8,0.0,100,16314.0,0.0,-30.0,100,100,16314.0
255.0,100,16080.0,160.8,0.0,100,16814.0,0.0,-30.0,100,100,16814.0
260.0,100,16580.0,165.8,0.0,100,17314.0,0.0,-30.0,100,100,17314.0
265.0,100,17080.0,170.8,0.0,100,17814.0,0.0,-30.0,100,100,17814.0
270.0,100,17580.0,175.8,0.0,100,18314.0,0.0,-30.0,100,100,18314.0
275.0,100,18080.0,180.8,0.0,100,18814.0,0.0,-30.0,100,100,18814.0
280.0,100,18580.0,185.8,0.0,100,19314.0,0.0,-30.0,100,100,19314.0
285.0,100,19080.0,190.8,0.0,100,19814.0,0.0,-30.0,100,100,19814.0
290.0,100,19580.0,195.8,0.0,100,20314.0,0.0,-30.0,100,100,20314.0
295.0,100,20080.0,200.8,0.0,100,20814.0,0.0,-30.0,100,100,20814.0
300.0,100,20580.0,205.8,0.0,100,21314.0,0.0,-30.0,100,100,21314.0
305.0,100,21080.0,210.8,0.0,100,21814.0,0.0,-30.0,100,100,21814.0
310.0,100,21580.0,215.8,0.0,100,22314.0,0.0,-30.0,100,100,22314.0
315.0,100,22080.0,220.8,0.0,100,22814.0,0.0,-30.0,100,100,22814.0
320.0,100,22580.0,225.8,0.0,100,23314.0,0.0,-30.0,100,100,23314.0
325.0,100,23080.0,230.8,0.0,100,23814.0,0.0,-30.0,100,100,23814.0
330.0,100,23580.0,235.8,0.0,100,24314.0,0.0,-30.0,100,100,24314.0
335.0,100,24080.0,240.8,0.0,100,24814.0,0.0,-30.0,100,100,24814.0
340.0,100,24580.0,245.8,0.0,100,25314.0,0.0,-30.0,100,100,25314.0
345.0,100,25080.0,250.8,0.0,100,25814.0,0.0,-30.0,100,100,25814.0
350.0,100,25580.0,255.8,0.0,100,26314.0,0.0,-30.0,100,100,26314.0
355.0,100,26080.0,260.8,0.0,100,26814.0,0.0,-30.0,100,100,26814.0
360.0,100,26580.0,265.8,0.0,100,27314.0,0.0,-30.0,100,100,27314.0
365.0,100,27080.0,270.8,0.0,100,27814.0,0.0,-30.0,100,100,27814.0
370.0,100,27580.0,275.8,0.0,100,28314.0,0.0,-30.0,100,100,28314.0
375.0,100,28080.0,280.8,0.0,100,28814.0,0.0,-30.0,100,100,28814.0
380.0,100,28580.0,285.8,0.0,100,29314.0,0.0,-30.0,100,100,29314.0
385.0,100,29080.0,290.8,0.0,100,29814.0,0.0,-30.0,100,100,29814.0
390.0,100,29580.0,295.8,0.0,100,30314.0,0.0,-30.0,100,100,30314.0
395.0,100,30080.0,300.8,0.0,100,30814.0,0.0,-30.0,100,100,30814.0
400.0,100,30580.0,305.8,0.0,100,31314.0,0.0,-30.0,100,100,31314.0
405.0,100,31080.0,310.8,0.0,100,31814.0,0.0,-30.0,100,100,31814.0
410.0,100,31580.0,315.8,0.0,100,32314.0,0.0,-30.0,100,100,32314.0
415.0,100,32080.0,320.8,0.0,100,32814.0,0.0,-30.0,100,100,32814.0
420.0,100,32580.0,325.8,0.0,100,33314.0,0.0,-30.0,100,100,33314.0
425.0,100,33080.0,330.8,0.0,100,33814.0,0.0,-30.0,100,100,33814.0
430.0,100,33580.0,335.8,0.0,100,34314.0,0.0,-30.0,100,100,34314.0
435.0,100,34080.0,340.8,0.0,100,34814.0,0.0,-30.0,100,100,34814.0
440.0,100,34580.0,345.8,0.0,100,35314.0,0.0,-30.0,100,100,35314.0
445.0,100,35080.0,350.8,0.0,100,35814.0,0.0,-30.0,100,100,35814.0
450.0,100,35580.0,355.8,0.0,100,36314.0,0.0,-30.0,100,100,36314.0
455.0,100,36080.0,360.8,0.0,100,36814.0,0.0,-30.0,100,100,36814.0
460.0,100,36580.0,365.8,0.0,100,37314.0,0.0,-30.0,100,100,37314.0
465.0,100,37080.0,370.8,0.0,100,37814.0,0.0,-30.0,100,100,37814.0
470.0,100,37580.0,375.8,0.0,100,38314.0,0.0,-30.0,100,100,38314.0
475.0,100,38080.0,380.8,0.0,100,38814.0,0.0,-30.0,100,100,38814.0
480.0,100,38580.0,385.8,0.0,100,39314.0,0.0,-30.0,100,100,39314.0
485.0,100,39080.0,390.8,0.0,100,39814.0,0.0,-30.0,100,100,39814.0
490.0,100,39580.0,395.8,0.0,100,40314.0,0.0,-30.0,100,100,40314.0
495.0,100,40080.0,400.8,0.0,100,40814.0,0.0,-30.0,100,100,40814.0
500.0,100,40580.0,405.8,0.0,100,41314.0,0.0,-30.0,100,100,41314.0
505.0,100,41080.0,410.8,0.0,100,41814.0,0.0,-30.0,100,100,41814.0
510.0,100,41580.0,415.8,0.0,100,42314.0,0.0,-30.0,100,100,42314.0
515.0,100,42080.0,420.8,0.0,100,42814.0,0.0,-30.0,100,100,42814.0
520.0,100,42580.0,425.8,0.0,100,43314.0,0.0,-30.0,100,100,43314.0
525.0,100,43080.0,430.8,0.0,100,43814.0,0.0,-30.0,100,100,43814.0
530.0,100,43580.0,435.8,0.0,100,44314.0,0.0,-30.0,100,100,44314.0
535.0,100,44080.0,440.8,0.0,100,44814.0,0.0,-30.0,100,100,44814.0
540.0,100,44580.0,445.8,0.0,100,45314.0,0.0,-30.0,100,100,45314.0
545.0,100,45080.0,450.8,0.0,100,45814.0,0.0,-30.0,100,100,45814.0
550.0,100,45580.0,455.8,0.0,100,46314.0,0.0,-30.0,100,100,46314.0
555.0,100,46080.0,460.8,0.0,100,46814.0,0.0,-30.0,100,100,46814.0
560.0,100,46580.0,465.8,0.0,100,47314.0,0.0,-30.0,100,100,47314.0
565.0,100,47080.0,470.8,0.0,100,47814.0,0.0,-30.0,100,100,47814.0
570.0,100,47580.0,475.8,0.0,100,48314.0,0.0,-30.0,100,100,48314.0
575.0,100,48080.0,480.8,0.0,100,48814.0,0.0,-30.0,100,100,48814.0
580.0,100,48580.0,485.8,0.0,100,49314.0,0.0,-30.0,100,100,49314.0
585.0,100,49080.0,490.8,0.0,100,49814.0,0.0,-30.0,100,100,49814.0
590.0,100,49580.0,495.8,0.0,100,50314.0,0.0,-30.0,100,100,50314.0
595.0,100,50080.0,500.8,0.0,100,50814.0,0.0,-30.0,100,100,50814.0
600.0,100,50580.0,505.8,0.0,100,51314.0,0.0,-30.0,100,100,51314.0
605.0,100,51080.0,510.8,0.0,100,51814.0,0.0,-30.0,100,100,51814.0
610.0,100,51580.0,515.8,0.0,100,52314.0,0.0,-30.0,100,100,52314.0
615.0,100,52080.0,520.8,0.0,100,52814.0,0.0,-30.0,100,100,52814.0
620.0,100,52580.0,525.8,0.0,100,53314.0,0.0,-30.0,100,100,53314.0
625.0,100,53080.0,530.8,0.0,100,53814.0,0.0,-30.0,100,100,53814.0
630.0,100,53580.0,535.8,0.0,100,54314.0,0.0,-30.0,100,100,54314.0
635.0,100,54080.0,540.8,0.0,100,54814.0,0.0,-30.0,100,100,54814.0
640.0,100,54580.0,545.8,0.0,100,55314.0,0.0,-30.0,100,100,55314.0
645.0,100,55080.0,550.8,0.0,100,55814.0,0.0,-30.0,100,100,55814.0
650.0,100,55580.0,555.8,0.0,100,56314.0,0.0,-30.0,100,100,56314.0
655.0,100,56080.0,560.8,0.0,100,56814.0,0.0,-30.0,100,100,56814.0
660.0,100,56580.0,565.8,0.0,100,57314.0,0.0,-30.0,100,100,57314.0
665.0,100,57080.0,570.8,0.0,100,57814.0,0.0,-30.0,100,100,57814.0
670.0,100,57580.0,575.8,0.0,100,58314.0,0.0,-30.0,100,100,58314.0
675.0,100,58080.0,580.8,0.0,100,58814.0,0.0,-30.0,100,100,58814.0
680.0,100,58580.0,585.8,0.0,100,59314.0,0.0,-30.0,100,100,59314.0
685.0,100,59080.0,590.8,0.0,100,59814.0,0.0,-30.0,100,100,59814.0
690.0,100,59580.0,595.8,0.0,100,60314.0,0.0,-30.0,100,100,60314.0
695.0,100,60080.0,600.8,0.0,100,60814.0,0.0,-30.0,100,100,60814.0
700.0,100,60580.0,605.8,0.0,100,61314.0,0.0,-30.0,100,100,61314.0
705.0,100,61080.0,610.8,0.0,100,61814.0,0.0,-30.0,100,100,61814.0
710.0,100,61580.0,615.8,0.0,100,62314.0,0.0,-30.0,100,100,62314.0
715.0,100,62080.0,620.8,0.0,100,62814.0,0.0,-30.0,100,100,62814.0
720.0,94,58978.0,589.78,0.2205161198346694,94,61986.0,0.007417356117289952,-28.2,94,94,61986.0
725.0,84,53465.0,534.65,1.0716671486337734,84,59844.0,0.026584660686977762,-25.2,84,84,59844.0
730.0,77,49710.0,497.1,1.3805137716904416,77,58967.0,0.03321613609884196,-23.1,77,77,58967.0
735.0,84,50115.0,501.15,1.2095797207414614,84,59372.0,0.016449520752526446,-25.2,84,84,59372.0
740.0,89,50550.0,515.8163265306123,0.7146011517558264,89,59808.0,0.0005508490059936143,-26.7,89,89,59808.0
745.0,92,51006.0,531.3125,0.5198219137771175,92,60264.0,2.6082861330333456e-06,-27.6,92,92,60264.0
750.0,92,51466.0,559.4130434782609,2.5633454712203145e-06,92,60724.0,1.6915317162148808e-07,-27.6,92,92,60724.0
755.0,92,51926.0,564.4130434782609,0.0,92,61184.0,0.0,-27.6,92,92,61184.0
760.0,92,52386.0,569.4130434782609,0.0,92,61644.0,0.0,-27.6,92,92,61644.0
765.0,92,52846.0,574.4130434782609,0.0,92,62104.0,0.0,-27.6,92,92,62104.0
770.0,92,53306.0,579.4130434782609,0.0,92,62564.0,0.0,-27.6,92,92,62564.0
775.0,92,53766.0,584.4130434782609,0.0,92,63024.0,0.0,-27.6,92,92,63024.0
780.0,92,54226.0,589.4130434782609,0.0,92,63484.0,0.0,-27.6,92,92,63484.0
785.0,92,54686.0,594.4130434782609,0.0,92,63944.0,0.0,-27.6,92,92,63944.0
790.0,92,55146.0,599.4130434782609,0.0,92,64404.0,0.0,-27.6,92,92,64404.0
795.0,92,55606.0,604.4130434782609,0.0,92,64864.0,0.0,-27.6,92,92,64864.0
800.0,92,56066.0,609.4130434782609,0.0,92,65324.0,0.0,-27.6,92,92,65324.0
805.0,92,56526.0,614.4130434782609,0.0,92,65784.0,0.0,-27.6,92,92,65784.0
810.0,92,56986.0,619.4130434782609,0.0,92,66244.0,0.0,-27.6,92,92,66244.0
815.0,92,57446.0,624.4130434782609,0.0,92,66704.0,0.0,-27.6,92,92,66704.0
820.0,92,57906.0,629.4130434782609,0.0,92,67164.0,0.0,-27.6,92,92,67164.0
825.0,92,58366.0,634.4130434782609,0.0,92,67624.0,0.0,-27.6,92,92,67624.0
830.0,92,58826.0,639.4130434782609,0.0,92,68084.0,0.0,-27.6,92,92,68084.0
835.0,92,59286.0,644.4130434782609,0.0,92,68544.0,0.0,-27.6,92,92,68544.0
840.0,92,59746.0,649.4130434782609,0.0,92,69004.0,0.0,-27.6,92,92,69004.0
845.0,92,60206.0,654.4130434782609,0.0,92,69464.0,0.0,-27.6,92,92,69464.0
850.0,92,60666.0,659.4130434782609,0.0,92,69924.0,0.0,-27.6,92,92,69924.0
855.0,86,60387.0,656.3804347826087,0.22053500577603377,86,68863.0,0.00678882798275007,-25.8,86,86,68863.0
860.0,77,59720.0,649.1304347826087,1.006143904354715,77,66276.0,0.025328848037197763,-23.1,77,77,66276.0
865.0,81,60112.0,653.3913043478261,1.036205621730545,81,66668.0,0.008979246402423913,-24.3,81,81,66668.0
870.0,86,60530.0,657.9347826086956,0.9278792255136213,86,67086.0,6.497126927888715e-05,-25.8,86,86,67086.0
875.0,86,60960.0,677.3333333333334,0.5992226886468524,86,67516.0,3.4574831733037283e-07,-25.8,86,86,67516.0
880.0,86,61390.0,713.8372093023256,0.0,86,67946.0,0.0,-25.8,86,86,67946.0
885.0,86,61820.0,718.8372093023256,0.0,86,68376.0,0.0,-25.8,86,86,68376.0
890.0,86,62250.0,723.8372093023256,0.0,86,68806.0,0.0,-25.8,86,86,68806.0
