step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,3.731214891327545,1,0.0,0.2691629282526722,-0.3,1,1,0.0
10.0,0,0.0,0.0,7.0564051285043226,0,0.0,0.5115383302663763,0.0,0,0,0.0
15.0,2,0.0,0.0,8.589939237793578,2,0.0,0.6221888225013236,-0.6,2,2,0.0
20.0,2,0.0,0.0,10.300843148768497,2,0.0,0.7356325539791575,-0.6,2,2,0.0
25.0,1,0.0,0.0,10.808300683442493,1,0.0,0.7839147759047473,-0.3,1,1,0.0
30.0,4,7.0,0.2,9.225218232615994,4,7.0,0.6688977349706114,-1.2,4,4,7.0
35.0,8,29.0,0.7073170731707317,7.791282082078127,8,29.0,0.5350008257962857,-2.4,8,8,29.0
40.0,14,79.0,1.7173913043478262,7.527982524197717,14,79.0,0.5024881907869878,-4.2,14,14,79.0
45.0,19,157.0,3.0784313725490198,6.5637367380440965,19,157.0,0.4115981492300138,-5.7,19,19,157.0
50.0,26,259.0,4.625,5.731105334625689,26,259.0,0.3686317263268728,-7.8,26,26,259.0
55.0,27,385.0,6.416666666666667,5.647872985926981,27,386.0,0.3549682123017786,-8.1,27,27,386.0
60.0,32,531.0,8.045454545454545,5.322916168437256,32,532.0,0.3193630993045891,-9.6,32,32,532.0
65.0,39,702.0,9.616438356164384,5.020265812158573,39,703.0,0.29008833450923377,-11.7,39,39,703.0
70.0,41,895.0,11.933333333333334,4.545898313821205,41,896.0,0.26412936522545827,-12.3,41,41,896.0
75.0,48,1119.0,13.814814814814815,4.117024038429435,48,1120.0,0.2495320282500222,-14.4,48,48,1120.0
80.0,53,1366.0,15.883720930232558,3.9188771338277237,53,1367.0,0.225358011260484,-15.9,53,53,1367.0
85.0,58,1639.0,18.01098901098901,3.6921177459460526,58,1640.0,0.2088181787112035,-17.4,58,58,1640.0
90.0,64,1939.0,19.989690721649485,3.2549668274981727,64,1940.0,0.17259586458832962,-19.2,64,64,1940.0
95.0,69,2272.0,22.495049504950494,3.192478638946701,69,2273.0,0.17206855887630487,-20.7,69,69,2273.0
100.0,75,2629.0,24.80188679245283,2.9376691107153072,75,2630.0,0.15406414740883964,-22.5,75,75,2630.0
105.0,74,2606.0,24.12962962962963,2.8052791458579347,74,2859.0,0.15542057018194091,-22.2,74,74,2859.0
110.0,71,2524.0,22.945454545454545,2.9835334888646523,71,2964.0,0.14835517112030042,-21.3,71,71,2964.0
