step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,2.0818059602519496,1,0.0,0.08099205771989677,1,0.0,0.07453427524738289,0,0.0,0.1909660345364833,0,0.0,0.26239408963894284,2,0.0,-0.25
10.0,1,0.0,0.0,6.376205589554727,0,0.0,0.39804228836562094,0,0.0,0.4689378496867865,0,0.0,0.4480333565578298,1,0.0,0.497747565939498,1,0.0,-0.125
15.0,1,0.0,0.0,9.11105944947523,0,0.0,0.6592246866340972,0,0.0,0.6637919648866542,0,0.0,0.7791733944220058,1,0.0,0.5159104599439943,1,0.0,-0.125
20.0,5,3.0,0.0625,8.603264622854233,2,0.0,0.7022429165189876,1,0.0,0.642621292684275,0,0.0,0.7124146839768735,2,3.0,0.48124725040068406,5,3.0,-0.625
25.0,9,31.0,0.5535714285714286,9.319254862179823,2,3.0,0.6746499080821421,1,4.0,0.7964635222888633,3,7.0,0.6164642802778553,3,17.0,0.6343227116221644,9,31.0,-1.125
30.0,15,77.0,1.203125,7.426360561053077,4,11.0,0.6018950772425948,3,11.0,0.451745139188601,4,20.0,0.4132474272531898,4,35.0,0.6183176027304955,15,77.0,-1.875
35.0,29,171.0,2.3424657534246576,5.973678697997399,4,20.0,0.5503866893445095,9,40.0,0.36358583220487156,6,41.0,0.39430358022595813,10,62.0,0.34420767114069184,29,163.0,-3.625
40.0,36,321.0,3.9146341463414633,5.116299170139297,8,51.0,0.4114455999375408,9,84.0,0.32260340489753847,8,75.0,0.3925410467214696,11,106.0,0.29101898694271827,36,316.0,-4.5
45.0,49,512.0,5.626373626373627,4.136921284002893,10,79.0,0.2586843182274076,13,138.0,0.25211911699031075,10,117.0,0.2917884960011766,16,173.0,0.3258099216680359,49,507.0,-6.125
50.0,59,777.0,7.543689320388349,4.078533917132132,13,142.0,0.31815414990157564,16,213.0,0.2540646172898603,14,174.0,0.23828263672294614,16,245.0,0.3143241769204828,59,774.0,-7.375
55.0,61,1068.0,9.451327433628318,4.291200496681181,14,202.0,0.36561155330430944,16,293.0,0.26733029040042433,13,239.0,0.28803646302051883,18,331.0,0.24548328421532564,61,1065.0,-7.625
60.0,79,1412.0,11.296,3.8932893905589236,17,281.0,0.35126971133110885,21,386.0,0.2542784580769775,18,315.0,0.23717519128485143,23,430.0,0.23112214109327353,79,1412.0,-9.875
65.0,80,1795.0,13.807692307692308,3.6662538410996426,17,360.0,0.15923873070336472,22,491.0,0.29917989252153726,18,405.0,0.2534111441815099,23,539.0,0.2851345713494558,80,1795.0,-10.0
70.0,95,2230.0,15.815602836879433,2.6047963604766644,21,455.0,0.03584415732048258,27,612.0,0.1873560334917305,21,503.0,0.29995363245663964,26,662.0,0.16602363582051657,95,2232.0,-11.875
75.0,110,2744.0,18.293333333333333,2.760326459318497,21,559.0,0.12027845054314444,33,759.0,0.12879564526172887,23,610.0,0.30853056052123634,33,818.0,0.200839209533431,110,2746.0,-13.75
80.0,121,3305.0,20.401234567901234,2.2533172261396386,21,664.0,0.18138714353566465,36,927.0,0.06200408146236961,26,725.0,0.22669877348794065,38,989.0,0.1726471614887971,121,3305.0,-15.125
85.0,138,3925.0,22.05056179775281,1.864126033063386,23,772.0,0.15126461835330834,41,1111.0,0.06303171404451104,32,860.0,0.19523530665070804,42,1183.0,0.11176689240335602,138,3926.0,-17.25
90.0,149,4618.0,24.433862433862434,1.9249963882814132,25,891.0,0.1022022636988949,39,1305.0,0.12684381688765217,39,1026.0,0.1802638540947991,46,1400.0,0.11227250033321443,149,4622.0,-18.625
95.0,149,5072.0,25.616161616161616,1.8507658687307191,25,1016.0,0.129515215325051,36,1378.0,0.1288981917457875,40,1216.0,0.14536145460267508,48,1637.0,0.10087349868802863,149,5247.0,-18.625
100.0,158,5788.0,27.826923076923077,2.0164705979009985,27,1145.0,0.19016745298531312,36,1484.0,0.11817334856469072,44,1426.0,0.13290223969680048,51,1886.0,0.10762764598426859,158,5941.0,-19.75
105.0,168,6613.0,31.49047619047619,1.9477166591122124,28,1282.0,0.1823516531526874,40,1679.0,0.12657399621392315,46,1655.0,0.1078380787304195,54,2150.0,0.11365782815328608,168,6766.0,-21.0
110.0,180,7490.0,36.00961538461539,1.4201712587138773,30,1430.0,0.08647574396918718,45,1896.0,0.1162979817223003,49,1896.0,0.06164760114539924,56,2423.0,0.07702358355139936,180,7645.0,-22.5
115.0,191,8422.0,40.49038461538461,0.916234435465599,34,1592.0,0.06836422004729646,49,2132.0,0.03869527843437949,51,2148.0,0.03213006334933911,57,2705.0,0.04713855080159027,191,8577.0,-23.875
120.0,193,9386.0,45.78536585365854,0.5407833147640836,34,1762.0,0.07356392921299944,51,2386.0,0.01918232364544775,51,2403.0,0.005704561663078778,57,2990.0,0.048517214131194246,193,9541.0,-24.125
