step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,2.3717128940013934,1,0.0,0.06966862445823187,1,0.0,0.07653361923955795,0,0.0,0.19114839241889103,0,0.0,0.35489651950518075,2,0.0,-0.25
10.0,1,0.0,0.0,7.113702370526592,0,0.0,0.4479587270078344,0,0.0,0.6311331432011984,0,0.0,0.4681285308859315,1,0.0,0.5786654393055625,1,0.0,-0.125
15.0,1,0.0,0.0,9.12713858934929,0,0.0,0.698690561664956,0,0.0,0.6618986797533306,0,0.0,0.7825099992845872,1,0.0,0.5369372518333949,1,0.0,-0.125
20.0,4,4.0,0.08695652173913043,9.37422986653817,1,0.0,0.742118105329823,1,0.0,0.6931888077850376,0,0.0,0.8229556652069446,2,4.0,0.5282069291487054,4,4.0,-0.5
25.0,8,23.0,0.42592592592592593,8.93873478090612,2,1.0,0.631383391270044,1,4.0,0.7114470592325663,2,1.0,0.7128550551461291,3,17.0,0.5968230980679895,8,23.0,-1.0
30.0,16,73.0,1.1587301587301588,6.985802724673677,4,11.0,0.5913804395416107,5,18.0,0.44632490380495765,3,9.0,0.39694502904073886,4,35.0,0.5450560122279557,16,73.0,-2.0
35.0,28,175.0,2.3972602739726026,5.964592623342788,5,34.0,0.5707705655899286,8,46.0,0.4176028854314042,6,31.0,0.3614646895801375,9,64.0,0.3777073096706159,28,175.0,-3.5
40.0,33,260.0,3.25,4.855386203124896,11,70.0,0.3373035978383124,7,81.0,0.3848271306446546,7,64.0,0.42047973698324637,8,82.0,0.28912477235828044,33,297.0,-4.125
45.0,42,403.0,4.686046511627907,4.488946371611179,16,136.0,0.26558636100704136,10,126.0,0.31873910003374384,8,100.0,0.3968081382705742,8,84.0,0.3702110582764645,42,446.0,-5.25
50.0,50,601.0,6.070707070707071,4.570332424109603,17,221.0,0.2965535357614525,15,188.0,0.28187865596895995,9,125.0,0.350558195635274,9,112.0,0.42977837774204963,50,646.0,-6.25
55.0,57,860.0,7.678571428571429,4.393730226882594,20,318.0,0.31311915781748,15,258.0,0.27821382769596276,9,167.0,0.38619101918186116,13,163.0,0.3109243256776274,57,906.0,-7.125
60.0,72,1172.0,9.528455284552846,4.07417164812804,23,426.0,0.28388436619591245,18,335.0,0.26576735506938515,13,218.0,0.3880936863291804,18,239.0,0.23619637596652157,72,1218.0,-9.0
65.0,75,1530.0,11.86046511627907,3.86149073695165,25,545.0,0.16397523183823326,19,425.0,0.3083985890190258,13,278.0,0.3911792664115494,18,326.0,0.2560598379368595,75,1574.0,-9.375
70.0,92,1941.0,13.864285714285714,3.170629863343181,33,688.0,0.09920294701798793,23,528.0,0.21680446025202638,15,346.0,0.3401777664661212,21,413.0,0.2644512397990398,92,1975.0,-11.5
75.0,102,2387.0,15.913333333333334,2.9857840082726548,32,848.0,0.1659778392932824,28,656.0,0.18760073738712763,18,426.0,0.2867182806066193,24,521.0,0.18992021696799996,102,2451.0,-12.75
80.0,113,2918.0,17.901840490797547,2.72802375780563,32,1008.0,0.14447066032016379,31,799.0,0.11697445487884073,20,516.0,0.24324296362453326,30,659.0,0.18948296399163134,113,2982.0,-14.125
85.0,131,3512.0,19.730337078651687,2.307088880429274,34,1173.0,0.06593938997883977,38,963.0,0.08985776961943233,25,627.0,0.2412585921721159,34,805.0,0.14707319769838656,131,3568.0,-16.375
90.0,135,4134.0,22.225806451612904,2.444995209674451,36,1347.0,0.0824275296267816,35,1137.0,0.15287695174339422,30,755.0,0.23653882367581394,34,967.0,0.15655842930856462,135,4206.0,-16.875
95.0,142,4533.0,23.127551020408163,2.192347915410515,36,1526.0,0.10045893608514299,39,1324.0,0.11604191414044596,27,764.0,0.22346590551685705,40,1157.0,0.11143125204317286,142,4771.0,-17.75
100.0,155,5099.0,25.3681592039801,2.111525325688467,39,1711.0,0.13805148547244897,44,1537.0,0.09303029033116253,27,734.0,0.2140807217247938,45,1370.0,0.13354443431584626,155,5352.0,-19.375
105.0,157,5777.0,28.458128078817733,1.988239770023765,39,1904.0,0.12440378856899091,47,1764.0,0.11362438383751618,24,847.0,0.1785317733184793,47,1599.0,0.11771894001085392,157,6114.0,-19.625
110.0,165,6554.0,32.285714285714285,1.7268655021255739,41,2108.0,0.089273345134164,49,2005.0,0.08702136570862248,27,959.0,0.10099328849713211,48,1839.0,0.10778092739163737,165,6911.0,-20.625
115.0,177,7412.0,36.693069306930695,1.0104140977006457,44,2322.0,0.07250288002403509,51,2255.0,0.04068463938236337,32,1111.0,0.03184693781435401,50,2081.0,0.0197542770121211,177,7769.0,-22.125
120.0,186,8327.0,41.42786069651741,0.7085048018985473,45,2543.0,0.05113563287002512,54,2520.0,0.01770045010010059,36,1285.0,0.02597164242192002,51,2335.0,0.017681370280449547,186,8683.0,-23.25
125.0,191,9275.0,46.843434343434346,0.35643919889907966,47,2774.0,0.013885537262896583,55,2795.0,0.00036006834105937617,38,1472.0,0.016405192885659153,51,2590.0,0.0,191,9631.0,-23.875
130.0,193,10235.0,52.48717948717949,0.13197352616328967,48,3011.0,1.0262232863589398e-05,56,3073.0,8.541813391131351e-07,38,1662.0,0.02344563269174135,51,2845.0,0.0,193,10591.0,-24.125
135.0,193,11200.0,57.7319587628866,0.057523514124662216,48,3251.0,0.0,56,3353.0,0.0,38,1852.0,0.023862643088672062,51,3100.0,0.0,193,11556.0,-24.125
140.0,193,12165.0,63.031088082901555,0.0,48,3491.0,0.0,56,3633.0,0.0,38,2042.0,0.0,51,3355.0,0.0,193,12521.0,-24.125
145.0,193,13130.0,68.03108808290155,0.0,48,3731.0,0.0,56,3913.0,0.0,38,2232.0,0.0,51,3610.0,0.0,193,13486.0,-24.125
150.0,187,13517.0,70.03626943005182,0.10139856157191626,48,3971.0,0.0,56,4193.0,0.0,32,2196.0,0.015844583226556536,51,3865.0,0.0,187,14225.0,-23.375
155.0,180,14015.0,72.61658031088083,0.5149814898773775,48,4213.0,0.03546170145447085,56,4473.0,0.0,25,1977.0,0.06518033356801692,51,4122.0,0.03489782572452361,180,14785.0,-22.5
160.0,179,14765.0,76.50259067357513,0.4212971556730806,48,4453.0,0.031163669267857425,56,4753.0,0.0,24,2047.0,0.0360363237600596,51,4377.0,0.05921377975325668,179,15630.0,-22.375
165.0,186,15682.0,81.67708333333333,0.14281711579993012,49,4696.0,1.1924094442655556e-05,56,5033.0,0.0,28,2179.0,0.016114338218516586,53,4639.0,0.02851685624684481,186,16547.0,-23.25
170.0,190,16626.0,86.59375,0.001760469946277935,49,4941.0,1.6393700621502084e-07,56,5313.0,0.0,30,2327.0,0.00043946940800658235,55,4910.0,0.000218242123161084,190,17491.0,-23.75
175.0,192,17586.0,91.59375,1.3559345155774596e-05,49,5186.0,0.0,56,5593.0,0.0,31,2482.0,1.0346390211531952e-06,56,5190.0,3.014929521570698e-06,192,18451.0,-24.0
180.0,186,17787.0,92.640625,0.09741493981786233,49,5431.0,0.0,50,5605.0,0.010345570514433236,31,2637.0,0.0,56,5470.0,0.0,186,19143.0,-23.25
185.0,178,17916.0,93.80104712041884,0.4380689274115985,49,5678.0,0.033504386455448336,42,5337.0,0.042986279475662845,31,2792.0,4.422010771824247e-07,56,5750.0,0.0,178,19557.0,-22.25
190.0,175,18423.0,97.47619047619048,0.3469747577962677,49,5923.0,0.017988991509358707,39,5394.0,0.03631932483311308,31,2947.0,0.0,56,6030.0,0.0,175,20294.0,-21.875
195.0,179,19079.0,100.94708994708995,0.26158737416296635,51,6175.0,0.006093462999480104,41,5592.0,0.024887248795497738,31,3102.0,0.0,56,6310.0,0.0,179,21179.0,-22.375
200.0,182,19981.0,106.28191489361703,0.0830144394114438,52,6433.0,1.988365152312658e-06,43,5802.0,0.004971914999853367,31,3257.0,0.0,56,6590.0,0.0,182,22082.0,-22.75
205.0,185,20900.0,111.76470588235294,0.0023146577112766248,52,6693.0,0.0,46,6026.0,0.0006227869349179892,31,3412.0,0.0,56,6870.0,0.0,185,23001.0,-23.125
210.0,187,21833.0,116.75401069518716,4.472579295249044e-05,52,6953.0,0.0,48,6264.0,1.1232355069414936e-05,31,3567.0,0.0,56,7150.0,0.0,187,23934.0,-23.375
215.0,187,22768.0,121.75401069518716,0.0,52,7213.0,0.0,48,6504.0,0.0,31,3722.0,0.0,56,7430.0,0.0,187,24869.0,-23.375
220.0,187,23703.0,126.75401069518716,0.0,52,7473.0,0.0,48,6744.0,0.0,31,3877.0,0.0,56,7710.0,0.0,187,25804.0,-23.375
225.0,187,24638.0,131.75401069518716,0.0,52,7733.0,0.0,48,6984.0,0.0,31,4032.0,0.0,56,7990.0,0.0,187,26739.0,-23.375
230.0,187,25573.0,136.75401069518716,0.0,52,7993.0,0.0,48,7224.0,0.0,31,4187.0,0.0,56,8270.0,0.0,187,27674.0,-23.375
235.0,187,26508.0,141.75401069518716,0.0,52,8253.0,0.0,48,7464.0,0.0,31,4342.0,0.0,56,8550.0,0.0,187,28609.0,-23.375
240.0,184,26937.0,144.048128342246,0.05859073756413089,52,8513.0,0.0,48,7704.0,0.0,28,4317.0,0.012603573999373039,56,8830.0,0.0,184,29364.0,-23.0
245.0,179,27116.0,145.00534759358288,0.2690332605669155,52,8773.0,0.0,48,7944.0,0.0,23,3964.0,0.024752916164154655,56,9112.0,0.0305829372244224,179,29793.0,-22.375
