step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,2.6576950075919745,1,0.0,0.0844902086527436,1,0.0,0.07264480719150287,0,0.0,0.2328659520879537,0,0.0,0.39624083910267216,2,0.0,-0.25
10.0,1,0.0,0.0,7.6779629854295575,0,0.0,0.5348670823809799,0,0.0,0.6339535671266229,0,0.0,0.5329543439312892,1,0.0,0.5886745597062083,1,0.0,-0.125
15.0,1,0.0,0.0,8.992368081871817,0,0.0,0.6828348162064235,0,0.0,0.6547126710560187,0,0.0,0.7858009127801912,1,0.0,0.5056295294088266,1,0.0,-0.125
20.0,8,8.0,0.16326530612244897,8.705078171283443,2,0.0,0.6731043944009453,1,0.0,0.656421003892158,1,2.0,0.7246336109286728,4,6.0,0.47598057048501813,8,8.0,-1.0
25.0,8,38.0,0.6909090909090909,9.120701171700603,1,3.0,0.6977934176966822,1,5.0,0.6204985212782957,3,10.0,0.6557957813996433,3,20.0,0.6374191317379602,8,38.0,-1.0
30.0,17,99.0,1.65,7.214578243330167,3,10.0,0.5835098997660232,5,26.0,0.5732948548664821,5,23.0,0.34850545692446316,4,40.0,0.5123421704647836,17,99.0,-2.125
35.0,28,205.0,2.808219178082192,5.937849316419117,5,29.0,0.5460727645147105,8,53.0,0.4092587565704747,6,50.0,0.3886384644408181,9,73.0,0.3133341050562583,28,205.0,-3.5
40.0,33,305.0,3.674698795180723,5.566542099540007,10,65.0,0.40157817091826703,4,48.0,0.4900162155513823,9,83.0,0.3940341847296029,10,122.0,0.32802755677041195,33,318.0,-4.125
45.0,42,485.0,5.449438202247191,5.041649170094218,14,118.0,0.25107150599455863,6,66.0,0.48503633543619123,9,124.0,0.33166913728044545,13,179.0,0.349123252824892,42,487.0,-5.25
50.0,52,647.0,6.221153846153846,4.885640828472026,17,194.0,0.3026650618256646,9,102.0,0.3083062122749994,10,140.0,0.31594387077197245,16,249.0,0.35974322486143145,52,685.0,-6.5
