step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,3.37641106983425,0,0.0,0.3738372772087764,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.14581772103476384,0,0.0,0.21954334426246225,0,0.0,0.2528097802555933,0,0.0,0.49410677324224644,0,0.0,0.4213206896784366,0,0.0,0.44889353172226554,1,0.0,0.23270014641633902,0,0.0,1.0,0,0.0,0.2718350684325605,0,0.0,0.3011443372253501,0,0.0,0.36253762715931864,0,0.0,0.15840127024924158,-0.056,3,3,0.0
10.0,11,0.0,0.0,6.386426125406445,0,0.0,0.40686153539143194,1,0.0,0.28827695131043957,1,0.0,0.0,2,0.0,0.3452192139394288,2,0.0,0.48459657244522436,0,0.0,0.5409671078021602,0,0.0,0.5758726482370691,0,0.0,0.6795036951007576,0,0.0,0.49885477323456934,1,0.0,0.4628438895055003,1,0.0,0.48639555403679074,0,0.0,1.0,1,0.0,0.40676160548643736,0,0.0,0.6184404871933996,2,0.0,0.30210200040586466,0,0.0,0.905973818201977,-0.206,11,11,0.0
15.0,9,0.0,0.0,8.447783465654895,2,0.0,0.41791442342419016,0,0.0,0.7368905359354646,1,0.0,0.3278163761436003,0,0.0,0.6996086355512505,1,0.0,0.6758673225763407,0,0.0,0.7189617416465585,1,0.0,0.6276249407489805,0,0.0,0.665357172950515,0,0.0,0.5800907834752927,0,0.0,0.531714305749005,0,0.0,0.707699867663686,2,0.0,0.20652925932043859,0,0.0,0.7197134300292817,1,0.0,0.7264006803724725,1,0.0,0.7351121762163125,0,0.0,0.6373816763846741,-0.169,9,9,0.0
20.0,15,20.0,0.15625,8.236104686490334,0,0.0,0.6350103897041817,0,0.0,0.6832920691104776,2,0.0,0.5093238131249879,1,0.0,0.7800317772508274,0,0.0,0.6062576653447269,1,2.0,0.4447058461297425,4,7.0,0.42816360906704815,1,0.0,0.6540831063256557,1,5.0,0.5856365777451226,1,4.0,0.47050944940989553,1,1.0,0.5705526721223887,0,0.0,0.7151616422105557,1,0.0,0.6598563210811857,1,1.0,0.4214333233087438,0,0.0,0.6600094829212084,1,0.0,0.5874215854199433,-0.281,15,15,20.0
25.0,36,118.0,0.7515923566878981,7.401436212127028,0,0.0,0.8633124973209315,3,3.0,0.379478936685451,0,0.0,0.9014099703324624,0,0.0,0.6222585646896229,5,16.0,0.4705502260461622,3,11.0,0.3889092911864078,6,30.0,0.2937551575397591,1,0.0,0.6457341821634167,2,12.0,0.6344876554231782,5,13.0,0.3482668727557791,5,14.0,0.2879188351469017,0,0.0,0.7039180345423818,2,6.0,0.5288374165245437,2,11.0,0.5441485016651411,2,2.0,0.5170726890130849,0,0.0,0.6851761985712692,-0.675,36,36,118.0
30.0,64,332.0,1.711340206185567,6.293765934412393,0,0.0,0.7542603359475665,2,13.0,0.5447950486739692,2,2.0,0.6139616062952582,2,4.0,0.620712844471588,9,53.0,0.30804722593382805,5,28.0,0.41220817720043657,8,66.0,0.3382048373531383,3,4.0,0.48385199351978514,4,24.0,0.3587079929511933,5,34.0,0.42672725680211976,9,48.0,0.3530168288290849,4,10.0,0.3065884767304716,5,23.0,0.41195112642606824,1,11.0,0.7072447777697658,3,12.0,0.4724582408597824,2,0.0,0.6105727663638054,-1.2,64,64,332.0
35.0,84,617.0,2.706140350877193,5.744068737209696,2,6.0,0.3933414115367965,3,11.0,0.4755890819939281,4,11.0,0.28701554755139924,4,18.0,0.4751541120375432,14,109.0,0.18594730216199407,6,55.0,0.46037062978511434,10,108.0,0.2893828309962541,3,8.0,0.4526356443443333,6,47.0,0.3406336058262544,7,64.0,0.41427654120671137,8,82.0,0.4153793048402348,5,26.0,0.40029921404853286,5,46.0,0.49200474720579684,2,17.0,0.5135632282150172,3,23.0,0.5826816982492821,2,4.0,0.6529666933178396,-1.575,84,84,635.0
40.0,108,1015.0,3.96484375,5.218194132018315,5,29.0,0.29843062546049925,2,20.0,0.4594839025970632,3,23.0,0.4834526723371027,5,41.0,0.14728750685198444,17,179.0,0.12969185790286042,6,58.0,0.45394088312501646,12,168.0,0.2855646231424832,4,18.0,0.38086164632810354,7,74.0,0.4366517170708484,12,111.0,0.3258742503647243,11,129.0,0.32351045189290656,6,40.0,0.4152146792593834,5,71.0,0.5455875778975537,5,33.0,0.3645363863668759,4,40.0,0.48759057681013246,4,16.0,0.5258096653645518,-2.025,108,108,1050.0
45.0,142,1601.0,5.758992805755396,4.3516054405694,7,58.0,0.19255349077259498,3,14.0,0.5569246949817785,3,42.0,0.44893170495951085,8,77.0,0.3350660846481005,20,266.0,0.11838770928342031,9,77.0,0.341704246726181,14,235.0,0.20154706825663157,5,40.0,0.42914359654414586,9,107.0,0.309003568609362,14,178.0,0.20681601263514535,15,194.0,0.21927400093576974,8,70.0,0.33066155522590424,8,104.0,0.31485293486623617,6,63.0,0.427862132817276,7,71.0,0.35291053832333935,6,38.0,0.496422159787606,-2.662,142,142,1634.0
