step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,3.11961765845661,0,0.0,0.24495602540402295,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.12254079043469064,0,0.0,0.20607091393129168,0,0.0,0.2460458197695986,0,0.0,0.5181228950578134,0,0.0,0.41567057242910743,0,0.0,0.4132892136503887,1,0.0,0.1612091644740957,0,0.0,1.0,0,0.0,0.26960666180123083,0,0.0,0.27032422799794065,0,0.0,0.3282747901396034,0,0.0,0.1817718258177821,-0.056,3,3,0.0
10.0,11,0.0,0.0,6.466358714346921,0,0.0,0.3433395185413963,1,0.0,0.2707399239077122,1,0.0,0.0,2,0.0,0.3474005563180558,2,0.0,0.445845250954133,0,0.0,0.5156574620407619,0,0.0,0.6311497558227214,0,0.0,0.6794315483682634,0,0.0,0.5503574190570681,1,0.0,0.4709994567153195,1,0.0,0.47804576509137986,0,0.0,1.0,1,0.0,0.4143101727230148,0,0.0,0.646982091781499,2,0.0,0.3105094552338015,0,0.0,0.9040283133275105,-0.206,11,11,0.0
15.0,8,0.0,0.0,8.715953707542669,2,0.0,0.376405635219836,0,0.0,0.7694434768910026,1,0.0,0.35004476455305894,0,0.0,0.7006918692190497,0,0.0,0.7447129371274213,0,0.0,0.6861363430261922,1,0.0,0.7277951019630159,0,0.0,0.6885192810085597,0,0.0,0.6251649079161521,0,0.0,0.5836206583049093,0,0.0,0.6782601184512199,2,0.0,0.224392095663986,0,0.0,0.7393662312972598,1,0.0,0.725812224440795,1,0.0,0.7440453242890207,0,0.0,0.6462305536435493,-0.15,8,8,0.0
20.0,16,21.0,0.1640625,8.058976118593147,1,3.0,0.5733588462839345,0,0.0,0.5349155069011108,2,0.0,0.5247903559556087,1,0.0,0.7711011985968758,1,2.0,0.6274577806401773,1,3.0,0.5191403850737645,3,3.0,0.545412115541668,1,0.0,0.637316515423094,1,4.0,0.5937704569895503,0,0.0,0.6652306394493492,2,4.0,0.6040765808581213,0,0.0,0.7682085501481524,1,0.0,0.6985773723703006,0,0.0,0.41936956469830694,1,2.0,0.48412402925596315,1,0.0,0.4883770845705159,-0.3,16,16,21.0
25.0,33,101.0,0.6392405063291139,7.236173392084411,2,10.0,0.6519734795738021,3,6.0,0.31994833981699344,1,1.0,0.7672982721204131,0,0.0,0.674575442077637,4,16.0,0.5511970326470387,2,2.0,0.5547123152689285,4,19.0,0.3859084545827452,2,0.0,0.5820604905073262,2,11.0,0.6451804199145205,2,0.0,0.41720641160618305,3,10.0,0.37121962432732136,0,0.0,0.7030807308678754,2,6.0,0.5230019768621689,2,9.0,0.5627530013961565,4,14.0,0.3784940408268946,0,0.0,0.68691484872316,-0.619,33,33,104.0
30.0,56,300.0,1.5384615384615385,6.255836553776757,5,30.0,0.3761169922390996,4,25.0,0.4216563194167231,2,6.0,0.5692461340774015,2,7.0,0.5964079770627011,6,41.0,0.3289575858784955,3,8.0,0.5198129738358701,5,42.0,0.40185827205344626,1,3.0,0.5903165239191285,5,26.0,0.3166664544204678,1,11.0,0.6329139198709199,5,27.0,0.4823788935521891,2,3.0,0.38395072434237976,4,20.0,0.37923797832170847,2,19.0,0.5432106468087594,7,39.0,0.3188952473030413,2,0.0,0.5191444959140152,-1.05,56,56,307.0
35.0,73,567.0,2.497797356828194,6.133512365605565,8,67.0,0.25603807912176574,4,38.0,0.5232690404817218,3,22.0,0.4104316767041398,2,17.0,0.500792056722143,9,79.0,0.22729390944200872,6,26.0,0.4806395422204744,7,68.0,0.28449888046896715,4,15.0,0.448645459538832,7,53.0,0.34169825204361265,2,19.0,0.6379918872512869,3,43.0,0.5156505029283737,2,12.0,0.5509586803972304,3,35.0,0.5395845444367734,4,36.0,0.33001492520989323,7,57.0,0.38217262239922317,2,8.0,0.6588824459361332,-1.369,73,73,595.0
40.0,110,984.0,3.7557251908396947,5.088121949605106,9,111.0,0.14473194868564085,6,60.0,0.4029739236918809,5,43.0,0.46794605418247354,4,32.0,0.18563023209245588,10,123.0,0.23434444459262738,8,49.0,0.46665092605775976,8,107.0,0.3344297556671308,7,37.0,0.2943949719039881,9,93.0,0.4119068098354169,8,40.0,0.30886200257483537,7,51.0,0.35494929906255224,5,26.0,0.44794637968313217,4,53.0,0.47107199505147374,7,65.0,0.33573835032792815,10,101.0,0.2700523644382221,3,18.0,0.6317633689535451,-2.062,110,110,1009.0
45.0,145,1600.0,5.6537102473498235,4.452369066023596,11,159.0,0.1477550217030838,7,90.0,0.43554722161337517,8,75.0,0.4402685308014759,7,60.0,0.15431568750966704,9,166.0,0.3056286884223392,10,94.0,0.42495866871164373,10,156.0,0.3731825704084753,8,76.0,0.3289827373380325,10,140.0,0.2517436486855322,16,102.0,0.1237023990576963,12,91.0,0.21477708266748183,7,51.0,0.36438181755957577,5,72.0,0.37692580317730984,7,100.0,0.4394586652450489,14,164.0,0.19904058850840065,4,31.0,0.4823347133613298,-2.719,145,145,1627.0
