step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,7,0.0,0.0,2.824013867329673,1,0.0,0.0,1,0.0,0.16827967886740947,2,0.0,0.15163229014565358,0,0.0,1.0,0,0.0,0.22704476087331638,0,0.0,0.1313688796471884,0,0.0,1.0,0,0.0,0.28695346991680437,0,0.0,0.1887893874246867,1,0.0,0.06916803411614982,0,0.0,0.25319416183406374,1,0.0,0.06732331553916716,1,0.0,0.20680778317643836,0,0.0,0.2549121530569074,0,0.0,0.3483055066952465,0,0.0,0.3823744023735676,-0.131,7,7,0.0
10.0,10,0.0,0.0,7.307302166900929,1,0.0,0.34346421329225846,0,0.0,0.6917692712662219,1,0.0,0.5407052112738233,1,0.0,0.41250796337922085,1,0.0,0.4308509594128624,0,0.0,0.5588334789054062,1,0.0,0.21984172491611706,0,0.0,0.6857257927386847,0,0.0,0.7545544155828541,1,0.0,0.5044889933547526,0,0.0,0.6377238080908407,0,0.0,0.44635659683689505,1,0.0,0.441108784528178,1,0.0,0.4348769950127474,0,0.0,0.5898156172833269,2,0.0,0.6013230336042741,-0.188,10,10,0.0
15.0,6,0.0,0.0,9.015372003841634,0,0.0,0.7997375421715374,0,0.0,0.6314451051055109,0,0.0,0.6976118612663555,1,0.0,0.42694994580003004,0,0.0,0.7575463378419994,1,0.0,0.6450472777293419,0,0.0,0.5462154418239613,1,0.0,0.5946590997168415,0,0.0,0.7058740322794754,0,0.0,0.8458130472749189,0,0.0,0.5974843748587577,0,0.0,0.8472480727586463,0,0.0,0.6351164863756851,1,0.0,0.644980003606613,1,0.0,0.4830113121267511,1,0.0,0.5415284682303148,-0.113,6,6,0.0
20.0,33,36.0,0.19047619047619047,7.758381244262033,1,0.0,0.4366416762925823,2,5.0,0.6511383199262974,2,4.0,0.5170529365551265,1,0.0,0.6803796572407377,0,0.0,0.7646037020152984,1,1.0,0.5654686233609351,1,0.0,0.5831476182217489,3,1.0,0.456433938133754,4,4.0,0.446265487908575,4,5.0,0.425176978527889,2,3.0,0.4765562673951912,3,0.0,0.6159573055137864,1,2.0,0.6307385200482291,3,2.0,0.5240291845725196,1,2.0,0.7245273942085256,4,7.0,0.5547410522236196,-0.619,33,33,36.0
25.0,55,196.0,0.8270042194092827,7.01378694035944,6,14.0,0.46024876823850247,2,15.0,0.5761564493212412,6,24.0,0.2800400793159837,1,0.0,0.6411112290443056,2,2.0,0.5143615842190467,3,12.0,0.534805419772964,5,7.0,0.4347449285499655,2,7.0,0.5806665282350846,3,14.0,0.5164339883765044,5,26.0,0.46347350231355366,6,23.0,0.49958633818264375,2,1.0,0.5251190136634302,5,17.0,0.4814734751057944,3,10.0,0.45147329829593286,1,7.0,0.6444233744254099,3,17.0,0.4901192789456469,-1.031,55,55,196.0
30.0,88,505.0,1.7294520547945205,6.057356202236206,4,25.0,0.5318291721798959,7,38.0,0.42014073841487887,9,66.0,0.20212412919841152,2,6.0,0.5974627489898406,3,15.0,0.5650928031766853,5,30.0,0.3341086735575464,4,22.0,0.45376526434422737,6,23.0,0.4648967881013697,3,29.0,0.634042791833998,6,52.0,0.4290611074385455,10,59.0,0.31497814963886794,5,12.0,0.5332085467622268,7,43.0,0.4088061365064103,6,33.0,0.3133405492405904,5,18.0,0.3808821429034018,6,35.0,0.46654628416815247,-1.65,88,88,506.0
35.0,134,996.0,2.9554896142433233,5.626561120846501,5,43.0,0.4974068349255391,10,76.0,0.360740707698115,11,120.0,0.25820238495782943,7,26.0,0.4396968400498078,6,35.0,0.4844435401549543,9,68.0,0.39767393976874144,6,50.0,0.4154677967433299,9,56.0,0.3380024916370898,6,50.0,0.5207008351197916,11,88.0,0.35223936309076115,14,114.0,0.24107981917924687,7,36.0,0.40562175026132535,9,80.0,0.40349240859064556,8,52.0,0.37496657159067526,8,42.0,0.48477458771102167,8,67.0,0.5053605169319012,-2.512,134,134,1003.0
40.0,175,1698.0,4.421875,4.6813888153676215,6,68.0,0.45797028678401297,12,134.0,0.21094843810332045,13,176.0,0.28021474853330697,9,60.0,0.39191038522349175,7,67.0,0.3070659146318764,12,116.0,0.31338386651026306,10,92.0,0.34946124143049406,14,116.0,0.322231375574886,9,89.0,0.31131409535117077,16,151.0,0.3117275795015671,18,194.0,0.2513664988818408,10,73.0,0.34469076395129516,12,128.0,0.28741919852562126,10,95.0,0.35463772721031184,5,45.0,0.45480731690272647,12,113.0,0.38625752838928,-3.281,175,175,1717.0
45.0,239,2633.0,6.109048723897912,3.8297967408191975,12,116.0,0.3126134439508196,19,213.0,0.13467738278119645,11,182.0,0.31013989400872743,11,111.0,0.34773749659460673,13,118.0,0.19576430943867468,16,188.0,0.2233340793369683,16,152.0,0.21639905760813824,17,192.0,0.31708877843645417,12,143.0,0.15896570514444983,20,237.0,0.30866440943397455,23,289.0,0.2832128887541419,14,125.0,0.24567616446041315,14,193.0,0.06535060925410312,15,154.0,0.35432061827898553,11,71.0,0.40072650496092216,15,181.0,0.30512957309495664,-4.481,239,239,2665.0
