step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,3.5197437032746772,1,0.0,0.25697137387118807,1,0.0,-0.6
10.0,0,0.0,0.0,6.753224264414175,0,0.0,0.4863821490515872,0,0.0,0.0
15.0,2,0.0,0.0,8.753625943671814,2,0.0,0.6224347374402605,2,0.0,-1.2
20.0,2,0.0,0.0,10.190015132755956,2,0.0,0.7237374943180453,2,0.0,-1.2
25.0,2,0.0,0.0,10.155269168790651,2,0.0,0.7167908305575693,2,0.0,-1.2
30.0,6,12.0,0.34285714285714286,8.691509895065515,6,12.0,0.6090059885105874,6,12.0,-3.5999999999999996
35.0,11,45.0,1.0975609756097562,7.531048259588626,11,45.0,0.5043382488284696,11,45.0,-6.6
40.0,15,109.0,2.369565217391304,6.850943741964818,15,109.0,0.4440927358065539,15,109.0,-9.0
45.0,21,195.0,3.75,5.880694407362246,21,196.0,0.3702333455843391,21,196.0,-12.6
50.0,27,309.0,5.421052631578948,5.325239950200279,27,310.0,0.36092678066775813,27,310.0,-16.2
55.0,28,444.0,7.278688524590164,4.911132476961994,28,446.0,0.31266901244052986,28,446.0,-16.8
60.0,36,603.0,9.0,4.521599975914619,36,604.0,0.295315698145579,36,604.0,-21.599999999999998
65.0,40,787.0,10.930555555555555,4.523972096801559,40,788.0,0.2955537212650996,40,788.0,-24.0
70.0,45,995.0,12.922077922077921,3.9524181200235433,45,996.0,0.2597611000149213,45,996.0,-27.0
75.0,52,1238.0,14.91566265060241,3.4308349400125446,52,1239.0,0.24033791802109217,52,1239.0,-31.2
80.0,57,1506.0,17.113636363636363,3.2854099607257696,57,1507.0,0.20996841442884695,57,1507.0,-34.199999999999996
85.0,60,1796.0,19.106382978723403,3.338257419389547,60,1797.0,0.20026050417143493,60,1797.0,-36.0
90.0,69,2118.0,20.97029702970297,3.159233418955008,69,2119.0,0.17687853738138187,69,2119.0,-41.4
95.0,73,2468.0,23.73076923076923,2.882914941897254,73,2469.0,0.1670960366718999,73,2469.0,-43.8
100.0,79,2850.0,26.146788990825687,2.569039444949845,79,2851.0,0.1508798028764737,79,2851.0,-47.4
105.0,86,3257.0,28.57017543859649,2.497605600255282,86,3258.0,0.1444681804319822,86,3258.0,-51.6
110.0,89,3685.0,32.04347826086956,2.2548278150229386,89,3686.0,0.1231684813332802,89,3686.0,-53.4
115.0,94,4145.0,35.427350427350426,1.896912548909381,94,4146.0,0.07713037525438662,94,4146.0,-56.4
120.0,99,4630.0,38.583333333333336,1.7614792052964099,99,4631.0,0.07322559423874177,99,4631.0,-59.4
125.0,105,5136.0,42.09836065573771,1.4186951073508247,105,5137.0,0.04711480805011173,105,5137.0,-63.0
130.0,108,5663.0,46.040650406504064,1.2446781140009036,108,5664.0,0.039196018788825095,108,5664.0,-64.8
135.0,111,6207.0,50.056451612903224,1.0318837186657723,111,6208.0,0.04105151042142681,111,6208.0,-66.6
140.0,114,6768.0,53.714285714285715,0.7249905928483397,114,6769.0,0.03187352792739457,114,6769.0,-68.39999999999999
145.0,117,7345.0,58.76,0.3961727023887985,117,7346.0,0.02080034019157524,117,7346.0,-70.2
150.0,122,7942.0,63.536,0.14093732759865918,122,7943.0,0.010194772105037839,122,7943.0,-73.2
155.0,124,8558.0,68.464,0.007863223032018436,124,8559.0,0.0005845889686883245,124,8559.0,-74.39999999999999
160.0,125,9182.0,73.456,7.140668537234258e-05,125,9183.0,5.305480889876974e-06,125,9183.0,-75.0
165.0,125,9807.0,78.456,0.0,125,9808.0,0.0,125,9808.0,-75.0
170.0,125,10432.0,83.456,8.646926075407471e-07,125,10433.0,5.881792092964176e-08,125,10433.0,-75.0
175.0,119,10199.0,81.592,0.16908085114702823,119,10755.0,0.004986501235857513,119,10755.0,-71.39999999999999
180.0,109,9540.0,76.32,0.7705548593369352,109,10765.0,0.021234768687633628,109,10765.0,-65.39999999999999
185.0,102,9243.0,73.944,1.0865451554910166,102,11158.0,0.026937291849086838,102,11158.0,-61.199999999999996
190.0,101,9064.0,72.512,1.0601681784103882,101,11661.0,0.025066573745373275,101,11661.0,-60.599999999999994
195.0,98,8893.0,72.30081300813008,0.8430414268446776,98,12154.0,0.023659144236762835,98,12154.0,-58.8
200.0,96,9031.0,75.89075630252101,0.4679457100885426,96,12633.0,0.026986696519200746,96,12633.0,-57.599999999999994
205.0,104,9536.0,80.8135593220339,0.1877422459741262,104,13138.0,0.014042705059089654,104,13138.0,-62.4
210.0,105,9028.0,76.50847457627118,0.21821287818257096,105,13308.0,0.008525838215877372,105,13308.0,-63.0
215.0,101,8003.0,67.82203389830508,0.8304110417573801,101,13140.0,0.023372472346628,101,13140.0,-60.599999999999994
220.0,96,7420.0,62.88135593220339,1.1524398055340692,96,13474.0,0.0302638045881876,96,13474.0,-57.599999999999994
225.0,92,6734.0,57.067796610169495,1.1479524117942754,92,13944.0,0.028285834938278645,92,13944.0,-55.199999999999996
230.0,90,6418.0,54.85470085470085,1.0249940358725476,90,14400.0,0.028927727135335007,90,14400.0,-54.0
235.0,93,6526.0,57.75221238938053,0.532160151132155,93,14856.0,0.023772613157648642,93,14856.0,-55.8
240.0,99,7009.0,63.14414414414414,0.10623213200472258,99,15339.0,0.007387246407988295,99,15339.0,-59.4
245.0,106,7528.0,67.81981981981981,0.02311813124206641,106,15858.0,0.0015677195940184722,106,15858.0,-63.599999999999994
250.0,110,8073.0,72.72972972972973,0.0014244450615386152,110,16403.0,9.64878862777102e-05,110,16403.0,-66.0
255.0,111,8628.0,77.72972972972973,4.0846809397303096e-05,111,16958.0,2.7511344885475377e-06,111,16958.0,-66.6
260.0,111,9183.0,82.72972972972973,1.4917234840284649e-06,111,17513.0,9.540330390877913e-08,111,17513.0,-66.6
265.0,111,9738.0,87.72972972972973,1.5320366435299622e-06,111,18068.0,1.0543716136984662e-07,111,18068.0,-66.6
270.0,111,10293.0,92.72972972972973,2.4547403411693063e-06,111,18623.0,1.5256143507499892e-07,111,18623.0,-66.6
275.0,111,10848.0,97.72972972972973,0.0,111,19178.0,0.0,111,19178.0,-66.6
280.0,111,11403.0,102.72972972972973,0.0,111,19733.0,0.0,111,19733.0,-66.6
285.0,111,11958.0,107.72972972972973,0.0,111,20288.0,0.0,111,20288.0,-66.6
290.0,111,12513.0,112.72972972972973,0.0,111,20843.0,0.0,111,20843.0,-66.6
295.0,111,13068.0,117.72972972972973,0.0,111,21398.0,0.0,111,21398.0,-66.6
300.0,111,13623.0,122.72972972972973,0.0,111,21953.0,0.0,111,21953.0,-66.6
305.0,111,14178.0,127.72972972972973,0.0,111,22508.0,0.0,111,22508.0,-66.6
310.0,111,14733.0,132.72972972972974,0.0,111,23063.0,0.0,111,23063.0,-66.6
