step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,3.3159059848791608,1,0.0,0.2189986773346956,1,0.0,-0.6
10.0,0,0.0,0.0,7.020868667320095,0,0.0,0.49374395210169975,0,0.0,0.0
15.0,2,0.0,0.0,8.505327587326683,2,0.0,0.60935791923397,2,0.0,-1.2
20.0,2,0.0,0.0,10.219663235129588,2,0.0,0.7335443353745427,2,0.0,-1.2
25.0,2,1.0,0.03571428571428571,10.178749083738706,2,1.0,0.7380425958656573,2,1.0,-1.2
30.0,6,15.0,0.42857142857142855,9.019815832063061,6,15.0,0.6558254700982176,6,15.0,-3.5999999999999996
35.0,10,43.0,1.048780487804878,7.469778223716751,10,43.0,0.5218283394455433,10,43.0,-6.0
40.0,15,106.0,2.3043478260869565,6.651331191765549,15,106.0,0.44609420647052844,15,106.0,-9.0
45.0,19,193.0,3.7115384615384617,6.4652081712737575,19,193.0,0.42388428076944373,19,193.0,-11.4
50.0,27,304.0,5.333333333333333,5.284650254620523,27,304.0,0.34799490979629705,27,304.0,-16.2
55.0,29,444.0,7.278688524590164,5.352002579411655,29,444.0,0.34675836677824307,29,444.0,-17.4
60.0,35,598.0,9.06060606060606,4.702867995219371,35,598.0,0.31009738229526834,35,598.0,-21.0
65.0,41,778.0,10.657534246575343,4.443271722751302,41,778.0,0.2812581552688529,41,778.0,-24.599999999999998
70.0,44,988.0,12.831168831168831,4.240416662422125,44,988.0,0.2615514925775704,44,988.0,-26.4
75.0,50,1224.0,14.4,4.075956857303735,50,1224.0,0.23650805983655726,50,1224.0,-30.0
80.0,59,1488.0,16.533333333333335,3.604057756168756,59,1488.0,0.20167121945271746,59,1488.0,-35.4
85.0,61,1785.0,19.193548387096776,3.32654536080652,61,1785.0,0.19515977196683446,61,1785.0,-36.6
90.0,68,2106.0,21.272727272727273,2.9539502173593637,68,2106.0,0.1682082434284693,68,2106.0,-40.8
95.0,75,2456.0,23.615384615384617,2.7350192407346503,75,2456.0,0.16218081301384116,75,2456.0,-45.0
100.0,77,2832.0,26.22222222222222,2.7505209126981387,77,2832.0,0.15282695645295605,77,2832.0,-46.199999999999996
105.0,82,3235.0,28.628318584070797,2.646871451315625,82,3235.0,0.14300675040068625,82,3235.0,-49.199999999999996
110.0,89,3665.0,31.869565217391305,2.2421726085679494,89,3665.0,0.12607782859439082,89,3665.0,-53.4
115.0,95,4122.0,35.23076923076923,1.9524649641565621,95,4122.0,0.0819941492677855,95,4122.0,-57.0
120.0,101,4609.0,39.059322033898304,1.2638805990144115,101,4609.0,0.044833123179516356,101,4609.0,-60.599999999999994
125.0,106,5122.0,42.68333333333333,1.1401263831929138,106,5122.0,0.03813197717295561,106,5122.0,-63.599999999999994
130.0,109,5658.0,45.62903225806452,1.2196439413541516,109,5658.0,0.043283828613300795,109,5658.0,-65.39999999999999
135.0,113,6206.0,49.648,0.8514310345395489,113,6206.0,0.03845189225784173,113,6206.0,-67.8
140.0,117,6776.0,54.208,0.44891485041048756,117,6776.0,0.031779723121182185,117,6776.0,-70.2
145.0,120,7367.0,58.46825396825397,0.2476013913345265,120,7367.0,0.01746742185995009,120,7367.0,-72.0
150.0,124,7981.0,63.34126984126984,0.07624508348251485,124,7981.0,0.005495758389682173,124,7981.0,-74.39999999999999
155.0,126,8610.0,68.33333333333333,0.0,126,8610.0,0.0,126,8610.0,-75.6
160.0,126,9240.0,73.33333333333333,0.0,126,9240.0,0.0,126,9240.0,-75.6
165.0,126,9870.0,78.33333333333333,0.0,126,9870.0,0.0,126,9870.0,-75.6
170.0,126,10500.0,83.33333333333333,0.0,126,10500.0,0.0,126,10500.0,-75.6
175.0,126,11130.0,88.33333333333333,0.0,126,11130.0,0.0,126,11130.0,-75.6
