step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,3.892036108284568,1,0.0,0.2931162402789058,1,0.0,-0.6
10.0,0,0.0,0.0,7.273712485518548,0,0.0,0.5501994105798238,0,0.0,0.0
15.0,2,0.0,0.0,8.529370293803003,2,0.0,0.6344869462375555,2,0.0,-1.2
20.0,2,0.0,0.0,9.639986688760194,2,0.0,0.7037448346697823,2,0.0,-1.2
25.0,2,1.0,0.03571428571428571,10.73431674382141,2,1.0,0.7799249300767942,2,1.0,-1.2
30.0,5,8.0,0.22857142857142856,9.13280120308694,5,8.0,0.6493735043175146,5,8.0,-3.0
35.0,10,34.0,0.8292682926829268,7.588868721871682,10,34.0,0.52668078829004,10,34.0,-6.0
40.0,14,87.0,1.891304347826087,7.174233443479122,14,87.0,0.46911836103070914,14,87.0,-8.4
45.0,19,162.0,3.1153846153846154,6.615636318344552,19,162.0,0.4069838970325639,19,162.0,-11.4
50.0,24,262.0,4.517241379310345,6.148529496623057,24,262.0,0.37568586572319945,24,262.0,-14.399999999999999
55.0,24,377.0,6.389830508474576,6.157945009512118,24,378.0,0.3874823015822127,24,378.0,-14.399999999999999
60.0,32,516.0,8.0625,5.119274774425491,32,517.0,0.31768640791535185,32,517.0,-19.2
65.0,39,684.0,9.633802816901408,4.703652995502408,39,685.0,0.28285190251308134,39,685.0,-23.4
70.0,41,879.0,11.72,4.550023037329627,41,880.0,0.2816047865238609,41,880.0,-24.599999999999998
75.0,48,1101.0,13.7625,4.075582433239011,48,1101.0,0.2548021806071858,48,1101.0,-28.799999999999997
80.0,55,1348.0,15.494252873563218,3.793059099302912,55,1348.0,0.22251780439555574,55,1348.0,-33.0
85.0,57,1625.0,18.055555555555557,3.550836674619062,57,1625.0,0.21357326652450523,57,1625.0,-34.199999999999996
90.0,64,1930.0,20.104166666666668,3.25641109577982,64,1930.0,0.1969327082483041,64,1930.0,-38.4
95.0,70,2258.0,22.58,2.7662475694995665,70,2258.0,0.1691455889750761,70,2258.0,-42.0
100.0,73,2615.0,24.669811320754718,2.934108776762093,73,2615.0,0.1552489360891283,73,2615.0,-43.8
105.0,80,2995.0,27.227272727272727,2.7984912490876477,80,2995.0,0.15238500700266885,80,2995.0,-48.0
110.0,86,3408.0,29.894736842105264,2.462389682429295,86,3408.0,0.12259588170930898,86,3408.0,-51.6
115.0,89,3850.0,34.375,1.9853842813344396,89,3850.0,0.09125778155546652,89,3850.0,-53.4
120.0,94,4312.0,38.15929203539823,1.62680681279492,94,4312.0,0.07329099986091289,94,4312.0,-56.4
125.0,99,4793.0,40.965811965811966,1.677026258929308,99,4793.0,0.06702647682300075,99,4793.0,-59.4
130.0,93,4722.0,39.35,2.007473496169313,93,5082.0,0.08158604348117889,93,5082.0,-55.8
135.0,88,4490.0,37.73109243697479,2.1361027173945293,88,5166.0,0.09625786514936531,88,5166.0,-52.8
140.0,81,4526.0,37.40495867768595,2.281728528528234,81,5493.0,0.09408080607378955,81,5493.0,-48.6
145.0,81,4707.0,39.225,2.4760596244812385,81,5883.0,0.08835940111915587,81,5883.0,-48.6
150.0,90,5138.0,43.1764705882353,2.217046808969093,90,6314.0,0.06350213254627977,90,6314.0,-54.0
155.0,96,5606.0,49.175438596491226,1.6032698925607545,96,6782.0,0.04671891748429746,96,6782.0,-57.599999999999994
160.0,99,6099.0,53.97345132743363,1.3830651279490964,99,7275.0,0.023511417140068745,99,7275.0,-59.4
165.0,100,6599.0,61.101851851851855,0.9194864907864141,100,7775.0,0.017377997348732504,100,7775.0,-60.0
170.0,100,7099.0,66.97169811320755,0.6371497713789631,100,8275.0,0.0,100,8275.0,-60.0
175.0,100,7599.0,71.68867924528301,0.7136464525859094,100,8775.0,0.0,100,8775.0,-60.0
180.0,100,8099.0,78.63106796116504,0.3531080395656662,100,9275.0,0.0,100,9275.0,-60.0
185.0,100,8599.0,84.30392156862744,0.26140567708698265,100,9775.0,0.0,100,9775.0,-60.0
190.0,100,9099.0,90.99,0.0,100,10275.0,0.0,100,10275.0,-60.0
195.0,100,9599.0,95.99,0.0,100,10775.0,0.0,100,10775.0,-60.0
200.0,100,10099.0,100.99,0.0,100,11275.0,0.0,100,11275.0,-60.0
205.0,100,10599.0,105.99,0.0,100,11775.0,0.0,100,11775.0,-60.0
