step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,3.7652894799442342,1,0.0,0.2742773423913418,1,0.0,-0.6
10.0,0,0.0,0.0,7.417793127307551,0,0.0,0.5384004616444892,0,0.0,0.0
15.0,2,0.0,0.0,8.748955975228387,2,0.0,0.63879552489807,2,0.0,-1.2
20.0,1,0.0,0.0,10.333875447769303,1,0.0,0.7643890157121673,1,0.0,-0.6
25.0,2,0.0,0.0,10.352828199736678,2,0.0,0.767806341239797,2,0.0,-1.2
30.0,5,10.0,0.2857142857142857,9.187285624083218,5,10.0,0.6727108920799477,5,10.0,-3.0
35.0,7,29.0,0.7073170731707317,7.663204156322935,7,29.0,0.5475817397919321,7,29.0,-4.2
40.0,15,79.0,1.6808510638297873,7.3629338876141395,15,79.0,0.48235283175593174,15,79.0,-9.0
45.0,14,130.0,2.6,6.416163715855034,14,136.0,0.4217011204694728,14,136.0,-8.4
50.0,20,213.0,3.736842105263158,6.4466779265714775,20,213.0,0.3869044736558742,20,213.0,-12.0
55.0,24,316.0,5.180327868852459,6.079156442897047,24,316.0,0.3671018016130306,24,316.0,-14.399999999999999
60.0,23,308.0,4.597014925373134,5.861568364309801,23,384.0,0.3511827308868261,23,384.0,-13.799999999999999
65.0,27,394.0,5.472222222222222,6.100306233056845,27,422.0,0.3549100604605485,27,422.0,-16.2
70.0,28,501.0,6.77027027027027,5.547679208195708,28,543.0,0.32470949356701445,28,543.0,-16.8
75.0,37,662.0,8.487179487179487,5.5277689530602565,37,690.0,0.3074165517058257,37,690.0,-22.2
80.0,44,858.0,10.094117647058823,5.2464266614125625,44,886.0,0.2599013928022416,44,886.0,-26.4
85.0,48,1078.0,12.68235294117647,4.552104636572369,48,1106.0,0.22758887279160359,48,1106.0,-28.799999999999997
90.0,48,1207.0,13.263736263736265,4.472701487708393,48,1290.0,0.2388743043527852,48,1290.0,-28.799999999999997
95.0,48,1347.0,14.483870967741936,4.559738096228244,48,1431.0,0.2504379762409324,48,1431.0,-28.799999999999997
100.0,50,1584.0,16.5,4.674144236757083,50,1608.0,0.23955174831182569,50,1608.0,-30.0
105.0,56,1850.0,18.68686868686869,4.5563437368483815,56,1851.0,0.22108861224310747,56,1851.0,-33.6
110.0,62,2145.0,21.029411764705884,4.3604713691876364,62,2145.0,0.18535395441233807,62,2145.0,-37.199999999999996
115.0,68,2466.0,25.422680412371133,3.1912051197248434,68,2466.0,0.1309522889259239,68,2466.0,-40.8
