step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,2.6819732788193504,0,0.0,0.11991471447066276,1,0.0,0.1586240525696464,1,0.0,0.2755841350311465,0,0.0,0.12506857739863164,0,0.0,0.29346200832182984,0,0.0,1.0,0,0.0,0.22359459713019608,1,0.0,0.05856840409934159,1,0.0,0.21028104988802465,4,0.0,-0.2222222222222222
10.0,7,0.0,0.0,6.409846747189584,1,0.0,0.2925280656815571,2,0.0,0.5042950413395904,0,0.0,0.6691226448304489,1,0.0,0.2887982525775393,0,0.0,0.6555640755613097,2,0.0,0.22767928674289292,0,0.0,0.670555059069555,0,0.0,0.4393567960777708,1,0.0,0.44355005150867116,7,0.0,-0.3888888888888889
15.0,8,0.0,0.0,8.828192320956106,1,0.0,0.5438151248649016,1,0.0,0.611952653510896,0,0.0,0.7844361614761037,2,0.0,0.5181760462746472,1,0.0,0.5837798912087756,2,0.0,0.49946469067146115,0,0.0,0.8363734282470573,0,0.0,0.9381959472235525,1,0.0,0.6917349138588568,8,0.0,-0.4444444444444444
20.0,7,4.0,0.0449438202247191,8.40388310038703,1,0.0,0.6637210853133146,1,1.0,0.6168503742867111,2,0.0,0.5077282362559343,0,0.0,0.741694265599224,1,2.0,0.5405464321560081,0,0.0,0.6197465283188981,1,1.0,0.19787101452968078,0,0.0,0.6272876325940399,1,0.0,0.6887892627007869,7,4.0,-0.3888888888888889
25.0,17,57.0,0.5229357798165137,7.423161956302066,3,7.0,0.531097280098688,3,11.0,0.5580984213367345,1,5.0,0.5205343969592197,1,1.0,0.5437592246868728,3,15.0,0.4527986416466002,2,1.0,0.6058918563649558,2,9.0,0.2971915297748673,2,8.0,0.40314096353344975,0,0.0,0.7046001138004025,17,57.0,-0.9444444444444444
30.0,40,176.0,1.2571428571428571,5.964357935399338,4,20.0,0.5278286217915172,6,34.0,0.3773522262005804,6,17.0,0.47555479548838625,4,14.0,0.2575780765918854,3,24.0,0.4171100157060347,6,17.0,0.5197555685695684,2,19.0,0.3434744036157086,5,28.0,0.2899561900339489,4,10.0,0.5343528933083613,40,183.0,-2.2222222222222223
35.0,43,297.0,1.8,6.211026733637342,6,45.0,0.4681549607800847,6,57.0,0.39414148507735947,2,26.0,0.6112450452721694,4,34.0,0.4874810118847885,6,43.0,0.41692237763127166,7,40.0,0.45811824295567033,3,35.0,0.479919591777761,4,28.0,0.31930941821034237,5,25.0,0.3848771773223096,43,333.0,-2.388888888888889
40.0,60,491.0,2.625668449197861,6.161902812222772,11,88.0,0.3195824115604441,7,81.0,0.35079514227834085,4,39.0,0.6544819030488971,4,52.0,0.5537061372354455,10,67.0,0.33466411044907235,7,64.0,0.4210396565719144,5,51.0,0.464733579282899,6,50.0,0.45554234445029146,5,48.0,0.4996824744559644,59,540.0,-3.2777777777777777
45.0,75,684.0,3.272727272727273,5.178011024219631,15,153.0,0.1818600424268217,11,131.0,0.2984638388668933,4,32.0,0.5487650609972022,6,65.0,0.43880292136787363,11,86.0,0.3935953974714574,10,95.0,0.2674955246943078,8,75.0,0.33968586123033406,6,75.0,0.3979651278760298,4,45.0,0.437160680402485,75,757.0,-4.166666666666667
50.0,105,905.0,3.9177489177489178,4.401696208267491,18,214.0,0.14673197701674104,12,145.0,0.3277853441122477,7,32.0,0.36509811012521204,9,94.0,0.3006557982155439,12,113.0,0.32501261810604376,18,172.0,0.2594301399004127,10,119.0,0.35820292627829736,9,112.0,0.3697582722153247,10,78.0,0.41245409313324527,105,1079.0,-5.833333333333333
55.0,116,1260.0,4.980237154150197,3.940907049975888,16,247.0,0.2105127452108616,13,140.0,0.3090013369543206,7,61.0,0.3400958653043451,10,139.0,0.299812185494116,15,146.0,0.1963350054293843,19,256.0,0.22742768485546924,11,168.0,0.33127174374797674,15,179.0,0.2650285612514854,10,113.0,0.37455813887650663,116,1449.0,-6.444444444444445
60.0,125,1572.0,5.865671641791045,3.990232287279034,11,238.0,0.24578253190378893,18,218.0,0.31059018637591795,9,84.0,0.3754776669759702,6,137.0,0.40746850376974364,18,211.0,0.1846649337263521,22,343.0,0.20510978996961984,14,235.0,0.2611437729368438,15,252.0,0.2870031970580002,12,142.0,0.3407013945126375,125,1860.0,-6.944444444444445
65.0,144,2032.0,7.055555555555555,3.7658657719698345,17,280.0,0.1844170586967864,16,249.0,0.279968357299542,12,130.0,0.30907408314645685,6,99.0,0.4730065205624651,17,265.0,0.2146636440357273,25,459.0,0.23519331911473798,17,299.0,0.2722967439251612,20,331.0,0.2101033987985481,14,204.0,0.2863250128084474,144,2316.0,-8.0
