step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,2.9929026652903614,0,0.0,0.26358905062860866,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.12655072971558395,0,0.0,0.17609203519691907,0,0.0,0.22009640827449153,0,0.0,0.34695267898597226,0,0.0,0.38386884871406507,0,0.0,0.4145763193605235,1,0.0,0.23945941602394782,0,0.0,1.0,0,0.0,0.26209255116173996,0,0.0,0.2865282909266311,0,0.0,0.3223019117683984,0,0.0,0.13587847327584562,3,0.0,-0.09375
10.0,11,0.0,0.0,6.307596690392463,0,0.0,0.3755585991576506,1,0.0,0.2742405916947874,1,0.0,0.0,2,0.0,0.32273559479976355,2,0.0,0.46516959335340835,0,0.0,0.5318823445138681,0,0.0,0.5609659105321341,0,0.0,0.6662195375509941,0,0.0,0.5204274279702321,1,0.0,0.47451973065535236,1,0.0,0.46636154176703987,0,0.0,1.0,1,0.0,0.3840549572246431,0,0.0,0.6537750365545554,2,0.0,0.2949598315569698,0,0.0,0.8683654813881541,11,0.0,-0.34375
15.0,7,0.0,0.0,8.66460491212991,1,0.0,0.4544529239531765,0,0.0,0.7270455804077305,1,0.0,0.3437614572858396,0,0.0,0.6914985047237501,0,0.0,0.7645113306209564,0,0.0,0.7463241395193533,1,0.0,0.6612741889397173,0,0.0,0.6911186855137318,0,0.0,0.6695218323917292,0,0.0,0.5268238069828796,0,0.0,0.6992764475932212,2,0.0,0.26506725620454485,0,0.0,0.7563612326326165,1,0.0,0.6159093217989341,1,0.0,0.719882493801955,0,0.0,0.6161664231515217,7,0.0,-0.21875
20.0,16,14.0,0.10852713178294573,7.6817202036095775,1,2.0,0.6053177088120257,0,0.0,0.532909370226703,2,0.0,0.5338925877697429,1,0.0,0.7935113090999678,0,0.0,0.5498507401634887,1,2.0,0.4941927063373166,2,1.0,0.40583928903153266,1,0.0,0.6246884604794639,0,0.0,0.6271734827602647,1,3.0,0.5092254006336997,3,3.0,0.548916599910466,0,0.0,0.707105112547684,1,0.0,0.6609879664794972,1,1.0,0.575783310411654,1,2.0,0.5150975189195323,1,0.0,0.5135405779724275,16,14.0,-0.5
25.0,31,97.0,0.6178343949044586,7.151407490711121,2,9.0,0.6753288988008704,3,6.0,0.3787170476400909,1,1.0,0.7612057297786373,0,0.0,0.5355890843609822,6,21.0,0.408683707115949,3,10.0,0.49717673963506065,4,13.0,0.3304632133491467,3,1.0,0.5167679070313875,0,0.0,0.7629670854728946,1,2.0,0.5247166043804753,4,18.0,0.2739654844235834,0,0.0,0.8880936606003385,0,0.0,0.6694416413484623,2,7.0,0.5090192491739122,2,11.0,0.36993155290345603,0,0.0,0.7074472673540161,31,99.0,-0.96875
30.0,56,247.0,1.2474747474747474,6.052140560444272,3,21.0,0.38061573926161746,2,14.0,0.5220071616992745,2,2.0,0.6328131134291713,2,10.0,0.5665039016519666,9,60.0,0.25655541399971665,2,9.0,0.5102099128994056,6,37.0,0.3156594729664555,3,9.0,0.504960178007576,1,0.0,0.3862235463244863,2,2.0,0.5380507773131517,7,48.0,0.44311401698810404,3,2.0,0.3022520911768986,4,5.0,0.4272299268943347,1,8.0,0.5944930050287438,7,36.0,0.30109590989216706,2,0.0,0.554140325309415,56,263.0,-1.75
35.0,68,433.0,1.8991228070175439,6.059552143143808,8,57.0,0.2638679147269008,3,23.0,0.5212005844632883,3,15.0,0.38967673496347704,1,12.0,0.6776868193316594,13,116.0,0.04681002060529286,3,11.0,0.5733806243372217,4,49.0,0.33009760465817223,4,16.0,0.44559935953467583,4,6.0,0.4045674652870588,4,17.0,0.5344423198482575,4,63.0,0.45527109910163904,5,21.0,0.3999055393663352,4,18.0,0.4813555489147181,4,24.0,0.40320785337146736,3,35.0,0.4784145060777552,1,2.0,0.6692945576819351,68,485.0,-2.125
40.0,104,796.0,3.0733590733590734,5.491875888754922,11,107.0,0.18413210309110947,3,35.0,0.479882245860203,4,25.0,0.45515926991067707,4,24.0,0.23904457023639974,15,181.0,0.18229579867979906,5,28.0,0.5347614257364184,5,47.0,0.4501534325861894,6,32.0,0.35723144017542263,4,26.0,0.52687156704927,8,47.0,0.42744518568204265,9,91.0,0.36979286791647303,7,42.0,0.37209852857932096,6,44.0,0.4341464151378157,8,52.0,0.26835922688374725,6,60.0,0.4291980985674407,3,11.0,0.5024497643614595,104,852.0,-3.25
45.0,109,955.0,3.3508771929824563,5.0375158913161755,10,126.0,0.15469448730086563,6,57.0,0.36781212549538145,5,53.0,0.4465216635126821,5,29.0,0.35291769938768563,10,194.0,0.24824725880023038,9,65.0,0.40958432661530375,7,68.0,0.37239960367042446,6,64.0,0.39689675535554103,3,32.0,0.46264196359763404,9,71.0,0.29652735715612905,7,97.0,0.439422348411073,7,54.0,0.3780110572246084,5,51.0,0.29967389778407766,8,92.0,0.3110710696757497,9,97.0,0.23678456879771828,3,19.0,0.5240291554172841,109,1169.0,-3.40625
50.0,143,1408.0,4.46984126984127,4.687147423076835,7,128.0,0.28831940056800803,9,91.0,0.11164241350531767,9,79.0,0.32905492497776734,4,48.0,0.4801347143564101,9,192.0,0.2786927841856248,17,126.0,0.27850735817365485,9,108.0,0.12063630605724865,9,101.0,0.37948705356596274,7,55.0,0.441016684066727,16,125.0,0.3510128020223148,11,80.0,0.3003703854158776,8,78.0,0.2980818713722245,6,68.0,0.37900277802737325,6,106.0,0.5082665148597652,12,154.0,0.19864235431649901,4,35.0,0.5958167597368804,143,1574.0,-4.46875
55.0,139,1535.0,4.488304093567251,4.60530656555091,8,136.0,0.3471387919104127,8,112.0,0.2231657378649442,10,125.0,0.3445244758298687,6,59.0,0.3842904333210603,7,191.0,0.3991528554873098,12,175.0,0.3026978439316762,9,130.0,0.13252717400048444,7,100.0,0.3192098056012693,10,91.0,0.3641234729785404,14,149.0,0.34098984308763874,11,104.0,0.3366327010488315,11,116.0,0.2567811473155017,5,86.0,0.41918172839243306,3,88.0,0.5024657979357068,12,185.0,0.26885576328821087,6,58.0,0.4320846940835818,139,1905.0,-4.34375
60.0,164,2059.0,5.505347593582887,4.178253419519396,9,151.0,0.3099829239656695,8,114.0,0.3432504178188541,9,168.0,0.35496908522244724,7,89.0,0.41135322101887084,11,183.0,0.34300253380972745,16,221.0,0.2773524106921967,10,158.0,0.3712691858865936,10,121.0,0.22664579649904093,9,121.0,0.19821788590860606,17,189.0,0.27625479495708394,17,167.0,0.2790424129242223,11,142.0,0.3094764779099557,7,108.0,0.3452289704610868,6,102.0,0.3209375751403879,12,195.0,0.14242941559542935,5,79.0,0.3452011018224857,164,2308.0,-5.125
65.0,191,2650.0,6.6084788029925186,3.9942056073235173,8,191.0,0.3502868797532475,6,133.0,0.324145387760543,13,222.0,0.21998085700756026,7,83.0,0.3132499168181094,18,252.0,0.20085198528694082,20,295.0,0.1757060573517019,10,206.0,0.3663242826570268,13,178.0,0.23315461908958954,10,152.0,0.25402748413508724,20,240.0,0.2564560479225536,18,216.0,0.22512076331827058,12,149.0,0.3481871700636016,9,149.0,0.363752179601825,11,148.0,0.3622455252460339,10,247.0,0.20556925205253623,6,102.0,0.5013948554908705,191,2963.0,-5.96875
70.0,228,2913.0,6.635535307517085,3.4795217724315632,10,237.0,0.256669399856618,12,179.0,0.262726060661128,13,217.0,0.16757782069533003,10,119.0,0.22574912121077315,17,261.0,0.1295648740046152,26,400.0,0.14549883168709546,15,273.0,0.3213677926576193,11,184.0,0.3397316789692985,9,183.0,0.3131764372308386,23,298.0,0.2543038897237709,20,245.0,0.23876376371266872,18,220.0,0.29208196861226915,13,201.0,0.22564401305288614,11,171.0,0.2864697152830562,14,305.0,0.21846975045434067,6,83.0,0.2656257363954431,228,3576.0,-7.125
75.0,238,3395.0,7.254273504273504,3.5053168232131577,12,293.0,0.2516560083628671,11,212.0,0.308544831395872,10,208.0,0.12535390318441952,8,130.0,0.24943285651838024,18,242.0,0.2293503660722608,23,456.0,0.14979656984144923,21,360.0,0.1964429266995771,9,180.0,0.33172885382927725,14,234.0,0.3233455532648563,27,371.0,0.166932143551242,15,302.0,0.24026946061364365,22,320.0,0.23367280212565858,10,213.0,0.3189089495877716,14,202.0,0.29877302876256573,17,386.0,0.23711529117503402,7,84.0,0.26928190214022146,238,4193.0,-7.4375
80.0,245,3724.0,7.43313373253493,3.636712209728432,9,270.0,0.24133654726332243,13,236.0,0.35405454063783265,11,225.0,0.23603984629172753,4,106.0,0.4404877039187887,19,291.0,0.21239824704884877,20,457.0,0.2030884602411079,18,379.0,0.24004643828916994,13,188.0,0.2088525694610452,15,294.0,0.26933902840526197,28,459.0,0.20266171037629352,22,373.0,0.19999130760676828,22,398.0,0.22334234954725302,7,181.0,0.2550524232410552,19,283.0,0.23921754258131034,19,465.0,0.24100565999828902,6,85.0,0.3821087444526895,245,4690.0,-7.65625
85.0,273,4543.0,8.45996275605214,3.6854247069528987,12,257.0,0.2633281301533542,17,308.0,0.3401344697985582,12,265.0,0.2290208753082577,6,77.0,0.4153229143540534,22,364.0,0.18976734187213448,23,518.0,0.2640429697054717,19,446.0,0.37482211391665066,12,189.0,0.21967395254396896,15,350.0,0.29177941837671134,29,521.0,0.1796450027480079,27,481.0,0.18701505504193394,20,429.0,0.17644625265858027,8,165.0,0.33401927394013337,19,329.0,0.1788977148433894,24,566.0,0.19216052930100264,8,105.0,0.3352243669291424,273,5370.0,-8.53125
90.0,287,5381.0,9.407342657342657,3.2903303746875756,14,319.0,0.2265158330053917,18,383.0,0.28199650582523794,11,303.0,0.23999961297731226,7,99.0,0.4565808277134826,26,485.0,0.15146710319374684,24,591.0,0.23808004891628387,21,541.0,0.22477390182678453,11,198.0,0.22384138685485738,15,409.0,0.22793042111716472,28,600.0,0.16045806460310688,27,569.0,0.1894866035221048,23,489.0,0.17288566859682827,7,173.0,0.3727289784031475,19,378.0,0.18190986630739628,28,692.0,0.2220478027248899,8,127.0,0.28764491147539123,287,6356.0,-8.96875
95.0,343,6638.0,11.044925124792014,2.989731184625058,17,396.0,0.14216693176442755,23,486.0,0.230851157931779,14,328.0,0.25189970721797045,8,130.0,0.4527237558220984,26,579.0,0.185465430605232,27,653.0,0.14900883474652996,28,665.0,0.19776658275374154,12,207.0,0.2943949399474782,19,487.0,0.17221187108014402,31,700.0,0.16123852308098796,29,681.0,0.18154118074947556,27,577.0,0.17670116051788062,12,214.0,0.28372456508414506,21,463.0,0.19278350474296058,33,847.0,0.1802319090691948,16,191.0,0.23024276703137575,343,7604.0,-10.71875
100.0,379,7410.0,11.78060413354531,2.6288929917425756,22,490.0,0.12238666871635571,24,506.0,0.19083871560599477,15,398.0,0.2877200674995347,11,172.0,0.33689556230850676,28,693.0,0.17169732838887683,37,793.0,0.11406905587884311,32,815.0,0.20291992083218277,15,243.0,0.2769303534966259,24,601.0,0.18583067167664166,31,782.0,0.12917606412111327,28,769.0,0.14922307078945177,26,639.0,0.17879121313233357,12,241.0,0.1984283216143627,21,518.0,0.20306471432323098,34,929.0,0.14756941298843487,19,283.0,0.24352612447243216,379,8872.0,-11.84375
105.0,391,8314.0,13.072327044025156,2.5405422886347786,21,595.0,0.1779143323598434,25,505.0,0.20146528208020184,16,428.0,0.22886580496147022,12,193.0,0.2537536843935551,29,828.0,0.12596631122090632,39,947.0,0.10472937974998817,33,957.0,0.19640441556582633,14,305.0,0.28299662958644856,26,704.0,0.16072586660417532,34,818.0,0.1080500766203288,30,823.0,0.19298542623461531,23,662.0,0.22200574724106953,14,272.0,0.19358369989362215,19,591.0,0.141186613293703,33,1007.0,0.07856501143846972,23,386.0,0.23613644678662915,391,10021.0,-12.21875
110.0,397,9167.0,14.527733755942947,2.226677977090781,23,705.0,0.1547587134056235,23,557.0,0.1782625917762332,17,485.0,0.14035055484949047,12,197.0,0.2296540095828317,26,870.0,0.11618731337299017,41,1121.0,0.11577231124567323,33,1092.0,0.15998763127175405,13,335.0,0.22693644116518175,25,785.0,0.13790684397625835,41,966.0,0.10413366275774615,32,906.0,0.1552132079731215,24,669.0,0.17962955868976027,11,327.0,0.18302928411044161,22,650.0,0.12512297640154454,28,1153.0,0.11657888278256248,26,510.0,0.1296813603374489,397,11328.0,-12.40625
115.0,425,9579.0,15.204761904761904,1.9357537613288045,20,728.0,0.18380673638733164,25,580.0,0.1351271829179223,19,578.0,0.12161068604939289,13,227.0,0.20948847429213216,22,792.0,0.06578316357263428,43,1317.0,0.09132859024015665,37,1179.0,0.11029413423795119,18,400.0,0.16287277828807115,24,773.0,0.16548119273697115,50,1193.0,0.14026011716907466,35,1029.0,0.08644407227697283,24,573.0,0.06381156724464958,15,384.0,0.12420383102406438,22,723.0,0.15817074038729187,27,1273.0,0.07916630143420557,31,659.0,0.10534929245142159,425,12408.0,-13.28125
120.0,431,10541.0,16.838658146964857,1.6749236901618552,16,664.0,0.2201392325525413,24,686.0,0.12951899854523133,21,682.0,0.13796588835636467,16,257.0,0.1281640563230848,17,853.0,0.08923961161423725,47,1543.0,0.10057339334588544,35,1225.0,0.11365552325626377,18,446.0,0.20450229448421117,29,845.0,0.11570674294106409,52,1384.0,0.09066586099684774,34,1181.0,0.07406385204866281,26,647.0,0.06098847880999339,15,440.0,0.053881139860319824,22,777.0,0.14571883633246324,30,1414.0,0.024588847753677704,29,760.0,0.0565773959740391,431,13804.0,-13.46875
125.0,441,11719.0,18.7504,1.6031247506095507,14,627.0,0.14186685309916677,27,790.0,0.09270952059862958,16,728.0,0.16225754629630093,24,359.0,0.001921113897340324,17,916.0,0.08361786867220744,43,1704.0,0.14478691801511315,38,1387.0,0.117407377508647,18,440.0,0.12484934070072454,33,1003.0,0.02941398806037367,54,1555.0,0.06914407124341876,32,1294.0,0.15211422557879758,22,714.0,0.17793301198230935,17,488.0,0.0161977220387932,26,854.0,0.12981855353937702,33,1573.0,0.008494422342811479,27,863.0,0.07564573051450331,441,15295.0,-13.78125
130.0,447,12408.0,20.07766990291262,1.6382636349135222,12,599.0,0.11021779585524571,28,851.0,0.11821495529937383,10,693.0,0.20076630559635317,25,484.0,5.0423030742671946e-05,20,992.0,0.12222595990402081,44,1825.0,0.15526516350752248,45,1565.0,0.06691942894370773,19,452.0,0.13035075666000126,33,1167.0,0.06345621344442169,56,1779.0,0.06797232274720512,35,1301.0,0.15596744085692055,20,716.0,0.1427058622754127,16,536.0,0.04717457543144282,23,910.0,0.10079972327374578,36,1747.0,0.0024855831979075675,25,888.0,0.0707172020731878,447,16505.0,-13.96875
135.0,437,12770.0,20.866013071895424,1.6282494908039526,10,624.0,0.20839815062030567,29,917.0,0.09358365672059539,11,634.0,0.15653461611863845,25,609.0,9.15462465770096e-07,19,1019.0,0.16133942017056366,45,1852.0,0.0439082219365483,46,1723.0,0.10828776162358889,10,497.0,0.1393670558048171,32,1286.0,0.10172318823302495,57,2049.0,0.03945036830010361,27,1212.0,0.19301207997082484,25,792.0,0.16886343038521706,17,620.0,0.040829617840349976,23,935.0,0.08266465867216348,36,1876.0,0.0617739065126392,25,894.0,0.08649517138201306,437,17539.0,-13.65625
140.0,424,13205.0,21.71875,1.576921054214694,13,673.0,0.11422251868886663,27,951.0,0.10088747151677124,11,678.0,0.07065122874125168,24,677.0,0.03819554950435883,21,1007.0,0.14512294707199763,42,1735.0,0.14564666646100696,41,1821.0,0.1289475171501994,11,524.0,0.12650133022234594,28,1372.0,0.07606614574305498,55,2203.0,0.04558387293171366,28,1249.0,0.1100662931679357,26,873.0,0.08786559885035768,17,705.0,0.0361992929144628,23,956.0,0.13005458425343347,32,1932.0,0.09008912167231949,25,996.0,0.05464504702606734,424,18352.0,-13.25
145.0,412,13041.0,21.519801980198018,1.5841194288580984,17,708.0,0.093704123638064,21,963.0,0.14229987860673374,12,727.0,0.10172958084810349,21,785.0,0.0698558591850569,19,1051.0,0.15272247068462008,35,1746.0,0.14600544998656428,45,2021.0,0.07605740923638475,14,556.0,0.06965530506246294,31,1516.0,0.08431110344344447,48,2375.0,0.10822012651859998,34,1349.0,0.1108280693872617,25,923.0,0.10883880249644942,12,607.0,0.13742753174666936,24,912.0,0.07998266116202227,29,2080.0,0.05614037348097865,25,1070.0,0.04915135015109353,412,19389.0,-12.875
150.0,413,13280.0,22.09650582362729,1.3438880495102803,21,812.0,0.13874643456424554,16,943.0,0.11407091542990627,10,767.0,0.13505013308702307,22,852.0,0.02797141836286836,19,1062.0,0.14629492843244038,32,1737.0,0.10149172897776886,49,2240.0,0.06304377000765896,20,616.0,0.04336083262989058,37,1685.0,0.021252808316882303,47,2505.0,0.09173650348290649,34,1453.0,0.07149100276470713,18,926.0,0.1505061368605844,10,468.0,0.2241467926729617,23,997.0,0.10792502509924565,31,2233.0,0.03572253754613493,24,1103.0,0.011340174147366919,413,20399.0,-12.90625
