step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,2.4028286378161283,0,0.0,0.13402171094432364,1,0.0,0.18678623340239742,1,0.0,0.2701279902287053,0,0.0,0.12408104816153975,0,0.0,0.26453385966769133,0,0.0,1.0,0,0.0,0.22181485360885406,1,0.0,0.058949344122200056,1,0.0,0.17790657672375987,4,0.0,-0.2222222222222222
10.0,7,0.0,0.0,6.108559055948563,1,0.0,0.3529048817364514,2,0.0,0.4860100563208211,0,0.0,0.6680810315449243,1,0.0,0.3133265943265723,0,0.0,0.6254702702254388,2,0.0,0.1936738978011457,0,0.0,0.7405509154171273,0,0.0,0.4528534597704738,1,0.0,0.4293242692459816,7,0.0,-0.3888888888888889
15.0,7,0.0,0.0,8.66214733551852,1,0.0,0.5738570209971133,1,0.0,0.6206916855031185,0,0.0,0.7555243081841059,1,0.0,0.5328952504801059,1,0.0,0.6005654484865618,2,0.0,0.4618638643862143,0,0.0,0.9203972827148886,0,0.0,0.9328001138448955,1,0.0,0.6600581607593324,7,0.0,-0.3888888888888889
20.0,10,5.0,0.054945054945054944,7.919367739856769,2,0.0,0.655547520546697,1,1.0,0.5564874955501968,2,0.0,0.524120657419515,0,0.0,0.6680385770162638,3,3.0,0.38956333483402844,0,0.0,0.5889531088866853,1,1.0,0.2935198265046639,0,0.0,0.6589644034149243,1,0.0,0.6437485523058267,10,5.0,-0.5555555555555556
25.0,25,80.0,0.7272727272727273,6.715998883594774,1,3.0,0.5845221347892304,4,16.0,0.499539714973357,1,4.0,0.5314874944672308,3,8.0,0.44896675739239716,6,21.0,0.3837297291039303,2,5.0,0.5162775733417622,2,8.0,0.2745176550198564,3,9.0,0.4375375507506969,3,6.0,0.5680542640779827,25,80.0,-1.3888888888888888
30.0,49,257.0,1.8357142857142856,5.767260662659293,3,13.0,0.6275228618892346,7,47.0,0.3676041168763322,5,16.0,0.4813230580245443,6,34.0,0.33014622866215987,6,50.0,0.38613441259071,8,29.0,0.4259658922266082,2,19.0,0.2933659089698034,5,26.0,0.1916202757327248,7,25.0,0.45243168842831466,49,259.0,-2.7222222222222223
35.0,67,503.0,3.0484848484848484,5.410992393933828,3,25.0,0.47155760015264725,11,92.0,0.3137972627650058,4,34.0,0.5741252587407959,10,76.0,0.35455440786065917,10,88.0,0.31569615278835195,12,76.0,0.31592857062307766,5,36.0,0.36512763323713177,5,28.0,0.47244202670285534,7,52.0,0.38106223669168876,67,507.0,-3.7222222222222223
40.0,84,810.0,4.2631578947368425,4.987622384747592,9,57.0,0.42057089231597394,9,127.0,0.3247796918137037,6,58.0,0.5522484117795985,12,128.0,0.30782635981572837,12,142.0,0.19982656988865885,18,148.0,0.24732060231428518,5,54.0,0.44843422209295325,6,51.0,0.4319790763093215,7,88.0,0.43072404905930173,84,853.0,-4.666666666666667
45.0,104,1177.0,5.604761904761904,4.0900452742587206,10,100.0,0.2676292444194797,10,139.0,0.32897733051321537,11,95.0,0.35267853682941536,16,197.0,0.24387867383719958,12,181.0,0.28829593034246276,21,243.0,0.16395405836297552,8,77.0,0.35485036444495915,7,73.0,0.3125560560450588,9,126.0,0.3944640779256733,104,1231.0,-5.777777777777778
