step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,2.8803473739175214,0,0.0,0.21613314448659024,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.1535462092929979,0,0.0,0.18027039932520209,0,0.0,0.2017201273553204,0,0.0,0.3705906527453147,0,0.0,0.4065522720128161,0,0.0,0.39214952598977687,1,0.0,0.20656855714735511,0,0.0,1.0,0,0.0,0.2761602598329974,0,0.0,0.24839535485525083,0,0.0,0.2421003807508366,0,0.0,0.10032563734280388,3,0.0,-0.018749999999999996
10.0,11,0.0,0.0,6.305063024035489,0,0.0,0.4078620203772871,1,0.0,0.29958888523972194,1,0.0,0.0,2,0.0,0.3348631980149279,2,0.0,0.47077976340234673,0,0.0,0.5226508910499671,0,0.0,0.5566013094314799,0,0.0,0.6929144419510189,0,0.0,0.5191418421595967,1,0.0,0.46249149079780394,1,0.0,0.4543197003245423,0,0.0,1.0,1,0.0,0.3894619669812215,0,0.0,0.6022992502478571,2,0.0,0.2872162345140606,0,0.0,0.7363960444970701,11,0.0,-0.06874999999999998
15.0,7,0.0,0.0,8.741524675264094,1,0.0,0.4831307416234862,0,0.0,0.7323826854568187,1,0.0,0.3378714390182458,0,0.0,0.682936301603028,0,0.0,0.714372382177606,0,0.0,0.7410426026118887,1,0.0,0.6872669896159336,0,0.0,0.6893111428519115,0,0.0,0.6284146347867958,0,0.0,0.570806608897919,0,0.0,0.7063911446621455,2,0.0,0.22737619577683982,0,0.0,0.7454061134137792,1,0.0,0.7138813162178399,1,0.0,0.6152454210850863,0,0.0,0.5854139393482921,7,0.0,-0.04374999999999999
20.0,12,9.0,0.0703125,8.351062732899184,0,0.0,0.609520823984266,0,0.0,0.596573630315676,2,0.0,0.5058961304695745,1,0.0,0.7636873126193234,1,2.0,0.6706152246244095,0,0.0,0.6075360762917017,1,1.0,0.5824841307278279,1,0.0,0.6311994942075606,1,1.0,0.5457029283799957,1,3.0,0.5934060868708423,1,0.0,0.6366245940040801,0,0.0,0.7076234491128744,1,0.0,0.6990776628060847,0,0.0,0.4573112164691014,1,2.0,0.4758746588262422,1,0.0,0.4374528848209325,12,9.0,-0.07499999999999998
25.0,28,83.0,0.538961038961039,8.032583149590065,0,0.0,0.8041463413201325,3,4.0,0.4491658248116503,0,0.0,0.7502808441880093,0,0.0,0.608368435345391,3,14.0,0.5274584889145447,2,2.0,0.5865803703342964,5,16.0,0.36760405750895525,1,0.0,0.6510325392340172,3,9.0,0.6091654348707486,4,13.0,0.5772426084447829,2,5.0,0.46397503846953464,0,0.0,0.7424950678683827,1,5.0,0.586302564758065,1,5.0,0.6112852816453855,3,10.0,0.47537729909040094,0,0.0,0.6342325415000577,28,83.0,-0.17499999999999996
30.0,48,231.0,1.1846153846153846,6.61298273822168,1,1.0,0.7553186632324507,2,14.0,0.5802013498956637,2,4.0,0.5695830365421956,3,7.0,0.535822843172875,8,47.0,0.302502968418821,2,7.0,0.44415023877012155,5,38.0,0.40921331895447094,0,0.0,0.6997778779926298,1,6.0,0.46255130602369104,5,33.0,0.47441032182840964,4,19.0,0.4789550080079423,3,6.0,0.31372814027438833,4,18.0,0.39861040657345786,1,10.0,0.654635276666814,5,22.0,0.398216850466809,2,0.0,0.5818442212288956,48,232.0,-0.29999999999999993
35.0,67,437.0,1.9596412556053813,6.364664729881434,2,8.0,0.5062113423889876,3,24.0,0.5640066984491462,5,20.0,0.3773129187928459,2,17.0,0.45467169702902627,10,85.0,0.23587939034106475,5,25.0,0.5615722444833285,5,43.0,0.41869171360251006,2,4.0,0.585104000080612,3,8.0,0.5259752422119248,7,62.0,0.41499774010262436,5,41.0,0.44753988827710384,5,28.0,0.40932477072302603,4,36.0,0.4807579832750559,4,23.0,0.3940191640811624,4,35.0,0.4920304614769839,1,2.0,0.637512548269332,67,461.0,-0.4187499999999999
40.0,101,837.0,3.26953125,5.250330684200446,5,29.0,0.2352804646029045,3,35.0,0.5419273207798687,6,47.0,0.39922970397039226,4,35.0,0.3287843071699516,14,126.0,0.18963737570676775,6,48.0,0.4711887846982435,7,71.0,0.3101884260406372,4,17.0,0.38163801573584283,4,20.0,0.45473783139149065,11,103.0,0.37604016709288834,9,82.0,0.3759706153202694,7,58.0,0.3313251056964355,6,62.0,0.3852428752247383,6,42.0,0.32834501599763455,6,62.0,0.4094879762614472,3,11.0,0.5821984405583005,101,848.0,-0.6312499999999999
45.0,147,1422.0,5.078571428571428,4.123816738132111,9,63.0,0.24932618606103424,5,52.0,0.3930890876777917,8,81.0,0.4388645894365773,7,60.0,0.1908803487556769,17,194.0,0.18226622115802493,12,92.0,0.33801308574005995,7,99.0,0.24638428415568484,6,46.0,0.43467052607055595,7,45.0,0.44458907879284193,17,174.0,0.20936938126176813,12,134.0,0.16275818249015028,10,101.0,0.22782650007182056,10,105.0,0.338523622561384,6,72.0,0.272732132612136,10,103.0,0.2773590118532916,4,26.0,0.49738641787138976,147,1447.0,-0.9187499999999998
50.0,175,2187.0,7.032154340836013,3.887877832495506,8,103.0,0.36384463560345415,7,82.0,0.20947627211744202,8,116.0,0.36061682018231633,7,86.0,0.28411581429694294,18,278.0,0.1684665276540485,17,168.0,0.25310220400347916,8,133.0,0.21408647743968132,7,77.0,0.35720423314076355,9,85.0,0.36635793423018853,20,264.0,0.16062217698704817,19,210.0,0.19281253827848596,13,160.0,0.24891487708729682,12,156.0,0.2827952987121998,7,98.0,0.42752421578773575,10,153.0,0.2606365232500338,5,50.0,0.49613285675277813,175,2219.0,-1.0937499999999998
55.0,202,3092.0,9.094117647058823,3.4228801606312156,9,147.0,0.39222320457403764,9,125.0,0.24662353708625384,10,162.0,0.3401761328678121,9,126.0,0.2766856098798398,21,366.0,0.17995240093457873,22,268.0,0.21327430835350275,9,176.0,0.21647483052592678,10,124.0,0.29036558985830907,13,122.0,0.22741935069286073,21,367.0,0.12362943947378446,18,294.0,0.20313570253107072,14,217.0,0.20722725002837783,13,214.0,0.259641021148462,8,134.0,0.3529141384186245,12,207.0,0.1665414047576653,4,71.0,0.48651998935469687,202,3120.0,-1.2624999999999997
60.0,232,3969.0,10.61229946524064,2.9683637143317005,12,197.0,0.2328524598007382,11,170.0,0.2684499538429441,9,175.0,0.3190789990685472,12,178.0,0.13140759043963307,18,457.0,0.2233089161351493,26,392.0,0.14256597893618897,12,228.0,0.2660933339289044,12,182.0,0.17673146805488948,12,176.0,0.16087993215370616,25,484.0,0.1584944852933876,23,393.0,0.18665185428258313,14,266.0,0.18036518104772267,16,284.0,0.18211092796205539,10,180.0,0.284164844998687,14,267.0,0.14372910967683453,6,93.0,0.40890719837638795,232,4122.0,-1.4499999999999997
65.0,259,5153.0,12.723456790123457,2.879452226971681,13,258.0,0.27861396319587894,8,201.0,0.26327091674045866,10,218.0,0.1920530104266971,13,240.0,0.19818123005329974,22,549.0,0.17152478828489534,30,533.0,0.07721150955859384,12,288.0,0.35841181209142,13,247.0,0.15563747557556587,17,250.0,0.16778967659291663,28,617.0,0.13219491280420467,23,509.0,0.2148355447465596,20,357.0,0.20946124414048217,17,364.0,0.12300285883505403,11,233.0,0.17857542649649316,15,342.0,0.27548982819834167,7,128.0,0.38492963383136924,259,5334.0,-1.6187499999999997
70.0,298,6360.0,14.35665914221219,2.60630984786302,16,331.0,0.1546993498891712,12,252.0,0.27110844999956885,11,273.0,0.16082251439356487,15,302.0,0.19297817587849794,27,667.0,0.1312190229692638,33,691.0,0.061980255221358305,15,360.0,0.33483090460890563,15,314.0,0.20074540870357535,21,339.0,0.19139692191295424,31,749.0,0.13003768123858317,22,564.0,0.177302619927991,23,452.0,0.21381384688274413,18,452.0,0.17372812272984284,11,288.0,0.25751163085857787,17,419.0,0.21383140701717337,11,168.0,0.21887585318513944,298,6621.0,-1.8624999999999996
75.0,318,7624.0,16.18683651804671,2.5407810105789412,20,424.0,0.13182517756354697,10,273.0,0.26663043228251737,11,328.0,0.1488917178387367,12,335.0,0.24521875377184213,32,817.0,0.12208249084504151,36,859.0,0.11974423120643762,18,443.0,0.2166738934967711,16,369.0,0.14090305620540947,23,444.0,0.169104031489562,33,906.0,0.08260014972034267,23,594.0,0.10992505008498724,26,576.0,0.22454939033537968,18,542.0,0.19277314548953267,11,343.0,0.31245457652930253,17,503.0,0.2622372552270643,12,223.0,0.26909730086107425,318,7979.0,-1.9874999999999996
80.0,354,9083.0,17.91518737672584,2.6738668057212363,21,525.0,0.13620539673067988,14,304.0,0.27371610987802064,12,389.0,0.20769325019342344,9,325.0,0.3522124119608555,34,982.0,0.14263425818470568,35,1037.0,0.1843796309759391,25,556.0,0.22849473634741424,18,400.0,0.12740848622176565,26,566.0,0.19724537992713134,38,1084.0,0.10695752409814414,28,716.0,0.14985146427464877,30,713.0,0.14036581501192905,21,634.0,0.09741989827023648,11,398.0,0.33483110134910965,18,588.0,0.25291146970397016,14,286.0,0.2900423750480977,354,9503.0,-2.2124999999999995
85.0,388,10875.0,20.027624309392266,2.4542203467945622,23,635.0,0.20627203304505579,14,362.0,0.24462780284186883,14,452.0,0.2548351895573853,13,380.0,0.25897610548834527,34,1152.0,0.17359677948695101,41,1211.0,0.111098444068363,30,695.0,0.14493107500860633,15,445.0,0.2196693818974552,28,702.0,0.11659802253427404,42,1287.0,0.10756644935261656,30,859.0,0.15346597340496776,33,864.0,0.06240546689648578,21,736.0,0.16606901884664496,14,434.0,0.29050981882286897,20,681.0,0.2560005990600319,16,355.0,0.21270695079148666,388,11250.0,-2.4249999999999994
90.0,423,12855.0,22.39547038327526,2.206723579763069,25,753.0,0.15430597300292828,13,426.0,0.3077608400092196,16,523.0,0.21513090831929543,15,454.0,0.32897232754570843,37,1329.0,0.13211052800920206,48,1428.0,0.11702752699677997,34,854.0,0.09810641706285235,17,525.0,0.20288160019467819,31,849.0,0.002610715360931525,44,1502.0,0.11196993448168048,33,1019.0,0.13063796357856722,34,1028.0,0.07600325812302129,22,842.0,0.17963973357043114,14,498.0,0.25940470642566127,22,783.0,0.20995982436037922,18,423.0,0.1629545067899265,423,13236.0,-2.6437499999999994
95.0,459,14653.0,24.259933774834437,1.92679171898736,29,885.0,0.0857383155380332,13,491.0,0.37687987729156835,17,603.0,0.19176873724460872,18,536.0,0.2540099857708722,42,1524.0,0.09211720063928475,46,1546.0,0.08505661127123461,32,1002.0,0.13451927730941202,21,622.0,0.1815669755158857,34,1012.0,0.07172785621492281,47,1712.0,0.05854579065869346,34,1155.0,0.06062871154324276,35,1199.0,0.08776908189711811,25,957.0,0.1777792623670078,18,584.0,0.25747087307645544,26,902.0,0.14474296084976138,22,520.0,0.1737195833301828,459,15250.0,-2.8687499999999995
100.0,488,16547.0,26.017295597484278,1.9073861792422224,33,1035.0,0.04679117028209845,16,569.0,0.3476546587218359,17,685.0,0.21077434969449915,20,628.0,0.1998497257721459,42,1732.0,0.09625338123655053,42,1580.0,0.12064803251018945,36,1176.0,0.1505728157588871,24,738.0,0.1395021475202082,33,1177.0,0.12438576623081209,50,1958.0,0.07396167358767501,35,1207.0,0.10312581623522486,37,1377.0,0.10123738474592822,30,1092.0,0.09653491005069675,22,683.0,0.18394061268475445,28,1036.0,0.09852786169324168,23,632.0,0.20460678075233937,488,17305.0,-3.0499999999999994
105.0,507,18411.0,28.677570093457945,1.6963102902169012,33,1194.0,0.10192759062724309,21,664.0,0.22992962614100249,17,770.0,0.1482710626418202,22,735.0,0.15009293051919143,45,1953.0,0.07462725620068704,47,1761.0,0.08579330547379697,38,1361.0,0.12455304397924234,25,860.0,0.1297360042157736,37,1352.0,0.06866689930530465,48,2093.0,0.09665241867350038,27,1175.0,0.11997300729652671,36,1545.0,0.11455068992863224,31,1244.0,0.08372614645748057,25,798.0,0.14288880273624438,28,1176.0,0.14765377238625352,27,759.0,0.1652643256735089,507,19440.0,-3.1687499999999993
110.0,535,20400.0,31.92488262910798,1.252996584041035,33,1359.0,0.1385595750795248,25,784.0,0.12003148538212106,20,864.0,0.04706326659578425,21,829.0,0.13983253385221744,47,2184.0,0.04409864158107955,57,2021.0,0.02612906872429101,40,1461.0,0.050932963954205324,26,987.0,0.06812184002010058,39,1548.0,0.06927415268455196,41,2094.0,0.08139115984676977,30,1312.0,0.09339876831948274,40,1734.0,0.07431624186912078,32,1403.0,0.06067339315689612,26,926.0,0.1102898326046788,30,1326.0,0.11924695179989227,28,898.0,0.13084817146048555,535,21730.0,-3.343749999999999
115.0,557,22561.0,35.36206896551724,0.9539947675703693,34,1527.0,0.061790708999307796,23,767.0,0.09794662799858048,20,964.0,0.07863838173200975,26,942.0,0.05055682213725784,50,2426.0,0.04651834908432186,62,2326.0,0.026171337727372578,38,1502.0,0.038378458820342624,27,1121.0,0.06480356808231415,39,1743.0,0.06883451654908873,39,2257.0,0.11637492019279395,33,1465.0,0.08458982556980009,41,1937.0,0.021767304958506466,34,1568.0,0.00011990694271502573,28,1063.0,0.07235817744083105,31,1478.0,0.056989370191115274,32,1051.0,0.0759795552690184,557,24137.0,-3.4812499999999993
