step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,3.0268547223492837,0,0.0,0.2814849840426293,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.12852895717666155,0,0.0,0.17541704688136978,0,0.0,0.24708532413026818,0,0.0,0.3785611355314068,0,0.0,0.3784967018946512,0,0.0,0.426302738905299,1,0.0,0.2444218548567104,0,0.0,1.0,0,0.0,0.24146797704571782,0,0.0,0.26392691024813814,0,0.0,0.2952597811340771,0,0.0,0.11117730535611314,3,0.0,-0.16875
10.0,11,0.0,0.0,6.291652574859999,0,0.0,0.35747130822131856,1,0.0,0.26789701313020564,1,0.0,0.0,2,0.0,0.32752707451614044,2,0.0,0.46310200378738436,0,0.0,0.5457691907098461,0,0.0,0.5571361630126161,0,0.0,0.74482383671303,0,0.0,0.5133556028058964,1,0.0,0.459018993229145,1,0.0,0.48444346941109534,0,0.0,1.0,1,0.0,0.4121467321959398,0,0.0,0.6363890758602888,2,0.0,0.28921001462390605,0,0.0,0.722870567029733,11,0.0,-0.61875
15.0,7,0.0,0.0,8.676440029068436,1,0.0,0.42265526888402366,0,0.0,0.7907007004655079,1,0.0,0.3532750932503804,0,0.0,0.7005106703852063,0,0.0,0.7400844129535761,0,0.0,0.7520173695441328,1,0.0,0.717047081968188,0,0.0,0.6796214681788122,0,0.0,0.6168722433653289,0,0.0,0.5514702355440054,0,0.0,0.6787322569594534,2,0.0,0.208061739686601,0,0.0,0.7264958166691209,1,0.0,0.685145432569719,1,0.0,0.6507044059473818,0,0.0,0.6261332026388543,7,0.0,-0.39375
20.0,14,19.0,0.14960629921259844,8.29244791428759,1,3.0,0.5641680244934912,0,0.0,0.5073191353570033,2,0.0,0.501534893400112,1,0.0,0.8012556396914622,1,1.0,0.6054207214385954,1,2.0,0.5509571873605973,2,4.0,0.5875615102090568,1,0.0,0.6102359249609314,1,3.0,0.5837776923166795,1,4.0,0.5093561505264776,0,0.0,0.7457183523804729,0,0.0,0.7204580853483814,1,0.0,0.7091656897273868,1,2.0,0.4747185251889599,0,0.0,0.6126623290451434,1,0.0,0.5796013685596962,14,19.0,-0.7875
25.0,31,93.0,0.5923566878980892,7.584051102381042,2,11.0,0.6598377837054744,3,8.0,0.36650476378084246,0,0.0,0.8217315916172971,0,0.0,0.5508650273755572,4,16.0,0.5060087519491676,2,9.0,0.5102523966813372,4,19.0,0.3213687634802496,3,1.0,0.5060159459727869,3,10.0,0.5594855565543777,1,4.0,0.6180355135908641,4,8.0,0.42124610322893385,0,0.0,0.7724386595564353,2,5.0,0.5923708197110198,1,4.0,0.6008088192929681,2,2.0,0.526858865502101,0,0.0,0.6231793875660288,31,97.0,-1.7437500000000001
30.0,58,262.0,1.3435897435897435,6.519471463693784,4,25.0,0.45452097275033837,3,23.0,0.43016046752551246,2,1.0,0.6448293414315673,3,9.0,0.5143089667661206,6,36.0,0.2211153982923492,6,27.0,0.41704489233942454,5,42.0,0.41715146342169285,1,6.0,0.5589044216675276,4,21.0,0.2222600929072796,2,3.0,0.5907809614642471,4,27.0,0.5608994817149421,4,3.0,0.3360039140542358,5,23.0,0.4844577645073897,2,10.0,0.5835816867102247,3,12.0,0.3817335757199771,4,4.0,0.5731376166032759,58,272.0,-3.2625
35.0,82,569.0,2.495614035087719,5.978804526223576,8,55.0,0.26712503605978266,5,42.0,0.5013690938387234,3,13.0,0.4227410295154099,4,27.0,0.44118689076261797,11,70.0,0.06267873189755398,7,55.0,0.4087883504984065,5,67.0,0.39155287756690493,2,3.0,0.5144438268768624,6,47.0,0.3648650641783511,5,15.0,0.4829333146196826,6,52.0,0.4704733032203561,4,17.0,0.5401227049020195,5,44.0,0.48837090862237387,4,25.0,0.39806963207657553,5,34.0,0.5272853292663834,2,11.0,0.6094268329287412,82,577.0,-4.6125
40.0,115,997.0,3.790874524714829,4.819619312423462,9,97.0,0.24246708646997925,3,43.0,0.42592866652506217,6,35.0,0.4031357598895464,6,54.0,0.263261572920268,10,112.0,0.2035481315470621,8,81.0,0.3766173913844541,8,106.0,0.3046651966101373,4,10.0,0.40990686733196535,5,72.0,0.45428245878799256,10,51.0,0.3640025265894339,13,95.0,0.27562376516527276,7,39.0,0.41661779587020964,6,72.0,0.41176403970197883,8,56.0,0.3440386236682314,6,60.0,0.35880273241900834,6,28.0,0.40227060972721934,115,1011.0,-6.46875
45.0,137,1543.0,5.4522968197879855,4.328217727300908,8,127.0,0.19351120802463642,6,67.0,0.3544928068608808,5,63.0,0.44538203175687685,7,87.0,0.3461187341368011,10,159.0,0.2671523520309296,12,140.0,0.32483999045561396,11,158.0,0.2723911337942915,2,20.0,0.4860043130698738,7,104.0,0.32558583385827927,10,94.0,0.20814296575870284,16,150.0,0.2350488254683227,9,71.0,0.3009515790298185,8,107.0,0.320172319180293,8,96.0,0.26781153433745575,9,100.0,0.18226482766463614,9,62.0,0.40000265094470205,137,1605.0,-7.70625
