step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,3.036359506494011,0,0.0,0.31108036797805544,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.12095872943891495,0,0.0,0.173704262183019,0,0.0,0.246640814780532,0,0.0,0.4017996355791417,0,0.0,0.48378506246577174,0,0.0,0.44143830623800767,1,0.0,0.22403824360456132,0,0.0,1.0,0,0.0,0.26674506861831654,0,0.0,0.27516324447587814,0,0.0,0.2698260913053666,0,0.0,0.09178994369254594,3,0.0,-0.16875
10.0,11,0.0,0.0,6.443368760300245,0,0.0,0.3924448425550297,1,0.0,0.29020370031011183,1,0.0,0.0,2,0.0,0.3675733920143202,2,0.0,0.48461626478499675,0,0.0,0.5409658599882692,0,0.0,0.6132661671812717,0,0.0,0.7287344559634645,0,0.0,0.528990718060258,1,0.0,0.42037828427206714,1,0.0,0.4615629954841201,0,0.0,1.0,1,0.0,0.37217082825894415,0,0.0,0.597989223326991,2,0.0,0.2809766323112223,0,0.0,0.7118344635907851,11,0.0,-0.61875
15.0,8,0.0,0.0,8.94850232217352,2,0.0,0.4585974291626465,0,0.0,0.7658897814449734,1,0.0,0.3869750924779667,0,0.0,0.7357854721681307,1,0.0,0.6717657063951943,0,0.0,0.7307764551964333,0,0.0,0.7143100191746055,0,0.0,0.6865661892605145,0,0.0,0.7228492630696134,0,0.0,0.512459912004728,0,0.0,0.7188739878489513,2,0.0,0.20812514180803468,0,0.0,0.7656191917436396,1,0.0,0.6544082172811245,1,0.0,0.6896473293459815,0,0.0,0.6639987150487813,8,0.0,-0.45
20.0,15,15.0,0.1171875,8.295724336790453,1,1.0,0.6277077057471442,0,0.0,0.5480111808711813,1,0.0,0.6115873245765913,1,0.0,0.7626781398383183,0,0.0,0.5821332222296054,1,1.0,0.505743134068541,2,3.0,0.4597726971076885,1,0.0,0.6027332450302364,1,3.0,0.523804283294617,2,4.0,0.533785563225473,1,0.0,0.6718836313394367,1,0.0,0.6853251349297856,1,0.0,0.7681195983263024,1,3.0,0.45328095554877895,0,0.0,0.6192086810168237,1,0.0,0.5944347236694907,15,15.0,-0.84375
25.0,33,106.0,0.6928104575163399,7.773549268998981,2,9.0,0.6215683389216444,1,0.0,0.49242668358370967,0,0.0,0.8353069770640255,0,0.0,0.7578433281571407,5,17.0,0.49404983081354853,3,10.0,0.6362205564594731,5,24.0,0.1996033760119419,2,1.0,0.5869120001689944,3,11.0,0.519710551004239,4,15.0,0.46453340268111987,3,5.0,0.4042941805055758,0,0.0,0.6870517817169182,0,0.0,0.7480379537144768,2,12.0,0.6196783854511652,3,2.0,0.555111371843225,0,0.0,0.7212292266160222,33,106.0,-1.85625
30.0,56,299.0,1.5572916666666667,6.215504140623428,4,26.0,0.47184936204199496,1,5.0,0.7144772562195385,2,1.0,0.5841475170465458,1,2.0,0.6317598301893392,7,48.0,0.23918467382897193,4,22.0,0.47025868130782056,8,58.0,0.3279865037648953,1,6.0,0.5248407187596084,5,24.0,0.24097239106983226,5,35.0,0.5032682848603948,4,20.0,0.41838773231707904,4,10.0,0.28613938217996787,3,8.0,0.4385352798059335,2,22.0,0.5316988976113508,2,12.0,0.5282465652657545,3,1.0,0.5277616450768409,56,300.0,-3.15
35.0,89,641.0,2.861607142857143,5.51040314439629,8,61.0,0.21588979212241188,3,12.0,0.6000418190984981,3,13.0,0.431132935307164,3,13.0,0.47269686966759455,14,102.0,0.04628587620743775,9,52.0,0.4086066192713692,8,98.0,0.32099855652216225,2,7.0,0.45506846204737966,7,53.0,0.33358304554911755,6,56.0,0.4942213592931994,6,42.0,0.3896150343664865,5,33.0,0.43459076677906916,4,22.0,0.3989337579119212,6,46.0,0.3584022109559372,3,19.0,0.5370657301935736,2,9.0,0.5738080652284108,89,638.0,-5.00625
40.0,123,1152.0,4.447876447876448,4.960373583423951,10,110.0,0.16826449743281044,3,24.0,0.4504084359858256,4,33.0,0.47588778943362847,5,33.0,0.2873136079277082,13,165.0,0.16119530181375952,12,97.0,0.34399173723986515,10,147.0,0.2742500654986373,5,22.0,0.4126119988315799,8,85.0,0.4433956825749166,8,89.0,0.43551602252931876,9,81.0,0.334006639867661,10,66.0,0.2798517425603237,7,55.0,0.4397599749407988,10,86.0,0.2761276189903771,5,39.0,0.3807511440283167,4,23.0,0.5033918388596876,123,1155.0,-6.91875
45.0,150,1805.0,6.333333333333333,4.362290838924143,12,162.0,0.12805100594048677,6,43.0,0.387689896042892,4,56.0,0.44228563109953756,7,62.0,0.3074107355197264,13,225.0,0.1744040188531883,16,164.0,0.30205453865729887,12,200.0,0.25517896894888487,5,47.0,0.4972500290756634,8,124.0,0.3583649870626621,12,140.0,0.2816991316963177,11,128.0,0.28636772874170907,12,113.0,0.2553451962251513,9,93.0,0.3233675916775428,10,136.0,0.2860963851721,8,74.0,0.3244209541460056,5,44.0,0.4449876448788342,150,1811.0,-8.4375
