step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,3.000434756977484,0,0.0,0.31556378712142813,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.12081351895396918,0,0.0,0.1598737248605976,0,0.0,0.23633461457155214,0,0.0,0.3333693926375587,0,0.0,0.38370171716679197,0,0.0,0.5920678741063201,1,0.0,0.2074625735018192,0,0.0,1.0,0,0.0,0.19889142761949033,0,0.0,0.27374130613554937,0,0.0,0.3265117001789802,0,0.0,0.10825876954969757,3,0.0,-0.11249999999999999
10.0,11,0.0,0.0,6.141480936373826,0,0.0,0.40976752137018485,1,0.0,0.2906967518883896,1,0.0,0.0,2,0.0,0.33424517914270757,2,0.0,0.4261683256200503,0,0.0,0.5125079371347309,0,0.0,0.5395828830907035,0,0.0,0.695377410226476,0,0.0,0.47639636768832966,1,0.0,0.43211600593314814,1,0.0,0.4341834295255144,0,0.0,1.0,1,0.0,0.40855480011523476,0,0.0,0.5841942974687686,2,0.0,0.2886163218651575,0,0.0,0.8476953281226443,11,0.0,-0.4125
15.0,8,0.0,0.0,8.522225565316674,1,0.0,0.426218880166185,0,0.0,0.7862904958864121,1,0.0,0.2846779517748351,0,0.0,0.6983552872878013,1,0.0,0.6925237466155176,0,0.0,0.7661645914405626,1,0.0,0.6553343032117925,0,0.0,0.6714621917009046,0,0.0,0.5600436005770231,0,0.0,0.6757234846480431,0,0.0,0.6409871612053848,2,0.0,0.18499161001068015,0,0.0,0.690237509586594,1,0.0,0.6433522743597694,1,0.0,0.666736171221527,0,0.0,0.6187952421496339,8,0.0,-0.3
20.0,9,4.0,0.031746031746031744,8.259345477415197,1,1.0,0.558253591876752,0,0.0,0.6113930443005373,1,0.0,0.5635263788110886,1,0.0,0.7310364653150847,0,0.0,0.593864871016177,0,0.0,0.5387227216799101,2,2.0,0.533561260453383,1,0.0,0.5866302906318713,0,0.0,0.6521655391963318,1,1.0,0.5970917853772044,0,0.0,0.716941921751047,0,0.0,0.6493645002371092,1,0.0,0.7011340092998655,0,0.0,0.5236118533032343,0,0.0,0.5396019397838177,1,0.0,0.45805813980558163,9,4.0,-0.33749999999999997
25.0,31,76.0,0.4840764331210191,7.213799664597935,2,7.0,0.6732987951159473,3,5.0,0.32555099910722285,0,0.0,0.831006119745069,0,0.0,0.5968958735867733,4,14.0,0.5086496172070312,3,7.0,0.5553559302055541,4,13.0,0.3613468114884253,2,0.0,0.4850069958074663,0,0.0,0.9531598668403847,5,9.0,0.3294513576140584,3,6.0,0.24023466784282832,0,0.0,0.7140159953930407,2,4.0,0.6068340134950264,1,3.0,0.6137345240569534,2,8.0,0.35349842698898604,0,0.0,0.6588262165376522,31,76.0,-1.1624999999999999
30.0,54,226.0,1.1472081218274113,5.760913934612978,4,24.0,0.36280581679856544,3,18.0,0.4033653614967746,2,1.0,0.5126503163135341,2,5.0,0.6257801267224739,3,23.0,0.2869854770944446,6,27.0,0.3678649654963477,5,25.0,0.40303365812589453,1,5.0,0.6304043328348354,1,0.0,0.321419679197318,7,33.0,0.3617149397006909,5,25.0,0.3647068170738654,2,5.0,0.3332274746852955,2,5.0,0.4516369716917169,1,10.0,0.538465411999186,7,29.0,0.3602650052281891,3,3.0,0.5649263685422207,54,238.0,-2.025
35.0,83,515.0,2.2489082969432315,5.656747101944968,10,60.0,0.26762981028447336,6,36.0,0.31364264314673007,5,16.0,0.3351938903549721,2,15.0,0.5447554738221801,7,47.0,0.13249211324759128,9,59.0,0.31576397549847146,6,50.0,0.30633344673727364,5,17.0,0.410701588365527,5,17.0,0.4547146477620914,8,70.0,0.42157814607482946,5,49.0,0.49180359704119564,3,18.0,0.4553911940171685,4,12.0,0.42510605936054036,3,23.0,0.5327641954330959,4,39.0,0.44821969111875937,1,8.0,0.6920125457144329,83,536.0,-3.1125
40.0,116,986.0,3.7777777777777777,5.134444350555894,10,110.0,0.13419512603888326,4,56.0,0.37449714921403016,7,45.0,0.2934819496610005,4,29.0,0.27502356774421877,9,82.0,0.23233456103309577,11,107.0,0.33572021762218207,9,86.0,0.3050648872239003,8,45.0,0.3586986815664829,6,41.0,0.49660216847905964,11,119.0,0.3641760878785519,9,80.0,0.40981363537264615,7,37.0,0.3578525879786744,6,42.0,0.4418134141524036,4,43.0,0.44501942429665703,8,69.0,0.32374039608058086,3,16.0,0.6186192376920834,116,1007.0,-4.35
45.0,110,975.0,3.4574468085106385,4.662720186038746,11,140.0,0.1615366368482028,6,79.0,0.4445714488498585,6,56.0,0.4864466347334009,6,37.0,0.27457217045016624,3,73.0,0.4275126403821019,11,141.0,0.3029131714642145,7,94.0,0.3025623988441898,4,55.0,0.3979561313323711,6,59.0,0.38243587708339144,11,138.0,0.24241037640899107,7,86.0,0.2937264867864508,9,59.0,0.31636803326169327,5,53.0,0.3212593729718397,8,71.0,0.36982518002272485,8,82.0,0.17302128549732582,2,10.0,0.4966708321287115,110,1233.0,-4.125
