step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,2.8597596378165426,0,0.0,0.20562640246735786,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.1617312169959616,0,0.0,0.1984261899128771,0,0.0,0.1758117788985478,0,0.0,0.45371981790116317,0,0.0,0.4450196175842431,0,0.0,0.40661071610785093,1,0.0,0.1976930228978816,0,0.0,1.0,0,0.0,0.2892704440773138,0,0.0,0.22197481045421197,0,0.0,0.20331748197945934,0,0.0,0.13477426218471855,3,0.0,-0.11249999999999999
10.0,11,0.0,0.0,6.246192266161677,0,0.0,0.36260975023314607,1,0.0,0.2825416406041941,1,0.0,0.0,2,0.0,0.34271311717893327,2,0.0,0.48130636312318387,0,0.0,0.5368297702934101,0,0.0,0.6031447906056552,0,0.0,0.6664664889590812,0,0.0,0.5083798373295549,1,0.0,0.4442413647855139,1,0.0,0.43539195946174464,0,0.0,1.0,1,0.0,0.42272211563702544,0,0.0,0.6228004415485945,2,0.0,0.2885970873909012,0,0.0,0.891324241943635,11,0.0,-0.4125
15.0,8,0.0,0.0,8.42639094960334,2,0.0,0.3771337461085302,0,0.0,0.7304620460900103,1,0.0,0.35268489661709485,0,0.0,0.6569808520149326,0,0.0,0.7463360432170569,0,0.0,0.6889838925242601,1,0.0,0.7026608921101416,0,0.0,0.6974085917849285,0,0.0,0.675586471084396,0,0.0,0.6420490386417377,0,0.0,0.6889625319007542,2,0.0,0.2237591495576156,0,0.0,0.7093101790539552,1,0.0,0.7089848281683423,1,0.0,0.6091691081518706,0,0.0,0.6433100775901198,8,0.0,-0.3
20.0,14,14.0,0.109375,7.692259375744536,1,2.0,0.5882928406812766,0,0.0,0.6012935176548763,2,0.0,0.5025271320904703,1,0.0,0.7779406326092326,0,0.0,0.5739422009665824,1,2.0,0.4652593938063628,2,1.0,0.43722898592809745,1,0.0,0.6348631040022791,1,1.0,0.5120702531150135,1,3.0,0.5345100893237441,2,3.0,0.5284904076821573,0,0.0,0.6983775755766612,0,0.0,0.8537866579349631,0,0.0,0.4765136344397322,1,2.0,0.485341912660554,1,0.0,0.4893840177417525,14,14.0,-0.525
25.0,34,110.0,0.7051282051282052,7.001297325769526,2,10.0,0.6737601609341438,3,4.0,0.35096923320094486,0,0.0,0.7759423414496601,0,0.0,0.6346402794507772,6,16.0,0.46886463223937247,1,7.0,0.546402555096421,5,19.0,0.2936890670815053,1,0.0,0.6024513436352927,2,9.0,0.5546949583030871,5,12.0,0.3216278466460218,4,16.0,0.294848092027731,0,0.0,0.6959432981767151,0,0.0,0.6413491641906557,1,5.0,0.6080550241371684,4,12.0,0.41603552578428477,0,0.0,0.6875109658038986,34,110.0,-1.275
30.0,64,329.0,1.7135416666666667,5.911074355043127,5,27.0,0.36068722056586083,4,21.0,0.4059105285682858,3,5.0,0.4655786238581915,2,6.0,0.5811531372797176,9,55.0,0.20958055353276198,4,18.0,0.42193929205474523,8,52.0,0.3706168221448811,1,5.0,0.5414528813024694,3,19.0,0.20102464460183456,4,30.0,0.5426695645048538,6,40.0,0.3789889803759765,3,2.0,0.3947527581531086,3,6.0,0.4722568109890521,1,10.0,0.7304893319470541,5,32.0,0.43454519363774186,3,1.0,0.5778450325133622,64,329.0,-2.4
35.0,88,652.0,2.9107142857142856,5.464356342444178,8,62.0,0.2661461959220922,6,45.0,0.3619410126038887,4,23.0,0.2608259945184448,3,17.0,0.46414470165890304,13,111.0,0.10539862959088814,8,40.0,0.43763353375740943,10,93.0,0.3101820476730986,4,17.0,0.46732357000972957,6,40.0,0.2712259505967407,5,52.0,0.4745562360578391,7,71.0,0.4017802946443298,3,14.0,0.4830181710851992,4,14.0,0.5267458954309304,2,17.0,0.605177947199864,4,37.0,0.46638530495889513,1,6.0,0.6321313709426225,88,659.0,-3.3
40.0,116,1133.0,4.443137254901961,4.920660483362975,9,105.0,0.1258013038782862,6,73.0,0.3237282094785711,6,52.0,0.39628528054886936,4,35.0,0.25781708837632883,14,174.0,0.17304553510062853,8,72.0,0.40135195121966044,13,150.0,0.29573670365660815,6,38.0,0.3417355935784567,7,71.0,0.4346618066748281,8,83.0,0.3182256351473196,9,111.0,0.3096919565826501,8,39.0,0.3541246495210672,6,38.0,0.4819942198764976,4,30.0,0.4638805658971395,5,58.0,0.42387617886724466,3,14.0,0.566609201479533,116,1143.0,-4.35
45.0,148,1750.0,6.205673758865248,4.180157985800772,11,154.0,0.193039092834142,9,110.0,0.289731455658083,6,82.0,0.4015579370693081,7,64.0,0.25968863326829195,14,239.0,0.15915120285091922,12,120.0,0.3749303831346763,16,224.0,0.2691533162131947,6,67.0,0.4070490843863113,8,103.0,0.37746011525629597,13,137.0,0.12906337483102356,14,163.0,0.18966745040696517,9,76.0,0.28284869277915303,6,55.0,0.3357443090302555,4,50.0,0.4306437971690134,9,96.0,0.25461928137129536,4,30.0,0.5253096038734455,148,1770.0,-5.55
50.0,181,2550.0,8.19935691318328,3.739979905216448,10,204.0,0.24917913810874637,11,155.0,0.2294686287373731,10,123.0,0.32262220851376144,7,100.0,0.29307326607373546,16,315.0,0.21041358535942004,15,186.0,0.252070544427402,21,312.0,0.1318371778730642,8,105.0,0.34422145038179885,13,154.0,0.20903521025361832,16,214.0,0.22170367447532877,15,228.0,0.2302889820261808,11,125.0,0.30204053284515553,7,72.0,0.3729551129999475,5,71.0,0.48614015057484256,10,145.0,0.27143708364992497,6,58.0,0.38349757932050516,181,2567.0,-6.7875
