step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,6,0.0,0.0,3.2677862367531123,1,0.0,0.0,0,0.0,0.23655743943808344,2,0.0,0.19708046881429464,0,0.0,1.0,0,0.0,0.3604192263025882,0,0.0,0.1436976492354104,0,0.0,1.0,0,0.0,0.34979124654151794,0,0.0,0.20244728884374935,1,0.0,0.10903842556861583,0,0.0,0.24918933499062096,1,0.0,0.07970275731797088,1,0.0,0.27525158816024653,0,0.0,0.31245206780330603,0,0.0,0.2672914637730164,0,0.0,0.4487591476708057,-0.113,6,6,0.0
10.0,11,0.0,0.0,7.157429460223403,1,0.0,0.35412547313778536,0,0.0,0.7056214441290912,2,0.0,0.5496651135828798,1,0.0,0.318975459775476,1,0.0,0.3768618643138168,0,0.0,0.5068687724133608,1,0.0,0.2072390548774017,0,0.0,0.6607851993750589,0,0.0,0.7444281200843946,1,0.0,0.49494845474282173,0,0.0,0.6207962913096279,0,0.0,0.4746161925084409,1,0.0,0.4479621621905562,1,0.0,0.45157838102229614,0,0.0,0.5700064203032058,2,0.0,0.5800000145590443,-0.206,11,11,0.0
15.0,5,0.0,0.0,9.114376517398696,0,0.0,0.8393682610491505,1,0.0,0.6364918656078576,0,0.0,0.7335971780416588,0,0.0,0.5390531339002798,0,0.0,0.7400676541410534,1,0.0,0.5901402703187059,0,0.0,0.6460803724664662,1,0.0,0.5688555682343904,0,0.0,0.7055465266959261,0,0.0,0.7405895461334104,0,0.0,0.5954503849954904,0,0.0,0.7915503745356011,0,0.0,0.7222961313818702,0,0.0,0.67858708935206,1,0.0,0.3989448603937785,1,0.0,0.5904087597082603,-0.094,5,5,0.0
20.0,33,42.0,0.22340425531914893,8.00268597195813,1,0.0,0.5530411088890982,2,3.0,0.6407018297446002,2,3.0,0.699102607703367,2,0.0,0.6578478158507935,1,2.0,0.6356762785664406,1,3.0,0.6024464098723217,0,0.0,0.6466233041931165,3,0.0,0.4282332362253281,2,3.0,0.4552139243751819,4,2.0,0.4079452578025406,4,8.0,0.5032406955274863,3,0.0,0.6444746651816953,1,3.0,0.6767286458671454,2,5.0,0.5366160418365072,1,4.0,0.6821580251758659,4,6.0,0.5244262463556125,-0.619,33,33,42.0
25.0,46,162.0,0.6893617021276596,7.203039705489604,4,6.0,0.46398498029414115,5,16.0,0.5323069035965365,5,16.0,0.2917392036846874,0,0.0,0.6663204757979956,5,15.0,0.4714696992890201,3,8.0,0.50946205287531,1,5.0,0.62887422608789,2,5.0,0.5793777653269933,1,0.0,0.5944644826624527,4,14.0,0.4500991063759074,3,19.0,0.5022617888545515,1,0.0,0.48733514190215,3,15.0,0.5818010510809012,4,18.0,0.5415853755577833,2,11.0,0.5976381695100884,3,16.0,0.48558511278671207,-0.862,46,46,164.0
30.0,78,420.0,1.4583333333333333,6.274123389011993,5,21.0,0.48678370576916713,6,38.0,0.39619760364264023,11,59.0,0.2053678325689581,4,6.0,0.5130491668841504,3,29.0,0.5496990235675087,5,28.0,0.4101830125764917,2,18.0,0.4993442941079604,6,19.0,0.38013127702052946,1,3.0,0.6748343827900577,4,36.0,0.5034121859598285,8,45.0,0.37250515127400025,4,9.0,0.5712754896265271,5,36.0,0.4654895091356642,3,22.0,0.4420997812435487,6,26.0,0.3964261761197317,5,36.0,0.44862410791924995,-1.462,78,78,431.0
35.0,107,763.0,2.2708333333333335,5.980465203451318,4,37.0,0.5175539936490289,9,77.0,0.42702007806798276,7,89.0,0.2774097891468042,6,31.0,0.46825484100088866,7,51.0,0.5032896192430026,7,60.0,0.3995933006231046,4,30.0,0.451890871705928,10,57.0,0.3139491988277238,2,7.0,0.6305243578709147,10,70.0,0.42234445313989094,7,59.0,0.36074816185808073,4,22.0,0.5037751422237247,7,66.0,0.3832706722416797,7,44.0,0.3811702704709516,9,55.0,0.4598757321889676,7,57.0,0.5396315585842903,-2.006,107,107,812.0
40.0,139,1244.0,3.2395833333333335,5.330258720479347,6,62.0,0.4645701422759207,12,110.0,0.27421013145185524,9,106.0,0.36872141423955407,8,55.0,0.39274739070033193,6,79.0,0.34015258834183787,7,91.0,0.3813335829601001,7,53.0,0.4253828765257219,10,104.0,0.3634515649559719,5,26.0,0.48403986346832234,15,130.0,0.33737595772810214,10,92.0,0.4598983170503352,6,46.0,0.414832771922118,11,107.0,0.34827685331682245,11,89.0,0.2353928980548565,7,86.0,0.44086761806569463,9,90.0,0.455700413108197,-2.606,139,139,1326.0
45.0,191,1897.0,4.421911421911422,4.562867707105457,9,105.0,0.46530808724189465,15,153.0,0.18561607167958213,9,149.0,0.4268495702861211,14,110.0,0.3850057542822986,12,118.0,0.2017061545893592,11,136.0,0.2894859834791925,11,95.0,0.41756015140562736,13,152.0,0.3464325663228315,6,41.0,0.2177883287395752,18,215.0,0.26700833898156673,12,131.0,0.4147624496360964,7,62.0,0.3904270369698344,11,135.0,0.1529435680030305,17,156.0,0.20877870570852014,14,122.0,0.39781919126399545,12,139.0,0.33103041114124293,-3.581,191,191,2019.0
50.0,218,2404.0,5.104033970276008,4.091325492729608,13,159.0,0.2589780698445218,13,176.0,0.22995457854403947,11,197.0,0.44392393719152284,15,166.0,0.3410662422567229,9,144.0,0.2162498693445684,8,143.0,0.3702353918321671,18,161.0,0.2694055432067905,18,222.0,0.24808117615978686,8,71.0,0.19187704077939294,19,267.0,0.23492912558627838,16,180.0,0.3122135157257544,7,77.0,0.3841217874028976,15,189.0,0.1681421742783352,22,253.0,0.24887572548984718,14,170.0,0.35351996140780995,12,175.0,0.22565912597684218,-4.088,218,218,2750.0
55.0,248,3073.0,5.966990291262136,4.04910985585138,13,208.0,0.2957105097298644,15,179.0,0.23436725421562374,9,178.0,0.3201178454520477,20,251.0,0.28670533111919766,9,174.0,0.4300540685012433,10,117.0,0.36178907703757596,18,208.0,0.2204910060029292,16,292.0,0.2877014601757156,10,118.0,0.29066810082273453,24,316.0,0.22518009283903312,24,281.0,0.2559657996324215,15,129.0,0.13047678772347043,15,261.0,0.24323105604120887,16,303.0,0.34942105776193005,18,239.0,0.3196020150003389,16,206.0,0.2680397875666382,-4.65,248,248,3460.0
60.0,266,3652.0,6.509803921568627,3.675101720220646,13,238.0,0.26092914727788924,22,254.0,0.19120839207065832,14,152.0,0.2703183314654677,21,311.0,0.2581508353773675,9,214.0,0.3578945220081723,12,153.0,0.3218467025504443,17,250.0,0.23799121183834634,19,375.0,0.28850730234131416,8,144.0,0.4075087666845642,25,413.0,0.21090288703907395,27,388.0,0.1903253777036656,15,189.0,0.23048857388966695,13,296.0,0.2944190980635425,18,332.0,0.22808592530935762,20,270.0,0.27917541489333564,13,263.0,0.22234039810215125,-4.988,266,266,4242.0
65.0,294,4210.0,6.901639344262295,3.4758931691200816,15,271.0,0.24468459641662993,25,356.0,0.2113136932390311,14,212.0,0.29866299202085445,23,371.0,0.24859082756608433,13,259.0,0.24307298442767872,15,215.0,0.30291947324241214,18,293.0,0.2673209318700695,14,377.0,0.2691587752834738,10,160.0,0.3295012464363335,31,548.0,0.23535892829500685,28,479.0,0.19108087554505826,13,225.0,0.25699656617294353,15,342.0,0.2910724982899398,22,373.0,0.15316261870661502,25,265.0,0.2046939343735736,13,310.0,0.23769250199571246,-5.513,294,294,5056.0
70.0,331,4647.0,7.051593323216996,3.360054195075569,14,260.0,0.23437866375713312,31,495.0,0.1216289248187833,22,292.0,0.32435195296652675,18,410.0,0.22555483082670363,17,340.0,0.2793136191944375,19,283.0,0.30807226932999104,20,314.0,0.23766566326294195,15,352.0,0.2645111730370052,12,180.0,0.35739213662242875,33,623.0,0.18036820219924102,32,548.0,0.18542525994899658,16,295.0,0.2934800011525466,16,417.0,0.33273516651527985,25,419.0,0.1446882678585692,23,362.0,0.2554821236340048,18,382.0,0.20461848152021161,-6.206,331,331,5972.0
75.0,365,5143.0,7.243661971830986,3.0751451798911735,14,244.0,0.29724250238965594,35,615.0,0.09598405770828357,22,363.0,0.24021872855739382,21,440.0,0.23083576941237707,16,395.0,0.2510729257073305,27,393.0,0.12745089656326775,27,385.0,0.18564527871494857,17,416.0,0.29901214328617765,9,176.0,0.34115329154558427,34,685.0,0.1706293422320147,29,613.0,0.1445918935531687,24,396.0,0.23861839569125876,19,501.0,0.3254023237813511,26,492.0,0.17343249931036095,26,484.0,0.24567300946174112,19,415.0,0.1808900009697663,-6.844,365,365,7013.0
80.0,384,5849.0,7.809078771695594,2.999554890264188,12,263.0,0.21710102768570222,30,715.0,0.14466952437384473,25,444.0,0.23280029773810948,23,498.0,0.2292949869546629,16,429.0,0.2725882928258187,28,510.0,0.20579671988526702,28,451.0,0.2304288569444471,21,503.0,0.262993700321205,9,206.0,0.3588214990437873,36,836.0,0.1256737552980571,34,648.0,0.1480234857308995,26,494.0,0.22548620519232615,16,526.0,0.3090980957946649,25,571.0,0.2027305930262654,30,572.0,0.15189125413243754,24,464.0,0.2057223695123238,-7.181,383,383,8130.0
85.0,421,6716.0,8.447798742138366,2.8422345925941177,18,324.0,0.14512579158066047,31,813.0,0.09648979210668453,33,506.0,0.15143990486751907,27,588.0,0.20419629109744863,18,491.0,0.29763952985663816,26,581.0,0.23181722976531668,28,537.0,0.19135305629343502,27,587.0,0.20755569681227934,15,248.0,0.37362596454918934,40,985.0,0.10785349999956721,35,733.0,0.1852209605153648,27,609.0,0.19166792289613496,16,493.0,0.3256112581723036,29,685.0,0.16424759061601382,29,627.0,0.16726663227742689,21,502.0,0.2537589553054013,-7.875,420,420,9309.0
90.0,457,7257.0,8.608540925266905,2.5917394129681472,19,389.0,0.21489920903561321,32,929.0,0.10280528402313587,37,615.0,0.1492435464074451,33,696.0,0.16870531027201177,22,577.0,0.23940503894333848,33,726.0,0.20128167576469147,29,654.0,0.14321490611628634,25,661.0,0.20812256160188877,16,297.0,0.3483251762284724,42,1082.0,0.0983126010511428,35,817.0,0.17639058268182498,30,746.0,0.16690355665884923,15,574.0,0.30995942238868335,33,807.0,0.13728514296580502,37,741.0,0.09834331234780001,19,480.0,0.2764857318928616,-8.569,457,457,10791.0
95.0,518,8257.0,9.32994350282486,2.291366418397046,18,441.0,0.2989017610573826,36,1019.0,0.10680743053933973,35,759.0,0.17673417769432248,33,842.0,0.12921892252906425,28,706.0,0.20957799622377776,44,918.0,0.08325498755393655,36,789.0,0.12765962695161626,26,667.0,0.12995091696221026,23,345.0,0.25126904515490023,42,1086.0,0.0946256604150405,39,889.0,0.1549223315860874,37,902.0,0.1346473796112307,19,662.0,0.19384965654833403,37,896.0,0.10859656680654817,41,857.0,0.10082212270234223,24,477.0,0.19104228119506642,-9.713,518,518,12255.0
100.0,569,9170.0,9.849624060150376,1.908892536703699,22,517.0,0.2543378805198543,35,1108.0,0.08415180209386264,34,909.0,0.10240621386558918,34,921.0,0.12003033490138926,37,874.0,0.14487062879956786,51,1112.0,0.07872787686311031,44,929.0,0.11503394027550755,32,644.0,0.08644655242906059,24,388.0,0.22330964437339781,42,1190.0,0.09977352104562151,40,1009.0,0.11913495172409619,45,1072.0,0.11143911995225021,23,740.0,0.13118022170049745,39,999.0,0.1097665838696068,45,1022.0,0.08950399805662046,21,560.0,0.1875987764468939,-10.65,568,568,13994.0
105.0,616,10446.0,11.053968253968254,1.9217002169071478,24,538.0,0.2520972868104539,37,1130.0,0.10459386525548031,45,1114.0,0.06267138498527124,36,1051.0,0.10689224164416282,39,932.0,0.12805747201512654,47,1220.0,0.13324777372199761,48,1093.0,0.1099445945500425,33,756.0,0.10452925911960022,29,464.0,0.19907459922679083,43,1377.0,0.1223954061451762,43,1090.0,0.08078663245945583,48,1310.0,0.11602976392225965,27,828.0,0.11636959641449902,46,1182.0,0.1261972587454744,47,1225.0,0.08584977929953697,24,664.0,0.2581165129561643,-11.55,616,616,15974.0
110.0,655,11840.0,12.529100529100528,1.6373203721564182,24,629.0,0.21809445409141076,35,1213.0,0.08204113565135306,51,1343.0,0.11168768403902533,44,1259.0,0.04059237109465167,39,1067.0,0.16688955613018555,41,1235.0,0.10004445840406954,50,1208.0,0.07694711325897395,31,885.0,0.13252803660690965,36,590.0,0.1775930881523531,40,1477.0,0.08931374111223503,51,1227.0,0.09202857017704352,51,1533.0,0.09183541714278014,30,953.0,0.07185029425205373,53,1407.0,0.06821177314411746,49,1387.0,0.11876207991206185,30,802.0,0.19152799853328542,-12.281,655,655,18215.0
115.0,684,13628.0,14.467091295116774,1.4568603204639092,28,742.0,0.10712341594818849,29,1290.0,0.11329423077298671,50,1500.0,0.063559906740558,50,1471.0,0.05677952896894519,39,1251.0,0.1314614916912187,38,1175.0,0.11254870909547779,54,1387.0,0.06964112019951225,34,1023.0,0.11658033698630155,42,787.0,0.1069460991277946,44,1509.0,0.09742818703260292,52,1464.0,0.14282139871211905,55,1807.0,0.08691520486376449,35,1116.0,0.027391165164394056,53,1634.0,0.026996933989867147,46,1488.0,0.11404330005040487,35,974.0,0.14824369777245136,-12.825,684,684,20618.0
120.0,696,15241.0,16.213829787234044,1.1095104036343253,31,877.0,0.03511385703436888,26,1370.0,0.07172744181581024,51,1657.0,0.04688642936972672,50,1704.0,0.02326132856884477,45,1462.0,0.057755392309151575,33,1220.0,0.13031243225685218,55,1553.0,0.07324224904851873,34,1132.0,0.060478201448545175,49,1024.0,0.03372018525749752,37,1596.0,0.10818839346105595,55,1728.0,0.09285378246991362,55,1980.0,0.06373396109863966,29,1216.0,0.028043738053413907,61,1922.0,0.00016260209328957157,47,1653.0,0.06865798430865695,38,1148.0,0.11928110957853791,-13.05,696,696,23242.0
125.0,709,16772.0,17.880597014925375,1.1345980910318287,34,1044.0,0.05008063701887685,28,1392.0,0.09685924077439069,41,1703.0,0.08211757029061287,53,1963.0,6.33667889704596e-05,49,1565.0,0.04244558256009137,33,1248.0,0.13313971500734212,56,1715.0,0.07389020339921533,33,1227.0,0.0841704779881087,49,1253.0,0.052338199775665416,42,1597.0,0.07971394446464226,54,1925.0,0.0904550466215077,54,1977.0,0.035429888799547886,25,1264.0,0.0351980800256227,61,2229.0,0.04213315703687035,54,1889.0,0.030887975179306342,43,1338.0,0.02471953904300929,-13.294,709,709,25329.0
130.0,704,18071.0,19.286019210245463,1.1868678648654833,35,1181.0,0.015069409073822447,30,1414.0,0.07811930000897874,40,1814.0,0.06031275648546753,53,2228.0,2.4713240157503176e-07,48,1671.0,0.055959067177662365,40,1310.0,0.12779680484665007,56,1865.0,0.09094376852412003,35,1343.0,0.1342286575790287,50,1474.0,0.09561489700190674,41,1697.0,0.08332990699823736,51,2027.0,0.0776342727417314,49,2105.0,0.06478143734362038,25,1321.0,0.06872536200189372,59,2491.0,0.02537588460268652,52,2101.0,0.05120748219635401,40,1501.0,0.007105687170921164,-13.2,704,704,27543.0
