step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,6,0.0,0.0,2.3529876931816993,1,0.0,0.0,0,0.0,0.16301203846705936,2,0.0,0.157268564067309,0,0.0,1.0,0,0.0,0.23947910689417845,0,0.0,0.10570981521046718,0,0.0,1.0,0,0.0,0.25891735974504393,0,0.0,0.15601352081773084,1,0.0,0.0659927804603014,0,0.0,0.18956799125370297,1,0.0,0.08002059495329455,1,0.0,0.20975647847459342,0,0.0,0.2248507340183589,0,0.0,0.19489381657408794,0,0.0,0.3049884630319526,-0.113,6,6,0.0
10.0,9,0.0,0.0,6.891243318151812,0,0.0,0.4099776033953731,0,0.0,0.6552006019070236,2,0.0,0.5118666937801176,1,0.0,0.3422618217845228,1,0.0,0.3982589871993938,0,0.0,0.5258604946696049,1,0.0,0.21331367715721025,0,0.0,0.7291770628177372,0,0.0,0.7352497151528744,0,0.0,0.5286238440301954,0,0.0,0.5934102282516415,0,0.0,0.45349807507014184,1,0.0,0.3974488992476864,1,0.0,0.41738776586566545,0,0.0,0.5004219974096771,2,0.0,0.5474934209664996,-0.169,9,9,0.0
15.0,10,0.0,0.0,9.052990342263692,0,0.0,0.7579119416661791,1,0.0,0.6659169085068632,0,0.0,0.7697148642944713,1,0.0,0.44250406296183203,0,0.0,0.7101021800131477,2,0.0,0.5840735660682381,0,0.0,0.4994269293449616,1,0.0,0.5644692445901797,0,0.0,0.7429823274984875,1,0.0,0.7543615249629544,0,0.0,0.6445400061801018,0,0.0,0.8248392416513982,0,0.0,0.6759118843786545,1,0.0,0.6571866013929912,2,0.0,0.4874572890576665,1,0.0,0.6311724125357818,-0.188,10,10,0.0
20.0,26,21.0,0.11229946524064172,8.341431906451112,1,0.0,0.506133453703629,0,0.0,0.6260607328918592,1,1.0,0.7265684676564411,2,0.0,0.6209254963365921,0,0.0,0.7211726246870896,0,0.0,0.5706771572408406,0,0.0,0.6495442552288339,3,1.0,0.4929689102828133,2,2.0,0.4628422097353507,3,3.0,0.49562242105338683,4,7.0,0.4976123864801804,3,0.0,0.6139922738269417,1,1.0,0.6648919211643088,2,2.0,0.6159935990099223,1,2.0,0.7271593521766903,3,2.0,0.6102493463955283,-0.487,26,26,21.0
25.0,48,153.0,0.6566523605150214,7.403350653253746,5,11.0,0.4343333807479141,4,15.0,0.5470229444288024,6,18.0,0.4207717876977211,0,0.0,0.7109132676735049,3,4.0,0.566194526643375,3,10.0,0.42340772229631995,3,5.0,0.5028901540016614,2,8.0,0.5900087081123069,2,7.0,0.5787182380642639,6,18.0,0.3614728640953419,5,23.0,0.5796436111739498,1,0.0,0.559699074740736,3,11.0,0.5845572902983708,1,7.0,0.4985934943479466,1,7.0,0.6778652145549604,3,9.0,0.495964414006692,-0.9,48,48,153.0
30.0,73,360.0,1.2587412587412588,6.474171077458504,6,22.0,0.4376728161378194,6,41.0,0.4191205665787591,7,35.0,0.3128953776741822,4,6.0,0.5887381396938143,4,17.0,0.5214433345802456,2,18.0,0.5062647340335287,1,11.0,0.5017406287213325,6,24.0,0.48234021419368295,2,12.0,0.7243253184365718,5,37.0,0.4652967218468305,9,53.0,0.38094872882849334,5,10.0,0.5662555658436838,5,29.0,0.40930656324444104,4,26.0,0.42950844877757594,3,4.0,0.407284041650901,4,26.0,0.42806621110439397,-1.369,73,73,371.0
35.0,98,649.0,1.978658536585366,6.295588418265392,5,46.0,0.5372061368924402,6,67.0,0.39902167760617485,7,60.0,0.19414663091811704,3,11.0,0.5270839741985545,4,25.0,0.566128656407803,5,20.0,0.4298848621395885,5,33.0,0.5331888602164209,7,50.0,0.3914057804165624,4,21.0,0.48965320413214586,9,79.0,0.38854647716877627,8,76.0,0.36776649116153964,5,26.0,0.5194659850453429,10,63.0,0.31781578247688014,5,43.0,0.4754278376257268,7,28.0,0.502385583224807,8,57.0,0.5451633231866692,-1.837,98,98,705.0
40.0,126,959.0,2.503916449086162,5.5226997179764075,7,67.0,0.45007392175463307,11,114.0,0.33745228786647885,6,68.0,0.4582135891849428,6,33.0,0.44314066599962304,5,49.0,0.3578098581390421,7,32.0,0.4147206534257208,7,44.0,0.3925114339603453,11,97.0,0.35686706328549084,6,48.0,0.34607990474501255,11,105.0,0.3971946113926837,12,116.0,0.3300439746925704,8,58.0,0.3519347022776257,8,88.0,0.3677946663187003,6,55.0,0.311050736710872,7,57.0,0.5007826473988302,8,76.0,0.43624735877289456,-2.362,126,126,1107.0
45.0,172,1410.0,3.25635103926097,4.852027417241992,10,103.0,0.37457203421345303,16,175.0,0.2113579472041028,3,48.0,0.5696230550582859,12,77.0,0.4249860224050167,11,93.0,0.22176194158476564,8,71.0,0.3744370080194731,13,72.0,0.3708957240375266,10,107.0,0.4289996778628004,8,80.0,0.3027543210839182,16,139.0,0.3404698328284875,17,195.0,0.3039298742923447,10,90.0,0.2886592385614129,9,92.0,0.2552284675912926,8,71.0,0.3012880988128057,10,72.0,0.38147307067160163,11,117.0,0.3205127058027386,-3.225,172,172,1602.0
50.0,215,2120.0,4.435146443514644,4.2697126703849175,13,153.0,0.24004801750312013,18,253.0,0.2079883206912335,8,78.0,0.4636780960406246,14,120.0,0.38659891563268706,10,116.0,0.26858421085844936,11,115.0,0.413181917101794,16,133.0,0.2639820682129259,12,112.0,0.360815013594632,8,120.0,0.335145225396277,23,224.0,0.25106742947088645,21,280.0,0.2648625437830174,11,128.0,0.3081384587297935,12,125.0,0.1705895125736652,10,67.0,0.2952369284083314,14,125.0,0.34443647385201664,14,157.0,0.29119514042985456,-4.031,215,215,2306.0
