step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,6,0.0,0.0,3.3476359945025025,1,0.0,0.0,0,0.0,0.21308790136138558,1,0.0,0.21266807759072015,0,0.0,1.0,1,0.0,0.18960678477972165,0,0.0,0.1774130709155437,0,0.0,1.0,0,0.0,0.30031106272301705,0,0.0,0.2379580115812101,1,0.0,0.12009688224443342,0,0.0,0.3014536048453995,1,0.0,0.0843130143192709,1,0.0,0.2530878983340436,0,0.0,0.3568082664572046,0,0.0,0.31044389800036676,0,0.0,0.3933924300993945,-0.113,6,6,0.0
10.0,9,0.0,0.0,7.294229658001672,0,0.0,0.4419117334512139,0,0.0,0.6527243895646709,2,0.0,0.5316505427132902,1,0.0,0.32708586856190736,1,0.0,0.37559357243727026,0,0.0,0.5451817341271912,1,0.0,0.21878297337830357,0,0.0,0.6725578633518738,0,0.0,0.8190378578549794,0,0.0,0.5212685661362427,0,0.0,0.6019719348714045,0,0.0,0.5173913467159653,1,0.0,0.43654225427082993,1,0.0,0.46497803801706467,0,0.0,0.6120550163527072,2,0.0,0.564004163047317,-0.169,9,9,0.0
15.0,7,0.0,0.0,8.858774212300792,0,0.0,0.822741090954387,1,0.0,0.5526891990703376,0,0.0,0.7286556273167109,1,0.0,0.47585539829757884,0,0.0,0.69864187192858,1,0.0,0.6057998905645668,0,0.0,0.5848218729587001,1,0.0,0.5572441288099431,0,0.0,0.6362925128725843,0,0.0,0.816962543085883,0,0.0,0.6716381419191356,0,0.0,0.8138899267305252,0,0.0,0.613264129697342,0,0.0,0.7223220350717756,2,0.0,0.43380174957232165,1,0.0,0.5383635440143733,-0.131,7,7,0.0
20.0,35,43.0,0.22872340425531915,7.894866059734728,2,1.0,0.5728955197881695,2,4.0,0.6593373447245306,1,1.0,0.7117900086754964,2,0.0,0.6161435460632693,3,4.0,0.5334485537769665,1,1.0,0.636652988257852,0,0.0,0.6308144054372762,2,0.0,0.47443932005036077,3,5.0,0.42018504397559814,4,4.0,0.4386120560199898,3,4.0,0.4757169172176682,3,0.0,0.5965986489662458,1,4.0,0.7085465591520216,2,2.0,0.5358485255421134,2,6.0,0.5864936050636088,4,7.0,0.5043547910005349,-0.656,35,35,43.0
25.0,47,171.0,0.7307692307692307,7.34141889443706,4,7.0,0.51592308563268,2,7.0,0.6090786456554457,4,15.0,0.41884953094729077,0,0.0,0.6981343448261056,3,16.0,0.46831905967867316,4,10.0,0.4604077693797396,3,7.0,0.5175935323912628,1,3.0,0.6153878536401272,2,8.0,0.5727756543282506,5,19.0,0.43374155777312545,4,15.0,0.45784633756675175,2,4.0,0.5182538102535231,4,19.0,0.5214421146058749,3,18.0,0.48845568688757673,2,10.0,0.5722188316295751,4,19.0,0.48487593919060396,-0.881,47,47,177.0
30.0,83,438.0,1.4948805460750854,6.237111295828774,5,20.0,0.4359345852201693,5,18.0,0.44024190764763577,6,33.0,0.3698265952734994,3,7.0,0.5836000119205548,5,35.0,0.45079814698613085,6,35.0,0.28445384036997756,5,28.0,0.496030411596119,4,13.0,0.46952905959915064,1,13.0,0.6810635878619642,7,46.0,0.3828489558195649,10,48.0,0.31940180606704033,4,16.0,0.5962154693301026,7,44.0,0.44801401561848375,5,41.0,0.35248662603232517,5,25.0,0.32961651010397025,5,38.0,0.46631252125779066,-1.556,83,83,460.0
35.0,112,733.0,2.1880597014925374,5.929974016854754,4,39.0,0.5041436296227064,8,53.0,0.34761991574280093,7,52.0,0.4030781945271832,7,29.0,0.45535176593027243,8,63.0,0.4511417964493861,11,79.0,0.3335643660573485,5,38.0,0.4658325976126891,9,44.0,0.3858109396033644,3,23.0,0.5574052181041896,10,90.0,0.3264107941389935,7,67.0,0.38584333157029305,8,42.0,0.38548540390013636,5,57.0,0.39457726657125625,8,64.0,0.3725492347980987,5,33.0,0.4825368279829969,7,59.0,0.5653449900732771,-2.1,112,112,832.0
40.0,131,1125.0,2.93733681462141,5.484083429897077,7,69.0,0.45885210105124974,11,87.0,0.3079758570678933,9,78.0,0.3301358620373573,10,68.0,0.4120393082295655,7,85.0,0.3829218204117641,8,99.0,0.3809161398271878,8,62.0,0.3644826818587052,12,100.0,0.34916379053085683,5,44.0,0.48506261671695966,12,132.0,0.3665043177877313,10,90.0,0.3911262939888702,8,68.0,0.3426342806573228,5,59.0,0.39137025103036094,6,71.0,0.29650587911328896,6,39.0,0.5237862140175197,7,95.0,0.5003638786892842,-2.456,131,131,1246.0
45.0,173,1652.0,3.8598130841121496,4.799766333486827,9,106.0,0.42343683872727117,15,144.0,0.21948129636071234,13,129.0,0.31936149743892417,9,99.0,0.3504236716597244,10,116.0,0.2809199958587467,12,127.0,0.27185451599005356,11,90.0,0.38528635078175133,12,129.0,0.3219074336351295,6,75.0,0.4247126566477148,16,197.0,0.32934370786090245,12,131.0,0.40159711114002095,10,103.0,0.19547082978896302,7,73.0,0.19106752110972292,9,81.0,0.3248923959833114,9,73.0,0.49295884810138707,13,148.0,0.3494526441389619,-3.244,173,173,1821.0
