step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,6,0.0,0.0,3.1727114002145007,1,0.0,0.0,0,0.0,0.21414623600194224,2,0.0,0.19550338620878605,0,0.0,1.0,0,0.0,0.3345004278907428,0,0.0,0.20243418932070284,0,0.0,1.0,0,0.0,0.2646377316756664,0,0.0,0.27649766323752045,1,0.0,0.12134761527154503,0,0.0,0.25718468322414045,1,0.0,0.06971463274431756,1,0.0,0.2427086920012724,0,0.0,0.32656928238783633,0,0.0,0.2789899344994708,0,0.0,0.39687894017275593,-0.113,6,6,0.0
10.0,8,0.0,0.0,7.266009472147896,0,0.0,0.4281900022204745,0,0.0,0.67886244165497,1,0.0,0.5481985449643649,1,0.0,0.33092531685626075,1,0.0,0.4125986084897481,0,0.0,0.544141047700997,1,0.0,0.23946093023134796,0,0.0,0.6757164359537273,0,0.0,0.8257105708227831,0,0.0,0.556215261305888,0,0.0,0.5818962792893508,0,0.0,0.49085967634388084,1,0.0,0.41961927267890226,1,0.0,0.471961673359167,0,0.0,0.5874311909977229,2,0.0,0.5681895484894933,-0.15,8,8,0.0
15.0,6,0.0,0.0,8.97389909037354,0,0.0,0.7913602978161737,1,0.0,0.6186634998700717,0,0.0,0.7389384257519599,0,0.0,0.5384858223608225,0,0.0,0.7358266960993911,1,0.0,0.6362450349515418,1,0.0,0.5398405096354307,1,0.0,0.5778281634473171,0,0.0,0.7004462709554602,0,0.0,0.7817520434226058,0,0.0,0.6117742394464651,0,0.0,0.8179008176084318,0,0.0,0.6433927779391518,0,0.0,0.6528485539082901,1,0.0,0.4648136317349976,1,0.0,0.5168610122209011,-0.113,6,6,0.0
20.0,28,36.0,0.19047619047619047,7.603323146203399,1,0.0,0.5784723250681786,2,4.0,0.5381265515245897,3,6.0,0.48606341486165194,1,0.0,0.5978395109079024,0,0.0,0.6768245256834452,0,0.0,0.559945333357658,0,0.0,0.7742766449477125,3,1.0,0.4532215946907767,2,3.0,0.42079172724404545,1,0.0,0.4353687588882301,3,7.0,0.4785565870021027,3,0.0,0.6437207117269801,2,3.0,0.7063220320201383,2,3.0,0.516698790429662,2,5.0,0.5906193518811611,3,4.0,0.6161749982091946,-0.525,28,28,36.0
25.0,48,166.0,0.694560669456067,7.020541030632331,2,0.0,0.5483580259631475,3,16.0,0.5439772413006039,7,32.0,0.3020457955655478,0,2.0,0.7035212141243175,3,5.0,0.5297450747648859,3,13.0,0.3703221615717119,4,1.0,0.44301523349248684,3,10.0,0.5647322718414945,3,11.0,0.5062714710419292,6,14.0,0.431220428646198,4,24.0,0.547800987365419,2,1.0,0.523087537990154,3,14.0,0.5574577934608834,3,13.0,0.4902211044508586,1,8.0,0.5374498415014216,1,9.0,0.5438853136696706,-0.9,48,48,173.0
30.0,84,438.0,1.5,6.342828614592054,2,0.0,0.5002756761491652,9,40.0,0.42501510750334587,9,72.0,0.3157640410972815,3,7.0,0.5672324145130873,4,21.0,0.5543165959033038,6,31.0,0.3528008491723333,3,12.0,0.47442503938905395,6,24.0,0.42726492427301566,4,27.0,0.56527824259818,6,39.0,0.4417069904646439,8,51.0,0.29914693501464884,5,19.0,0.5616623184645899,5,33.0,0.44848380506481117,5,36.0,0.38886665940070103,5,20.0,0.43469909540812,4,23.0,0.5321899706679251,-1.575,84,84,455.0
35.0,112,770.0,2.264705882352941,5.871603692695911,2,5.0,0.6077961780157914,5,49.0,0.3773091246281657,9,113.0,0.2760294942829017,6,31.0,0.42271462318560027,5,28.0,0.5586270878571793,10,67.0,0.3477943388657565,5,36.0,0.5010249469170295,11,60.0,0.30292731296356945,5,45.0,0.46986890494328004,8,59.0,0.35951159770971935,10,95.0,0.3017222442115332,5,35.0,0.4618136080209654,10,68.0,0.3295514921630353,8,58.0,0.3838313055446295,6,37.0,0.5578077713169451,7,48.0,0.5559876064422139,-2.1,112,112,834.0
40.0,148,1308.0,3.353846153846154,5.34501695915919,3,14.0,0.6358014846108703,11,89.0,0.27195252389728636,15,169.0,0.23880149278906093,9,58.0,0.33646607277243495,7,54.0,0.4025377075021305,8,96.0,0.3883488502875764,8,62.0,0.46565482481631987,9,100.0,0.38076484563039226,7,74.0,0.29462144603375945,11,89.0,0.3442764929053725,14,152.0,0.2934778315366835,11,76.0,0.3547349753763417,11,115.0,0.33931319700776974,9,82.0,0.23824277194949908,6,63.0,0.49480960751453,9,84.0,0.5285498518823082,-2.775,148,148,1377.0
45.0,197,1871.0,4.331018518518518,4.431361694650506,6,35.0,0.48587608778809904,13,133.0,0.15973929607677292,11,222.0,0.3653696816797372,15,114.0,0.32068450560723905,9,75.0,0.20052693931734247,14,134.0,0.32402463478024734,14,111.0,0.3399925977675337,13,151.0,0.3451734661796818,8,91.0,0.20625419188185223,13,106.0,0.3323883193130527,16,216.0,0.3180301885038016,12,105.0,0.2986342116991217,15,176.0,0.15640920303921566,14,122.0,0.2401423152391424,11,105.0,0.3846351567168231,13,135.0,0.3145216610719333,-3.694,197,197,2031.0
