step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,3.201553895868849,0,0.0,0.2697097226257375,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.1568784373119698,0,0.0,0.20617210275428818,0,0.0,0.22998249222132386,0,0.0,0.3287505242734961,0,0.0,0.4086018089226604,0,0.0,0.43203559235656197,1,0.0,0.19256088818239056,0,0.0,1.0,0,0.0,0.27427519584302223,0,0.0,0.3156036673368069,0,0.0,0.294933959573479,0,0.0,0.1550856743804171,-0.056,3,3,0.0
10.0,11,0.0,0.0,6.465244016458304,0,0.0,0.41472182741012914,1,0.0,0.3430942248916112,1,0.0,0.0,2,0.0,0.34010325796581614,2,0.0,0.4527664549315834,0,0.0,0.5368283431670973,0,0.0,0.597104107757325,0,0.0,0.6844374228198266,0,0.0,0.5186238870844453,1,0.0,0.44911585501534607,1,0.0,0.44632988430263043,0,0.0,1.0,1,0.0,0.4347993506076011,0,0.0,0.6017973794325511,2,0.0,0.3078714472115638,0,0.0,0.9297859834057655,-0.206,11,11,0.0
15.0,9,0.0,0.0,8.33542763728969,2,0.0,0.3746038754600896,0,0.0,0.7562122802042222,1,0.0,0.3549827360838926,0,0.0,0.6911382244998587,0,0.0,0.6977502389328146,0,0.0,0.7354057963272901,1,0.0,0.6462119264479246,0,0.0,0.6838260593812455,0,0.0,0.5814180341295253,0,0.0,0.5643329863365516,1,0.0,0.6383797733309912,2,0.0,0.2201983498993371,0,0.0,0.6996058569412545,1,0.0,0.7347657851414492,1,0.0,0.665857444060371,0,0.0,0.6389030281036012,-0.169,9,9,0.0
20.0,20,28.0,0.21705426356589147,7.548232839020935,1,3.0,0.5863757092137198,0,0.0,0.6172373399261865,2,0.0,0.49670673411184413,1,0.0,0.7585763616682848,2,2.0,0.5532976110922039,1,2.0,0.4435360356898889,4,7.0,0.4585585339926457,1,0.0,0.5424176870876622,1,4.0,0.4952782538449647,1,3.0,0.5050715319127929,2,3.0,0.5369682304570602,0,0.0,0.7170402782768136,1,0.0,0.6802526634790969,1,2.0,0.38781452753434237,1,2.0,0.5242391909167871,1,0.0,0.4771270953412702,-0.375,20,20,28.0
25.0,30,115.0,0.732484076433121,6.801210126038644,2,10.0,0.6574666839413279,2,4.0,0.3584140186098602,0,0.0,0.7124036604094174,0,0.0,0.7672308745907858,3,12.0,0.4669492198405675,3,9.0,0.40058743186292756,3,18.0,0.2811646606909281,2,3.0,0.5659806679922476,2,12.0,0.5656803130168144,4,13.0,0.4444688807181565,5,16.0,0.2234625114057459,0,0.0,0.6856363537217885,0,0.0,0.570946188608446,2,11.0,0.5601938056447525,2,8.0,0.41626797175225916,0,0.0,0.6796436593378121,-0.562,30,30,116.0
30.0,59,317.0,1.6091370558375635,6.025335563195479,4,26.0,0.4363650666952703,3,17.0,0.4470603263029043,2,4.0,0.5516918922209274,1,1.0,0.5610363391637079,9,45.0,0.23988891148314873,4,26.0,0.44172842635126675,5,40.0,0.41716439746155903,2,8.0,0.5162068732963032,4,25.0,0.35816045919710904,5,32.0,0.44185321574772174,5,40.0,0.36947457283808116,3,5.0,0.37959961602542475,3,7.0,0.44072334217347864,2,21.0,0.6070596125828549,4,23.0,0.4571185889593137,3,1.0,0.6026172040748314,-1.106,59,59,321.0
35.0,72,539.0,2.3744493392070485,5.910758854243033,8,58.0,0.2746274098164365,4,36.0,0.5179964887138404,4,17.0,0.3231627578815766,3,14.0,0.42500679570483385,7,65.0,0.18488712216424635,5,46.0,0.44138049233313825,3,37.0,0.4864453732199917,3,18.0,0.4891273096997191,6,47.0,0.4031403587877866,8,63.0,0.41763172183759717,6,71.0,0.4466533073860287,4,22.0,0.48531518649621286,5,26.0,0.44619735347066897,2,21.0,0.4703252250088786,2,21.0,0.5306321784540267,2,7.0,0.6540003834541837,-1.35,72,72,569.0
40.0,93,831.0,3.2209302325581395,5.409413346139653,10,104.0,0.2065036343064824,3,37.0,0.4158172150490746,3,21.0,0.48531855985417555,3,24.0,0.24963630782296597,8,76.0,0.2905834214865319,6,70.0,0.4882778973157758,5,57.0,0.48107007505631216,5,34.0,0.344037239976639,7,77.0,0.44926136010341355,8,87.0,0.3145723031022799,11,116.0,0.3022260772970663,7,38.0,0.35826588746904786,6,42.0,0.4998632908234538,3,32.0,0.27476493711099953,5,43.0,0.48363189577632804,3,14.0,0.5704686995170962,-1.744,93,93,872.0
45.0,124,1343.0,4.779359430604982,4.7781866913369235,12,151.0,0.16294674598194037,7,63.0,0.34571447369174774,2,30.0,0.5850932704778272,6,47.0,0.3099176451104097,7,102.0,0.35403260471506987,9,110.0,0.45606370580414024,7,88.0,0.4119901837677275,7,65.0,0.43023804682554395,9,122.0,0.3822594100839534,11,127.0,0.07614765028454869,16,180.0,0.1250408095086747,7,67.0,0.29094312374843895,8,78.0,0.3447325108980435,6,61.0,0.36391930207990514,6,71.0,0.2949452480295057,4,29.0,0.5193362621690231,-2.325,124,124,1391.0
