step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,3.6714474719165917,0,0.0,0.3543103797123743,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.14487470305639885,0,0.0,0.234501553033163,1,0.0,0.2061158890401048,0,0.0,0.5387511017495719,0,0.0,0.5325379547730709,0,0.0,0.5846510662473836,1,0.0,0.18829555821208682,0,0.0,1.0,0,0.0,0.3377948101629834,0,0.0,0.3586395802383813,0,0.0,0.38145632610091684,0,0.0,0.17410188293916093,-0.075,4,4,0.0
10.0,11,0.0,0.0,6.861330406096155,0,0.0,0.38794060443182793,1,0.0,0.30688951840434364,1,0.0,0.0,2,0.0,0.33753794859244907,2,0.0,0.4782632994297079,0,0.0,0.5587027694202649,0,0.0,0.602131836364248,0,0.0,0.7341333671590482,0,0.0,0.5208538575413874,1,0.0,0.47936034143885625,1,0.0,0.5044306830609774,0,0.0,1.0,1,0.0,0.46911899715491084,0,0.0,0.6717506915081983,2,0.0,0.34100832010214227,0,0.0,0.8721848765093042,-0.206,11,11,0.0
15.0,6,0.0,0.0,8.689780818205959,1,0.0,0.40500843240257306,0,0.0,0.8048736540210675,1,0.0,0.3587549444738422,0,0.0,0.6818874548185979,0,0.0,0.7135903442581881,0,0.0,0.6816463829462766,1,0.0,0.6239597039266148,0,0.0,0.6990625227550232,0,0.0,0.5842364004333658,0,0.0,0.576667415893965,0,0.0,0.6737830567561205,1,0.0,0.2721006504723683,0,0.0,0.7356269525220931,1,0.0,0.7253552526360325,1,0.0,0.6626316609521096,0,0.0,0.6234681248634335,-0.113,6,6,0.0
20.0,16,32.0,0.25196850393700787,7.9159070999639916,1,3.0,0.5964447311892004,0,0.0,0.59818224017882,1,0.0,0.5958289386583814,1,0.0,0.7731366122288744,2,5.0,0.567074273671495,1,3.0,0.5586986148315659,2,4.0,0.4509259125595451,1,0.0,0.6076555369463188,1,5.0,0.5230710598018934,1,3.0,0.49299745725915883,2,4.0,0.48804373506116844,0,0.0,0.753373736259893,0,0.0,0.694991091410788,1,2.0,0.47441254090800744,1,3.0,0.4753908621124012,1,0.0,0.519726782843961,-0.3,16,16,32.0
25.0,31,108.0,0.6967741935483871,7.153579686459553,0,1.0,0.7263771526940938,3,3.0,0.39359205783595674,1,2.0,0.7362373107297935,1,1.0,0.6116393691549042,3,13.0,0.5076283152600082,2,5.0,0.571496768827686,4,19.0,0.3294412465285588,1,0.0,0.5539845223221768,2,15.0,0.5933808456404183,3,13.0,0.36951170812960565,6,21.0,0.23000399732002186,0,0.0,0.6669481342649187,2,6.0,0.5370863989442979,0,0.0,0.6927362999398788,3,12.0,0.41557809846684046,0,0.0,0.5448865632622916,-0.581,31,31,111.0
30.0,52,291.0,1.4923076923076923,6.449774400399651,1,1.0,0.5895013562024617,1,7.0,0.4784775213192724,4,11.0,0.45844486088508435,1,6.0,0.547837520282379,6,37.0,0.3944938308043546,2,9.0,0.49099246379377304,6,42.0,0.37248811583028396,1,5.0,0.6215060687210485,4,27.0,0.380693135862681,4,35.0,0.49885055772392384,7,54.0,0.30789190571612685,3,9.0,0.29061123294667085,4,23.0,0.4501095074668153,0,0.0,0.6770805176659729,5,32.0,0.41766060495105867,3,5.0,0.529180279150359,-0.975,52,52,303.0
35.0,68,501.0,2.20704845814978,6.264311733576105,3,11.0,0.46714285507889985,2,11.0,0.5689499756931221,3,17.0,0.32166242788422894,3,21.0,0.4831334701942678,8,69.0,0.3437450880637967,5,16.0,0.47342321345224175,7,72.0,0.29403368454226253,4,17.0,0.44197239326736487,5,49.0,0.4717972459872898,5,57.0,0.5034406762225386,9,85.0,0.3279905786664022,4,24.0,0.43334883732725815,6,46.0,0.44531974640828476,2,7.0,0.5173013236957522,1,24.0,0.5247607269825456,1,12.0,0.5983453015733994,-1.275,68,68,538.0
40.0,96,800.0,3.088803088803089,5.597683076680621,5,33.0,0.2739909437611646,2,22.0,0.5559597140358372,3,26.0,0.48483261971336494,4,40.0,0.4698658299261598,10,104.0,0.26363177479410693,7,46.0,0.4636805809179166,5,74.0,0.37571556252526417,6,29.0,0.33091214475877445,9,76.0,0.3633720368013691,8,93.0,0.37125529025922677,10,128.0,0.2863723778919511,7,45.0,0.4188159407060611,8,69.0,0.36492673847246554,5,24.0,0.43038047707505905,4,36.0,0.4056525403872529,3,22.0,0.6005443450163519,-1.8,96,96,867.0
45.0,113,1036.0,3.673758865248227,4.95966340059266,6,47.0,0.21829240410397893,4,34.0,0.5635956633975708,2,17.0,0.5506116515876421,6,62.0,0.3974344864802629,15,159.0,0.18395626705792742,6,61.0,0.35088728856414403,6,75.0,0.39752599251407605,5,47.0,0.39463606486769015,10,124.0,0.28099942694654556,12,141.0,0.2403655525208225,8,133.0,0.3514719328679076,6,53.0,0.3671754937281276,11,114.0,0.2571802955136573,5,49.0,0.4197411115107911,4,34.0,0.27548502461499574,7,42.0,0.5213695809505092,-2.119,113,113,1192.0
