step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,6,0.0,0.0,2.977862453785287,1,0.0,0.0,0,0.0,0.21758954810715037,2,0.0,0.18755576033636057,0,0.0,1.0,0,0.0,0.4417567750125059,0,0.0,0.10495970469649445,0,0.0,1.0,0,0.0,0.30514687625473036,0,0.0,0.21297858543078563,1,0.0,0.07484203974424498,0,0.0,0.2778636042676931,1,0.0,0.07576900824588739,1,0.0,0.2681266417767817,0,0.0,0.3078420839090747,0,0.0,0.3013556160966012,0,0.0,0.35498275217095715,-0.113,6,6,0.0
10.0,9,0.0,0.0,7.250183502802412,0,0.0,0.4272056901064092,0,0.0,0.6532421717719391,2,0.0,0.5199034332820516,1,0.0,0.37092047231217246,1,0.0,0.41332418235169427,0,0.0,0.5249821236558672,1,0.0,0.20573650827453513,0,0.0,0.7460875347976091,0,0.0,0.8169814140727422,0,0.0,0.594439289742079,0,0.0,0.6358464805542597,0,0.0,0.4820742073404281,1,0.0,0.4417676126838771,1,0.0,0.4799982053209573,0,0.0,0.5980937596824221,2,0.0,0.5701123962117156,-0.169,9,9,0.0
15.0,7,0.0,0.0,9.081040534989988,0,0.0,0.7704312170484541,1,0.0,0.6302587257009314,0,0.0,0.7345636604225614,0,0.0,0.5057067246814747,0,0.0,0.736929201605061,1,0.0,0.6318023100730942,1,0.0,0.6636815606916716,1,0.0,0.5612608845117555,0,0.0,0.6542621534901001,1,0.0,0.7274502010897722,0,0.0,0.6551274995380771,0,0.0,0.8248887031648708,0,0.0,0.666360966980407,0,0.0,0.733875057332365,1,0.0,0.5624778712174032,1,0.0,0.5392199526064119,-0.131,7,7,0.0
20.0,32,31.0,0.16230366492146597,7.649894418085466,2,1.0,0.4968988215912479,2,4.0,0.6082869218640733,3,5.0,0.5069806051565814,2,0.0,0.6514455057872253,0,0.0,0.7336630461713447,0,0.0,0.5951686759561372,2,0.0,0.5260163049892254,3,3.0,0.4786876600951923,2,2.0,0.4371960760040629,3,2.0,0.4131803341555215,2,2.0,0.48249257089418945,3,0.0,0.6178239578900797,2,4.0,0.6390170583962816,2,3.0,0.540738868232984,1,2.0,0.6573231592591419,3,3.0,0.6170511025619156,-0.6,32,32,31.0
25.0,50,170.0,0.7203389830508474,7.110110366737855,4,9.0,0.5036276897476377,3,12.0,0.5858633472519892,9,35.0,0.20940984270505908,0,0.0,0.7120585938266325,2,1.0,0.5368067394023229,4,10.0,0.4711624291923175,1,5.0,0.5926424293718479,2,10.0,0.6224134457234515,3,14.0,0.4998030215871921,5,14.0,0.4139709288940132,6,27.0,0.45708944856827627,2,2.0,0.46672784215096097,1,8.0,0.6067135994596519,3,16.0,0.5082450618035156,3,8.0,0.5682267711911654,2,8.0,0.5487179841891908,-0.938,50,50,179.0
30.0,82,419.0,1.4060402684563758,6.379471780608515,5,24.0,0.4724700725918744,7,31.0,0.4480212436056887,13,93.0,0.27404428433012584,4,3.0,0.5586716240618347,3,12.0,0.5435073610143726,4,21.0,0.4370373833141642,5,18.0,0.4162653461559039,6,27.0,0.45255423348335483,4,31.0,0.6165054607638608,5,29.0,0.45151955276059236,9,58.0,0.3409848448580632,5,18.0,0.6121220533113035,2,10.0,0.4990396252750091,2,17.0,0.4216487084425024,4,23.0,0.44157812733824214,4,22.0,0.47484901278855424,-1.537,82,82,437.0
35.0,111,744.0,2.1946902654867255,6.043859591252377,3,27.0,0.5011337933246309,4,32.0,0.4230468879760422,13,156.0,0.23107264383596177,3,13.0,0.5344021537487985,5,34.0,0.5678386949055682,6,42.0,0.48076994205509604,7,46.0,0.44705479187061403,9,64.0,0.3034000969309119,6,40.0,0.5639345221134395,9,58.0,0.4613974879737078,11,95.0,0.2861325960693576,6,31.0,0.4339067204101231,7,30.0,0.4210914994291857,9,44.0,0.30737126419058197,6,39.0,0.518371765780033,7,47.0,0.5240603978544471,-2.081,111,111,798.0
40.0,131,1151.0,2.9512820512820515,5.400212717758912,5,30.0,0.5758002242171394,8,56.0,0.3111111651622348,14,188.0,0.2907911349606663,5,29.0,0.5199408394099008,6,62.0,0.35600942287857495,6,62.0,0.4001031842095478,6,64.0,0.3921617078524845,10,111.0,0.2909536471766443,11,80.0,0.2813075279702365,10,105.0,0.3978765931339704,12,145.0,0.35270672035162287,9,65.0,0.2473487835444241,5,51.0,0.48784871869483426,8,73.0,0.2301135108016806,9,64.0,0.508102073672286,7,81.0,0.4557649794480861,-2.456,131,131,1266.0
45.0,164,1608.0,3.765807962529274,4.8272226463953745,6,48.0,0.4976204287925133,12,101.0,0.1659154938750629,12,216.0,0.3700278516920907,7,59.0,0.46678013017689896,7,76.0,0.3096820595928682,7,84.0,0.39429185283934953,12,99.0,0.4140155084486572,14,160.0,0.2914558670706576,12,117.0,0.1541693336229634,12,135.0,0.26484311372950864,13,199.0,0.34096391596357795,11,118.0,0.270377645507188,9,84.0,0.23911162160355878,11,101.0,0.3076848340681186,9,87.0,0.4341918573152557,10,111.0,0.37351377430699406,-3.075,164,164,1795.0
