step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,2.942641943174282,0,0.0,0.2609340963597898,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.1283509632682253,0,0.0,0.20231202702528478,0,0.0,0.21377119931191632,0,0.0,0.37087042586051266,0,0.0,0.3622641519428241,0,0.0,0.45738000913806703,1,0.0,0.1797833274882398,0,0.0,1.0,0,0.0,0.279340328351776,0,0.0,0.26871973984142455,0,0.0,0.30255626685230264,0,0.0,0.12160843719965103,-0.056,3,3,0.0
10.0,11,0.0,0.0,6.3242868065036255,0,0.0,0.39752896492905077,1,0.0,0.33079820881627015,1,0.0,0.0,2,0.0,0.33786324464115247,2,0.0,0.45317801177257144,0,0.0,0.5216211288204173,0,0.0,0.5905304778207704,0,0.0,0.7213754897038699,0,0.0,0.5073518736978897,1,0.0,0.4606270428896753,1,0.0,0.43886578641298585,0,0.0,1.0,1,0.0,0.39034125713320866,0,0.0,0.6710838242605173,2,0.0,0.29422253197049075,0,0.0,0.778322169715454,-0.206,11,11,0.0
15.0,8,0.0,0.0,8.679515011683588,2,0.0,0.44551253961579296,0,0.0,0.7666755412336148,1,0.0,0.34794037558932367,0,0.0,0.693753545075746,1,0.0,0.6820122913794374,0,0.0,0.7959993296029249,0,0.0,0.7239487219619388,0,0.0,0.6941282723549741,0,0.0,0.5866235822867061,0,0.0,0.6819602527004136,0,0.0,0.6971608994956324,2,0.0,0.2167633418197034,0,0.0,0.7349787110393686,1,0.0,0.7045134199731904,1,0.0,0.7154532648112988,0,0.0,0.6355113642064549,-0.15,8,8,0.0
20.0,13,18.0,0.14173228346456693,8.28251898478246,1,3.0,0.5952649411929941,0,0.0,0.5800070518688865,1,0.0,0.543617735494503,1,0.0,0.7888201026423393,0,0.0,0.725425907670923,0,0.0,0.6368943996159616,3,5.0,0.44097413863460455,1,0.0,0.5860942726795029,1,4.0,0.5639352920079357,1,2.0,0.5498900137715332,1,3.0,0.5824612134189017,0,0.0,0.758977682118889,1,0.0,0.8022086508333417,0,0.0,0.4950465202366988,1,1.0,0.49395609365867066,1,0.0,0.5161879077370182,-0.244,13,13,18.0
25.0,31,84.0,0.5419354838709678,7.166019468315928,2,9.0,0.6318359235077652,2,3.0,0.38698669322869145,0,0.0,0.7493368555829397,0,0.0,0.5973843412003476,2,6.0,0.5476917876393637,5,3.0,0.42766196376925014,3,18.0,0.24487297087531826,2,1.0,0.5037986102996459,0,2.0,0.835136116961969,5,12.0,0.3749739121981802,5,20.0,0.2608787311468576,0,0.0,0.709202222525431,1,1.0,0.638511362040174,1,4.0,0.6423953152132389,3,10.0,0.41531665808445106,0,0.0,0.6524488983648731,-0.581,31,31,89.0
30.0,50,213.0,1.086734693877551,6.498583086700349,5,23.0,0.4374024144145735,3,14.0,0.40764064032375263,2,1.0,0.6603669372075024,3,8.0,0.49157185337980647,5,24.0,0.35432070149025224,4,11.0,0.5253042564335356,4,32.0,0.4789163508746536,0,0.0,0.6500423241618579,1,0.0,0.41004096304253174,1,17.0,0.5520942040183336,8,51.0,0.33918594399687774,2,3.0,0.3582564097154814,3,9.0,0.45466587566141853,1,10.0,0.5791755394040501,5,25.0,0.37841351211635804,3,3.0,0.5786332556666898,-0.938,50,50,231.0
35.0,61,399.0,1.75,6.497100006334325,7,50.0,0.2798457348811536,6,32.0,0.5062492954941563,2,9.0,0.3438446174392534,2,17.0,0.5220776407563306,9,57.0,0.10612600643899418,3,25.0,0.5622916946226624,3,27.0,0.4583437634047707,2,1.0,0.4630098045339388,3,15.0,0.5331800520007179,3,15.0,0.5553687138715413,9,89.0,0.5014717108854415,4,20.0,0.49282944749881225,4,26.0,0.46308274706773533,1,7.0,0.4349662614932486,2,27.0,0.516422041463325,1,8.0,0.6211881873541674,-1.144,61,61,425.0
40.0,81,586.0,2.2452107279693485,5.971483011385323,9,89.0,0.23717290251109513,4,52.0,0.4162836722185653,3,18.0,0.48903807414630074,4,31.0,0.2981724424419054,7,79.0,0.2544993382132786,5,35.0,0.4733608696487666,4,43.0,0.5044164622089565,3,13.0,0.4087741590019003,7,32.0,0.4465145454109643,6,30.0,0.45799521418162503,7,92.0,0.4692259137622483,7,45.0,0.36241373042069336,6,51.0,0.4786260522380225,3,11.0,0.4521415869628081,3,21.0,0.43560540027361244,3,18.0,0.5797808411087542,-1.519,81,81,660.0
45.0,103,923.0,3.273049645390071,5.5263697618194065,9,134.0,0.16671847753872726,6,61.0,0.4111168177848238,2,31.0,0.5747080085026777,5,51.0,0.37031631662667436,7,104.0,0.32076411351235407,9,75.0,0.39710583849295134,7,64.0,0.29413795915370694,4,33.0,0.520793328819494,5,49.0,0.48047215496065787,10,71.0,0.39686534578895455,12,101.0,0.3056921391126926,8,78.0,0.3020726487289988,7,85.0,0.4247140347148927,4,12.0,0.3886892629741748,6,37.0,0.30492720516808164,2,15.0,0.5616652086236511,-1.931,103,103,1001.0
50.0,136,1308.0,4.205787781350482,4.809681458846194,8,155.0,0.3313833338419215,8,67.0,0.3090751865821983,4,33.0,0.4850527143808063,4,69.0,0.4148534959485233,8,141.0,0.3447513579257872,12,93.0,0.18676017676619916,8,104.0,0.22665538051206496,6,56.0,0.4205097000460092,11,88.0,0.2515541953716238,12,115.0,0.39680619851038373,21,189.0,0.2698884456014459,6,96.0,0.3662652333076237,10,110.0,0.32856772743022605,6,37.0,0.45055946981189127,8,76.0,0.3252275707513201,4,35.0,0.549117558500355,-2.55,136,136,1464.0
55.0,154,1757.0,5.16764705882353,4.423728669837139,6,138.0,0.40341781711839714,11,109.0,0.19407022881298286,7,65.0,0.49310336552470785,5,94.0,0.4154233998674712,8,185.0,0.4665581804196622,13,148.0,0.30025077118094917,7,132.0,0.38142648465794765,8,75.0,0.3392542739905182,14,148.0,0.17037873665124761,12,162.0,0.25026581054402147,20,250.0,0.2272774095727966,9,97.0,0.2690825610012958,14,167.0,0.26554922094542954,6,51.0,0.2907235661142132,9,119.0,0.32404854662647636,5,49.0,0.49123519430637824,-2.888,154,154,1989.0
60.0,171,2272.0,6.190735694822888,4.07800384663816,6,152.0,0.3064929132444846,12,152.0,0.27590152808319884,9,103.0,0.2813584059096996,5,119.0,0.26566148912652315,10,230.0,0.34046592367873507,15,226.0,0.43096853348692493,10,159.0,0.41626467769715325,6,75.0,0.2912615641270312,16,213.0,0.22561237863619182,14,199.0,0.2982652941303248,20,306.0,0.1872623302066919,10,143.0,0.33366644046412236,12,199.0,0.1567801883447603,8,68.0,0.20418865159788713,10,151.0,0.12601709205764652,8,82.0,0.4164112728775928,-3.206,171,171,2577.0
65.0,176,2552.0,6.348258706467662,3.7527160700587494,8,184.0,0.3395579619062029,11,176.0,0.2967175801035729,9,121.0,0.18186053878297861,6,113.0,0.19803662494866173,10,261.0,0.24102828114902547,20,308.0,0.24334392067485075,9,197.0,0.3431050023261165,8,102.0,0.25154639484626024,11,215.0,0.12776331327680937,17,254.0,0.21865737565571375,16,336.0,0.24856517484627028,11,188.0,0.3767375819269553,14,228.0,0.19586777844684766,7,102.0,0.3494145100746579,12,200.0,0.22018256131130484,7,115.0,0.3272062071830439,-3.3,176,176,3100.0
70.0,227,3359.0,7.616780045351474,3.6605475802558995,10,229.0,0.2710895615768364,15,238.0,0.28921563846112147,9,131.0,0.1450698712693661,5,89.0,0.34393444578009186,16,303.0,0.08705377892750737,30,433.0,0.07672942134167175,15,253.0,0.32138639385392503,8,114.0,0.3990672890580674,14,212.0,0.16840603662444797,22,338.0,0.23158512042133758,22,360.0,0.279513002399465,14,235.0,0.3632086456309837,15,292.0,0.29363767962912785,10,143.0,0.36444343116516614,11,245.0,0.29623614192574166,11,148.0,0.19472374863501976,-4.256,227,227,3763.0
75.0,229,3910.0,8.390557939914164,3.6650258855079505,11,284.0,0.2557929107155279,11,257.0,0.27888354849872293,8,164.0,0.2940487079266749,3,93.0,0.379235584482171,17,335.0,0.17411215447929573,30,540.0,0.12034407212408262,19,336.0,0.26728556039869905,8,98.0,0.39691207065265716,13,277.0,0.20443501306527115,23,443.0,0.20564952018877256,29,447.0,0.18215945430509994,13,286.0,0.2858827866501138,10,310.0,0.38827592234925884,9,151.0,0.2864635226709188,11,295.0,0.2978350288458843,14,205.0,0.2123390243684811,-4.294,229,229,4521.0
80.0,255,4091.0,8.264646464646464,3.5368179675009714,14,350.0,0.22233924937827532,14,253.0,0.22779648190839802,12,211.0,0.1864382384095365,4,116.0,0.5920057530030224,12,304.0,0.31824548713767425,30,640.0,0.20517281933048181,18,332.0,0.24840102585383322,11,103.0,0.26894617373154517,17,351.0,0.20895929307985991,26,474.0,0.16201038768967826,34,569.0,0.17682194088998812,17,348.0,0.21432821428307186,10,301.0,0.32463799436280044,14,152.0,0.2452376542414101,10,264.0,0.2979348235682918,12,205.0,0.25110501764988025,-4.781,255,255,4973.0
85.0,269,4302.0,8.147727272727273,3.5620593688094653,17,434.0,0.24821008722928556,19,277.0,0.23640096449489914,15,223.0,0.19661481528437416,5,137.0,0.49222832026335545,10,307.0,0.28050649466333816,28,688.0,0.2236886573890053,19,347.0,0.22760779157737965,15,142.0,0.25142789459479825,16,358.0,0.17289896481915262,20,448.0,0.22262894224883384,36,703.0,0.1368900592020148,20,432.0,0.2034283441765801,11,338.0,0.26059335875317496,16,192.0,0.2885110722693008,10,233.0,0.3473946946746171,12,197.0,0.2807167879892259,-5.044,269,269,5456.0
90.0,284,4657.0,8.286476868327401,3.3574048695245353,18,473.0,0.1510759915749036,22,360.0,0.20847772860694228,10,225.0,0.22355330724323544,5,155.0,0.465203646649876,10,259.0,0.3426026061520589,26,659.0,0.19662289084685977,24,457.0,0.14853589668323602,21,235.0,0.2635441488282798,18,346.0,0.15394027298888302,17,492.0,0.25099088724490964,38,836.0,0.11821638118335345,22,525.0,0.19632942920508867,14,395.0,0.2950983435449252,14,241.0,0.30810592161833505,12,239.0,0.3239846713133158,13,232.0,0.22608534772379452,-5.325,284,284,6129.0
95.0,330,5888.0,9.962774957698816,3.184669133146613,18,468.0,0.1593594567825358,24,469.0,0.27290013416707803,16,291.0,0.21433143932391666,9,189.0,0.4253399466196634,15,224.0,0.3091294931490608,25,756.0,0.2127387309974109,29,588.0,0.20083783552240028,25,354.0,0.2604304166993149,19,412.0,0.11913224280715554,23,561.0,0.18188628827388484,39,1006.0,0.17793585275140034,21,621.0,0.1816283015328012,18,477.0,0.21395893581966208,18,302.0,0.22555737384574973,14,303.0,0.23822278174903014,17,309.0,0.21810358876112765,-6.188,330,330,7330.0
100.0,362,7048.0,11.460162601626017,2.6314105130330128,19,526.0,0.08128465086249562,27,600.0,0.20762029582134459,18,375.0,0.18600109921030453,9,218.0,0.3241162335902358,15,230.0,0.19924239379177894,31,885.0,0.2329447553180251,31,731.0,0.1630538449287153,27,467.0,0.17010085437897407,17,416.0,0.15725662662151946,27,653.0,0.15919356172820093,43,1165.0,0.12058122131279946,22,714.0,0.20570161313190402,22,574.0,0.12787203564396382,20,366.0,0.13257052928310883,16,365.0,0.22907691405106578,18,393.0,0.24305282773391185,-6.787,362,362,8678.0
105.0,379,7833.0,12.512779552715655,2.5898669231352915,19,570.0,0.17712517979474743,29,678.0,0.172830781011458,19,444.0,0.14561974888409698,10,247.0,0.36591502601259657,18,252.0,0.1497342577804062,35,1006.0,0.16288415924917074,34,898.0,0.1734300063033465,30,581.0,0.17016400220561093,15,454.0,0.21638525971597275,30,710.0,0.1891724570900757,40,1332.0,0.09849457856880202,17,686.0,0.20113395122212543,20,667.0,0.1411805959853292,20,402.0,0.13004230421296029,23,465.0,0.15446206476856889,20,493.0,0.2825137947803619,-7.106,379,379,9885.0
110.0,373,8422.0,13.540192926045016,2.2294454898209293,15,608.0,0.21977122657814807,28,764.0,0.14208000075130015,19,523.0,0.10676841038811685,13,299.0,0.2551580802947359,17,303.0,0.1797130089857265,39,1138.0,0.13019689493188052,30,991.0,0.15486273268948186,30,716.0,0.10166323871866279,18,465.0,0.23131650267601553,28,741.0,0.16688608856323153,44,1491.0,0.08549116974787108,14,579.0,0.17344669068771046,19,736.0,0.13696580036741896,14,430.0,0.14341871755178953,22,511.0,0.09763672666137295,22,601.0,0.2027526633822305,-6.975,372,372,10896.0
115.0,397,9235.0,14.919224555735056,1.7942758665445164,14,637.0,0.2510296225946119,28,854.0,0.07021574759067868,22,619.0,0.015868621635581722,14,364.0,0.048195331550777584,18,334.0,0.1631254823201983,41,1329.0,0.07401201018490979,32,1067.0,0.20539011560861414,35,885.0,0.09508800563900961,18,476.0,0.10237084836897652,31,724.0,0.15830093311193205,48,1704.0,0.08745743146134694,10,540.0,0.140827244944188,20,832.0,0.09549980525011724,15,469.0,0.1965802655467566,27,582.0,0.11030226808194077,24,673.0,0.10559637612527505,-7.444,397,397,12089.0
120.0,406,9623.0,15.59643435980551,1.7094689946560193,19,720.0,0.15470678334706361,29,858.0,0.08951095853103617,23,730.0,8.805552510902354e-07,16,432.0,0.012118170427213935,17,390.0,0.1323698201263002,44,1521.0,0.07585968092693107,32,1139.0,0.17971646274150832,32,930.0,0.03598382246076661,16,447.0,0.1415528968832031,34,814.0,0.0973576958247834,45,1854.0,0.11642324906171642,11,468.0,0.23392126311390163,22,943.0,0.11907111541333798,17,517.0,0.15974710225015015,23,651.0,0.1282128502279544,26,743.0,0.08157730583928341,-7.612,406,406,13157.0
125.0,399,9787.0,15.96574225122349,1.8343955690312455,20,789.0,0.06879304457292065,25,814.0,0.0772804862122849,21,812.0,0.15780851860480485,14,488.0,0.14248309943247994,22,483.0,0.06918178816361076,45,1585.0,0.17480504915479766,30,1093.0,0.16115884531876307,24,929.0,0.08910384382806667,21,506.0,0.10180132365190181,37,872.0,0.07547221545323693,42,1901.0,0.11817934673282378,11,441.0,0.2509541206249114,21,1032.0,0.056106909948611165,16,519.0,0.053634880670186603,22,749.0,0.11182973736530198,28,881.0,0.031318201467455904,-7.481,399,399,13894.0
130.0,414,10640.0,17.5,1.8235379896106678,19,840.0,0.041910261982508946,20,894.0,0.10531795539248356,22,919.0,0.1709412651165238,13,530.0,0.2275543235811433,24,596.0,0.11553398342315552,45,1532.0,0.1315657616082218,34,1112.0,0.1359333051273529,27,926.0,0.10119340046961665,31,645.0,0.0460184090717312,41,987.0,0.11319221638415522,45,2063.0,0.08971695260042419,10,350.0,0.299049395843438,22,1114.0,0.10008870675972924,13,512.0,0.10869354390812898,24,867.0,0.08239943046571337,24,905.0,0.07005192837665343,-7.763,414,414,14792.0
135.0,417,11421.0,18.815485996705107,1.4512935546031813,17,922.0,0.06037094082630218,22,976.0,0.06542780428959062,24,1034.0,0.10601834896584496,14,577.0,0.13933852136290725,22,616.0,0.08631192793924405,45,1637.0,0.08080822221812328,35,1111.0,0.04082093977624729,30,1070.0,0.04192850150115919,32,779.0,0.0676427906184989,39,1103.0,0.1441574628239823,49,2279.0,0.0379984181337849,9,342.0,0.31519977379629005,23,1226.0,0.10851704830563504,13,475.0,0.122402257862324,22,922.0,0.09038990785279262,21,887.0,0.03908537277087745,-7.819,417,417,15956.0
140.0,440,11859.0,19.732113144758735,1.4312753494112371,21,1011.0,0.08320580316796937,23,1032.0,0.06734733720993087,28,1167.0,0.03135845532417659,16,654.0,0.02430675513780791,20,574.0,0.12929058346151276,51,1851.0,0.07912609252180328,32,986.0,0.12876213118803734,36,1241.0,0.04026405443878747,32,813.0,0.10199369582660579,42,1221.0,0.06923916013573822,50,2348.0,0.09471534148308568,13,389.0,0.14901336715376173,23,1307.0,0.1602470621385924,13,469.0,0.103152464682694,24,959.0,0.05386996456962399,16,891.0,0.05933611524027578,-8.25,440,440,16913.0
145.0,438,11931.0,20.052100840336134,1.5879648830967825,18,997.0,0.0761113900292874,25,1051.0,0.07717406123597376,26,1288.0,0.1219406866985788,19,746.0,9.399206366677632e-05,20,596.0,0.05216832626685831,53,1999.0,0.07873724461894276,32,881.0,0.15587381639824133,32,1350.0,0.05345554557006403,29,878.0,0.12676767252322105,46,1387.0,0.11445654175825665,43,2222.0,0.11172295642055644,18,472.0,0.12746930886334165,22,1201.0,0.09247085165233364,15,475.0,0.07916225338273271,26,1075.0,0.06139291247684468,14,823.0,0.06973272430317516,-8.213,438,438,17441.0
150.0,422,11902.0,20.070826306913997,1.7652466894461798,16,930.0,0.09563695661577377,25,1123.0,0.060241553775586515,28,1418.0,0.11433982563042733,13,612.0,0.20165792644754393,18,633.0,0.2293388564878731,51,2081.0,0.05024713891463607,30,964.0,0.13397345662814794,32,1405.0,0.04947553368489636,26,905.0,0.16305043159580662,50,1585.0,0.09236805158791696,39,1936.0,0.10394794417489836,17,544.0,0.1673622087918715,21,938.0,0.0612388428178294,14,490.0,0.15890690712230066,28,1188.0,0.09532907020545908,14,864.0,0.050366082463472725,-7.913,422,422,17616.0
155.0,394,11660.0,19.76271186440678,2.0198592444458425,14,784.0,0.018584777433215224,24,1202.0,0.11409270780573426,30,1565.0,0.08671522507075861,8,399.0,0.3007732713566676,14,620.0,0.27721600366976745,52,2308.0,0.09302889761524062,33,978.0,0.09010771782657893,32,1520.0,0.07255589249635357,20,895.0,0.16880847184783057,47,1710.0,0.05554702182533454,31,2000.0,0.1523415152899486,17,619.0,0.19620011295291015,19,880.0,0.10342246010851439,14,476.0,0.27690555470335865,24,1157.0,0.1253342466276713,15,937.0,0.05424128065862437,-7.387,394,394,18050.0
160.0,416,11984.0,20.52054794520548,1.756617799758971,13,624.0,0.06096516187756755,31,1346.0,0.13305161780300492,34,1723.0,0.07706279292156641,12,343.0,0.020682040330764203,19,701.0,0.1606111266527284,49,2378.0,0.07936379375962663,36,1068.0,0.04135880137163267,28,1522.0,0.09934337335668844,26,987.0,0.1536597368181187,46,1713.0,0.09725812771831596,31,1960.0,0.17302588191279009,16,662.0,0.15226527190800995,23,987.0,0.012603062234273505,15,547.0,0.14907659951023908,23,973.0,0.11312111992672594,14,939.0,0.09904696445833296,-7.8,416,416,18473.0
165.0,413,11986.0,20.701208981001727,1.3414767270124497,12,636.0,0.028437008879456497,31,1402.0,0.04562573105464956,34,1890.0,0.019977446213305744,14,408.0,0.00011545907403171497,24,812.0,0.0923016752663603,43,2243.0,0.08527070216333732,31,1159.0,0.07249532044231916,26,1536.0,0.02560856306565908,35,1146.0,0.0199436741969385,38,1779.0,0.08307831514355293,41,2133.0,0.09921217636855464,14,693.0,0.32745696013748665,25,1110.0,0.02649977380792915,14,617.0,0.16392920550743287,19,979.0,0.08355713814551613,12,880.0,0.1905926571844259,-7.744,413,413,19423.0
170.0,402,12232.0,21.347294938917976,1.5337796851862295,9,597.0,0.058628675507137885,33,1521.0,0.044331121936048115,37,2078.0,0.09706114491993194,9,392.0,0.048053199294353,24,910.0,0.09789619975720741,37,2415.0,0.08269724223356392,26,1215.0,0.10122269892604897,21,1491.0,0.04275025227701554,36,1261.0,0.03404139445784521,30,1813.0,0.1254905775948859,56,2387.0,0.05828368548418287,12,631.0,0.3159179118699458,24,1209.0,0.01635171077714046,14,684.0,0.12967627037239393,18,959.0,0.17463194297058796,16,946.0,0.11975666155614295,-7.537,402,402,20509.0
175.0,388,11891.0,20.97178130511464,1.4330725289554551,5,565.0,0.1810214576200753,31,1662.0,0.06196238819003189,33,2060.0,0.07918913881149718,6,327.0,0.1149522476532246,24,995.0,0.11214715529768716,36,2551.0,0.0854250356801585,27,1335.0,0.053493674074800476,11,1460.0,0.06516830422501711,33,1326.0,0.09630145359139622,33,1843.0,0.09970880407857223,55,2585.0,0.06110608498894894,17,605.0,0.0727325146324117,22,1273.0,0.017063284925482588,16,763.0,0.06608739528929364,16,918.0,0.1572645840592416,23,1047.0,0.07549568143866456,-7.275,388,388,21315.0
180.0,400,11710.0,20.79928952042629,1.4827585103875411,8,506.0,0.15993725213669616,34,1812.0,0.06855294855731908,27,1862.0,0.09636775933019186,5,301.0,0.23606607866658375,22,1050.0,0.19830085752987908,37,2611.0,0.051899375833563244,33,1498.0,0.12912444600753042,9,1361.0,0.10167208152165307,30,1354.0,0.06705366574942306,35,1770.0,0.1000977346762072,53,2747.0,0.06609291343332156,22,706.0,0.016681664070924508,22,1282.0,0.07593855752294527,15,834.0,0.10258549645948259,24,951.0,0.04461005563094042,24,1167.0,0.12942916412015593,-7.5,400,400,21812.0
185.0,391,11328.0,20.156583629893237,1.6735526932185103,11,553.0,0.005284857340167667,29,1720.0,0.1750255711870912,23,1704.0,0.17000257590344123,6,289.0,0.15238077104135955,18,1042.0,0.17622273416177597,35,2504.0,0.10724739049794048,30,1633.0,0.22276324793704128,8,1303.0,0.13128994486286188,27,1384.0,0.09014795556648879,35,1887.0,0.08946202203740453,55,2962.0,0.011041683824274912,18,697.0,0.07298588853973584,23,1318.0,0.09313389036081396,18,918.0,0.09463272090687624,29,1088.0,0.013205076588493205,26,1291.0,0.0314795559811582,-7.331,391,391,22293.0
190.0,394,11332.0,20.344703770197487,1.4972314343302835,13,618.0,0.11465129588638286,25,1525.0,0.20023137127400004,22,1770.0,0.14941242403570923,6,249.0,0.027688219028931968,17,991.0,0.09140753813669736,32,2391.0,0.16118045364317377,31,1747.0,0.09560687199350741,14,1361.0,0.1379832057989586,22,1414.0,0.11236782721029485,40,2001.0,0.06901212419919603,56,3143.0,0.020524017170220402,14,774.0,0.10302072322059129,25,1441.0,0.01423987770545797,18,1011.0,0.1844541199788375,32,1233.0,0.01718803933539574,27,1423.0,0.026830354658646458,-7.387,394,394,23092.0
195.0,396,11733.0,21.17870036101083,1.5091644788803003,13,685.0,0.2845027707617083,24,1546.0,0.13337194445871992,24,1848.0,0.16113715605573323,6,157.0,0.1382406371786363,18,824.0,0.08570320854328396,35,2334.0,0.14671431143844424,33,1889.0,0.12857256397400693,17,1370.0,0.15411297695062648,14,1333.0,0.11713261264973363,45,2121.0,0.008810780990522191,53,3377.0,0.019334943096576858,15,802.0,0.021049935180463556,26,1573.0,0.04477973119730641,19,1103.0,0.12422156473897329,29,1321.0,0.013119450873826662,25,1483.0,0.009340659768110972,-7.425,396,396,23766.0
200.0,391,12653.0,22.96370235934664,1.6214347915607805,13,750.0,0.30102784795307663,24,1603.0,0.07664036107943069,23,1860.0,0.06083609851539252,2,118.0,0.3542309685287053,17,744.0,0.19164135792489004,37,2487.0,0.12460099194312275,37,2060.0,0.12340741998565594,19,1319.0,0.17389609249084176,13,1362.0,0.07793020379713028,44,2210.0,0.048294867662055645,55,3589.0,0.03688782644829021,17,848.0,0.11315816085626629,27,1630.0,0.06510459578764695,16,1041.0,0.11066325640207143,25,1324.0,0.03574084781020423,22,1456.0,0.04075565682383465,-7.331,391,391,24401.0
205.0,396,13516.0,24.574545454545454,1.6341932337525353,12,697.0,0.15029831291308793,27,1630.0,0.034970665856283674,26,1685.0,0.10227847451562726,1,57.0,0.3308014347735532,11,702.0,0.2128042788669919,44,2695.0,0.12428018911062606,42,2267.0,0.13723409031805694,21,1408.0,0.08220134426661804,20,1396.0,0.025211377558986683,39,2208.0,0.08360924126606682,55,3858.0,0.057711627917942335,13,844.0,0.20365873175169097,27,1767.0,0.14960773663712537,12,896.0,0.10556405225225617,22,1437.0,0.044147296955971485,24,1570.0,0.0005981959587511859,-7.425,396,396,25117.0
210.0,398,12463.0,22.826007326007325,1.2839258066763581,17,560.0,0.02252703474690694,26,1550.0,0.09750509100512111,25,1793.0,0.13213981396914704,2,52.0,0.3070847471198448,18,773.0,0.12456123090979875,42,2796.0,0.05216507048695692,39,2277.0,0.09690731596645026,25,1519.0,0.008971635031631562,28,1498.0,0.0026195055672941503,32,2147.0,0.0876057581353977,50,3910.0,0.0646780622674648,10,771.0,0.0833481427961317,23,1686.0,0.10985651210201906,11,951.0,0.0861235186774531,25,1554.0,0.02053283419161421,25,1696.0,0.035790736753557754,-7.463,398,398,25533.0
215.0,390,11871.0,21.821691176470587,1.45383935065277,17,569.0,4.1081616472964363e-07,24,1467.0,0.11538259047303423,27,1905.0,0.15563274586876322,2,64.0,0.4635499073494894,20,789.0,0.07006489026099377,44,2958.0,0.028982123148515858,34,2102.0,0.114418307765858,24,1567.0,0.07753504272087883,24,1415.0,0.03525350773983086,36,2321.0,0.05307580495124439,48,3850.0,0.09276845451251808,11,823.0,0.10948297295832171,17,1441.0,0.12378063109474666,9,1004.0,0.1913295248178059,28,1691.0,0.05385205253756758,25,1821.0,0.007669046505719517,-7.312,390,390,25787.0
