step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,2.3277262592047916,0,0.0,0.09177392296794619,1,0.0,0.13944928978081092,1,0.0,0.3035598285311508,0,0.0,0.08873213572609538,0,0.0,0.30129097676465144,0,0.0,1.0,0,0.0,0.22799437377148674,1,0.0,0.04394065031529387,1,0.0,0.17000820880373113,-0.133,4,4,0.0
10.0,7,0.0,0.0,5.973060677843181,1,0.0,0.298519679916531,2,0.0,0.4768496347175244,0,0.0,0.7317654950065942,1,0.0,0.2641626928946647,0,0.0,0.6439180198327504,2,0.0,0.18755949257063798,0,0.0,0.6479280199557335,0,0.0,0.36940711259206654,1,0.0,0.4411049741915328,-0.233,7,7,0.0
15.0,7,0.0,0.0,8.874917886662226,1,0.0,0.5610448863785644,1,0.0,0.6294823327341529,0,0.0,0.7632487447066743,1,0.0,0.4979547562969533,1,0.0,0.6547075163203996,2,0.0,0.46833227374213593,0,0.0,0.9536558641421529,0,0.0,0.8968543077411196,1,0.0,0.7140034475867066,-0.233,7,7,0.0
20.0,12,10.0,0.1111111111111111,7.956982665237637,2,1.0,0.6090365127652465,2,4.0,0.5359870389460621,2,0.0,0.513794137566969,0,0.0,0.6847930112727503,3,2.0,0.4253018561226435,0,0.0,0.6526536071848024,1,2.0,0.21014974699494762,1,1.0,0.5793068553723852,1,0.0,0.6719174486890166,-0.4,12,12,10.0
25.0,24,92.0,0.8440366972477065,6.789270290152631,3,11.0,0.44900607346130106,4,22.0,0.45227842848886607,1,4.0,0.5613054534460975,3,9.0,0.5033892183415816,4,15.0,0.4260384467625327,2,5.0,0.5738482528757142,2,10.0,0.3070885649044194,3,12.0,0.3814408202115768,2,5.0,0.5848654605853153,-0.8,24,24,93.0
30.0,48,262.0,1.8848920863309353,5.741845456565029,6,34.0,0.5071467508462592,8,56.0,0.25832328450034975,6,15.0,0.5236366980474884,5,28.0,0.34245186422218993,5,36.0,0.5273296600306928,5,22.0,0.43997891057820465,2,21.0,0.33717345300884444,5,29.0,0.19985007791502474,6,24.0,0.4248491338038393,-1.6,48,48,265.0
35.0,67,526.0,3.187878787878788,5.337742864610546,7,65.0,0.38352433316520845,11,106.0,0.30003005588869747,2,24.0,0.6214582084871227,8,60.0,0.42167027243797506,7,63.0,0.3855170290932921,10,60.0,0.36368891677796117,3,35.0,0.4519299376209556,7,57.0,0.2589569963861759,12,62.0,0.3495363671939377,-2.233,67,67,532.0
40.0,88,885.0,4.707446808510638,4.774690911636233,12,112.0,0.2762054699307104,12,165.0,0.37686653259046504,5,42.0,0.5087852444508358,9,97.0,0.41290425553296706,11,96.0,0.19246932516367324,14,118.0,0.27974326447481496,5,51.0,0.43014431282305954,8,89.0,0.28983348603363523,12,116.0,0.3808090531148255,-2.933,88,88,886.0
45.0,110,1331.0,6.399038461538462,4.14609871263359,16,184.0,0.18961683582097344,14,232.0,0.23329318043735967,6,63.0,0.4073579018563995,10,144.0,0.33354814189632537,12,144.0,0.2532587227744294,19,198.0,0.2150833916260569,8,78.0,0.37334636157192896,9,129.0,0.34813304198145717,16,183.0,0.31563628834424906,-3.667,110,110,1355.0
50.0,142,1939.0,8.321888412017167,3.657041892641412,20,272.0,0.07619918751034245,17,313.0,0.23249146866026105,8,97.0,0.2894029747488394,16,205.0,0.21136912283458528,17,208.0,0.19892409143628315,21,302.0,0.2852292945333093,11,120.0,0.41029325474265993,12,179.0,0.31264217795128907,20,268.0,0.24445086628241133,-4.733,142,142,1964.0
55.0,160,2658.0,10.342412451361868,3.362909880084269,21,375.0,0.12672330861542125,21,404.0,0.2420979313006163,9,135.0,0.30670070693321844,18,286.0,0.2690158032875916,16,284.0,0.18382564070455992,25,419.0,0.19176617203458565,12,176.0,0.3747046482931006,15,243.0,0.23488262085133604,23,365.0,0.2299693640171162,-5.333,160,160,2687.0
