step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,2.984946168503666,0,0.0,0.18061344355640482,1,0.0,0.17611816030869767,1,0.0,0.2911397196844295,0,0.0,0.14842976160409269,0,0.0,0.3287190196672274,0,0.0,1.0,0,0.0,0.2772386288507872,1,0.0,0.08504411654731787,1,0.0,0.18782871429309797,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.644769898841182,1,0.0,0.3531013255632376,2,0.0,0.5204468612808278,0,0.0,0.7213743550587411,1,0.0,0.3041162607442043,0,0.0,0.6417113850104651,2,0.0,0.1876940839264492,0,0.0,0.705234290371899,0,0.0,0.472266597627452,1,0.0,0.46021826870221966,-0.233,7,7,0.0
15.0,7,0.0,0.0,8.723514838450354,1,0.0,0.5610854012706308,1,0.0,0.6227172966118859,0,0.0,0.738939560169219,1,0.0,0.5388589943537685,1,0.0,0.5382998083651783,2,0.0,0.4898135516382742,0,0.0,0.6778899119082101,0,0.0,0.9040260994806916,1,0.0,0.6934938403768256,-0.233,7,7,0.0
20.0,14,16.0,0.18181818181818182,8.06129063404624,1,0.0,0.669345297583388,2,3.0,0.6214239769714964,2,0.0,0.5268940118301885,1,2.0,0.6167425904353057,6,9.0,0.3234554954345189,0,0.0,0.6638977211230769,1,2.0,0.32274649515658504,0,0.0,0.4810737256646252,1,0.0,0.6550319870441849,-0.467,14,14,16.0
25.0,27,105.0,0.9545454545454546,6.807881269630639,3,5.0,0.4516941885438226,2,13.0,0.5702177024136706,1,5.0,0.49662499319580633,3,13.0,0.5363672467480417,5,29.0,0.3968753634519829,3,6.0,0.5453286098980334,2,11.0,0.3017611502809086,5,16.0,0.3381178171302828,3,7.0,0.5769187698779974,-0.9,27,27,105.0
30.0,52,287.0,2.064748201438849,5.734414678972628,6,29.0,0.48402578452846434,5,33.0,0.33834751659534784,7,19.0,0.48924184520906555,6,35.0,0.25602883959873324,8,60.0,0.48274639975582295,6,25.0,0.5202493383055249,2,22.0,0.3448868676832102,6,41.0,0.1838657777038061,6,26.0,0.3587782885780467,-1.733,52,52,290.0
35.0,66,520.0,3.1707317073170733,5.2688504583627465,9,63.0,0.3815512236794783,9,72.0,0.3617744759204544,5,40.0,0.5840164829484245,6,61.0,0.3831364884491176,10,102.0,0.24259336288884759,9,58.0,0.3869143962907703,0,18.0,0.5494206905761339,7,71.0,0.2506876106662104,11,60.0,0.33353950490952294,-2.2,66,66,545.0
40.0,84,869.0,4.622340425531915,4.765318480830013,13,119.0,0.22613249416149236,10,118.0,0.35195521532496654,6,65.0,0.5345902811277126,7,87.0,0.43714817484710666,16,164.0,0.18943977334943252,12,112.0,0.28872491117053456,1,2.0,0.618270296884658,9,106.0,0.31352529163243337,10,107.0,0.3663973052511066,-2.8,84,84,880.0
45.0,110,1304.0,6.330097087378641,4.023738368988057,19,199.0,0.1654490626992572,13,177.0,0.27135174152064717,10,97.0,0.35403372485124546,8,123.0,0.3108657987794396,16,226.0,0.25366304093888586,17,187.0,0.22143851346945204,2,2.0,0.4974049161953894,10,148.0,0.3321940368030409,15,168.0,0.29592139546114915,-3.667,110,110,1327.0
50.0,136,1901.0,8.374449339207048,3.3465749256506383,23,299.0,0.12151150618149749,16,248.0,0.20009063370399705,11,151.0,0.3355748447758287,11,169.0,0.18051785600661482,22,314.0,0.17953743258618635,19,279.0,0.23746018707778566,4,16.0,0.45215023247280967,13,204.0,0.22110181892711944,17,245.0,0.28287423354064184,-4.533,136,136,1925.0
