step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,3.013186729307927,0,0.0,0.13322253639138168,1,0.0,0.19667843632086593,1,0.0,0.2904166335644575,0,0.0,0.12793245255315236,0,0.0,0.35302372268243937,0,0.0,1.0,0,0.0,0.37378668916456537,1,0.0,0.06840849412838856,1,0.0,0.21290194715821373,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.425725781422443,1,0.0,0.3340496786423027,2,0.0,0.5077969802049731,0,0.0,0.7267877272135257,1,0.0,0.27649396416295363,0,0.0,0.6568199632676314,2,0.0,0.20831893069992477,0,0.0,0.6139170710211207,0,0.0,0.43245788926365225,1,0.0,0.4574826558457475,-0.233,7,7,0.0
15.0,8,0.0,0.0,9.0818719758919,1,0.0,0.5483773883493742,1,0.0,0.6558341035085062,0,0.0,0.7417809388863115,2,0.0,0.5413379720384988,1,0.0,0.60819529807738,2,0.0,0.5138244314321286,0,0.0,0.9477869439696152,0,0.0,0.8925373671263337,1,0.0,0.6869751052433369,-0.267,8,8,0.0
20.0,12,13.0,0.14772727272727273,8.585995598310113,2,2.0,0.6700118869411297,2,4.0,0.6323330996132018,3,1.0,0.5262829826023081,0,0.0,0.7834110245930278,3,4.0,0.4900221417013586,0,0.0,0.625085538676944,0,0.0,0.2607314337924143,1,2.0,0.48471165569746044,1,0.0,0.7151639297264216,-0.4,12,12,13.0
25.0,26,84.0,0.7636363636363637,6.946726012333701,4,11.0,0.48356654364475155,3,15.0,0.4806767843716593,2,6.0,0.4855274341780456,1,2.0,0.6295405284768258,5,17.0,0.35819866547190155,3,5.0,0.553350902112183,2,8.0,0.32519353603525125,5,19.0,0.2573011624490748,1,1.0,0.6313690669947888,-0.867,26,26,84.0
30.0,50,242.0,1.704225352112676,5.736753961161412,7,36.0,0.4588487308894544,5,37.0,0.3376174723766127,6,16.0,0.4930065282023865,4,12.0,0.313299407416955,6,40.0,0.4420618640163312,8,23.0,0.44364741539015734,2,18.0,0.35785472887770503,6,44.0,0.1765719279831436,6,16.0,0.39790560159887756,-1.667,50,50,242.0
35.0,67,502.0,3.0059880239520957,5.304359449642784,10,77.0,0.3733747370741121,9,76.0,0.3635732844519389,4,35.0,0.5238721615930384,5,35.0,0.3905341168285236,8,68.0,0.3408816329535133,11,62.0,0.3553571287861753,4,32.0,0.43005529702995415,7,73.0,0.25539097188016224,9,46.0,0.3662315124886138,-2.233,67,67,504.0
40.0,93,868.0,4.544502617801047,4.681570540922882,15,137.0,0.25791638561892255,11,121.0,0.30004181773393623,9,69.0,0.39121591120608545,8,65.0,0.4526950437996302,11,112.0,0.216783024663811,16,125.0,0.25612007987399427,5,48.0,0.3628341106261237,8,106.0,0.3105163537417059,10,89.0,0.4606383327421305,-3.1,93,93,872.0
45.0,120,1335.0,6.327014218009479,3.9319727182784647,21,226.0,0.12576904802561362,14,180.0,0.26739053292043663,13,118.0,0.3605265401653689,7,100.0,0.345979518007409,11,145.0,0.26832367195665435,22,211.0,0.20269277606853592,9,79.0,0.31449710938833325,10,147.0,0.3191507686709543,13,143.0,0.3247262534308887,-4.0,120,120,1349.0
50.0,142,1961.0,8.452586206896552,3.406550445142401,24,339.0,0.09806316781778755,18,251.0,0.21549663998601432,15,185.0,0.23063314609969987,12,152.0,0.20403367436546457,14,205.0,0.23217611385961467,22,315.0,0.23725922885393003,9,120.0,0.38513382617506525,11,197.0,0.32761061891228693,17,212.0,0.27345347942435827,-4.733,142,142,1976.0
