step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,2.4328483612189302,0,0.0,0.09287456173020973,1,0.0,0.12387059807011083,1,0.0,0.24491868973386424,0,0.0,0.10851721926145864,0,0.0,0.25125015555668306,0,0.0,1.0,0,0.0,0.21722865761386478,1,0.0,0.06098235528194614,1,0.0,0.17263348177402735,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.105104901665057,1,0.0,0.2839448743905373,2,0.0,0.4759642232644118,0,0.0,0.6666453123350985,1,0.0,0.295966282354453,0,0.0,0.5549142883186177,2,0.0,0.18842644616231188,0,0.0,0.6258170274341385,0,0.0,0.43692160091134713,1,0.0,0.4154499874461761,-0.233,7,7,0.0
15.0,7,0.0,0.0,8.840331910635072,1,0.0,0.54076352618115,1,0.0,0.5856874376806127,0,0.0,0.738871029732908,1,0.0,0.5832175631130679,1,0.0,0.5725558111307324,2,0.0,0.5110830945416431,0,0.0,0.8617775162211466,0,0.0,0.8864858559081659,1,0.0,0.6741797331805945,-0.233,7,7,0.0
20.0,11,13.0,0.14444444444444443,8.091683828577235,2,1.0,0.6430996665525439,2,5.0,0.538150897383675,2,0.0,0.48397253896613623,0,0.0,0.745460521915582,3,5.0,0.4112999207986483,0,0.0,0.6056146380331071,1,2.0,0.24152387813777895,0,0.0,0.6686743392112291,1,0.0,0.7267393442915705,-0.367,11,11,13.0
25.0,22,85.0,0.794392523364486,7.435630810822178,3,10.0,0.4825347787738504,5,26.0,0.43837504979925146,1,5.0,0.5431189684168861,1,1.0,0.6290526501746481,5,24.0,0.486097477112508,1,1.0,0.6375069164964454,2,11.0,0.2962626581499905,3,7.0,0.43944362156115535,1,1.0,0.7191619045312214,-0.733,22,22,86.0
30.0,42,230.0,1.6428571428571428,6.038349223652919,6,32.0,0.48685346998441903,9,59.0,0.2929967093300605,5,18.0,0.5079457987937032,2,8.0,0.33383934100490803,8,53.0,0.38448925306588777,3,13.0,0.5671097511052127,2,22.0,0.28745044354114774,4,22.0,0.19605098004192487,3,6.0,0.5547680406429133,-1.4,42,42,233.0
35.0,63,476.0,2.902439024390244,5.795086470884288,8,68.0,0.41953190341725505,9,103.0,0.3766097323212097,4,36.0,0.5704447281739456,4,26.0,0.45500592652955785,11,96.0,0.3333010118990159,11,45.0,0.4095278767064597,3,37.0,0.41140473540215616,7,49.0,0.22533139486407283,6,21.0,0.4526936326857983,-2.1,63,63,481.0
40.0,88,826.0,4.347368421052631,5.022499364997616,15,126.0,0.2495577057098429,11,156.0,0.3387806213511267,7,63.0,0.456417332890694,7,52.0,0.469281304443258,14,157.0,0.251376840654119,15,103.0,0.23510683302960872,5,53.0,0.45069717776707297,8,79.0,0.35780284109877397,6,45.0,0.44914508121081165,-2.933,88,88,834.0
45.0,110,1255.0,5.919811320754717,4.283515936881425,18,209.0,0.1600327937052972,12,205.0,0.28957822652468895,11,106.0,0.2757276810027416,7,83.0,0.42350193553154325,15,215.0,0.2260518967061744,20,189.0,0.17035404636335758,9,77.0,0.3775619750493638,8,110.0,0.3588431858257533,10,84.0,0.5129856508941321,-3.667,110,110,1278.0
