step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,2.9728461600854645,0,0.0,0.18329174671603554,1,0.0,0.20253484520855847,1,0.0,0.30818502798556163,0,0.0,0.20760817783779892,0,0.0,0.3216127616888429,0,0.0,1.0,0,0.0,0.3045342985222468,1,0.0,0.06693991038966023,1,0.0,0.21911569664399136,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.499797616024353,1,0.0,0.37625849960751995,2,0.0,0.5304629761505694,0,0.0,0.7287188097712107,1,0.0,0.3273980734839734,0,0.0,0.6591362380984743,2,0.0,0.2203948048332262,0,0.0,0.7511903583289863,0,0.0,0.48879697662135146,1,0.0,0.46747096657495274,-0.233,7,7,0.0
15.0,6,0.0,0.0,8.70999331649073,1,0.0,0.5548321600538716,1,0.0,0.6333629253702348,0,0.0,0.7550467986501278,0,0.0,0.5522348510328945,1,0.0,0.5793731808873224,2,0.0,0.5125302174177031,0,0.0,0.9388261905362981,0,0.0,0.9225927191795067,1,0.0,0.7244390199292352,-0.2,6,6,0.0
20.0,12,16.0,0.17777777777777778,8.31809089257374,2,1.0,0.636710651007479,2,5.0,0.56425338638284,2,0.0,0.5781157635982307,0,0.0,0.8169009792013063,4,9.0,0.3622312903199092,0,0.0,0.6304959448749577,1,1.0,0.16244012754246961,0,0.0,0.6771645468594872,1,0.0,0.7232761957594694,-0.4,12,12,16.0
25.0,23,69.0,0.6272727272727273,6.946022421426617,4,8.0,0.5213638194156384,2,11.0,0.5682284057632164,0,0.0,0.5488020457867526,1,1.0,0.5672209507323449,6,32.0,0.32687768448990256,5,7.0,0.536120138736717,2,9.0,0.30556155561869014,3,7.0,0.349954535462218,0,0.0,0.7413266243984767,-0.767,23,23,75.0
30.0,41,196.0,1.4,6.231142427503812,4,21.0,0.58565025377917,4,23.0,0.41825446487293827,5,8.0,0.4759717455551125,4,12.0,0.22016796188755755,7,66.0,0.43895805213264627,5,21.0,0.5545049130934762,2,19.0,0.26778306034474514,6,30.0,0.18261564785953757,4,6.0,0.49199439466523054,-1.367,41,41,206.0
35.0,55,415.0,2.5,6.079399135270149,6,43.0,0.4795759869199985,8,54.0,0.3848192174774732,2,13.0,0.6709125671245462,5,37.0,0.4476554225559256,10,111.0,0.37556801271715995,10,50.0,0.39646741131770186,3,33.0,0.3986696467088967,7,57.0,0.24498572686457412,4,24.0,0.41409608095351785,-1.833,55,55,422.0
40.0,80,730.0,3.8421052631578947,5.050817991641201,12,90.0,0.24680165923173633,9,94.0,0.3620084970226178,3,23.0,0.6564965911215263,7,63.0,0.45160609467921053,16,166.0,0.2485749880165397,14,104.0,0.25068397697794664,4,48.0,0.39278009006441733,9,91.0,0.3006644533451408,6,51.0,0.4385309585292589,-2.667,80,80,730.0
45.0,106,1134.0,5.4,4.3787723227277,16,161.0,0.14966151404764766,12,148.0,0.2886900252288569,6,39.0,0.4008944324488642,7,95.0,0.41607024362413514,17,242.0,0.2958073025112964,21,189.0,0.17893868396403623,8,72.0,0.3240887550344476,9,130.0,0.35641929766729663,10,89.0,0.4527722634261844,-3.533,106,106,1165.0
