step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,4.510473480215297,1,0.0,0.33179150727486956,1,0.0,-0.9
10.0,0,0.0,0.0,7.392811937449529,0,0.0,0.5312505902341151,0,0.0,0.0
15.0,2,0.0,0.0,8.822531413713815,2,0.0,0.6285731547712722,2,0.0,-1.8
20.0,2,0.0,0.0,9.972844402520929,2,0.0,0.7073251388266779,2,0.0,-1.8
25.0,1,0.0,0.0,10.532796218739122,1,0.0,0.7349984725362093,1,0.0,-0.9
30.0,6,13.0,0.37142857142857144,8.805134267668995,6,13.0,0.5975754723493757,6,13.0,-5.4
35.0,9,32.0,0.7804878048780488,8.177971046264448,9,32.0,0.5557590739002262,9,32.0,-8.1
40.0,13,77.0,1.673913043478261,7.3689595574960665,13,77.0,0.45758245102029793,13,77.0,-11.700000000000001
45.0,19,159.0,3.1176470588235294,6.975303943647317,19,159.0,0.4247516369454541,19,159.0,-17.1
50.0,24,258.0,4.526315789473684,6.137023867029629,24,258.0,0.3706785461842645,24,258.0,-21.6
55.0,26,378.0,6.3,5.844696535715773,26,378.0,0.358959945597794,26,378.0,-23.400000000000002
60.0,33,523.0,7.924242424242424,5.6010456809903255,33,523.0,0.3340336684526287,33,523.0,-29.7
65.0,36,686.0,9.8,5.059337314267482,36,686.0,0.29869366451394197,36,686.0,-32.4
70.0,41,873.0,11.64,4.701628095261271,41,873.0,0.2717872552639734,41,873.0,-36.9
75.0,47,1092.0,13.481481481481481,4.354299120034354,47,1092.0,0.25057588310260936,47,1092.0,-42.300000000000004
80.0,52,1331.0,15.658823529411764,3.8459670573914684,52,1331.0,0.22696088332385797,52,1331.0,-46.800000000000004
85.0,57,1602.0,18.204545454545453,3.57700253241359,57,1602.0,0.22016911979506032,57,1602.0,-51.300000000000004
90.0,64,1901.0,20.22340425531915,3.1471032951252136,64,1901.0,0.18606046663618833,64,1901.0,-57.6
95.0,69,2225.0,22.02970297029703,3.133757168544041,69,2225.0,0.1765408264757423,69,2225.0,-62.1
100.0,72,2579.0,25.038834951456312,2.8177579892152114,72,2579.0,0.17112322807304142,72,2579.0,-64.8
105.0,79,2961.0,27.416666666666668,2.6679726628616036,79,2961.0,0.1577292246906168,79,2961.0,-71.10000000000001
110.0,84,3368.0,30.618181818181817,2.3505544709367556,84,3368.0,0.12768001763337,84,3368.0,-75.60000000000001
115.0,90,3800.0,34.234234234234236,1.782588666043361,90,3800.0,0.08960718123177773,90,3800.0,-81.0
120.0,95,4260.0,37.36842105263158,1.733672411469278,95,4260.0,0.07665163511973551,95,4260.0,-85.5
125.0,98,4738.0,40.8448275862069,1.726642402606012,98,4738.0,0.07834160067345798,98,4738.0,-88.2
130.0,99,5226.0,44.28813559322034,1.6624206135646256,99,5226.0,0.06971853278356488,99,5226.0,-89.10000000000001
135.0,101,5720.0,47.666666666666664,1.5590457311293449,101,5720.0,0.06748903353853668,101,5720.0,-90.9
140.0,103,6227.0,51.891666666666666,1.5109651185242852,103,6227.0,0.07406368970411734,103,6227.0,-92.7
145.0,104,6741.0,55.710743801652896,1.4732341697243614,104,6741.0,0.06257367623065269,104,6741.0,-93.60000000000001
150.0,106,7267.0,61.0672268907563,1.2631761683336662,106,7267.0,0.047191299209725354,106,7267.0,-95.4
155.0,107,7801.0,66.11016949152543,1.0955487972772262,107,7801.0,0.025432993898450395,107,7801.0,-96.3
160.0,108,8341.0,71.2905982905983,0.8868420069905983,108,8341.0,0.005831824466803544,108,8341.0,-97.2
165.0,108,8881.0,77.90350877192982,0.6448428482232375,108,8881.0,0.0,108,8881.0,-97.2
170.0,108,9421.0,83.3716814159292,0.5834025510092844,108,9421.0,0.0,108,9421.0,-97.2
175.0,108,9961.0,89.73873873873873,0.3652192895940605,108,9961.0,0.0,108,9961.0,-97.2
180.0,108,10501.0,97.23148148148148,0.0,108,10501.0,0.0,108,10501.0,-97.2
185.0,108,11041.0,102.23148148148148,0.0,108,11041.0,0.0,108,11041.0,-97.2
190.0,108,11581.0,107.23148148148148,0.0,108,11581.0,0.0,108,11581.0,-97.2
195.0,108,12121.0,112.23148148148148,0.0,108,12121.0,0.0,108,12121.0,-97.2
200.0,108,12661.0,117.23148148148148,0.0,108,12661.0,0.0,108,12661.0,-97.2
205.0,108,13201.0,122.23148148148148,0.0,108,13201.0,0.0,108,13201.0,-97.2
210.0,102,12696.0,117.55555555555556,0.18440735286496665,102,13377.0,0.005272466844031492,102,13377.0,-91.8
215.0,92,11698.0,108.31481481481481,0.9206586837710392,92,13176.0,0.020154545850926145,92,13176.0,-82.8
220.0,87,11131.0,103.06481481481481,1.0926537311153592,87,13615.0,0.02786445351681632,87,13615.0,-78.3
225.0,86,10776.0,99.77777777777777,1.0889674251606205,86,14042.0,0.02625281933004805,86,14042.0,-77.4
230.0,93,11226.0,104.91588785046729,0.7328859244177376,93,14388.0,0.007815585878388605,93,14388.0,-83.7
235.0,98,11702.0,114.72549019607843,0.01175499907057707,98,14864.0,0.0008599247880164007,98,14864.0,-88.2
240.0,102,12209.0,119.69607843137256,0.0003664667082277778,102,15371.0,2.632974795680934e-05,102,15371.0,-91.8
245.0,102,12719.0,124.69607843137256,1.3365511821677754e-05,102,15881.0,9.540052397549341e-07,102,15881.0,-91.8
250.0,96,11988.0,117.52941176470588,0.21978349679678374,96,15962.0,0.006619016893415406,96,15962.0,-86.4
255.0,86,10615.0,104.06862745098039,1.0104038600400904,86,15600.0,0.02525657723346918,86,15600.0,-77.4
260.0,80,9570.0,93.82352941176471,1.2793638738747128,80,15817.0,0.030761379066050764,80,15817.0,-72.0
265.0,81,9524.0,93.37254901960785,1.295494062132412,81,16213.0,0.0289140057399832,81,16213.0,-72.9
270.0,89,9953.0,97.57843137254902,0.9502243064052911,89,16643.0,0.00386177682032802,89,16643.0,-80.10000000000001
275.0,94,10412.0,109.6,0.002655065389652046,94,17102.0,0.0001774401584680147,94,17102.0,-84.60000000000001
280.0,95,10887.0,114.6,2.9511305513249013e-05,95,17577.0,1.8983345863316007e-06,95,17577.0,-85.5
285.0,95,11362.0,119.6,0.0,95,18052.0,0.0,95,18052.0,-85.5
290.0,95,11837.0,124.6,2.858495265184248e-06,95,18527.0,2.099704352766667e-07,95,18527.0,-85.5
295.0,95,12312.0,129.6,2.8348043289575356e-06,95,19002.0,2.267784674709396e-07,95,19002.0,-85.5
300.0,95,12787.0,134.6,2.7726335479874475e-06,95,19477.0,1.9833263542539996e-07,95,19477.0,-85.5
305.0,95,13262.0,139.6,0.0,95,19952.0,0.0,95,19952.0,-85.5
310.0,95,13737.0,144.6,0.0,95,20427.0,0.0,95,20427.0,-85.5
315.0,95,14212.0,149.6,0.0,95,20902.0,0.0,95,20902.0,-85.5
320.0,95,14687.0,154.6,0.0,95,21377.0,0.0,95,21377.0,-85.5
325.0,89,13405.0,141.10526315789474,0.24376169586864546,89,21249.0,0.007364275836832247,89,21249.0,-80.10000000000001
330.0,79,11091.0,116.74736842105263,1.005396497373235,79,20510.0,0.025410690875400044,79,20510.0,-71.10000000000001
335.0,71,9430.0,99.26315789473684,1.9829663640741433,71,19482.0,0.049059908259595615,71,19482.0,-63.9
340.0,63,7871.0,82.85263157894737,3.0641707038887045,63,18479.0,0.07576612557448437,63,18479.0,-56.7
345.0,55,5981.0,64.31182795698925,3.005127144890012,55,18768.0,0.08900114801905792,55,18768.0,-49.5
350.0,55,4848.0,55.724137931034484,2.211840822251943,55,19039.0,0.08837636481063411,55,19039.0,-49.5
355.0,60,5137.0,61.154761904761905,1.7303893404629573,60,19328.0,0.0834242007240136,60,19328.0,-54.0
360.0,65,5453.0,67.32098765432099,0.6086900990045092,65,19644.0,0.029078744625524948,65,19644.0,-58.5
365.0,72,5802.0,73.44303797468355,0.0355452284758501,72,19994.0,0.0030137028566027103,72,19994.0,-64.8
370.0,79,6183.0,78.26582278481013,0.0019037918509752709,79,20375.0,0.00016972414315701836,79,20375.0,-71.10000000000001
375.0,79,6578.0,83.26582278481013,0.00011138486331869556,79,20770.0,9.677301435227879e-06,79,20770.0,-71.10000000000001
380.0,79,6973.0,88.26582278481013,0.0,79,21165.0,0.0,79,21165.0,-71.10000000000001
385.0,73,6622.0,83.82278481012658,0.2782741530417216,73,20920.0,0.008894390085527969,73,20920.0,-65.7
390.0,63,5756.0,72.86075949367088,1.3715129670356951,63,20039.0,0.03307662925853772,63,20039.0,-56.7
395.0,54,4416.0,55.89873417721519,1.973292164425163,54,19360.0,0.05235212144682257,54,19360.0,-48.6
400.0,50,2965.0,37.53164556962025,2.5985732085978053,50,18325.0,0.0517757007782165,50,18325.0,-45.0
405.0,47,1863.0,24.513157894736842,3.136019852609388,47,17018.0,0.0635286213946408,47,17018.0,-42.300000000000004
410.0,47,1929.0,26.424657534246574,3.885511115909094,47,15784.0,0.09276445196608886,47,15784.0,-42.300000000000004
