step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,2.340238805825356,1,0.0,0.06928967049760221,1,0.0,0.0672843801330411,0,0.0,0.17463968036399707,0,0.0,0.3268046696087849,2,0.0,-0.45
10.0,1,0.0,0.0,7.30933413216862,0,0.0,0.45913429264731775,0,0.0,0.60786594539527,0,0.0,0.46546817958988235,1,0.0,0.5934874795058602,1,0.0,-0.225
15.0,1,0.0,0.0,8.935363946105358,0,0.0,0.6524729758474905,0,0.0,0.6325243556317572,0,0.0,0.7502778744868,1,0.0,0.519527505920532,1,0.0,-0.225
20.0,4,4.0,0.08695652173913043,9.33141031339957,2,0.0,0.6728559669045442,1,0.0,0.7365514684632106,0,0.0,0.6841222242285959,1,4.0,0.561035733731685,4,4.0,-0.9
25.0,9,27.0,0.4909090909090909,9.625229727931721,2,3.0,0.7003833879379664,0,0.0,0.8690743975945074,3,6.0,0.6567322941152356,4,18.0,0.5626261671765138,9,27.0,-2.025
30.0,13,65.0,1.0483870967741935,7.497043681110117,3,9.0,0.6212194369128944,2,2.0,0.5142760219035096,3,16.0,0.4450799743632,5,38.0,0.5491177971903792,13,65.0,-2.9250000000000003
35.0,25,152.0,2.0821917808219177,6.224164325798914,4,26.0,0.6008849516651251,8,24.0,0.3866087586829317,4,31.0,0.45091285695143646,9,71.0,0.36939019525746336,25,152.0,-5.625
40.0,33,296.0,3.566265060240964,5.676940023568482,9,57.0,0.41314073566683474,8,60.0,0.3813090910432218,5,55.0,0.48758537770797633,11,124.0,0.32886694627483565,33,296.0,-7.425
45.0,43,460.0,5.168539325842697,4.993769140570131,13,108.0,0.31504354942076135,10,108.0,0.29323315219346197,7,82.0,0.44889782287855423,13,174.0,0.33313851267898265,43,472.0,-9.675
