step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,3.4947110742352727,0,0.0,0.2605375245380836,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.16639595028968324,0,0.0,0.24999847388556962,0,0.0,0.24475287187580982,0,0.0,0.5433151874980043,0,0.0,0.4545078977227756,0,0.0,0.3814283004698001,1,0.0,0.21149476290194896,0,0.0,1.0,0,0.0,0.3520682224124624,0,0.0,0.30423024608400123,0,0.0,0.3348253847895956,0,0.0,0.1786620229892174,3,0.0,-0.018749999999999996
10.0,11,0.0,0.0,6.746302030784452,0,0.0,0.41124246035493744,1,0.0,0.26751728442264616,1,0.0,0.0,2,0.0,0.3428146381177883,2,0.0,0.4987777778797309,0,0.0,0.5389896436723863,0,0.0,0.6062512955433014,0,0.0,0.7080817017336436,0,0.0,0.537957821969031,1,0.0,0.47563412403144173,1,0.0,0.44872412961104335,0,0.0,1.0,1,0.0,0.45973303458364734,0,0.0,0.6363899725285782,2,0.0,0.33087446696903655,0,0.0,0.8641656860736142,11,0.0,-0.06874999999999998
15.0,7,0.0,0.0,8.63025392544618,1,0.0,0.41251199130942645,0,0.0,0.7721544727791932,1,0.0,0.3795845756114159,0,0.0,0.6434814021076518,0,0.0,0.7112832135107303,0,0.0,0.6546037581338984,1,0.0,0.6548028640508401,0,0.0,0.6795756204500765,0,0.0,0.5527564374605887,0,0.0,0.541180436176903,0,0.0,0.651237013859028,2,0.0,0.2281700247071865,0,0.0,0.760820662899512,1,0.0,0.6880997095652575,1,0.0,0.6708122122972839,0,0.0,0.6226455004412683,7,0.0,-0.04374999999999999
20.0,18,23.0,0.17829457364341086,7.801693140090999,0,0.0,0.6980786948252087,0,0.0,0.487098879575747,2,0.0,0.5438002144973952,1,0.0,0.7730869992949723,1,2.0,0.6342884297888719,1,3.0,0.4300238735632188,3,3.0,0.43848348542624055,1,0.0,0.6746587290532396,1,3.0,0.5996523753225513,1,3.0,0.4983869071875064,2,4.0,0.44992962672699993,0,0.0,0.7804579230192438,1,0.0,0.6445357442638067,2,3.0,0.40224669541840724,1,2.0,0.4373498678651617,1,0.0,0.49505632365908453,18,23.0,-0.11249999999999998
25.0,34,132.0,0.8461538461538461,7.253074226875752,0,0.0,0.8740908208704823,3,7.0,0.3967731349497709,0,0.0,0.863758870667149,0,0.0,0.593142803923274,4,15.0,0.5939992245424305,3,11.0,0.49173549341124245,6,24.0,0.2504319718132756,1,0.0,0.6908543005655621,2,12.0,0.7108998632827285,4,12.0,0.380630910763428,4,22.0,0.24118150203480285,0,0.0,0.6597566511854952,2,4.0,0.5204292760414861,2,13.0,0.5598499259084593,3,12.0,0.38086971911792206,0,0.0,0.6297582773849509,34,132.0,-0.21249999999999997
30.0,64,352.0,1.7868020304568528,5.890939752368568,0,0.0,0.5872323531814746,4,25.0,0.43569077358861497,1,0.0,0.5752166095244194,2,6.0,0.6014679836583825,6,38.0,0.3757238011189673,4,23.0,0.47629762279286314,8,59.0,0.328864554441392,1,3.0,0.5330976477521107,4,23.0,0.24060675651027152,5,30.0,0.44307605710923925,8,56.0,0.32953096428627016,4,7.0,0.34243580809161694,5,20.0,0.4170954079277092,2,23.0,0.48599297112991796,7,36.0,0.34212125496110746,3,3.0,0.5278122594384916,64,352.0,-0.3999999999999999
35.0,84,639.0,2.8026315789473686,5.416051349970181,4,13.0,0.43875250171766367,7,49.0,0.31447082258571263,2,11.0,0.3224600202651549,1,8.0,0.5880378677184759,7,54.0,0.31115693914094944,6,45.0,0.4458651762020422,9,99.0,0.25508991516735713,4,14.0,0.40784823877023074,6,51.0,0.3390878819662572,6,53.0,0.4498566700962612,8,96.0,0.3571851110838975,4,20.0,0.4474944542079401,6,42.0,0.4200006673797787,5,42.0,0.3065161948552209,7,54.0,0.4044016174806645,2,12.0,0.6070172713546931,84,663.0,-0.5249999999999999
40.0,123,1119.0,4.270992366412214,4.730576186947152,6,37.0,0.24014335001386697,7,81.0,0.3433907745431058,6,34.0,0.3937869146115248,2,15.0,0.3146049484487043,12,86.0,0.2417311036475942,9,78.0,0.4099261444225107,12,155.0,0.22596057650399448,6,42.0,0.38111972023095037,8,89.0,0.381200527785097,9,88.0,0.36680223542399915,10,126.0,0.2532644166672817,7,39.0,0.35620326381880857,6,72.0,0.36363622581177435,8,77.0,0.20457574215359106,11,99.0,0.2850659046557078,4,23.0,0.602986251873063,123,1141.0,-0.7687499999999998
45.0,152,1746.0,6.169611307420495,4.003038279822194,8,70.0,0.20902763391954693,9,118.0,0.3087764697016816,4,53.0,0.48202073408923707,6,34.0,0.2952998542093529,10,112.0,0.17718182644639846,12,129.0,0.2993920378641893,13,220.0,0.19976999722774844,8,80.0,0.40037234376345443,12,135.0,0.37726769631818163,12,137.0,0.15006843546147683,14,174.0,0.149019415662302,6,67.0,0.3391709076644865,9,113.0,0.2598177258543684,10,125.0,0.3219028730241113,14,161.0,0.11813622561187227,5,45.0,0.45341823193384173,152,1773.0,-0.9499999999999998
