step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,3.1632115084459658,0,0.0,0.1706076704774113,1,0.0,0.2021348878483018,1,0.0,0.32659661613188135,0,0.0,0.1690251028545113,0,0.0,0.35858343452156277,0,0.0,1.0,0,0.0,0.3139778166530502,1,0.0,0.07789920864828268,1,0.0,0.2577494761443983,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.446444813183527,1,0.0,0.3498506464630001,2,0.0,0.5003054513224853,0,0.0,0.7622989324530973,1,0.0,0.32079709092045683,0,0.0,0.633639436709747,2,0.0,0.20909660549499204,0,0.0,0.6188509086278625,0,0.0,0.44471982281056094,1,0.0,0.4778658146701789,-0.233,7,7,0.0
15.0,7,0.0,0.0,9.019625568935146,1,0.0,0.5302444039038254,1,0.0,0.6226625529408057,0,0.0,0.7488337913554153,1,0.0,0.6279541681122437,1,0.0,0.617771399299089,2,0.0,0.5085293305778675,0,0.0,0.9114729128008396,0,0.0,0.8809269597547783,1,0.0,0.705085198755485,-0.233,7,7,0.0
20.0,9,7.0,0.07865168539325842,8.307777559090463,2,0.0,0.6241208515430808,1,2.0,0.6433563386824493,2,0.0,0.5444236177183933,0,0.0,0.6620947978274756,2,4.0,0.5061993889740395,0,0.0,0.6118365434029884,0,0.0,0.450027086286609,0,0.0,0.5851208068525573,2,1.0,0.6399370662606011,-0.3,9,9,7.0
25.0,17,58.0,0.5321100917431193,7.508089013314414,1,1.0,0.5736139256074597,3,11.0,0.5593675477658783,1,5.0,0.5530801490460995,3,9.0,0.4876235995262299,3,13.0,0.5292361094360931,2,6.0,0.5366125268012724,0,0.0,0.5933756973139319,2,6.0,0.4917148012007178,2,9.0,0.5938975086767223,-0.567,17,17,60.0
30.0,44,191.0,1.3941605839416058,6.252392377817901,3,4.0,0.6425938511330032,6,32.0,0.41206727905932833,6,19.0,0.43413437302430874,6,33.0,0.4268955728166066,4,30.0,0.45125317886282806,9,31.0,0.4026343412195773,0,0.0,0.5347080942977218,4,18.0,0.3994998210297154,6,28.0,0.3977373040252272,-1.467,44,44,195.0
35.0,54,381.0,2.3374233128834354,5.768379612781056,2,14.0,0.6294708811458836,10,70.0,0.3211036117455839,3,24.0,0.5858521017860171,7,64.0,0.40419086452313574,8,64.0,0.2921830031947771,12,78.0,0.32083250000523855,0,0.0,0.6554896011100085,5,32.0,0.32806499739634026,7,47.0,0.349857986394001,-1.8,54,54,393.0
40.0,72,646.0,3.4731182795698925,5.50810042386651,6,34.0,0.4879363049238857,10,121.0,0.3481058924557469,4,31.0,0.6136162837548431,10,107.0,0.37800449319113655,9,90.0,0.2764020737624995,17,157.0,0.25734958294568455,1,2.0,0.6373813539614107,7,58.0,0.3656392464910365,8,83.0,0.37802061999081094,-2.4,72,72,683.0
45.0,86,872.0,4.1923076923076925,4.779756615111349,9,72.0,0.2667377790337896,10,162.0,0.33887168379254073,6,42.0,0.44230308707981736,11,150.0,0.3158492523459316,9,110.0,0.3287263481311544,22,257.0,0.22143887005937357,1,2.0,0.5237069317403016,9,93.0,0.4225515124567743,9,101.0,0.36619438540728966,-2.867,86,86,989.0
50.0,106,1126.0,4.832618025751073,4.10598588441072,12,114.0,0.12394868287668209,14,193.0,0.23663819526534952,10,81.0,0.31761438295114036,14,187.0,0.19591127528576766,14,159.0,0.28563077406059517,20,327.0,0.2627864885278173,6,15.0,0.459596421611058,8,124.0,0.34290076616116644,8,87.0,0.3517365388170502,-3.533,106,106,1287.0
55.0,114,1343.0,5.266666666666667,4.121232957622828,13,167.0,0.17479175122764232,16,238.0,0.24519418071099547,11,129.0,0.33601408949154576,10,190.0,0.28511115882652266,17,238.0,0.2882167310614372,21,369.0,0.2102113834767417,6,41.0,0.4889455419178288,13,169.0,0.18940862340631348,7,84.0,0.3785934548606148,-3.8,114,114,1625.0
60.0,136,1740.0,6.281588447653429,4.120469293828543,13,225.0,0.3268281574173687,18,295.0,0.2733485088169806,13,185.0,0.28833653386025443,12,187.0,0.32262669823186896,20,316.0,0.29611746189161076,25,452.0,0.14982485725915884,11,82.0,0.40210476883928375,14,196.0,0.22969416854212651,10,73.0,0.3693827188292947,-4.533,136,136,2011.0
65.0,130,2102.0,7.174061433447099,3.7838768645399257,12,283.0,0.36837146555317946,15,351.0,0.24859485991542826,10,173.0,0.26183486426477537,15,249.0,0.2603966906288478,18,382.0,0.28542159278876456,25,565.0,0.12953804322533266,14,144.0,0.2376255040442331,12,220.0,0.2906336535439799,9,105.0,0.3199091805469184,-4.333,130,130,2472.0
70.0,159,2386.0,7.45625,3.3481819025922057,12,274.0,0.25220169715773494,22,447.0,0.22287244612219387,12,171.0,0.2593056689554878,19,289.0,0.21316220025824129,22,411.0,0.2680316789543409,30,707.0,0.12517818102058634,19,235.0,0.1873506958512087,8,174.0,0.29117961357693817,15,150.0,0.2710591748934021,-5.3,159,159,2858.0
75.0,177,2725.0,7.921511627906977,3.3393193373878503,14,285.0,0.27601059930684674,31,580.0,0.18417771613491662,12,195.0,0.2979482073421358,15,313.0,0.23439695456191872,27,458.0,0.1609403867312804,28,771.0,0.23883332297992038,20,319.0,0.21195426601866238,12,190.0,0.3096635679701973,18,225.0,0.2584277616659722,-5.9,177,177,3336.0
80.0,206,3253.0,8.744623655913978,2.8888206051822896,18,335.0,0.2670620240884685,36,710.0,0.11520310619304831,12,245.0,0.31510450754919356,17,313.0,0.24935758698832589,33,592.0,0.10448544066221763,28,789.0,0.18089035992965244,23,394.0,0.18156881906656921,16,232.0,0.25955943434102097,23,312.0,0.23038256240357455,-6.867,206,206,3922.0
85.0,224,3958.0,9.944723618090451,2.9244134451174446,22,429.0,0.25648587971965137,39,864.0,0.10892156418717806,15,313.0,0.28510483007095966,20,363.0,0.21144573299257077,31,719.0,0.16999903210425657,27,896.0,0.10408029370826623,27,509.0,0.2472379307358036,21,306.0,0.18293346073255948,21,413.0,0.25911480120797326,-7.433,223,223,4812.0
90.0,237,4499.0,10.610849056603774,2.9261758048168076,27,533.0,0.2148131299965891,44,1070.0,0.1196525972428201,13,354.0,0.3747943306128422,25,418.0,0.19891543141042034,34,851.0,0.17236761348542767,23,983.0,0.13733638450255012,23,558.0,0.2257232568421724,21,379.0,0.15904945374914412,26,531.0,0.18396660417022767,-7.867,236,236,5677.0
95.0,253,5026.0,11.193763919821826,2.8420267649750244,28,669.0,0.22854092531434253,49,1307.0,0.12654076409049655,12,381.0,0.3904232313968562,33,524.0,0.15393458204144164,33,980.0,0.14089350803423933,25,957.0,0.07525374253280426,22,544.0,0.21171297971207675,21,429.0,0.2230947190402798,30,674.0,0.1957644194622578,-8.433,253,253,6465.0
100.0,277,5578.0,11.969957081545065,2.535266537158947,31,806.0,0.20228654586796357,53,1506.0,0.09576407738492736,17,440.0,0.265143762463718,42,707.0,0.13561994730117122,37,1123.0,0.1489036338834055,22,846.0,0.14021083154193387,21,572.0,0.19070994251575793,23,497.0,0.16299323557601691,31,805.0,0.2176253995389359,-9.233,277,277,7302.0
105.0,306,6521.0,14.023655913978494,2.129255432061261,38,984.0,0.19671262316375868,54,1655.0,0.08472802902311086,23,541.0,0.2030704561875759,48,935.0,0.11105375444526325,38,1297.0,0.07311105594315587,22,848.0,0.11271760943779022,20,608.0,0.1699669925697534,30,599.0,0.1678395335026022,33,959.0,0.1811954432513971,-10.2,306,306,8426.0
