step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,3.1768578891947983,0,0.0,0.14167308217953686,1,0.0,0.210304243695233,1,0.0,0.3715822569267802,0,0.0,0.14304351112999633,0,0.0,0.3402823311361547,0,0.0,1.0,0,0.0,0.2635588196263429,1,0.0,0.07200866615507757,1,0.0,0.2625213087442811,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.738825142191372,1,0.0,0.35926710557618813,2,0.0,0.48920539422237547,0,0.0,0.8007193099318513,1,0.0,0.3042777553889423,0,0.0,0.6171210444095252,2,0.0,0.2924208023395187,0,0.0,0.7098719148587264,0,0.0,0.5242363286130113,1,0.0,0.4676253435845526,-0.233,7,7,0.0
15.0,7,0.0,0.0,8.723438271873171,1,0.0,0.5553487375680658,1,0.0,0.6213675319321801,0,0.0,0.755441090874674,0,0.0,0.5514551320526835,1,0.0,0.5363548251950546,3,0.0,0.47123760551016036,0,0.0,0.9293189033118096,0,0.0,0.8961547766207316,1,0.0,0.7029915924230906,-0.233,7,7,0.0
20.0,14,20.0,0.2247191011235955,8.466349835591547,1,0.0,0.6996772967999566,2,5.0,0.6094521884455393,2,0.0,0.5430128106137967,1,3.0,0.6920968648275765,5,9.0,0.358734461911143,0,0.0,0.6685367568756283,0,0.0,0.4232178979757076,1,2.0,0.6177889939113429,2,1.0,0.6486102892220459,-0.467,14,14,20.0
25.0,24,97.0,0.8899082568807339,7.036923307196906,2,2.0,0.5464097327582009,3,17.0,0.4998492658323724,1,5.0,0.5158989589974207,3,13.0,0.497498527804679,5,31.0,0.38368269080225076,3,2.0,0.546514046180072,0,0.0,0.6361536741073213,5,17.0,0.4126600226665729,2,10.0,0.6391875482846738,-0.8,24,24,97.0
30.0,38,220.0,1.5942028985507246,6.38621509735547,3,9.0,0.6183509785248896,6,47.0,0.36777030653177645,5,19.0,0.5287135342413408,5,32.0,0.2380763602123626,6,49.0,0.4784038790750115,2,9.0,0.5260220513648497,0,2.0,0.48041121141598236,6,31.0,0.2778351015501599,5,29.0,0.45096610097905254,-1.267,38,38,227.0
35.0,58,404.0,2.433734939759036,6.186933321381667,5,23.0,0.46804723882327515,11,87.0,0.3639695751923586,3,22.0,0.5612825384522293,6,60.0,0.42264687346604457,9,84.0,0.4539160436994641,7,26.0,0.45936888849763496,2,6.0,0.5664865823022383,7,57.0,0.3421173956482343,8,56.0,0.38040805534785144,-1.933,58,58,421.0
40.0,66,577.0,3.036842105263158,5.494408543750968,8,55.0,0.3470036372073246,11,141.0,0.3628413691839664,6,33.0,0.5146776659316565,8,90.0,0.4118525132577727,11,126.0,0.2806762376393493,10,59.0,0.2598353549932423,2,11.0,0.5138100587382525,5,64.0,0.40437597004095543,5,65.0,0.4834130221644106,-2.2,66,66,644.0
45.0,81,813.0,3.8714285714285714,4.911576088585102,11,101.0,0.20772379215359482,12,187.0,0.38638017592699647,6,48.0,0.3997203006485752,9,126.0,0.27107647378112965,12,161.0,0.29058589880587044,15,128.0,0.3208906434242333,4,16.0,0.3349935504815782,8,72.0,0.35073692733483436,4,50.0,0.5254363831447858,-2.7,81,81,889.0
