step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,3.1152050391116064,0,0.0,0.1925412311704039,1,0.0,0.1869216352354078,1,0.0,0.3309724946161111,0,0.0,0.19165226372448868,0,0.0,0.38577803058421817,0,0.0,1.0,0,0.0,0.2689781216802512,1,0.0,0.07917864969582099,1,0.0,0.23390796934767497,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.579992000804815,1,0.0,0.3857035613730674,2,0.0,0.518444836288853,0,0.0,0.831519757866168,1,0.0,0.34763181598843,0,0.0,0.6537798681086118,2,0.0,0.22239619104173414,0,0.0,0.6973798745816241,0,0.0,0.4946048082254747,1,0.0,0.46366454150506664,-0.233,7,7,0.0
15.0,9,0.0,0.0,8.621842439591845,1,0.0,0.5660893541550378,1,0.0,0.6088703679354772,0,0.0,0.7593327031977497,2,0.0,0.5427767033477653,1,0.0,0.5937125336241079,3,0.0,0.49209369507497175,0,0.0,0.9025906219163913,0,0.0,0.9098138153818243,1,0.0,0.6910035604267161,-0.3,9,9,0.0
20.0,11,17.0,0.19101123595505617,8.523487381790057,2,1.0,0.6509959967688123,1,5.0,0.6342927091279219,1,0.0,0.5737179424327472,0,0.0,0.8057158890403568,3,7.0,0.43514801432161127,1,0.0,0.5786598512875534,0,0.0,0.35239696259886816,1,2.0,0.6588603302815284,2,2.0,0.6536531912537119,-0.367,11,11,17.0
25.0,24,80.0,0.7272727272727273,7.202588634071175,3,10.0,0.4845904450679972,4,19.0,0.47597562916774044,2,5.0,0.503949953326186,1,1.0,0.660977786117759,6,23.0,0.31240353902483037,4,8.0,0.6101582790184266,0,0.0,0.6275057653456634,2,5.0,0.5595169350480932,2,9.0,0.6455923473822535,-0.8,24,24,80.0
30.0,40,216.0,1.588235294117647,6.2945680114823706,6,34.0,0.5327267475252784,6,47.0,0.38532469861018204,2,9.0,0.6447210474155604,2,8.0,0.38460512988088136,6,51.0,0.4380730492080743,8,31.0,0.45903967689545283,0,1.0,0.4262748767579496,5,21.0,0.3366175688457567,5,23.0,0.4443678441032894,-1.333,40,40,225.0
35.0,46,301.0,1.8242424242424242,5.9773941187892605,5,47.0,0.4300594394734069,7,65.0,0.41017474983274915,3,18.0,0.6057390160271497,5,28.0,0.4168644982533072,8,85.0,0.4610461464509458,8,58.0,0.3821416579811121,0,2.0,0.5905652277780795,5,31.0,0.2821249064042341,5,32.0,0.37296937371166095,-1.533,46,46,366.0
40.0,58,501.0,2.6507936507936507,6.025759183380886,7,62.0,0.3449965751608118,9,105.0,0.35604282530418124,3,15.0,0.6082294541255686,5,45.0,0.503192315326027,11,130.0,0.3691444055905708,11,99.0,0.39917145028910084,1,2.0,0.6851949092555432,6,44.0,0.4506451616710043,5,35.0,0.4439457962500343,-1.933,58,58,537.0
45.0,73,681.0,3.2740384615384617,5.251710702491807,8,91.0,0.27629565991723665,11,147.0,0.3555071380285178,8,42.0,0.4238084531787876,6,73.0,0.45755947125388985,11,172.0,0.29295120106712075,14,134.0,0.34064128335699306,3,7.0,0.5188972405653787,4,30.0,0.45341069065151063,8,60.0,0.38154517353670414,-2.433,73,73,756.0
