step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,2.650309543205367,0,0.0,0.12360844060278381,1,0.0,0.18155646270164005,1,0.0,0.2715882710552569,0,0.0,0.1253452745309616,0,0.0,0.2526499718201644,0,0.0,1.0,0,0.0,0.2620997985574017,1,0.0,0.05832983223757384,1,0.0,0.1841069340244497,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.58364686342799,1,0.0,0.29499598224693874,2,0.0,0.5335740328156343,0,0.0,0.6953035019162916,1,0.0,0.29800876152748723,0,0.0,0.6818948263468986,2,0.0,0.20829589063556497,0,0.0,0.7465314769063718,0,0.0,0.44106383983934744,1,0.0,0.44782268543691006,-0.233,7,7,0.0
15.0,8,0.0,0.0,9.004750547237967,1,0.0,0.5901816726921444,1,0.0,0.6420732019622917,0,0.0,0.7885439272699717,2,0.0,0.5189274195952233,1,0.0,0.5501549365564108,2,0.0,0.5173847451278568,0,0.0,0.9653305239973116,0,0.0,0.895133159506373,1,0.0,0.7265933350076299,-0.267,8,8,0.0
20.0,11,12.0,0.1348314606741573,7.966737165451897,2,0.0,0.6654646643958059,1,2.0,0.6027809786962411,2,0.0,0.5435538652546241,0,0.0,0.6133634277788771,4,8.0,0.4171018323601548,0,0.0,0.6589504961684616,0,0.0,0.5104321297195178,1,2.0,0.4538482675401916,1,0.0,0.6430315660750349,-0.367,11,11,12.0
25.0,17,55.0,0.514018691588785,7.585104192117048,2,2.0,0.616441990117331,3,15.0,0.5923153608258367,2,5.0,0.4775469467121484,2,5.0,0.5592787143240587,3,14.0,0.4448186086046455,0,0.0,0.6361775285183121,0,0.0,0.5141534707328285,3,12.0,0.5357491921763563,2,7.0,0.594591802623852,-0.567,17,17,60.0
30.0,38,171.0,1.2481751824817517,6.501511353170413,3,11.0,0.5787355319176886,6,36.0,0.36824177900253674,6,20.0,0.4758944160598239,2,9.0,0.31475444006447917,6,36.0,0.5077995529815342,5,12.0,0.47364692413958376,0,0.0,0.5754170327762865,4,27.0,0.40960892002492655,6,29.0,0.4286525595494316,-1.267,38,38,180.0
35.0,44,325.0,2.006172839506173,6.4578234856843295,4,24.0,0.5612924904577731,7,69.0,0.3590009626616057,2,25.0,0.6491604067722192,5,34.0,0.43019345971828166,3,40.0,0.46345742108123233,9,45.0,0.4112545098150979,1,3.0,0.563627873302919,6,46.0,0.3610123541517082,7,57.0,0.425013354677586,-1.467,44,44,343.0
40.0,71,574.0,3.086021505376344,5.838797448951511,11,61.0,0.3138917385085423,10,115.0,0.375613381994025,7,49.0,0.553780266908434,6,62.0,0.4718181025745218,10,72.0,0.3453305393229132,6,58.0,0.4430831796964903,3,12.0,0.5550740783536067,10,78.0,0.31720080901006187,8,96.0,0.4574028604372686,-2.367,71,71,603.0
45.0,85,722.0,3.4879227053140096,4.968386199128042,12,101.0,0.23962993189201856,11,143.0,0.3568984546805211,9,85.0,0.526071754499292,8,94.0,0.38976608772535004,10,109.0,0.30901880002170495,10,80.0,0.31624763375617787,3,13.0,0.44245209787798934,10,100.0,0.2973933617332497,12,141.0,0.3714475214277712,-2.833,85,85,866.0
50.0,102,949.0,4.0905172413793105,4.621526166110318,12,128.0,0.23180708383537704,10,144.0,0.32757059432365165,10,103.0,0.33598476574518393,13,150.0,0.28610059969244617,17,145.0,0.24542295578757714,14,137.0,0.3504232412655246,2,21.0,0.5567995565481085,8,113.0,0.34026444523841354,16,202.0,0.3541246423308585,-3.4,102,102,1143.0
55.0,110,1267.0,4.891891891891892,4.252996479971349,14,172.0,0.214758586244111,10,175.0,0.31330700170985226,11,116.0,0.24410207849459842,15,223.0,0.2846827320519929,17,222.0,0.2924338532124996,12,157.0,0.3279750867193498,4,37.0,0.5380578582769548,11,147.0,0.2800450610786114,16,259.0,0.3188164063718047,-3.667,110,110,1508.0
60.0,129,1653.0,5.924731182795699,4.1697657316697825,16,223.0,0.21139527591730659,14,215.0,0.33069483227369356,14,179.0,0.2642080621731872,16,290.0,0.20894971771657028,15,246.0,0.3217687663598381,14,170.0,0.34326351938433064,6,35.0,0.46068438897408054,13,204.0,0.29845802775563124,21,338.0,0.22587611094216678,-4.3,129,129,1900.0
65.0,148,2073.0,7.003378378378378,3.876233365755056,18,297.0,0.2573112354726959,12,215.0,0.2915510481584422,20,259.0,0.2089970543032011,21,383.0,0.21464646966531928,17,278.0,0.3528043562505888,19,240.0,0.29498762587063365,7,66.0,0.3595303975672655,16,274.0,0.21728605136804882,18,365.0,0.19771818931811191,-4.933,148,148,2377.0
70.0,168,2471.0,7.721875,3.375184614619811,21,384.0,0.17585992333953207,20,238.0,0.2508195380130534,16,293.0,0.21174451428233126,19,425.0,0.25003865690983684,22,363.0,0.22108614531665008,21,290.0,0.2692984192763838,12,113.0,0.2684416533770852,18,352.0,0.2266460282040864,19,415.0,0.18106496658574414,-5.6,168,168,2873.0
75.0,202,3024.0,8.714697406340058,3.1050038746188284,26,505.0,0.15851458997535814,29,320.0,0.17271832975525933,16,303.0,0.259925204178118,21,440.0,0.21382759556590378,24,407.0,0.12582186545236224,23,354.0,0.26568883827192213,17,178.0,0.28815357372727307,24,443.0,0.2211140906408563,22,507.0,0.20879394387112207,-6.733,202,202,3457.0
80.0,222,3783.0,10.088,3.0359673546810635,32,650.0,0.1555586909943161,33,471.0,0.15090785621479558,17,385.0,0.2681956700213805,22,526.0,0.24481601610510056,20,383.0,0.20885157148360253,24,394.0,0.2108525504362357,19,261.0,0.2512536839038786,28,570.0,0.2015748756761887,26,626.0,0.22980226815719063,-7.367,221,221,4266.0
85.0,233,4452.0,11.185929648241206,2.8186745675203877,35,816.0,0.17116312496632072,31,592.0,0.11051155689844172,22,493.0,0.24963950811869298,27,644.0,0.19815601799667518,21,458.0,0.22422809674468103,23,407.0,0.17459149029413845,19,300.0,0.20819604915499912,30,697.0,0.15750148831239938,25,742.0,0.2847240345972201,-7.767,233,233,5149.0
90.0,243,5180.0,12.422062350119903,3.0063540323548064,39,995.0,0.23145186550497107,30,688.0,0.17401831394108727,24,608.0,0.24014064891213754,29,767.0,0.173033652302049,17,482.0,0.3003545200161423,22,513.0,0.1511706063749542,22,358.0,0.19192579084391323,31,822.0,0.15386880975807338,29,853.0,0.2536923342637906,-8.1,243,243,6086.0
