step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,2.3235161376855107,0,0.0,0.10189974935890472,1,0.0,0.14362422888183526,1,0.0,0.19887644634764406,0,0.0,0.10550698383743545,0,0.0,0.2597670823629739,0,0.0,1.0,0,0.0,0.21045832013127588,1,0.0,0.05868186797945408,1,0.0,0.1590394600846898,-0.133,4,4,0.0
10.0,7,0.0,0.0,5.89187827269828,1,0.0,0.27002166976691644,2,0.0,0.4862560368983838,0,0.0,0.6549735048124696,1,0.0,0.2652276068942415,0,0.0,0.6199912047015336,2,0.0,0.16883158846727367,0,0.0,0.6014741266632635,0,0.0,0.36492410481042725,1,0.0,0.3982507957298484,-0.233,7,7,0.0
15.0,8,0.0,0.0,8.77990485007516,1,0.0,0.5424285485424521,1,0.0,0.6264839136942721,0,0.0,0.8125982690810851,2,0.0,0.481828607963449,1,0.0,0.5940724544360693,2,0.0,0.4840486413327805,0,0.0,0.9235837874614963,0,0.0,0.9022105479872862,1,0.0,0.6784064669576193,-0.267,8,8,0.0
20.0,10,9.0,0.10112359550561797,8.243662460758095,2,2.0,0.5736756722922028,1,1.0,0.6219618013322331,2,0.0,0.4736896810993055,1,2.0,0.6770474340222041,3,5.0,0.4399194589527937,0,0.0,0.6714935507029597,0,0.0,0.6011015333251981,0,0.0,0.680135460794157,1,0.0,0.6620448614638342,-0.333,10,10,10.0
25.0,16,57.0,0.5229357798165137,7.526567712289903,2,8.0,0.547831633630633,2,10.0,0.6233197413615641,2,5.0,0.49428129368721924,3,12.0,0.4700091024792727,4,17.0,0.4791509489736191,2,4.0,0.602193546607373,0,0.0,0.6009150393454346,1,5.0,0.5833764051226408,0,0.0,0.6795490827593779,-0.533,16,16,61.0
30.0,38,177.0,1.2733812949640289,6.392394350032914,4,22.0,0.5278464209200944,4,24.0,0.3727987889056145,6,22.0,0.41974163434770295,6,37.0,0.3284418661479768,6,36.0,0.48543864612629367,5,17.0,0.4909428694818782,0,1.0,0.4594076708747446,4,17.0,0.46255007246422064,3,7.0,0.537800859201001,-1.267,38,38,183.0
35.0,50,346.0,2.1226993865030677,6.119402169831423,3,26.0,0.47387466362661224,7,57.0,0.46341841276661266,4,41.0,0.5218694695403003,8,75.0,0.3593394243818436,8,71.0,0.3962820829024164,10,48.0,0.4080573371596268,2,5.0,0.5001031934722291,5,35.0,0.4447113347119619,3,14.0,0.419102292195713,-1.667,50,50,372.0
40.0,71,560.0,2.962962962962963,5.5080211760575715,7,32.0,0.354677788184953,9,86.0,0.29638135159188445,7,64.0,0.5487932218656087,10,119.0,0.36499858518699174,11,103.0,0.2652604374306318,14,105.0,0.3479632063553227,2,11.0,0.4953070525517213,7,58.0,0.4304856459085657,4,32.0,0.5018005978951026,-2.367,71,71,610.0
45.0,84,821.0,3.9282296650717705,4.99080547197761,6,55.0,0.2269776740864547,9,122.0,0.3214360941293713,6,75.0,0.48825657360472513,11,167.0,0.35873344374010774,14,140.0,0.2841735627396266,19,178.0,0.20678921629741323,6,27.0,0.41182387243344576,7,65.0,0.45933147362476134,6,53.0,0.5600486514531082,-2.8,84,84,882.0
50.0,115,1279.0,5.465811965811966,4.037540079501866,12,100.0,0.21370730040220626,13,174.0,0.3538587651916808,8,87.0,0.3639456132588382,16,230.0,0.1782013848874454,19,202.0,0.21862380236117426,20,275.0,0.2149130392999077,7,57.0,0.3984685923897888,11,107.0,0.2897048324951936,9,83.0,0.41182813177899374,-3.833,115,115,1315.0
55.0,134,1642.0,6.4140625,3.746277212129368,13,151.0,0.22864678587995904,17,239.0,0.325050825716622,11,130.0,0.31958378704006013,16,272.0,0.14467834073790617,22,302.0,0.17264928703361765,16,320.0,0.2113669417201788,10,103.0,0.4118361718655515,14,164.0,0.24250916609522427,15,132.0,0.35759988718702446,-4.467,134,134,1813.0
60.0,132,1827.0,6.6678832116788325,3.7718986014343803,14,194.0,0.2262991704328328,13,268.0,0.34376252397462853,14,192.0,0.20647300356868936,13,289.0,0.1869663377548641,19,344.0,0.2802041955748207,16,345.0,0.21606648254877844,14,161.0,0.30659804529569046,14,224.0,0.2506606790483862,15,181.0,0.2856915963354548,-4.4,132,132,2198.0
65.0,138,2048.0,6.989761092150171,3.702340452620659,13,253.0,0.24628935712593408,20,290.0,0.2274201148939563,16,197.0,0.19738700841297996,13,282.0,0.285896319619588,14,314.0,0.33004594735527654,16,429.0,0.20649292514648998,13,222.0,0.2472178778267856,16,301.0,0.25727388847787486,17,260.0,0.2687765289927443,-4.6,138,138,2548.0
70.0,165,2527.0,7.921630094043887,3.411994667739333,15,305.0,0.26483607524841185,27,411.0,0.19088952817321692,16,214.0,0.2624126800159277,11,256.0,0.32670830592825895,16,335.0,0.25885466151580827,21,529.0,0.23479570473715045,19,304.0,0.11510159274633457,18,372.0,0.20900886517160128,22,360.0,0.1776811419339143,-5.5,165,165,3086.0
75.0,190,2664.0,7.677233429394812,2.8875172374658153,20,371.0,0.21192766333455365,29,452.0,0.15707753832932606,17,274.0,0.18675254371957878,17,265.0,0.24434698524126963,17,343.0,0.18552159338504742,21,553.0,0.2353076354279802,19,338.0,0.13166578250959585,23,457.0,0.20587881691332588,27,489.0,0.17609724456396256,-6.333,190,190,3542.0
80.0,185,2707.0,7.218666666666667,3.0690058136513167,21,438.0,0.2182887036420979,26,447.0,0.18551424398780192,13,318.0,0.3551528752239064,18,318.0,0.19413338120752355,22,404.0,0.1416249601030064,24,520.0,0.18498239449198065,13,342.0,0.26094930225551205,20,452.0,0.16997470517942545,27,584.0,0.22609795830185359,-6.133,184,184,3823.0
85.0,191,2986.0,7.4278606965174125,3.2999940386080033,18,434.0,0.23472862159619506,26,526.0,0.182316588713781,12,362.0,0.3728312478792207,24,398.0,0.2111044478225091,28,447.0,0.15290319171519645,26,623.0,0.14126549015443313,11,387.0,0.2937180436335127,23,487.0,0.23454167555849711,23,639.0,0.26817102595679654,-6.367,191,191,4303.0
90.0,211,3079.0,7.261792452830188,3.1751468980664206,19,472.0,0.23318668956235314,34,618.0,0.16684981368495475,11,333.0,0.33913165077796303,29,470.0,0.2088158857920949,30,553.0,0.15899444705574983,29,762.0,0.15294939791425444,15,422.0,0.2808822577588165,24,543.0,0.16795321738722055,20,682.0,0.248384251311097,-7.033,211,211,4855.0
95.0,233,3682.0,8.274157303370787,3.1543753444512412,22,558.0,0.24896943707712393,34,739.0,0.1571597826592876,14,276.0,0.32601226809525113,35,571.0,0.17856797657116197,31,658.0,0.21351267043359992,34,925.0,0.20044658230901125,18,495.0,0.2591350029973604,24,574.0,0.18425571703602345,21,779.0,0.16652293029395937,-7.767,233,233,5575.0
100.0,251,4285.0,9.195278969957082,2.6858145787789667,35,693.0,0.18548757109349276,31,833.0,0.1529038402449601,19,316.0,0.23649878686268014,39,725.0,0.15929627460683288,28,759.0,0.22056333876846512,31,1005.0,0.1550925013626812,23,590.0,0.16295353597340595,19,595.0,0.18655238644225286,26,858.0,0.14303489313913936,-8.367,251,251,6374.0
105.0,295,5325.0,11.305732484076433,2.3694281183588086,43,886.0,0.15300224638444584,38,1002.0,0.11251604382355515,28,430.0,0.1572170676796816,39,880.0,0.1350464576198997,36,902.0,0.12253510339289264,37,1028.0,0.10183055904710311,26,687.0,0.13584203954142526,20,659.0,0.20358201188860692,28,983.0,0.20199082436136603,-9.833,295,295,7457.0
110.0,313,6117.0,12.959745762711865,2.020822243276731,49,1115.0,0.0802982111608512,40,1163.0,0.09434383427037316,35,593.0,0.06594017488634453,37,998.0,0.1687457778873158,43,1102.0,0.11874804949659432,31,1158.0,0.08882658687565817,22,707.0,0.16379610214513524,23,769.0,0.21098445096858817,32,1085.0,0.09854501055366731,-10.4,312,312,8690.0
115.0,329,6952.0,14.728813559322035,1.713418371468828,53,1374.0,0.0166960389338973,48,1378.0,0.055654254388783575,34,760.0,0.11136060563409832,39,1113.0,0.13994021973129256,41,1197.0,0.05895019042544418,29,1232.0,0.12785747004880035,22,711.0,0.17880520170170222,30,897.0,0.07314571962295131,33,1154.0,0.0928793926742551,-10.967,329,329,9816.0
120.0,344,7091.0,15.151709401709402,1.1543497320989426,56,1649.0,7.0250660246071315e-06,51,1614.0,0.0229169967256159,36,912.0,0.10635310528391774,42,1280.0,0.06274085258333645,38,1177.0,0.08438561930580572,25,1207.0,0.12106832845254277,29,826.0,0.09825799150840997,35,1059.0,0.005205988367495145,32,1138.0,0.0869302155376851,-11.467,344,344,10862.0
125.0,364,7836.0,16.9244060475162,1.0638319058521288,52,1854.0,0.016038644168858578,50,1845.0,0.037348637739137075,43,1075.0,0.04623970852376563,48,1496.0,0.028361208429039844,36,1353.0,0.13585980630435934,35,1109.0,0.1289304713497095,36,977.0,0.02818027378479185,34,1167.0,0.05476353660646948,30,1086.0,0.0713850017083066,-12.133,364,364,11962.0
130.0,371,8803.0,19.095444685466376,0.9897618819017733,49,2002.0,0.019903353141846485,52,2097.0,0.04401170378029982,47,1302.0,0.01926671619960067,47,1690.0,0.053401552060219085,41,1534.0,0.12544410293771835,38,1238.0,0.06566875729115547,36,1088.0,0.0801297995193964,30,1201.0,0.08916355196619202,31,1217.0,0.07412584973016591,-12.367,371,371,13369.0
135.0,362,9602.0,21.0109409190372,0.8633515720012949,45,2197.0,0.04779977512412628,56,2371.0,0.024428627926725968,47,1537.0,0.00028116702834736474,50,1855.0,0.022364546883895674,40,1646.0,0.11291308469176595,37,1259.0,0.03765757178743631,28,1109.0,0.07323141037382931,25,1236.0,0.07510429253858951,34,1341.0,0.06420681754596783,-12.067,362,362,14551.0
140.0,356,10054.0,22.0,0.8968608227779606,39,2276.0,0.058503979392495846,59,2661.0,0.0005658480486623803,48,1777.0,1.7803089728199883e-07,50,2104.0,0.037831272968772006,37,1713.0,0.11537020620397254,29,1364.0,0.08461944645985277,26,1240.0,0.033163616016308364,25,1249.0,0.10563112096745361,43,1542.0,0.04711372178398836,-11.867,356,356,15926.0
145.0,352,10814.0,23.819383259911895,0.8919145668518312,39,2443.0,0.031853156481470295,60,2961.0,0.015171580584780929,45,1947.0,0.02602473370727854,53,2358.0,0.03272660331678166,41,1837.0,0.06967761022485022,25,1383.0,0.11230990914025862,29,1383.0,0.02412569094011086,19,1297.0,0.12733381590446632,41,1652.0,0.04667623499416643,-11.733,352,352,17261.0
