step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,2.8786575439793527,0,0.0,0.14538961134138303,1,0.0,0.175635313937892,1,0.0,0.38019043241729406,0,0.0,0.14420723029110102,0,0.0,0.3620086703519465,0,0.0,1.0,0,0.0,0.31322133793980894,1,0.0,0.07321457719159978,1,0.0,0.17496504219233383,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.4744752160624355,1,0.0,0.34440710419159504,2,0.0,0.5352812237293949,0,0.0,0.7420734066789444,1,0.0,0.3057764375650918,0,0.0,0.7017551180290892,2,0.0,0.21048231641273696,0,0.0,0.7069571605720036,0,0.0,0.4912464019710948,1,0.0,0.4565341741193256,-0.233,7,7,0.0
15.0,7,0.0,0.0,9.033697437305959,1,0.0,0.5845998062973753,1,0.0,0.6243600953203517,0,0.0,0.7774058574884302,1,0.0,0.6438878788086992,1,0.0,0.6502522174121982,2,0.0,0.5479644449651858,0,0.0,0.8800553867440166,0,0.0,0.941034128907752,1,0.0,0.7150255198574249,-0.233,7,7,0.0
20.0,11,10.0,0.10989010989010989,7.721163367430668,1,0.0,0.6992229960299766,1,3.0,0.5848353050240627,2,0.0,0.5023416046562361,1,1.0,0.6056267777286165,3,2.0,0.4586904068681393,0,0.0,0.6363939411408623,1,3.0,0.23865811649099786,1,1.0,0.62670805469194,1,0.0,0.6121738739935071,-0.367,11,11,10.0
25.0,25,88.0,0.8073394495412844,7.435166568334362,3,4.0,0.5510760290649046,3,13.0,0.5341041628912149,1,5.0,0.6332138919926573,3,13.0,0.535338147295573,6,20.0,0.42507245433555785,1,4.0,0.6549996114081534,2,12.0,0.316360396057174,3,8.0,0.45134763563129127,3,9.0,0.6291397137407855,-0.833,25,25,88.0
30.0,43,208.0,1.5072463768115942,6.148969087103325,5,21.0,0.5150587900997847,6,36.0,0.3180329146638817,6,16.0,0.5037353643372029,7,39.0,0.25894157860073846,5,36.0,0.5130656934648469,4,18.0,0.5775873057108665,0,8.0,0.4320309045055299,5,24.0,0.2734954226971074,5,24.0,0.45441978206283523,-1.433,43,43,222.0
35.0,45,344.0,2.1366459627329193,5.900223023530028,5,46.0,0.4557681630795976,6,55.0,0.4120469863464611,2,19.0,0.5539523573773565,10,85.0,0.33289917536833785,7,63.0,0.35840913337268143,6,38.0,0.4179700988489211,1,1.0,0.5394041004708071,4,40.0,0.3596379914202628,4,42.0,0.4431848426336115,-1.5,45,45,389.0
40.0,60,521.0,2.8162162162162163,5.965133966875817,13,90.0,0.2766848825217081,4,53.0,0.45565557635580894,6,30.0,0.5850689433079274,8,114.0,0.3770764544929496,8,91.0,0.3648798174664871,9,70.0,0.3470130072291819,1,2.0,0.6160613074887469,6,64.0,0.40464662833082893,5,65.0,0.5094542373347555,-2.0,60,60,579.0
45.0,68,604.0,2.946341463414634,5.515338231581739,13,138.0,0.2111256392801449,7,66.0,0.4480876064579159,5,44.0,0.3958568666411575,7,126.0,0.39409419901685194,12,144.0,0.3714471286500362,9,83.0,0.3188671458876267,2,6.0,0.5703504109166532,5,46.0,0.5079343212379523,8,94.0,0.3858868768741894,-2.267,68,68,747.0
50.0,98,920.0,4.0174672489082965,4.587801651065836,13,175.0,0.1200986739652324,13,101.0,0.28395728604111975,10,77.0,0.28951355506326015,13,166.0,0.22390973602363365,15,201.0,0.3548918087283003,8,94.0,0.4197658205187972,6,30.0,0.4782460727896776,7,61.0,0.3561512330273526,13,142.0,0.3399329718755978,-3.267,98,98,1047.0
55.0,115,1310.0,5.15748031496063,3.962906691139389,13,212.0,0.17829488129711416,21,188.0,0.19460248085961931,11,123.0,0.33211049835738954,14,230.0,0.28912413229258643,20,283.0,0.17207662620053557,7,122.0,0.2715185427216774,6,51.0,0.4476918093378095,10,104.0,0.28476896989470857,13,192.0,0.35580238729509817,-3.833,115,115,1505.0
60.0,130,1680.0,6.176470588235294,4.091460699737654,15,271.0,0.19331518610899334,18,256.0,0.2512241277739786,12,180.0,0.2532704885013407,11,235.0,0.3317358515338922,27,405.0,0.22812342506307118,14,164.0,0.18694061960172753,6,60.0,0.43726581821498334,10,144.0,0.3504702642950955,17,248.0,0.31007072567156313,-4.333,130,130,1963.0
65.0,137,2040.0,6.962457337883959,3.7191047266567425,16,337.0,0.25749867675981825,22,319.0,0.24497110499163569,14,237.0,0.2983456683624269,12,221.0,0.27832378538028796,26,505.0,0.20310482260153373,12,190.0,0.1506697470946626,8,73.0,0.29114321205090504,13,195.0,0.27504786077917326,14,296.0,0.29011585734559225,-4.567,137,137,2373.0
70.0,165,2592.0,8.150943396226415,3.4617757807416503,20,430.0,0.21568767759784677,25,378.0,0.15053021217668858,15,302.0,0.24312597715823867,18,247.0,0.271137544390562,23,613.0,0.2663308853968443,17,227.0,0.22835276278874322,14,124.0,0.17363031214050528,16,268.0,0.2793060396627009,16,339.0,0.2174873825967733,-5.467,164,164,2928.0
75.0,168,2606.0,7.510086455331412,3.556766100834736,22,506.0,0.18852201631502014,28,461.0,0.17199779860423045,14,317.0,0.2683545587403071,15,259.0,0.2842456473068511,21,696.0,0.2644207242376672,21,325.0,0.2555051429746471,16,191.0,0.15859777572998376,13,284.0,0.28338942398380085,18,366.0,0.24178709439538504,-5.6,168,168,3405.0
80.0,185,2998.0,8.080862533692722,3.420606239600267,22,562.0,0.2101939446056681,26,563.0,0.1752446525098155,11,291.0,0.36482529341835296,19,303.0,0.2671536841478666,31,794.0,0.15995129769027996,23,443.0,0.2840682650115131,18,261.0,0.2649038505535511,16,261.0,0.19425800005636243,19,354.0,0.21910542266472097,-6.167,185,185,3832.0
85.0,199,3347.0,8.473417721518988,3.1798436796501184,22,659.0,0.2681496888196416,25,609.0,0.1725793362097991,10,329.0,0.3376695894102053,24,374.0,0.22033466428635365,38,956.0,0.1268578946224526,27,558.0,0.18440620755789866,20,355.0,0.2418642714565268,21,345.0,0.20469676982870028,12,419.0,0.25589690666357806,-6.633,199,199,4604.0
90.0,239,4045.0,9.794188861985472,2.7445087295285733,29,765.0,0.21172924768742846,28,662.0,0.1791710933730793,13,357.0,0.35213588781867405,28,456.0,0.15992059605929787,41,1128.0,0.146152765429404,33,709.0,0.11621211305062193,27,480.0,0.18458029983476393,24,459.0,0.17275942925329188,16,475.0,0.2305713075205374,-7.967,239,239,5491.0
95.0,248,4461.0,10.278801843317972,2.548907611030279,29,903.0,0.19700537813928048,27,757.0,0.1841651219710348,16,402.0,0.316698120059341,27,500.0,0.16962882921093383,46,1322.0,0.10323253126935006,34,799.0,0.10347336978669362,29,617.0,0.190583793889391,23,572.0,0.2137678260628042,17,524.0,0.16661839496466635,-8.267,248,248,6396.0
