step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,2.7584232888562834,0,0.0,0.11531157608653128,1,0.0,0.16806705606797878,1,0.0,0.2671687837469453,0,0.0,0.1708511068581907,0,0.0,0.3551331588554352,0,0.0,1.0,0,0.0,0.2629799266025987,1,0.0,0.06152935551497968,1,0.0,0.1661088438320967,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.476845756837966,1,0.0,0.2957133835093112,2,0.0,0.4948895550633928,0,0.0,0.6921869819306224,1,0.0,0.35493006508893754,0,0.0,0.6732656796538489,2,0.0,0.1787836757022306,0,0.0,0.7105370214700353,0,0.0,0.4347323732518505,1,0.0,0.4431686636307999,-0.233,7,7,0.0
15.0,8,0.0,0.0,9.051934853138683,1,0.0,0.5183929440473567,1,0.0,0.6672583638269901,0,0.0,0.7758190482313883,2,0.0,0.5235279107732426,1,0.0,0.6589942431265907,2,0.0,0.5189504872815578,0,0.0,0.8318012038676847,0,0.0,0.918450217233705,1,0.0,0.7049973667627509,-0.267,8,8,0.0
20.0,10,7.0,0.07777777777777778,7.877741001251568,2,1.0,0.5905080995495691,1,1.0,0.6623368336944315,2,0.0,0.5178227473305497,0,0.0,0.6396086896718671,2,1.0,0.4875789727838775,0,0.0,0.5943166897465827,1,2.0,0.20734866055663378,1,2.0,0.5342962749162141,1,0.0,0.587413378509973,-0.333,10,10,7.0
25.0,18,70.0,0.6363636363636364,7.02116198184843,2,6.0,0.48635495103659604,2,11.0,0.5590150331118334,1,4.0,0.5333578234553523,1,4.0,0.5377680975456106,3,14.0,0.4954940140273595,0,0.0,0.5982301021790013,2,9.0,0.28831806698767193,4,16.0,0.34427418365997264,3,10.0,0.5687901362302414,-0.6,18,18,74.0
30.0,33,163.0,1.181159420289855,6.449040435091125,4,24.0,0.5587597736953553,2,14.0,0.42059846735223827,4,18.0,0.5019540167889198,2,7.0,0.3809031482797476,4,28.0,0.5454041382907268,3,8.0,0.5864947128671414,2,20.0,0.2845909689976195,5,29.0,0.264659566526776,7,31.0,0.4191776343923075,-1.1,33,33,179.0
35.0,50,339.0,2.029940119760479,6.1931286982010665,6,50.0,0.48214462421082444,6,30.0,0.4353045511909821,5,37.0,0.5336936351377275,4,24.0,0.4929439673611339,7,56.0,0.42057326039428383,5,24.0,0.4994431946862665,3,35.0,0.3871038719359815,7,58.0,0.2998433584206517,7,43.0,0.3723888162025393,-1.667,50,50,357.0
40.0,70,562.0,2.9424083769633507,5.564579297550754,11,94.0,0.32568557183544916,6,51.0,0.4216616408910987,8,63.0,0.5368133009303109,7,48.0,0.46244607742946875,10,100.0,0.2912404870844169,8,57.0,0.310692051259159,5,56.0,0.4143791333042425,7,58.0,0.3764791632725309,8,77.0,0.45407962514280054,-2.333,70,70,604.0
45.0,83,754.0,3.6076555023923444,4.803757329477206,13,135.0,0.173753956484369,7,73.0,0.36175950424923853,8,81.0,0.3899111367715322,4,58.0,0.38020361294538346,16,158.0,0.2652674498695194,11,102.0,0.3442199294580742,6,81.0,0.4184950954728279,8,90.0,0.3778434866601122,10,112.0,0.3704075323118994,-2.767,83,83,890.0
50.0,99,995.0,4.307359307359308,4.540845482983588,14,168.0,0.15988056780122914,9,93.0,0.2906310921764651,8,105.0,0.31294164288955556,9,53.0,0.36222338862329445,19,238.0,0.27103930255107217,13,162.0,0.31521352501351174,7,89.0,0.4449823705372371,10,134.0,0.3856547034668452,10,140.0,0.33491618051381344,-3.3,99,99,1182.0
55.0,108,1340.0,5.36,4.32605782445337,9,176.0,0.20071012696703053,13,140.0,0.28716146129836606,13,163.0,0.21319637933178254,7,73.0,0.3138147834213609,22,338.0,0.22194574560216643,14,225.0,0.3121026000398465,5,69.0,0.5050988808175582,13,190.0,0.35281108613190715,12,177.0,0.33288084033223725,-3.6,108,108,1551.0
