step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,3.315307593809848,0,0.0,0.17286546468984057,1,0.0,0.21648442368947857,1,0.0,0.3740607513963282,0,0.0,0.17417382785933014,0,0.0,0.3460566296905243,0,0.0,1.0,0,0.0,0.32129766956659833,1,0.0,0.08280801002890054,1,0.0,0.2599045364130694,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.799561644028993,1,0.0,0.34683686662979496,2,0.0,0.5305869624801135,0,0.0,0.7258553891389586,1,0.0,0.3278723687018875,0,0.0,0.6784889828945405,2,0.0,0.22131110797263026,0,0.0,0.7211582403025258,0,0.0,0.5061194321960195,1,0.0,0.49673965135843084,-0.233,7,7,0.0
15.0,7,0.0,0.0,8.659247087744685,1,0.0,0.5225511427276592,1,0.0,0.6039256395721623,0,0.0,0.7949737054071878,1,0.0,0.5879521002902904,1,0.0,0.5453631014812589,2,0.0,0.517306161473686,0,0.0,0.8234232670717996,0,0.0,0.8507824304337728,1,0.0,0.6957523784531596,-0.233,7,7,0.0
20.0,12,17.0,0.19101123595505617,8.114175006386752,2,1.0,0.6689326694204394,1,2.0,0.6281977450921195,3,1.0,0.5157481623568713,0,0.0,0.7982559278950658,2,9.0,0.48455097546243153,0,0.0,0.6011009665575455,1,2.0,0.18416710939945855,1,1.0,0.5048599972503225,2,1.0,0.6508525560539095,-0.4,12,12,17.0
25.0,18,77.0,0.719626168224299,7.089248180619658,1,6.0,0.5060489605619278,3,10.0,0.5927309158129342,1,6.0,0.5573461598285928,1,1.0,0.6066214607318801,5,25.0,0.4162178885724772,2,6.0,0.4942699479909084,2,10.0,0.32633015523510184,3,13.0,0.4039181506345769,0,0.0,0.7005782761063558,-0.6,18,18,77.0
30.0,46,219.0,1.5755395683453237,5.571310843693066,7,27.0,0.4992297135913814,4,25.0,0.37053411467146474,7,21.0,0.3971641585924367,3,11.0,0.2584290218784362,6,48.0,0.41321358107508593,8,35.0,0.4364973786809202,2,21.0,0.29857461996416695,5,30.0,0.19356798776034903,4,4.0,0.49789879671883885,-1.533,46,46,222.0
35.0,53,386.0,2.3536585365853657,5.681573139059076,7,59.0,0.45377529161187496,9,58.0,0.3214545354171852,4,41.0,0.5804902571911366,6,38.0,0.39682566285586773,6,48.0,0.45269111618972446,9,64.0,0.3948113500993784,3,35.0,0.40016778601553593,5,46.0,0.3260156348759076,4,17.0,0.41799972243987704,-1.767,53,53,406.0
40.0,67,639.0,3.4918032786885247,5.571477738213418,10,81.0,0.30045325159779174,10,107.0,0.3165322804854865,6,66.0,0.5427598219388958,7,61.0,0.5016185710812237,9,76.0,0.26429733209984235,11,114.0,0.34565021920323025,5,54.0,0.41938949011403015,5,68.0,0.4365129874342218,4,36.0,0.5478800359602044,-2.233,67,67,663.0
45.0,85,818.0,4.009803921568627,4.8048438710190196,13,139.0,0.20875966042717814,9,117.0,0.28788826706977216,6,64.0,0.42800782543825894,8,93.0,0.4734364079563871,11,109.0,0.21686440563798276,18,186.0,0.25212733879283833,8,82.0,0.4046857130759318,8,98.0,0.36849933674633906,4,22.0,0.5581650313958704,-2.833,85,85,910.0
50.0,94,923.0,4.01304347826087,4.54124263708181,16,185.0,0.16673847638774597,10,130.0,0.30002438634958234,8,98.0,0.38128863152335535,7,100.0,0.2774776744461137,10,121.0,0.25165694149077217,18,242.0,0.3423581665710913,9,118.0,0.36481080324644904,7,105.0,0.3395007273789482,9,42.0,0.405587553289571,-3.133,94,94,1141.0
55.0,108,1175.0,4.571984435797665,4.551904164038223,16,213.0,0.16806564460541867,12,179.0,0.32099434696209656,8,104.0,0.2961108122326664,11,102.0,0.28009353211174726,9,148.0,0.3312720851058494,17,287.0,0.2827292838881081,12,174.0,0.36002772904105534,10,124.0,0.3891180616037904,13,89.0,0.35023578371003866,-3.6,108,108,1420.0
60.0,102,1286.0,4.693430656934306,4.682432704528642,9,212.0,0.2492142547432926,15,242.0,0.3465962458584467,8,98.0,0.3336609243346963,7,124.0,0.384315788051884,10,167.0,0.35647580871860685,21,354.0,0.19020901018702366,11,187.0,0.3594234094308614,11,172.0,0.32816518762122504,10,124.0,0.4073882773855189,-3.4,102,102,1680.0
65.0,126,1655.0,5.687285223367698,3.941196789376787,11,236.0,0.2861154341386964,20,323.0,0.3181986558284383,9,121.0,0.21935304480322762,11,157.0,0.3543774797704473,17,190.0,0.2081091023766426,20,429.0,0.1562418181291499,9,172.0,0.29614774618581413,17,249.0,0.25924123925497977,12,165.0,0.33490254545391945,-4.2,126,126,2042.0
70.0,167,2202.0,6.9245283018867925,3.0206446834458434,14,258.0,0.25292189445784086,26,428.0,0.2157546208729743,10,152.0,0.24891841667508377,12,194.0,0.2786664821240914,22,267.0,0.22830960137813114,31,546.0,0.10751073553363275,11,211.0,0.1806922201749423,21,343.0,0.21110554898028233,20,241.0,0.17014224538361472,-5.567,167,167,2640.0
75.0,186,2842.0,8.309941520467836,2.9609490745500406,20,315.0,0.195736872625858,33,571.0,0.1229754831907267,10,152.0,0.2722224070964447,11,241.0,0.2807596538069705,20,343.0,0.2394465832634794,29,681.0,0.14217359787767234,14,270.0,0.20849417311378135,23,439.0,0.22031468689132705,26,361.0,0.22939146619079673,-6.2,186,186,3373.0
80.0,201,3541.0,9.493297587131368,3.0837689041359106,21,383.0,0.1975045060186104,38,747.0,0.1341678883332565,13,136.0,0.36373528572929137,16,302.0,0.27243033196584776,18,419.0,0.21336234380508687,30,787.0,0.17959295067550918,14,312.0,0.240631912993902,24,545.0,0.1903261125549361,27,446.0,0.21476719657393256,-6.7,201,201,4077.0
85.0,208,3922.0,9.979643765903308,2.9498759955342835,23,450.0,0.19713559962934066,37,839.0,0.126282225187372,10,161.0,0.3347516199896943,13,343.0,0.2645843671173631,24,515.0,0.26812939562672533,33,926.0,0.12676057607285232,14,330.0,0.26831075172141566,29,667.0,0.16844485136016757,25,576.0,0.20987969868111023,-6.933,208,208,4807.0
90.0,223,4339.0,10.405275779376499,3.0436422068249485,26,554.0,0.21912666824368437,36,860.0,0.1832255467039716,9,166.0,0.3875922072291281,21,377.0,0.2208228356932671,27,546.0,0.2384478823392673,30,1020.0,0.15409976592274238,14,355.0,0.27121198872164015,32,821.0,0.17729620074260846,28,698.0,0.16679533070681482,-7.433,223,223,5397.0
95.0,227,4878.0,11.086363636363636,2.844787353443551,20,649.0,0.25465424733240466,38,1042.0,0.1665498007718155,8,179.0,0.4187918331695471,24,467.0,0.12379471108313203,29,540.0,0.1785809720108551,34,1090.0,0.14911001827171394,13,396.0,0.2845518442586453,31,904.0,0.14625740558331535,29,827.0,0.15974575676647665,-7.533,226,226,6094.0
100.0,270,5394.0,11.777292576419214,2.496681374433667,28,763.0,0.22451168191697657,42,1237.0,0.14983333857545125,17,231.0,0.2724686991965661,33,621.0,0.14006905355655466,33,666.0,0.16281985266584678,32,1110.0,0.12317131280038711,18,414.0,0.21744524222546716,31,908.0,0.15632208891334484,36,984.0,0.12254599238011904,-9.0,270,270,6934.0
105.0,296,5552.0,11.939784946236559,2.1092761879184834,36,919.0,0.16968928218066665,45,1436.0,0.1045886092829112,20,297.0,0.21209728817435589,36,655.0,0.14191200880451296,35,801.0,0.1496914639441852,37,1040.0,0.11257153875702622,22,503.0,0.16788384598798645,26,890.0,0.14668935014443205,39,1130.0,0.10801321090112663,-9.867,296,296,7671.0
110.0,317,6260.0,13.520518358531318,1.6789025105855668,45,1131.0,0.08892071941837858,44,1619.0,0.07848007418832992,23,406.0,0.17318741001147475,36,720.0,0.10687139532926071,34,935.0,0.13248535561311367,46,1196.0,0.03879602720028188,27,605.0,0.139325487807697,21,909.0,0.1591010500076113,41,1262.0,0.10408748770131535,-10.567,317,317,8783.0
