step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.669665067648748,1,0.0,0.06888044425920245,1,0.0,0.0825714153770123,0,0.0,0.25240927378461353,0,0.0,0.37615494253340753,2,0.0
10.0,1,0.0,0.0,7.307306699593056,0,0.0,0.4457527130182514,0,0.0,0.6195291424843852,0,0.0,0.49393089396713896,1,0.0,0.5618914148032834,1,0.0
15.0,1,0.0,0.0,9.170385764310007,0,0.0,0.6729381803427791,0,0.0,0.6426021686330277,0,0.0,0.8326029321917355,1,0.0,0.5327879801000857,1,0.0
20.0,6,6.0,0.1276595744680851,9.385949379624373,1,0.0,0.7770244382972736,1,0.0,0.6958597024972132,0,0.0,0.8530214345426652,4,6.0,0.4998564268523185,6,6.0
25.0,7,24.0,0.43636363636363634,9.195863734767707,1,0.0,0.6189946606165315,1,5.0,0.7526461525852421,2,1.0,0.7565866113119223,3,18.0,0.6121662999307911,7,24.0
30.0,17,73.0,1.1587301587301588,7.77134751340143,5,9.0,0.6642360779975448,4,16.0,0.42657079049222263,2,6.0,0.46095935447057157,6,42.0,0.5735986763138757,17,73.0
35.0,25,157.0,2.1805555555555554,5.811571095952589,5,29.0,0.47564477786889015,8,46.0,0.33791929960250705,3,12.0,0.44586075275251263,9,74.0,0.37543312737727175,25,161.0
40.0,36,308.0,3.802469135802469,4.9825458483912435,11,68.0,0.36138969237738605,9,87.0,0.2819988958364087,4,30.0,0.4851471401690354,12,125.0,0.2856200253306586,36,310.0
45.0,47,515.0,5.8522727272727275,4.888722777107051,15,129.0,0.29958140427793895,12,143.0,0.31423894190356094,5,55.0,0.5001515043265276,15,190.0,0.32481399724062493,47,517.0
50.0,55,753.0,7.382352941176471,4.601742498610542,16,203.0,0.29141366121289963,14,208.0,0.2606027597679096,10,85.0,0.4336044071210474,15,259.0,0.3524992478062789,55,755.0
55.0,57,1027.0,9.08849557522124,4.101783367942882,19,290.0,0.32382422221211177,15,283.0,0.24447123772006923,8,124.0,0.3376061045685068,15,332.0,0.24654054531810995,57,1029.0
60.0,73,1344.0,10.838709677419354,4.079097043807593,23,391.0,0.28732311700783825,18,365.0,0.26339458575206687,12,156.0,0.339741278195207,20,419.0,0.2510498397412925,73,1331.0
65.0,70,1548.0,12.0,3.7483136364049905,19,432.0,0.1608989316457466,18,455.0,0.3114316822884112,14,219.0,0.33317774019412955,19,511.0,0.241885916537145,70,1617.0
70.0,84,1896.0,13.640287769784173,3.1354258256002,21,447.0,0.13129748788694667,22,558.0,0.22024631995730537,16,294.0,0.28401685212574607,25,623.0,0.18449037656179143,84,1922.0
75.0,102,2355.0,16.13013698630137,2.799284627894566,24,553.0,0.13384888672014206,28,683.0,0.16404427879711295,21,385.0,0.2730870879838702,29,760.0,0.2016150358120296,102,2381.0
80.0,113,2888.0,18.05,2.479149833485621,27,685.0,0.12028855479338997,29,821.0,0.07612596024069447,23,492.0,0.2571227932148651,34,916.0,0.1766790637013783,113,2914.0
85.0,130,3480.0,20.115606936416185,2.225239950614165,29,826.0,0.10816905111713747,33,973.0,0.08975529126027973,29,613.0,0.2279494838270651,39,1094.0,0.14036521328752247,130,3506.0
90.0,136,4127.0,22.927777777777777,2.2156297608492186,30,971.0,0.1079774960205988,32,1132.0,0.13586472348928538,33,760.0,0.19293148686857242,41,1291.0,0.15382437569041915,136,4154.0
95.0,146,4823.0,25.51851851851852,2.1174253134325554,31,1119.0,0.1467768169661346,36,1304.0,0.13938534306384923,36,928.0,0.1808687134293447,43,1499.0,0.11725602494559557,146,4850.0
100.0,152,5333.0,26.53233830845771,1.9377823047185259,35,1280.0,0.1513181657006061,37,1484.0,0.10230241394995404,39,1116.0,0.14350543272918093,41,1584.0,0.12574755613693353,152,5464.0
105.0,156,5887.0,29.0,2.1168818871288084,36,1454.0,0.11011040226645806,42,1691.0,0.13282453394222093,42,1322.0,0.1501111051777364,36,1604.0,0.1571980791808221,156,6071.0
110.0,165,6681.0,32.91133004926108,1.6027120233925862,39,1645.0,0.08032002111950455,44,1909.0,0.10975307870209565,45,1542.0,0.10032548604308045,37,1728.0,0.11961996091552816,165,6824.0
115.0,177,7546.0,37.172413793103445,1.0679870158116416,41,1844.0,0.05032047861972619,48,2144.0,0.07404419980345961,49,1780.0,0.05395137247179501,39,1921.0,0.05493700804788445,177,7689.0
120.0,181,8065.0,39.72906403940887,0.7663656708476756,37,1886.0,0.07696125942765501,50,2390.0,0.040159752804726764,50,2029.0,0.019202338519901725,44,2132.0,0.00042317061776061084,181,8437.0
125.0,185,8603.0,43.015,0.554301752871536,35,1835.0,0.06264019008111159,54,2657.0,0.04143501297968205,51,2282.0,0.004696712800507077,45,2357.0,1.0902037082283784e-06,185,9131.0
130.0,186,9299.0,46.7286432160804,0.37291227158469004,33,2002.0,0.06052123932813293,56,2934.0,0.028265105834343402,52,2540.0,4.689140349958433e-06,45,2582.0,0.0,186,10058.0
135.0,187,10137.0,50.93969849246231,0.19167450488400703,33,2164.0,0.028898489528531385,57,3217.0,0.000513596775762357,52,2802.0,0.00024160791061506783,45,2807.0,0.0,187,10990.0
140.0,193,11093.0,56.025252525252526,0.08364478546221299,36,2337.0,0.006730314139151694,59,3510.0,3.768302943088213e-06,53,3067.0,0.0,45,3032.0,0.0,193,11946.0
145.0,195,12066.0,60.93939393939394,0.0642001949912147,38,2525.0,0.0005553875075319252,59,3805.0,0.0,53,3332.0,0.0,45,3257.0,0.0,195,12919.0
150.0,197,13049.0,65.9040404040404,0.0662970957399228,40,2723.0,1.0552549689618603e-05,59,4100.0,0.0,53,3597.0,0.0,45,3482.0,0.0,197,13902.0
