step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.14619587357447,1,0.0,0.04359005086372315,1,0.0,0.06504993453547177,0,0.0,0.1527773073535345,0,0.0,0.3795404413859488,2,0.0
10.0,1,0.0,0.0,7.301722047689476,0,0.0,0.4662265659718291,0,0.0,0.632953539311645,0,0.0,0.49783575139125275,1,0.0,0.5927140161451663,1,0.0
15.0,1,0.0,0.0,9.139006926397037,0,0.0,0.707477563165174,0,0.0,0.6185049206053245,0,0.0,0.8422478883285051,1,0.0,0.5415926673850705,1,0.0
20.0,5,7.0,0.15217391304347827,9.455703575660783,1,0.0,0.7840861568788308,1,0.0,0.7012522405312104,0,0.0,0.8425800691357347,3,7.0,0.5266906908966752,5,7.0
25.0,8,28.0,0.5185185185185185,9.254960281456581,1,0.0,0.6729058858360076,2,6.0,0.7414395132487293,2,1.0,0.7121787143052738,3,21.0,0.6171153780444019,8,28.0
30.0,14,73.0,1.1774193548387097,7.4129434588846665,2,5.0,0.608524093313619,4,18.0,0.4524134502588245,3,8.0,0.41801793933887976,5,42.0,0.5572114845780216,14,73.0
35.0,28,167.0,2.287671232876712,5.680691936007036,6,26.0,0.5475739824345033,8,42.0,0.3651272155582214,5,27.0,0.3789061722637632,9,73.0,0.2774887566077063,28,168.0
40.0,34,315.0,3.888888888888889,5.457102501380005,10,62.0,0.39240584020778363,8,78.0,0.3770797049900004,6,56.0,0.431130522980233,10,120.0,0.3874608283935345,34,316.0
45.0,45,507.0,5.827586206896552,5.000640835286226,14,120.0,0.3028644030152978,11,124.0,0.33732493480696174,7,91.0,0.4547706141943041,13,173.0,0.3598726867272174,45,508.0
50.0,52,699.0,6.852941176470588,4.769588461817228,16,193.0,0.31987894873168105,11,162.0,0.2961738517655011,11,123.0,0.3965144531108049,14,234.0,0.3522674100235023,52,712.0
55.0,56,958.0,8.47787610619469,4.753309951685302,19,280.0,0.34349377666217684,12,207.0,0.2904085682599716,11,172.0,0.40216652257810565,14,305.0,0.2942897800625436,56,964.0
60.0,67,1256.0,10.211382113821138,4.032163241089028,19,372.0,0.3029350293323578,14,267.0,0.26066896712704285,15,235.0,0.3019825053406424,19,388.0,0.24597650173868052,67,1262.0
65.0,77,1617.0,12.6328125,3.720467834684846,24,481.0,0.17621313051011697,15,338.0,0.38347305109368723,17,317.0,0.2951544883411168,21,487.0,0.23533022754466978,77,1623.0
70.0,90,2031.0,14.611510791366907,2.8934146377610985,29,611.0,0.08231843890135086,17,415.0,0.21479104756254566,18,407.0,0.28436140797771503,26,605.0,0.19349626587240187,90,2038.0
75.0,104,2510.0,17.19178082191781,2.573328109677464,31,762.0,0.1085555981785103,23,513.0,0.1263172053875801,21,504.0,0.2449587069550133,29,740.0,0.20925816818589296,104,2519.0
80.0,116,3061.0,19.373417721518987,2.080215504979434,32,921.0,0.125081205401995,23,625.0,0.0860976289347527,27,625.0,0.19500169485467017,34,899.0,0.16473154907150353,116,3070.0
