step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.557834347334574,1,0.0,0.08595439018732486,1,0.0,0.0837867630985397,0,0.0,0.22890955808459357,0,0.0,0.43272350253874836,2,0.0
10.0,1,0.0,0.0,7.122850607006077,0,0.0,0.4875890507941894,0,0.0,0.6293973359168716,0,0.0,0.47526190397221685,1,0.0,0.54812607706727,1,0.0
15.0,1,0.0,0.0,9.281421657169282,0,0.0,0.6872649656437532,0,0.0,0.6502427586647459,0,0.0,0.7786125546547642,1,0.0,0.5813868496988218,1,0.0
20.0,7,8.0,0.16666666666666666,8.895179171359182,2,0.0,0.6570322809950798,1,0.0,0.6747181082870193,1,3.0,0.73965927676946,3,5.0,0.5181516867365216,7,8.0
25.0,8,31.0,0.5535714285714286,9.346091046783467,2,3.0,0.7000959488937011,0,0.0,0.8421153420974883,3,10.0,0.6173333274873531,3,20.0,0.568337867203122,8,33.0
30.0,14,78.0,1.278688524590164,7.57597691291659,3,9.0,0.641712066559221,2,5.0,0.5501956005328345,4,22.0,0.3893453462993998,5,44.0,0.5511242756379853,14,80.0
35.0,24,121.0,1.6575342465753424,5.694845951178901,2,15.0,0.5472427417042088,7,25.0,0.4503423636441487,6,52.0,0.3645494790526725,9,60.0,0.2868351168806412,24,152.0
40.0,28,215.0,2.6219512195121952,5.890822952489785,8,37.0,0.4658715695210834,5,52.0,0.3898214698201075,9,92.0,0.4036322028558451,6,64.0,0.3973558246656957,28,245.0
45.0,39,377.0,4.284090909090909,5.578456071362317,10,74.0,0.31500899060229515,8,90.0,0.4533980935835932,10,139.0,0.3637847127708745,11,88.0,0.4354271064898047,39,391.0
50.0,39,381.0,3.735294117647059,5.157085017942279,10,112.0,0.4059266447917218,8,108.0,0.32279723285265594,11,157.0,0.3002632608782717,10,99.0,0.37435176118895924,39,476.0
55.0,42,545.0,4.866071428571429,5.511613786528285,12,169.0,0.42097687995714655,10,117.0,0.3218004318551555,8,145.0,0.3800243800540716,12,150.0,0.36267438006498054,42,581.0
60.0,48,439.0,3.5403225806451615,5.002221736590779,11,176.0,0.4171109064008289,14,142.0,0.29608245289704493,10,145.0,0.38008161772221044,13,167.0,0.27803940009272093,48,630.0
65.0,41,501.0,4.040322580645161,5.506459607323132,11,180.0,0.3097486444821244,9,164.0,0.44213423884810216,10,134.0,0.37069775272590494,11,186.0,0.3356107867929947,41,664.0
70.0,48,608.0,4.571428571428571,4.450690467338604,15,234.0,0.2130997307214091,10,194.0,0.2858840270382405,11,171.0,0.3557308972460035,12,195.0,0.2714196595815057,48,794.0
75.0,71,898.0,6.414285714285715,4.211490024082515,18,312.0,0.15523937337734497,18,264.0,0.19241913239990324,18,241.0,0.33506139545816094,17,252.0,0.3111460145225749,71,1069.0
80.0,73,1022.0,7.0,3.726786791310458,16,380.0,0.2011032248148932,19,310.0,0.16296453258848542,19,309.0,0.30648535487752754,19,314.0,0.3117227182545079,73,1313.0
85.0,77,1237.0,7.8789808917197455,3.7504007043704526,16,434.0,0.2340216768970439,20,319.0,0.1574605870164407,19,341.0,0.327758176974147,22,377.0,0.2447728461459156,77,1471.0
90.0,92,1450.0,8.47953216374269,3.137113634374446,20,520.0,0.1361280008105288,24,418.0,0.21112840281548365,23,422.0,0.22159241975868574,25,414.0,0.19104988230760359,92,1774.0
95.0,96,1750.0,9.831460674157304,3.306112280422552,21,622.0,0.19544778273545918,28,543.0,0.19631218938209202,23,529.0,0.24000510411630183,24,417.0,0.21304648864002337,96,2111.0
100.0,97,1603.0,8.572192513368984,3.2199835570196913,19,612.0,0.2148754318072216,30,654.0,0.15663748122903937,26,574.0,0.21356002551305345,22,518.0,0.24077236903425228,97,2358.0
105.0,102,1674.0,8.95187165775401,3.1740685233990784,16,545.0,0.23126881600012408,31,772.0,0.1602763035671973,30,585.0,0.2134737632100687,25,621.0,0.25054477636178746,102,2523.0
